milliseconds,taRNA,mT7cr,mGFPcr,pT7,pGFP,ara,pT3,mT3cr
0,0.0023082462002754463,0.3569405099000225,0.1769956253398253,0.0515581722040252,6.333050076057435,-3.5097319211183846e-05,6.324952004038676e-05,0.005669921576441798
100,0.025273763659137322,0.35694050990005133,0.17699539428141928,0.05288068165528083,6.34348670096024,0.010006546244525353,6.288167903230635e-05,0.005656142403879462
200,0.0337352248309351,0.3569405099002217,0.17698820426105313,0.05220060276888691,6.334793754950117,0.010005213553850817,6.591358891570836e-05,0.005671359340504771
300,0.04781515931527229,0.3569405099002356,0.17699089119726394,0.051938838162710894,6.338781586505168,0.00991933878645755,6.369065959060065e-05,0.005665027073502262
400,0.04256511916897746,0.3569405099004855,0.17699293734508761,0.05284925985604216,6.34508787503653,0.009882668919064039,6.357800643025185e-05,0.005657099207329006
500,0.06796551267551068,0.3569405099005406,0.17699415588332562,0.05278387726652068,6.34788970902628,0.009754446897650634,6.727509780839263e-05,0.005656100742369306
600,0.06529760556934736,0.3569405099006741,0.1769929002071353,0.05250653706724663,6.337601599788084,0.009773180090238049,6.718503628115899e-05,0.005662743951575926
700,0.08199258710464602,0.3569405099006912,0.1769909421079727,0.053276658890431546,6.341151510226022,0.009924858030507154,6.411295302467456e-05,0.005663389699643317
800,0.09360862878708578,0.35694050990089143,0.17699337211509816,0.05243827801725883,6.3511693665682305,0.0098637933100708,6.893412203198958e-05,0.005674132967310987
900,0.11569644275775617,0.35694050990083426,0.17699299414822625,0.05465628371102447,6.34176295756647,0.009648959304563236,6.600044356292957e-05,0.005659179890685764
1000,0.1190232132265654,0.35694050990106163,0.17699110734390364,0.05411145131775531,6.3457998234466215,0.009661422632152776,7.018799722006699e-05,0.005665519865860209
1100,0.13280874374423934,0.356940509901223,0.17699792524056532,0.053923328490489045,6.3517416187519,0.009615441789129339,7.125249450766927e-05,0.005663585849025528
1200,0.15146787725165478,0.3569405099011469,0.17699260836548097,0.055544995580544425,6.356619523926296,0.009621192115404137,6.837504857799122e-05,0.00566888947201348
1300,0.14450001747863464,0.3569405099011868,0.17699908358237695,0.0542574411144238,6.3554703054364765,0.009506645144482217,7.194949633560316e-05,0.005678392520893725
1400,0.15661350335954305,0.3569405099013629,0.17699304941345725,0.055337135820159304,6.353754662330794,0.009627431672218717,7.162357058776042e-05,0.0056771341122257195
1500,0.17944786292707726,0.35694050990153975,0.17699843145622732,0.0561155786169798,6.365366011733638,0.009464693914203053,7.203530918850525e-05,0.005667642865419117
1600,0.19730276831932328,0.3569405099017327,0.17699880717878966,0.0552931715412536,6.358290909005459,0.009412672744203973,7.609917035420168e-05,0.005666816971413766
1700,0.18525958012239419,0.3569405099017134,0.17699992947361437,0.05680076065119331,6.368738549183316,0.009372883164937184,7.388988510318036e-05,0.005668557007293245
1800,0.21276428198722575,0.3569405099018968,0.17699742844019173,0.0575296680721471,6.374824450395867,0.009428300637880261,7.607829701735858e-05,0.005677328195781663
1900,0.20668937132275794,0.35694050990178183,0.1770036546250125,0.05793970546300226,6.373213017690233,0.009518595552899887,7.56860974653282e-05,0.005690883288190692
2000,0.22625820240382072,0.356940509902006,0.1770071694458096,0.0592321202563262,6.376831083339147,0.009490565251344176,7.763773540514204e-05,0.005690973532069416
2100,0.23444430218303844,0.35694050990199405,0.17700630997502342,0.05837120649641282,6.380649434224587,0.009392751709663768,8.010389976568483e-05,0.005694841683327198
2200,0.24579917783283362,0.3569405099020524,0.17700955543186803,0.06073216611441991,6.386084780053915,0.009433733418263418,8.180304719518735e-05,0.0056851903627113416
2300,0.26257732393430183,0.35694050990234966,0.17701022834036487,0.06072552038151833,6.393863026439424,0.009423540687125127,8.332199416324234e-05,0.0057034717892067
2400,0.2731847316177723,0.35694050990227666,0.17701186565830876,0.06108751995623691,6.390393152235189,0.009227791533468968,8.484800213205683e-05,0.005691591371316792
2500,0.2576819720928407,0.35694050990233117,0.17701698780732866,0.061308652962766254,6.406638026742636,0.00934740124951693,8.429411643943972e-05,0.005707480353405117
2600,0.28616046724809413,0.3569405099025748,0.17701345147799705,0.061551668823398784,6.404009772380176,0.009143143958393433,8.93867529188501e-05,0.005707601822400079
2700,0.2900474980938937,0.3569405099026098,0.177016645148306,0.06259362452516488,6.403631082735466,0.009166826026723973,9.058159911494137e-05,0.005720703937476637
2800,0.2973183820763343,0.35694050990266,0.177024095029096,0.06493520101513246,6.415599749420012,0.00929243030991665,9.292911208546734e-05,0.005712568309114359
2900,0.3137789415797992,0.3569405099027126,0.17702373742553093,0.06547027298745556,6.415268818668858,0.009170687853702312,9.556373120410312e-05,0.005719255682498656
3000,0.31058190233606214,0.3569405099029125,0.17703385723547085,0.06545655875054074,6.428813910229823,0.00916217854676671,9.669943091742955e-05,0.00572635278242379
3100,0.3102273517460159,0.3569405099028685,0.17703323469532312,0.06673690466034357,6.434300754120977,0.00908905822835141,9.862030288430158e-05,0.005735561197047621
3200,0.33955115894375604,0.35694050990306386,0.17703975336696778,0.0676974001223834,6.434296523109267,0.009074267919022628,9.96228423258145e-05,0.005747834361756457
3300,0.3390624283716622,0.35694050990309945,0.17703923973187308,0.0691543073679233,6.441655948923765,0.009028204558907505,0.00010138931104750336,0.005769258090476403
3400,0.3321223877148359,0.35694050990325676,0.17704947017055078,0.06944283353398124,6.4520424990333005,0.009009825381129611,0.0001055617588937055,0.005777556951752553
3500,0.33772336717577,0.35694050990335424,0.1770528284463624,0.06928550586486718,6.459439885875975,0.009036394910551717,0.00010483597931754516,0.0057823822292301765
3600,0.35878829532398143,0.3569405099033278,0.1770565636585319,0.07053074402625602,6.459777270010532,0.009006604229844908,0.00011055658214490642,0.00578193024117953
3700,0.3769026823933828,0.3569405099034988,0.17705849187568667,0.07249706290336767,6.468344056155113,0.008944173806941737,0.00011003779887559238,0.005792315722382974
3800,0.37613438968372515,0.3569405099035434,0.17706495780367257,0.07381067122352254,6.469899105330594,0.008878075954808322,0.00011478993949776308,0.005804548803678915
3900,0.37618354569395895,0.3569405099035809,0.1770673555398982,0.07361364165979194,6.478497969201513,0.008899672703458839,0.00011527429531944305,0.005832368387656972
4000,0.3880434835220922,0.3569405099035671,0.1770782963676365,0.07396123150940116,6.490329733096307,0.008716085491028473,0.00011625010615247241,0.005834250404756546
4100,0.38595689642733977,0.3569405099036828,0.17708505883268855,0.07528649958335636,6.4871687179968065,0.008718874873556617,0.00012220972535156418,0.005843529667828611
4200,0.4006782833474421,0.3569405099039503,0.17708544884735605,0.07630021610088225,6.503756302810736,0.008776681844310978,0.00012577088529645638,0.005858260931124512
4300,0.4038491841382105,0.3569405099039519,0.17709409219974812,0.07736101308305664,6.505400562595334,0.008832989816470118,0.00012532903793976988,0.0058760815157384225
4400,0.41183851160685897,0.35694050990396015,0.17709942819849483,0.07941030102303474,6.51744964797495,0.00880611306934553,0.00012771872560137944,0.005907291735076951
4500,0.41426887534374374,0.3569405099041557,0.1771086783817452,0.0798045220526136,6.520504607723945,0.008739856398942286,0.00013341941381139554,0.005925593497808348
4600,0.42284775092510224,0.35694050990413995,0.17711949246859085,0.08151461642277319,6.529074182636016,0.008705722557750638,0.00013271067550131831,0.005942084112739381
4700,0.43216454486651495,0.35694050990425696,0.17712547081849833,0.08334781684138011,6.53667585406838,0.008460112701857501,0.00013604649718109173,0.005962687262050768
4800,0.43740535365775957,0.3569405099042203,0.17713007930504346,0.08454155944744912,6.539307394632848,0.008470959257474531,0.0001386217620563764,0.005968332351813866
4900,0.4320245828982121,0.3569405099045157,0.17714112511200714,0.08404456653614126,6.550679817002208,0.008613031815221108,0.00014230875964899302,0.005999952088941489
5000,0.44863099059255807,0.3569405099044316,0.1771504184229026,0.08560599098406974,6.5610883719501265,0.00863647366777932,0.0001465833669452618,0.006012259556733378
