milliseconds,taRNA,mT7cr,mGFPcr,pT7,pGFP,ara,pT3,mT3cr
0,6.137407888389367e-05,0.3569405098999341,0.17699301455142444,0.051425291500654634,6.344042045037745,-2.0316503223542396e-05,6.504302321383081e-05,0.005664699765447219
100,0.012288685127626015,0.3569405099000773,0.17698886250275198,0.05318976609104588,6.3330976208514125,0.00989033860541576,6.414466656298049e-05,0.005669125923984103
200,0.021301746288729245,0.3569405099003402,0.17699124135513025,0.053051102944869324,6.337509609354775,0.009809394735751995,6.356638785691432e-05,0.005673101935773313
300,0.038913276837920674,0.3569405099003111,0.1769886574602133,0.053323209520224894,6.333853099240576,0.009889462390456752,6.199023851939088e-05,0.005670901486077401
400,0.050043240378005935,0.356940509900312,0.1769930372434876,0.05292458239672272,6.344466262489423,0.009968007895692323,6.529535308354092e-05,0.005663176365105522
500,0.07903669862676542,0.3569405099004532,0.17699432504858484,0.05370246601977169,6.344248337190541,0.009745300698143803,6.383772065175536e-05,0.00566085818701181
600,0.08602276841421247,0.35694050990054044,0.17699261305549926,0.05184395449837065,6.349282978534048,0.009817780537458918,6.357889209463294e-05,0.005662687400316527
700,0.09906882700152429,0.35694050990076104,0.17698785394013558,0.05356933334058551,6.345251613520174,0.00984370884143771,6.737406006991784e-05,0.00565582200201823
800,0.08885295901886717,0.35694050990085513,0.17699199198144586,0.05303747866106242,6.351466990757287,0.00986911163542906,6.431929782527118e-05,0.005673105102714962
900,0.12476520080327273,0.3569405099008709,0.1769896462367573,0.053475682708709546,6.349179366945757,0.009832895878146224,6.656318250641282e-05,0.005661977367906751
1000,0.11016005421454118,0.3569405099010405,0.1769948156193875,0.05313708363528397,6.351477723226715,0.009759676763703616,6.89899409174616e-05,0.005669642135820931
1100,0.13186200136763035,0.3569405099011065,0.17699583985147938,0.05435460617338446,6.355683557560897,0.009686339111992072,6.751016331012952e-05,0.005672622892124729
1200,0.15551269299488832,0.3569405099012785,0.1769948141574189,0.05412281221830278,6.354586098732667,0.009763742112838656,7.102927194691272e-05,0.005660528041239001
1300,0.14346199846510693,0.3569405099013781,0.17699826484985068,0.056044893904243574,6.357776859212866,0.009593778638266996,6.971053961125692e-05,0.0056766052336274155
1400,0.1777371693318643,0.3569405099013106,0.17699833003832002,0.05629563676678373,6.352637297193942,0.009571248925851322,7.096752471388354e-05,0.005663509171577507
1500,0.1832587190144367,0.35694050990157994,0.1769986711987712,0.05689376762113901,6.35658727664815,0.009546399306531582,7.36657366089206e-05,0.0056786568353918414
1600,0.18724661168440548,0.3569405099016635,0.17699430860052365,0.05711249471699447,6.362703842446258,0.009571501319200199,7.183701703744387e-05,0.005672508473950832
1700,0.20566893766025915,0.35694050990174303,0.17700272523518182,0.05666383207165394,6.365242697837902,0.009507320541746396,7.531729601203156e-05,0.005678451663890651
1800,0.21109323213325315,0.3569405099016868,0.17699870262668152,0.057860706969861,6.377791519493753,0.009438968500896622,7.785703275120095e-05,0.005687014485592843
1900,0.22376068261011267,0.35694050990176696,0.17700011637129198,0.05861501495242995,6.375815929184825,0.00942431309422107,7.98440379712442e-05,0.005686027821817371
2000,0.22038072083043755,0.35694050990205345,0.17700126810605846,0.057766171221620484,6.382494261398516,0.009392707191498453,8.066156968722412e-05,0.00568145174508715
2100,0.2432846023958698,0.3569405099020777,0.17700280324105316,0.058825911262185136,6.387703026389391,0.009249990316389343,8.163089970379853e-05,0.005693517822852264
2200,0.25106863082509623,0.35694050990223686,0.17700420990308083,0.05979250956302489,6.383585853821503,0.00922918862681193,8.043879657318825e-05,0.005687139242072895
2300,0.25456402056248767,0.35694050990233306,0.17701035945802307,0.0593435735905919,6.389333673016864,0.009295027957916622,8.402638706099422e-05,0.005686281173459617
2400,0.26735451700460483,0.356940509902363,0.17700797110289251,0.06149107319055407,6.391285792481324,0.009334474621430378,8.393509507391172e-05,0.005709553293837764
2500,0.2703499293265725,0.35694050990251586,0.17701296395109345,0.06281592520429352,6.39529749382391,0.009149434819375782,8.443322470835182e-05,0.005711360852432911
2600,0.287147101197076,0.356940509902396,0.1770213076151113,0.06255490371270347,6.3991409243536035,0.009254041209229496,8.818173892994893e-05,0.005704243795231773
2700,0.2921705800915309,0.3569405099026878,0.17702219866105154,0.06407334860803642,6.414803770131673,0.009222632803850772,8.85184163241487e-05,0.005709444738551076
2800,0.29935099113104985,0.35694050990277554,0.1770203273797655,0.06318977957406599,6.420443655068125,0.00926300763042577,9.185742403531614e-05,0.005722812613138059
2900,0.2990375327126166,0.3569405099027867,0.1770256411948204,0.06551851263138231,6.422398883628723,0.009211051884448446,9.185444135202794e-05,0.005725411069974991
3000,0.32051485186109846,0.3569405099029341,0.17703273443354378,0.0646071912067649,6.428693041547704,0.00918067075546299,9.791823083859701e-05,0.005726968993691862
3100,0.322095431691749,0.35694050990304227,0.17703352398672698,0.06611950851594807,6.430568428726525,0.00920165045939034,9.620877449835999e-05,0.0057344691650835335
3200,0.3359680469356084,0.3569405099029182,0.17703800967374841,0.06744780485064511,6.434848456186163,0.009000078176505326,0.00010227637875518148,0.005754066314954689
3300,0.3232094479590457,0.3569405099030079,0.17704288093009898,0.06718890508552133,6.447928132991808,0.008904423979735617,0.00010118949428749476,0.005757746457020275
3400,0.33748136403270085,0.35694050990319454,0.17704533528051394,0.06844658074992933,6.444387331329298,0.009114101657891798,0.00010544717158127616,0.005766983006987779
3500,0.3507103652244636,0.35694050990331533,0.1770463549172773,0.06959040981044791,6.456746553146353,0.008921532535373857,0.00010897115127241171,0.005781988109046059
3600,0.36271562023459164,0.3569405099034829,0.17705569657691686,0.0717625215161898,6.461355561319876,0.009035449822845997,0.00011048916820399005,0.0057834262762743345
3700,0.3767548007443348,0.35694050990338266,0.17705549066149548,0.07223580944048143,6.459532258366963,0.008905513877154545,0.00011092426177888694,0.005809321881895843
3800,0.37409643469870074,0.3569405099036269,0.17706068391974977,0.07300780610928082,6.47306034629627,0.008824892853519355,0.00011174703224397421,0.005810725392733958
3900,0.3826201203759424,0.35694050990362386,0.17706642797538233,0.07387834439068838,6.476331546203738,0.008969326658120046,0.00011405805873409682,0.005822240954332131
4000,0.38802193729452394,0.3569405099038025,0.17707296431863964,0.07411822239795651,6.490434074470674,0.008828551351366365,0.00011918190341636774,0.005849099186908118
4100,0.39404201638269115,0.3569405099037802,0.17708043791701525,0.07531417506471706,6.4884401429084395,0.008799417812797836,0.00012208315569390584,0.005843555298370386
4200,0.403359571139052,0.35694050990376675,0.1770870552120415,0.07677156664301339,6.5028925321646085,0.008779615846844625,0.00012558423149521084,0.005873275931308294
4300,0.4098999469586345,0.35694050990385856,0.1770980252819799,0.07891440485299547,6.507364937466226,0.00871119012036075,0.0001254588778363288,0.005885450732185896
4400,0.4180147709080726,0.3569405099040908,0.17710104720043462,0.07917562522277204,6.5109564420540975,0.008803588363580082,0.00012942876893790712,0.005893435429569737
4500,0.4234024914007398,0.3569405099040446,0.17710896703256598,0.07937652422297287,6.523367206274146,0.008692512479472248,0.0001323570939238266,0.005918242109138502
4600,0.4289197059536273,0.3569405099040349,0.1771192946971446,0.0819124994935462,6.520739307281356,0.008719290438936387,0.00013376209880751778,0.005935858584658946
4700,0.4401676460316655,0.35694050990422993,0.17712571674362326,0.08256373277883475,6.5357577066819355,0.008591705049147533,0.00013492579915588197,0.005958886284384837
4800,0.4500439257100484,0.35694050990427795,0.17713468807371505,0.08415413848006081,6.53764130780385,0.008429955680324354,0.0001409570916330872,0.005983431220551911
4900,0.45063340444173966,0.356940509904515,0.17714024144780746,0.08469181855545362,6.545434497096745,0.008657627998230059,0.00014537029176761856,0.006007246655522408
5000,0.44587533829400167,0.35694050990446974,0.17714943365560076,0.08516574603329698,6.550188915834978,0.008446402016135762,0.00014860714904120208,0.006023415729289504
