milliseconds,taRNA,mT7cr,mGFPcr,pT7,pGFP,ara,pT3,mT3cr
0,0.010659047579778818,0.35694050989996584,0.17698936929386835,0.05140258446634755,6.3413712706367305,-7.788807889332201e-05,6.576519223568632e-05,0.005658257492555085
100,0.009600569195067805,0.356940509900045,0.176990435617388,0.05316538458972439,6.337679394386816,0.009930004313990484,6.224202725484394e-05,0.0056669556931873526
200,0.023552067028709895,0.3569405099002484,0.17699105470844495,0.05243698920725453,6.337388034158633,0.009906273800864441,6.179339318107031e-05,0.005656384547897357
300,0.032000284666387296,0.3569405099003656,0.17698676854756096,0.05260206374444748,6.335306450105707,0.00989927116160417,6.207991222639421e-05,0.005666182261974916
400,0.051157814587186164,0.35694050990049536,0.17699159162992792,0.052927634044220226,6.33728495714768,0.009857525257466996,6.357957893880275e-05,0.005674483178457387
500,0.07105790433870043,0.3569405099004005,0.17698970413648663,0.052156632367727856,6.34391919812793,0.009942911298394022,6.504884441033514e-05,0.00566946328032304
600,0.08793661862722435,0.3569405099007199,0.17699009850866781,0.05215828718696788,6.342789837450002,0.009904361598706264,6.396957202950159e-05,0.005664359262165026
700,0.07790238567592203,0.3569405099008215,0.17699074042692803,0.05338699373918938,6.341092965697284,0.009801053786235659,6.559443094894132e-05,0.0056646036726618314
800,0.10306088584231941,0.3569405099009275,0.17698923395297764,0.05317903045868225,6.3503495197576205,0.00968712178943153,6.450314770269459e-05,0.005658453222803191
900,0.11507023793992167,0.35694050990080595,0.1769951867714501,0.052957743546873375,6.3487585466890755,0.009862895600558216,6.8189839138339e-05,0.005674214982869716
1000,0.11193106646494796,0.3569405099010327,0.17699218371826844,0.053988851698189594,6.349488409308898,0.00959755602251276,6.565212662220308e-05,0.0056573817401057765
1100,0.12453322446239763,0.3569405099012408,0.17698891673743752,0.05529845395219555,6.345258923378865,0.009707773941484496,6.857732114804918e-05,0.00565890203011266
1200,0.13442756196150277,0.3569405099012679,0.1769947059770683,0.05429251838229643,6.354888331238092,0.009705806252852106,7.020109092816444e-05,0.005674777239487693
1300,0.15037186035605704,0.3569405099011999,0.17699791790854727,0.05567931650652381,6.362673118374379,0.00954164347876764,7.227923996247363e-05,0.005671099273299057
1400,0.17265752205021193,0.3569405099014254,0.1769925834884767,0.05500673740034171,6.364832677353218,0.0095908436313578,7.162581432394625e-05,0.005670619822458173
1500,0.18453352362334935,0.35694050990163684,0.1769985952761566,0.05495574311483859,6.364142488933987,0.009524251347808604,7.354883551390919e-05,0.005681262963941903
1600,0.17489347098620514,0.3569405099016273,0.17699712453834793,0.05551887175742777,6.366813809750419,0.009388999138287219,7.372312473906847e-05,0.005676107812882569
1700,0.20619071354528642,0.3569405099017358,0.17699799878482259,0.057236261961150975,6.365229383129076,0.009456631880618151,7.291821574173904e-05,0.005674927073445726
1800,0.2161047995569452,0.3569405099019141,0.177003392619115,0.05714454578771376,6.369567063012142,0.009339606766988683,7.850208031472682e-05,0.005669174315107754
1900,0.20320595470394184,0.35694050990188436,0.17699990160014728,0.05822481689839794,6.372132826303911,0.009299865946016716,7.669608479093608e-05,0.0056797598539763084
2000,0.2245241049636693,0.35694050990194875,0.17699878762934332,0.058706752016417035,6.38410836526892,0.009390115214557135,7.935666017169639e-05,0.005682558502101621
2100,0.23770756523381345,0.35694050990204773,0.17700908410481384,0.05811973491530185,6.377065163375665,0.00936239884870553,8.01206298629915e-05,0.005681495001626855
