milliseconds,x2,x6,x5,x7,x8,x16,x15,x9,x11,x10,x12,x29,x30,x39,x46,x40,x45,x41,x44,x18,x17,x14,x22,x32,x13,x20,x21,x23,x27,x24,x25,x34,x36,x42,x37,x47,x48,x52,x51,x50,x53,x54,x55,x60,x59,x57,x61,x62,x63,x65,x68,x35,x28,x31,x56,x43,x58,x4,x26,x49,x33,x64,x19,x38,x66,x67
1000,0.2947458714159919,0.0018018460075276146,0.8984387710483348,1.850357928541977e-08,6.395703095601276e-12,4.52885121181758e-14,99.99999999999994,999.9999999999944,5.424601656196527e-12,2.3625497984825226e-13,4.416153326373495e-28,5.63101743768421e-46,2.1269054247695559e-60,2.6782587828532678e-14,7.666998574665269e-16,1.8956528662134434e-15,9.925863321549807e-17,3.364847643004014e-17,2.0805857438893336e-17,1.1615445533152957e-15,50.0,4.6474518655453205e-18,2.6522070994818635e-40,2.5243865743162303e-63,6.154283336192329e-29,1.6457997166468992e-32,1.7276743016245712e-34,60.0,5.14455965394585e-35,1.3114327946647619e-38,2.1660849560525207e-38,74.78410631660084,19000.0,7.767973432194324e-16,3.387336950768201e-17,67.0,1.72330278017035e-19,1.5453401875096307e-22,4.563666785912267e-22,67.0,41667.0,1.2745253174871389e-20,3.2958899143677114e-21,3.788497742198444e-24,67.0,6.878614262132315e-47,35000.0,6.672806857467236e-48,1.0136433002073993e-48,4.823975324855418e-102,3.4325710887433886e-48,23.784106316600877,5.282875791811696e-37,6.471590987531223e-61,6.355798838324821e-46,1.2722632725849536e-17,2.6834364123977482e-48,11.09975934592026,1.1152443858316195e-42,4.565956444923749e-19,4.9576319514219554e-68,1.864559951561325e-100,1.6420599568980904e-31,10.215893683399132,16667.0,3.6216444718325666e-101
1100,0.32302429255497533,0.002378863512944384,0.9816233728769415,3.542445679117058e-08,1.2934050594579295e-11,9.669686702618301e-14,99.99999999999986,999.9999999999877,1.19121082758899e-11,5.675907251723733e-13,2.324008006292729e-27,4.6246113869867503e-45,3.222559082105849e-59,6.196550342184071e-14,1.9262029059328855e-15,4.711278015080637e-15,2.6696656604127194e-16,8.471541136730434e-17,6.054609199262232e-17,3.0355232617064535e-15,50.0,1.2145698869993788e-17,2.1758204692728442e-39,4.621935879767896e-62,3.831511915811726e-28,1.1074352871886982e-31,1.2484711124369126e-33,60.0,3.715724016592312e-34,1.0115583168922626e-37,1.5655986482575081e-37,74.00265980791693,19000.0,2.1294965982216442e-15,1.0173911821753014e-16,67.0,5.611108859246448e-19,5.516716252522585e-22,1.5155250247304106e-21,67.0,41667.0,4.5076692772898486e-20,1.252737169214949e-20,1.5311478256421344e-23,67.0,9.477178296113393e-46,35000.0,9.588271468119604e-47,1.4801902668047636e-47,6.102055108069211e-100,5.311327608792098e-47,23.002659807916967,4.076706621213725e-36,1.083199062346643e-59,8.159576126489019e-45,3.5215922944188054e-17,3.9465269129013654e-47,11.015997692718246,8.613326469325816e-42,1.3905798502276569e-18,9.803041032301122e-67,2.3559590633839082e-98,1.104731605828711e-30,10.997340192083039,16667.0,4.636776447559966e-99
1200,0.35105459329765326,0.003063203517636772,1.0636219051899074,6.401289954298926e-08,2.4558443432427144e-11,1.9270002752913874e-13,99.99999999999969,999.9999999999744,2.4400132042248792e-11,1.2653041677494225e-12,1.057678776516309e-26,3.196512774909083e-44,4.486396096285571e-58,1.330217072459022e-13,4.46931175328522e-15,1.0819609979788763e-14,6.611151595790152e-16,1.9764971382803079e-16,1.6093615225374717e-16,7.329104315248185e-15,50.0,2.932581491524125e-17,1.5021274616302527e-38,6.816514971542495e-61,2.0403539008690472e-27,6.311051820352757e-31,7.606569333475359e-33,60.0,2.2626842326270133e-33,6.566244074275484e-37,9.540746054459446e-37,73.25470767710628,19000.0,5.335366697351285e-15,2.773985832858714e-16,67.0,1.6502922738244157e-18,1.7758203781601247e-21,4.5476803206788355e-21,67.0,41667.0,1.4366395820572145e-19,4.2954130040053426e-20,5.599437866260591e-23,67.0,1.0657460408144635e-44,35000.0,1.107170034759797e-45,1.7275392653655237e-46,1.0011731917938302e-97,6.497272757549021e-46,22.25470767710632,2.647536068847801e-35,1.5462479649244177e-58,8.8107805456417285e-44,8.908440529521106e-17,4.642730435021243e-46,10.933314763174888,5.598705240767308e-41,3.846920807792128e-18,1.5038510920620101e-65,3.859936190895865e-96,6.294571429428277e-30,11.74529232289368,16667.0,7.669286041284293e-97
1300,0.37883037023814786,0.0038625143319161908,1.144441192950682,1.101840022954587e-07,4.422049301238385e-11,3.6228709715971134e-13,99.99999999999936,999.9999999999503,4.711553910352219e-11,2.645823797070856e-12,4.2842403443102487e-26,1.9382472805610334e-43,5.241594953651715e-57,2.6788336173783984e-13,9.684327341712382e-15,2.3211940384867102e-14,1.5241132958554757e-15,4.2914771796825906e-16,3.960670098112546e-16,1.653041967854254e-14,49.999999999999986,6.614448214507132e-17,9.096824892662188e-38,8.677735506939705e-60,9.591867639296434e-27,3.170982288939643e-30,4.076684641171911e-32,60.0,1.2120048606562003e-32,3.742242057218282e-36,5.114406776093764e-36,72.53833178071261,19000.0,1.2398884980301594e-14,6.97805595603113e-16,67.0,4.4571171805439385e-18,5.233814672143817e-21,1.253274068284657e-20,67.0,41667.0,4.190798258859872e-19,1.3465997020212659e-19,1.873564446352211e-22,67.0,1.0263049121172092e-43,35000.0,1.0968534468366389e-44,1.730201195272222e-45,9.212156976607961e-96,6.81113965315833e-45,21.538331780712667,1.509637913868626e-34,1.8890614725974354e-57,8.088131984584818e-43,2.0902679785489906e-16,4.6873660089606975e-45,10.851696072171865,3.1953663656049884e-40,9.823684992873434e-18,1.989667118858998e-64,3.5441164977782745e-94,3.16214551877476e-29,12.461668219287327,16667.0,7.165684966833078e-95
1400,0.40634559609960424,0.004784095055676218,1.2240882562481146,1.8194269248310625e-07,7.60976292636496e-11,6.480161347372425e-13,99.99999999999878,999.9999999999084,8.647748293714161e-11,5.233426953769693e-12,1.5610901559127022e-25,1.0387242802828117e-42,5.158497352486999e-56,5.105187499120009e-13,1.976762173389079e-14,4.692639056514724e-14,3.298503680899449e-15,8.765783287387217e-16,9.102634238183975e-16,3.5118074637329673e-14,49.999999999999964,1.4052422725566906e-16,4.868709086221911e-37,9.403734813597405e-59,4.016008382783849e-26,1.4163376310771308e-29,1.9385685513279803e-31,60.0,5.760148150386332e-32,1.888459023245009e-35,2.432576762394495e-35,71.85175645598702,19000.0,2.6978832661535333e-14,1.6363156941668046e-15,67.0,1.1171178565109815e-17,1.4257416635902995e-20,3.204665258420186e-20,67.0,41667.0,1.129858469677962e-18,3.8904642834084473e-19,5.767199666610637e-22,67.0,8.439124425924101e-43,35000.0,9.289404612085478e-44,1.4820134181577097e-44,8.019896584516302e-94,6.126240348098853e-44,20.851756455987097,7.622029266199204e-34,1.951681048912024e-56,6.326865866583513e-42,4.592445517457467e-16,4.0533373205780826e-44,10.77112728448926,1.6148480083216536e-39,2.339455309016667e-17,2.256447171749266e-63,3.0750975009822e-92,1.4121334596916843e-28,13.148243544012884,16667.0,6.3940762596345666e-93
1500,0.433594614817493,0.0058348976240918254,1.3025703075306174,2.8985989295015556e-07,1.2594173500538674e-10,1.1104156873890622e-12,99.9999999999978,999.9999999998382,1.5191583959846663e-10,9.863790617867682e-12,5.194515100340272e-25,4.996596157948032e-42,4.3192669436016946e-55,9.27570613082693e-13,3.8304700972351256e-14,9.00899716718235e-14,6.754404401367174e-15,1.6983893894516388e-15,1.9702840043219707e-15,7.080751562178019e-14,49.99999999999993,2.833419029361126e-16,2.338883383308077e-36,8.643373018053145e-58,1.5219010528705975e-25,5.712069373353923e-29,8.306513913892666e-31,60.0,2.466720004133851e-31,8.570222878041485e-35,1.042566916878347e-34,71.19333510056927,19000.0,5.54424983285711e-14,3.609822173321697e-15,67.0,2.6240584272471608e-17,3.626594812168711e-20,7.678670646690683e-20,67.0,41667.0,2.844400795785249e-18,1.0464115066370314e-18,1.6488316984261312e-21,67.0,5.997320626100297e-42,35000.0,6.790128108618474e-43,1.094988229094622e-43,3.98996401511545e-92,4.750084399407273e-43,20.193335100569403,3.4608493161515705e-33,1.7122661187313105e-55,4.2836307725771176e-41,9.529779716204541e-16,3.025941946125953e-43,10.691594214570976,7.339502932393847e-39,5.2435596130147363e-17,2.169773209538133e-62,1.5256852304129517e-90,5.694046017253598e-28,13.806664899430547,16667.0,3.2468797419596455e-91
1600,0.46057213636756034,0.007021529141015995,1.379894748491101,4.4758178186534505e-07,2.014724687917357e-10,1.8330768286248394e-12,99.99999999999623,999.9999999997253,2.568573266537597e-10,1.782074305219332e-11,1.5967939523184566e-24,2.1902735980457823e-41,3.207636934359366e-54,1.6165343066824697e-12,7.091318854717762e-14,1.652900065322305e-13,1.317208568911246e-14,3.1425668055952676e-15,4.044827743699888e-15,1.3634154082865413e-13,49.99999999999986,5.455954238561287e-16,1.0238363100859639e-35,7.065301253448215e-57,5.2882356561748635e-25,2.1077483325460396e-28,3.2510226792219815e-30,60.0,9.648518410943786e-31,3.547726680299394e-34,4.081391997733088e-34,70.56153881058201,19000.0,1.0837140196429457e-13,7.546808235894842e-15,67.0,5.820957702584684e-17,8.68231837548833e-20,1.7372923238934667e-19,67.0,41667.0,6.7399244459982034e-18,2.6414493485565782e-18,4.412964423550044e-21,67.0,3.7978032711319604e-41,35000.0,4.421109171138109e-42,7.205296930439575e-43,1.9923927827712705e-90,3.2835525972300924e-42,19.561538810582235,1.4334316513201462e-32,1.3338831293667248e-54,2.583598432644947e-40,1.8809472761848742e-15,2.014203206933398e-42,10.613082826285185,3.0429848182234745e-38,1.1142148799804378e-16,1.8593023377053288e-61,7.589808924044518e-89,2.1006906653966323e-27,14.438461189417664,16667.0,1.6683934385944998e-89
1700,0.4872732311340922,0.008350254558588835,1.4560691665179588,6.723916698624432e-07,3.128317280601221e-10,2.9286567105570104e-12,99.99999999999375,999.9999999995489,4.19929017629641e-10,3.101681767314576e-11,4.571098332775776e-24,8.776114310831917e-41,2.077146257151553e-53,2.7159072743368442e-12,1.2609792720075274e-13,2.913732196725414e-13,2.459969996688506e-14,5.5841981686943285e-15,7.922712834181763e-15,2.5203215333437617e-13,49.999999999999744,1.0085783343084362e-15,4.0966374319384346e-35,5.005931474256753e-56,1.6977812296700157e-24,7.164745950814049e-28,1.1689011121601506e-29,60.0,3.4670124051581604e-30,1.3456748226592854e-33,1.4678109120462888e-33,69.95494598175966,19000.0,2.0268151653139287e-13,1.5043983355671647e-14,67.0,1.2271751551262245e-16,1.9689681103057047e-19,3.734808716239465e-19,67.0,41667.0,1.5129540734136547e-17,6.298408960496901e-18,1.1126404646427816e-20,67.0,2.126893551867151e-40,35000.0,2.5404665246742226e-41,4.180745990749357e-42,6.131419094718687e-89,1.9961314314536022e-41,18.954945981760034,5.440082730298561e-32,9.033928734758054e-54,1.3817121343502943e-39,3.552107636561418e-15,1.182481538303364e-41,10.535579232666628,1.1560351577424893e-37,2.258286474546962e-16,1.3768715873762527e-60,2.32871240968707e-87,7.139357022828228e-27,15.045054018239762,16667.0,5.253585804256221e-88
1800,0.5136933238980691,0.009826999673354986,1.5311013307553545,9.858174171113231e-07,4.730997667727848e-10,4.54583021783072e-12,99.99999999998995,999.999999999281,6.664021842023663e-10,5.2227931498519206e-11,1.2307295760106246e-23,3.270295146607002e-40,1.2310792669215259e-52,4.417552417044481e-12,2.163676863081743e-13,4.957617340610019e-13,4.421055194370548e-14,9.57466238156358e-15,1.4885193055771953e-14,4.4931398257817394e-13,49.999999999999545,1.79810423452801e-15,1.5243383479651605e-34,3.2551493923800104e-55,5.097366396005919e-24,2.2733111257647056e-27,3.916855730804342e-29,60.0,1.161031033708564e-29,4.750952696277181e-33,4.9196826159113024e-33,69.37223301549996,19000.0,3.6455515600087025e-13,2.8750989848279874e-14,67.0,2.4730046234290694e-16,4.2560570560052584e-19,7.673709668436174e-19,67.0,41667.0,3.237370024023903e-17,1.428046428785344e-17,2.661377976062571e-20,67.0,1.0920331021328324e-39,35000.0,1.3379365549322304e-40,2.2229729519435128e-41,1.9584919146986036e-87,1.1129553561809191e-40,18.37223301550056,1.921733715906554e-31,5.606457331136656e-53,6.772290111733165e-39,6.451048743306262e-15,6.368237585316703e-41,10.45906969564139,4.088058398133683e-37,4.389579190100805e-16,9.37485738809228e-60,7.408965809707893e-86,2.2647990485845806e-26,15.627766984499061,16667.0,1.730785229062507e-86
1900,0.5398281876517199,0.011457354319767379,1.6049991879297922,1.4142622917783837e-06,6.988563093207612e-10,6.876971417377447e-12,99.99999999998427,999.9999999988842,1.0298387863023306e-09,8.538097496932971e-11,3.130181837168098e-23,1.130912123468563e-39,6.502857119922538e-52,6.980966472106394e-12,3.596062310336969e-13,8.172592114486254e-13,7.676577435450386e-14,1.5902117149567363e-14,2.6939190651008835e-14,7.753927670033667e-13,49.999999999999226,3.1031156904430134e-15,5.263736972431244e-34,1.8737347409556163e-54,1.4360312752336648e-23,6.748698687673298e-27,1.224574326325024e-28,60.0,3.627605689233795e-29,1.560733581586314e-32,1.5384792619997118e-32,68.81216613426177,19000.0,6.332282701400697e-13,5.290493514614919e-14,67.0,4.784676229160512e-16,8.806637123560786e-19,1.5133896898806458e-18,67.0,41667.0,6.632096340835892e-17,3.0918444200766426e-17,6.063596890079264e-20,67.0,5.059478005501247e-39,35000.0,6.344683333545404e-40,1.0634198739367424e-40,4.1453558644149776e-86,5.565800083764166e-40,17.812166134262736,6.316669602561451e-31,3.0905680993666454e-52,3.003922177302037e-38,1.1313440873770031e-14,3.0852594552603295e-40,10.38354062574063,1.3451464858398045e-36,8.217247756179284e-16,5.631022827400969e-59,1.5632849971671749e-84,6.722072235575367e-26,16.18783386573659,16667.0,3.755189822704483e-85
