milliseconds,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s26,s27
0,0.496636366247774,0.4995029858159527,0.8025342715104892,0.801613601828423,0.7976754727503407,0.7969862618248639,1.0017717583275239,1.001067576154103,0.9994557285954402,1.0000346849772452,0.9994196852273229,1.0005221412734746,0.9991957044416498,0.9992081342663875,1.002036388536415,1.0011854182128057,1.0011202093401836,0.999403985078906,0.9990285641157945,0.9978089677284279,1.000820580335546,0.9992142189152159,0.9980423954710029,1.002112760071891,0.9986805856461956,1.2002245807188054,1.1997560170174435,1.501359637148651,1.4988399210948993,1.201030797862101,1.2003822214981634,1.2009000103165508,1.2009298844560188,1.5007783419085563,1.5021339815163053,1.2008192540792306,1.1994279497881193,1.2005758128940642,1.200737667082683,1.1998828666980674,1.2003210903905819,1.2005767669191914,1.2009819159710804,1.2005946548783482,1.1990140782017453,1.5014642994998428,1.7946229368943476,2.003784982971351,2.2100187409247063,2.5064103723016133,1.0023863029870201,0.9994228096122805
100,0.5784041404539383,0.5742430801800827,0.7913689186217902,0.7728859600250255,0.803413164662988,0.8090779159689239,0.9344384895335516,0.9952355738181944,0.9832341903853796,1.0002915419274543,0.9831177165333125,1.0000329289152696,0.9824341846220348,0.9995250305621234,0.9989588857981837,1.0047897839813245,1.0096269100455544,1.0074631540403625,1.0003775700111515,1.0116914544687197,1.2337629347187418,1.0260773472012301,1.075245578130468,1.065810081931467,1.0936917455356454,1.1732935970059832,1.2715676243666207,1.4709094280196073,1.5440548471809232,1.16458963573564,1.270404416709307,1.188669229847031,1.2720044083642696,1.4614392430985883,1.5436860116887914,1.1898307678243043,1.2716494100182159,1.18900186163395,1.273252838569136,1.178298183883385,1.2707864925431396,1.17799617291712,1.2723731937171232,1.1769642856510447,1.2706602192622534,1.5158316608107516,1.758623368584177,1.9315066593469052,2.0910246715461067,1.7209242086456236,1.016135766693928,1.0123421722126957
200,0.6304223515778277,0.6278422237752213,0.7847152107214234,0.7515751120259697,0.8057972054705979,0.814689426997151,0.8951304455208928,0.9854543675649067,0.9780417869130552,0.9983436164881838,0.9688574235067292,0.999106798957605,0.965362656260575,0.9981577192268095,1.0033726849174904,1.012752646230825,1.0241579201917412,1.0220660710182432,0.9978605096172442,1.036523413462445,1.304437367132192,1.0594428848084596,1.114509921905335,1.1137934212779483,1.1409185862734534,1.165240913501188,1.2913275627491274,1.462854247969298,1.5376543733455945,1.1593429067047,1.2911169036646226,1.1893761851976417,1.2932802067542917,1.4371227038209045,1.5360118815713781,1.1901117260434249,1.2953983868121914,1.190069852469205,1.294303256471433,1.174981604116593,1.292519681648756,1.1755283388587674,1.2935966006931818,1.1761982948195238,1.2917062814875142,1.5004060585712744,1.706027337892558,1.8284911415814293,1.9789008811027287,1.5294110395578617,1.0370652467878274,1.0362813503156767
300,0.6698628628493445,0.6740746931588402,0.7803013644807739,0.7499330219361632,0.8150799455851044,0.8180760815000078,0.86832981407193,0.9772831765216062,0.9778468394867185,0.9967382233319932,0.9586094304089702,0.9978663065605943,0.9548961699288233,0.9993821849603521,1.0118184107375061,1.0234893449196458,1.0404180159534142,1.037204788595955,0.9959055156690113,1.057450606701674,1.3238258200655102,1.083703849422822,1.1378632236561372,1.1422448953154674,1.1694211290568801,1.165941232928536,1.299070462850945,1.450372290393786,1.5283878546981975,1.164900988797267,1.2967746238736477,1.193487708573003,1.3036859434140076,1.421728925237858,1.5220534746135501,1.1929988807644367,1.3029616589912443,1.194459873016212,1.3040614429185806,1.1806009071727654,1.2991317904273982,1.1796735869631696,1.3009815826617737,1.1794515306010402,1.3004529570965426,1.4798588814259712,1.6528427355215254,1.7560057809859293,1.8736516745525051,1.4659209666528026,1.0654252372541986,1.0660399891624734
400,0.6990488138159475,0.7064208063201292,0.7825448287165317,0.7454920432330923,0.8184494396240312,0.8235982063438552,0.8548256945877841,0.9694157821066423,0.97906740578185,0.9949708922524412,0.9517528233110586,0.9948169222461484,0.941834072732315,0.9977732883407998,1.0217771111579317,1.034410838934312,1.0581500532783836,1.0517822141898556,0.9941368028864159,1.079957467735329,1.3214589113904556,1.100330723032195,1.1563997582326646,1.1568040126066284,1.182747130044786,1.1689808384177105,1.301004693245761,1.4496149085932795,1.5113879306527997,1.1747353853490585,1.2997117702084153,1.1999310497892606,1.3077574071358122,1.4057002249268913,1.505832377572623,1.2002649715265885,1.3070279461051322,1.2009396709128708,1.3071323475595116,1.18734111967059,1.3038552996014376,1.1871597844636212,1.3030717800864173,1.1877299626496776,1.303745345594619,1.466791593854342,1.6062447549068888,1.6976354821681385,1.7757515638081183,1.4446966028928923,1.0893384790347467,1.0895588061972403
500,0.7166488891629602,0.7314478004579743,0.7792944387352739,0.7484689416062917,0.8237216991238241,0.835298320290138,0.8445944136595661,0.9629762711803489,0.9835818840083334,0.991741345059321,0.9435213984047637,0.9921814595051294,0.9347948803942386,0.9966110876363629,1.0304672620369952,1.0492014319078649,1.073417711153939,1.066231633455546,0.9929179945932429,1.0980679166769225,1.3174353766524403,1.1185877953584114,1.1681767155574885,1.17189774710646,1.1909500789818206,1.175431293683729,1.299972713605062,1.4405439535358417,1.5056749062422803,1.183950324131252,1.300241723002286,1.2065487318958164,1.3079102186116887,1.3949110670876936,1.492558517772466,1.2063330948499755,1.309507981921955,1.2067858945281604,1.3096843726179528,1.1964621770751593,1.305051462503332,1.195990215875905,1.3048298316535791,1.1963232187404391,1.3053922012879213,1.4515679525508594,1.5639891204531957,1.630593033244707,1.7097928334930304,1.421782818147607,1.1146035091462176,1.1129653708729115
600,0.7375432586838628,0.7513154825106081,0.782678954407119,0.7551702724085078,0.8275229850033878,0.8377520634615818,0.8365578610959982,0.9581592775054649,0.9888448070787906,0.9891005381869992,0.9411835426370221,0.9889771338741415,0.9264012048703893,0.9963544743652348,1.0381378984606595,1.060973483204735,1.0854737038345854,1.0739330094557875,0.9915980564986934,1.1119937128256927,1.3105464625021732,1.1293001084643073,1.1762581622099832,1.1805689675544846,1.2004872486403046,1.1822611662979303,1.3003044642850166,1.435625761860363,1.4915676016194535,1.1933836179105481,1.30256117950585,1.2136818299042853,1.30997065820275,1.3884423866207705,1.4775468276130928,1.2138427543080414,1.3109219458211094,1.2134178603273693,1.3088040580653677,1.203038116358005,1.3057494416385222,1.2032006178485728,1.3054551408045039,1.202433746632231,1.3050896144294606,1.430515890254928,1.5297486529065807,1.5833894207436316,1.651385862833802,1.4065109133733857,1.1308258384336172,1.134051781903449
700,0.7515106335395004,0.7671796449502614,0.7815043805910123,0.7636769791131713,0.8331661510014279,0.8432068620293035,0.8380489702439479,0.955711382091172,0.9960185573172151,0.9857146419219268,0.9352428182596465,0.9855062047277285,0.9219369265278782,0.9969396267390978,1.0459040029636353,1.0667900288843501,1.0947326102711132,1.0843155213004232,0.9903615740400109,1.1210886424361464,1.3049481146150934,1.1411535547177145,1.1821550820156752,1.1866629422258783,1.2064516398357894,1.1887158025160194,1.2984491732614212,1.4268297248868078,1.4720050418750037,1.2022717633797344,1.302196585647885,1.2194475395493614,1.309506641290732,1.3745286134597858,1.4604566017317864,1.2203165861991636,1.3095952431925946,1.2186298566069487,1.308909298115418,1.209403974358413,1.3047912775096209,1.2093367972540108,1.304955632765747,1.2093527692184258,1.3059813225433101,1.423552295665021,1.4966354354885818,1.538708866996459,1.5850851906684946,1.3977274511291464,1.1469602831315528,1.1451297459258758
800,0.766047130515681,0.7795688561518379,0.7831831548099939,0.770216421911264,0.8378757274678017,0.8492927460010666,0.8384088563611237,0.9534094740034935,1.003328131621951,0.9835194171051935,0.9347622351280304,0.9831633855484231,0.9160517892116066,0.9988684293429492,1.055085604976819,1.078751124547759,1.1048499667442377,1.0917660013793393,0.9912348594219624,1.1317555584183014,1.2983565064876652,1.1497794613984933,1.1894082869032858,1.1955515156263716,1.2083767641007734,1.1950769936045638,1.297416323680218,1.4209939766118962,1.4592049616500764,1.2076345526066032,1.3012953465770365,1.224443440190363,1.3088618735194364,1.3683799891162702,1.4448840312514672,1.2249329091386336,1.3101153243453603,1.2242980121316367,1.3094066117118508,1.2157716862364285,1.3057254092588706,1.215618300004357,1.3048671516835628,1.215991315065507,1.3047129637909798,1.407738786688252,1.4722153390322794,1.503267080361052,1.5428947642456414,1.3859906762073684,1.1638761980646002,1.160523346394444
900,0.7742588695519665,0.7929790906788882,0.7869708816680188,0.7729027090974299,0.8403049031329817,0.8566520833715519,0.8406979708314464,0.9508385472318577,1.0096177904974866,0.9800873973903317,0.9335496480115296,0.9796766157050436,0.9134602990154158,1.000014854779018,1.061665492958579,1.0857509542086008,1.1110017908828937,1.1014914820652093,0.9937097995025984,1.1387123919045075,1.2946779179253987,1.156841588441777,1.1962552718939863,1.199360207572827,1.2148379999087862,1.1999289491705694,1.296146460560112,1.4103853957935808,1.4532331937126892,1.2149498274476755,1.299318502522058,1.231068241701082,1.3084953949286549,1.3639322922549442,1.430165242019017,1.229701679720014,1.308286460069057,1.2288483311587732,1.3072140293726802,1.2214945613791266,1.304455991344609,1.221930809474709,1.3049433815216696,1.2216913019575566,1.3044308966033693,1.3985001952298508,1.4464427200783447,1.4694779512973184,1.5094598159243844,1.3684015666586826,1.1747873593371312,1.1766868126260959
