milliseconds,Tp,Tm,G,A,S,P,Nn,Na
0,137149.66006867596,3479.4736489236993,-0.46741559263426047,2.462426058993145,-3.275843329287979,0.036176798150161366,0.4987845318171972,80.17056399802861
100,91088.88461141786,20628.78866033906,7.09947698260205,31.941839404688928,-2.596963521459138,0.14144088748973166,0.007989095754241683,27.479545697572362
200,96054.12834634559,3727.078858679245,8.563590111247922,82.78853990656116,4.320886293423545,0.2391117481904875,-0.005509928332775085,27.29264462902887
300,132187.4737233528,10494.47989378461,7.580046387206576,114.63141254541306,3.7230217926295204,0.26904189658512484,0.02661964035676656,25.32372487620593
400,131322.8394045503,2714.418620879742,7.40232354492164,107.99236872540806,7.316188763281332,0.28607700319795215,0.04252522577347548,26.680149730401595
500,119151.45452707629,-5904.090361019822,7.977471905136472,123.08667238731225,24.19095928309699,0.29830736385833534,0.16162225397755656,25.822580399453432
600,144946.92447553194,-1684.0671436051234,7.71804638044927,150.02643236602012,45.520441828468044,0.3050703247190501,0.31551557293630966,25.85767416291857
700,91320.58228747049,28953.74182823736,7.683066269876972,157.0366471691353,59.43303805372521,0.3131242187107312,0.4609663736325884,26.26971386446585
800,84601.8206306657,23745.726082960595,7.438728971087194,151.91935647319968,72.84455189680897,0.32608050389534515,0.48399354276679024,26.01529976913987
900,101386.6309371328,30594.34545382367,8.066494807721652,152.85260830006027,74.68359268623257,0.32553577312732235,0.5159055700489267,23.630307591115848
1000,117790.44113101743,30881.484082017752,7.3792376043781935,164.3414344084592,79.41385881273155,0.31970802408301985,0.49902814983683297,23.113274494573737
1100,157632.15350602186,44204.51350009303,8.0375063631459,170.50603355639447,77.11666726346843,0.3280982792769143,0.5129918144057585,21.85773494659605
1200,95785.06436065763,47061.311157397315,8.394431555589605,162.4365192272952,77.9642524315777,0.33282912101012324,0.4840598866034702,22.86081035374382
1300,120911.80943683292,25914.585230273467,8.53171151853085,191.1871138736212,81.11723734944422,0.33136648285731934,0.4691164064652467,22.399160565023767
1400,152070.40931991517,60457.636928158536,9.240575421159026,190.4422611600206,84.98906265756281,0.333768896261066,0.47863134863215445,20.300005442962934
1500,142457.32238250002,40288.78259422151,10.171383259339377,204.47040215101035,89.42686157831058,0.3390409867203305,0.44277627209053566,19.012109501754036
1600,178346.44642711725,52512.499263019505,10.126020645727161,188.2888039590749,89.09744711807834,0.34125444660353677,0.4341699151734225,17.59573555387239
1700,169631.46291520284,51818.535780211714,10.464929593034354,195.04413563310106,93.05892489736073,0.3484641693341861,0.3966527938444207,18.99489107543739
1800,174025.76259705488,42643.92592167335,11.895149376208575,219.76937618768707,94.27278844302845,0.3581239792413326,0.39747297335640513,16.205398747617018
