milliseconds,U,I,V,C
0,99.89014739080827,9.943222618712257,10.024910836580014,29.96285113092875
100,99.65631181519424,9.43281661045052,10.108601172928708,32.06887706489176
200,98.72292638799185,8.771942603840907,10.215593305965472,33.35545912083435
300,98.11237086388165,8.030506253445303,10.381970163692532,34.22111664089755
400,97.54747172616305,7.715710568617421,10.423548689527907,34.820319915797924
500,96.62075890234912,7.216619797253415,10.52016305845523,35.27188415850435
600,95.36195503408099,6.48429013417554,10.583159353530478,35.47573314015996
700,94.43440186502922,6.209728151636202,10.570176729133404,35.65096905561738
800,94.00990116844773,5.644430337231672,10.626738227064525,35.74118781576463
900,92.98991649923002,5.3505555991165,10.63833900029067,35.80078380994449
1000,92.44574227601646,4.988304316974626,10.653698122960133,35.86192332389312
1100,91.5853961495217,4.7444432868693704,10.708161149279935,35.90034170800504
1200,90.96409191369611,4.284961153598596,10.679997091721948,35.93515865933568
1300,90.16421134954315,3.960195902480007,10.632789802982082,35.938223565434505
1400,89.38093705692205,3.7683386474217446,10.614302380825105,35.97740533294954
1500,88.53579391477925,3.4542964825101556,10.642639903170318,35.94335220634666
1600,87.43670599071618,3.4074599753854846,10.602541596731848,36.00598661085837
1700,87.52700165926682,3.162784474243895,10.506101920124342,36.01598132040144
1800,86.09724932607298,2.9486423568779117,10.530061335542594,35.98434496940002
1900,85.71991084945695,2.5741634053198306,10.447652240740823,35.97714269812296
2000,84.81433157177489,2.624012049212191,10.370140980802885,35.94924417201569
2100,84.53161251283153,2.3451925608346254,10.335246443795139,35.96376473326261
2200,83.36135890378127,2.1107956721095804,10.285582879569903,35.92414498910922
2300,83.37040819265776,1.9497469878754037,10.274329082209897,35.95522338980816
2400,81.89621855756774,1.8408344123889786,10.205640981813485,35.959561079083834
2500,81.69486562205665,1.9271043685094496,10.132727476662991,35.977951803860535
2600,80.75569542893548,1.6203693371854013,10.02624441205998,35.927025784392136
2700,79.87976339762984,1.6948755008973668,10.013885024074709,35.96125558787279
2800,79.34147494643773,1.4155763461849522,9.870373204372155,35.996198955690566
2900,78.46831658437179,1.3207739175891553,9.820262393391447,36.021112886429385
3000,77.98958021289388,1.2378768148952521,9.768794101347618,36.02414715733809
3100,77.23721077089559,1.248993760552303,9.697345745210555,35.98980619559695
3200,76.58783810154814,1.09176484502217,9.585032820876727,35.92755270176195
3300,76.14762914956,1.133918839099484,9.564727198609994,35.95155403084202
3400,75.44231125377605,0.953767531604629,9.420428632865773,35.93701627815003
3500,75.36743050244974,0.8988287404511759,9.370973148598427,35.97689024029732
3600,73.87397403699329,0.8986153576406773,9.286532251103855,35.98892132426537
3700,73.56752446892831,0.8364012296668116,9.248499664564033,35.967184309820055
3800,73.35381495139345,0.6965910808564623,9.170404227765408,35.96781972563769
3900,72.22588163854809,0.7906164541944795,9.035554041418411,36.00827949164258
4000,71.64536588462232,0.7152303103760095,8.958426761946471,36.012096388892736
4100,71.19213869177185,0.6360165116536609,8.899215555064771,35.92902137488216
4200,70.19143707656946,0.5272883763768759,8.790117252503807,35.998824124607694
4300,69.66411873670293,0.4641435316559748,8.697115950793762,35.92024562221723
4400,69.96492509880221,0.5475942865104227,8.650569518261689,35.940173139414384
4500,68.72024616407671,0.5050031120881535,8.529221385670574,35.98387961816035
4600,68.5595948403069,0.5580369236896061,8.474247908786769,36.011266055003105
4700,67.74213849693771,0.44820117813567717,8.39652896888769,35.93716475186782
4800,67.34533649736585,0.43207779063754115,8.289933065184336,35.96203094053849
4900,66.27527554622557,0.3978846097526956,8.221495977647939,35.96244003327639
5000,66.11051818050561,0.3658378623386608,8.18776658266719,35.969108360907555
