milliseconds,T,E
0,46.896573927830524,4.927504186209429
100,39.43362171076804,4.464284151206044
200,24.099286551074872,3.9334932649702172
300,22.238529912285383,3.398079496753039
400,18.067058261033157,2.838399590078799
500,20.042221807113073,2.4184484957839567
600,18.17375815100391,2.133500916774402
700,10.764873712062052,1.931177112383511
800,16.851805224241172,1.6225619148188604
900,17.298351351119543,1.4617088182860118
1000,16.953058880069584,1.311756860358975
1100,10.685649573935901,1.2194880277200102
1200,21.284479311311095,0.90141936750876
1300,22.197259723194314,0.8652168573451344
1400,16.941059783698712,0.7179772432447126
1500,14.919554717732066,0.7622229635448166
1600,24.63329786701803,0.7287549375726088
1700,18.427062915060752,0.6252347086971373
1800,29.543228425236805,0.5247092311828834
1900,28.61546225670861,0.37854196898042713
2000,27.697001138216407,0.3521209817766086
2100,31.392006086803907,0.4260692269933838
2200,39.084045410380845,0.297998723283855
2300,41.44846936915669,0.39007888491512105
2400,49.98574294747719,0.25740262730311303
2500,44.584747877672854,0.41155324385255476
2600,57.38063183174235,0.39335655268238684
2700,64.77510248998759,0.4250216390270992
2800,72.90464336876488,0.2731961947517123
2900,76.3118499566402,0.37746948809923636
3000,81.84264904498282,0.2320363079081178
3100,80.93490453428714,0.3771261264634085
3200,90.3845469297516,0.33192485985310355
3300,94.79266833135108,0.16979906483567483
3400,110.9774353061239,0.32097238356122304
3500,119.15627948527235,0.14855735317478386
3600,123.28557283584752,0.28461641957140094
3700,128.22404962723667,0.30940663583165445
3800,135.6871489055894,0.36186082508957507
3900,139.09001862917629,0.16810983626341586
4000,142.3786956931329,0.3494523756881515
4100,150.08615729360025,0.3446289291581611
4200,161.10293031243964,0.3207113741052364
4300,160.46595313895065,0.26792653728424093
4400,172.48930485227328,0.2254816647798171
4500,175.09681166272512,0.13176873989458493
4600,176.30476519097004,0.14041380710986423
4700,183.78485029646114,0.23485714035196625
4800,185.08679641898138,0.30180041753788495
4900,185.49983279466224,0.19105826172855322
5000,195.56644866994617,0.28900497509355977
