milliseconds,T,E
0,47.2525891661403,4.9927277219353625
100,36.564444416190405,4.398100540659464
200,28.438681047799538,3.89279669547782
300,16.730961936969756,3.3617617604326466
400,13.042697618667397,2.923344734726464
500,17.594652270947993,2.5928111656803248
600,14.353106498290169,2.273504866082362
700,10.563368103728884,1.801315364449147
800,16.609587564495833,1.740582393927281
900,13.748690598581817,1.4755234153823091
1000,19.26523946579562,1.1756988439698954
1100,18.88849344422596,1.1519617736613958
1200,20.1627192536812,0.8680129077061384
1300,13.799985682699276,0.9409920224254037
1400,14.472110450346094,0.699029101742383
1500,18.18470297453365,0.7024082813691429
1600,17.402145047711226,0.5172648966233212
1700,23.336171622824597,0.4950567337326815
1800,23.301037066020555,0.4282475024441423
1900,33.72181504256342,0.46118604579313377
2000,32.29478276564885,0.3481461812561514
2100,31.194358422998732,0.44983928028410075
2200,42.352524175204366,0.29011380219793226
2300,39.67514109058499,0.38798948561267954
2400,44.34164969433026,0.4329260838119818
2500,45.535805210260236,0.3334638706352178
2600,56.08212905815707,0.2618519785952377
2700,55.35337059128693,0.3415325091722002
2800,68.73814731398166,0.32097152657728073
2900,69.97207206011947,0.3715893913959246
3000,75.95469315677012,0.21126922488594072
3100,89.35068531688229,0.23041550688559503
3200,89.78413033966885,0.34174417482176633
3300,105.6374417686153,0.28048271630947597
3400,108.53870687694659,0.17816602683759092
3500,112.0142810691778,0.31496272523516955
3600,126.86817647584887,0.3138142983424705
3700,134.1645156040821,0.2161180744616522
3800,134.63110822948087,0.2959895669309888
3900,141.8610810466995,0.13455742204588017
4000,153.31305046883023,0.1457488554924472
4100,155.51459950703503,0.21440855031614087
4200,165.57001016183972,0.19344771868236296
4300,160.97552738910593,0.25462823848110394
4400,176.69954029524834,0.21182804224287194
4500,173.97921354027076,0.3091833689656413
4600,184.449655382974,0.21889601905609898
4700,186.53656620132972,0.1471415517914329
4800,191.24104524399266,0.17792061161327336
4900,192.20473762680388,0.3006399878383882
5000,195.69424979647218,0.2345788911123577
