milliseconds,T,E
0,44.12035594098703,4.912980538670729
100,31.6647094514693,4.332205057064332
200,22.26458418597289,3.7586807313254473
300,20.08544074767292,3.2982588324177726
400,21.721350979471907,2.9583541294699933
500,22.012657143955387,2.519480839109042
600,14.765883545655736,2.3109242428504224
700,11.918909079739965,1.9577590598346515
800,14.95376332793353,1.5886608471181314
900,11.251777261281948,1.5462579043875972
1000,17.93727300800722,1.3686738223163928
1100,16.36060108519634,1.1851033532589148
1200,13.339887439313282,1.0419499145028526
1300,20.349566504120393,0.8098483305818502
1400,16.101481294009485,0.7050239356181844
1500,21.208361926229767,0.7639989022724802
1600,23.349986827774075,0.5843048302408196
1700,28.845247072721882,0.47868461171337656
1800,20.716030480154842,0.49759066152303366
1900,30.638028978241486,0.429804094687195
2000,27.220273515333595,0.4878646894791282
2100,37.67931062696116,0.44203584585865097
2200,40.4108986207916,0.34160955429764794
2300,36.895003822980755,0.4518433286429717
2400,44.34334797576682,0.342245253781304
2500,47.49760380116597,0.39316347124220224
2600,60.27930290314612,0.39080949537350484
2700,63.058685473440036,0.23296401096397473
2800,61.72020143796759,0.3541598771358645
2900,70.26166253106736,0.1898374406155966
3000,80.31816271890379,0.33975348871899397
3100,91.35796603301763,0.28703908331484906
3200,94.90917300632756,0.2457949318340456
3300,94.27572033284278,0.17769886198027188
3400,102.9250184006559,0.1988784983054856
3500,114.25003774553632,0.33080902020966224
3600,121.11863477442395,0.2962278141284626
3700,134.5721346707993,0.19570338158368356
3800,138.67275503901402,0.2765605384006431
3900,147.57304676693704,0.12958230461876064
4000,150.26848963942115,0.1501299843276444
4100,153.22659931091147,0.13701351991014532
4200,159.27251915514245,0.15371127030940868
4300,170.12003073410648,0.17043471671033117
4400,170.22884529868398,0.3318840447935038
4500,174.14797986948204,0.33023610722790375
4600,182.28782235510798,0.2933914710956296
4700,185.55889447479376,0.17322601303610807
4800,189.8496731609037,0.29595542275164166
4900,185.4332413823943,0.32337532707492106
5000,194.06261001638717,0.28934717357196915
