milliseconds,T,E
0,47.16539133886384,5.070426290589749
100,36.665934963918225,4.350634006963031
200,26.85143293794419,3.7403522399198623
300,21.319248475451346,3.3632152843213845
400,20.079444622571675,2.9789595932383626
500,11.933455040515735,2.5104858193784554
600,11.823893009388264,2.287933151346774
700,18.925041706685654,1.8959400233391073
800,12.457456370041314,1.6444165887274145
900,17.975858462578383,1.4237588674597368
1000,11.545572580001656,1.2661876443853544
1100,14.702269667858337,1.221829385310095
1200,20.28202218495524,0.9546584391112622
1300,12.720776704883813,0.8845914265572037
1400,18.739725943862386,0.8666382007959085
1500,15.079416978771594,0.8007888111597748
1600,17.113644772757794,0.5473375088240908
1700,23.38007077527543,0.5415588778202639
1800,21.345437195731417,0.4392194280873311
1900,31.197341511055043,0.44243103105916826
2000,30.726273398846818,0.47191281894612613
2100,28.892426976077047,0.3642906016813638
2200,36.82410912298993,0.46071815060765264
2300,37.93554821389306,0.3015767463685738
2400,46.717846793493656,0.24458337735572352
2500,51.69980454090025,0.244366601616953
2600,56.52707621653407,0.3863411317684708
2700,61.54543475247648,0.4096814633016253
2800,64.61849462109818,0.3912445955336601
2900,77.99292656189326,0.2273631051603403
3000,84.0144565200341,0.23831641271080767
3100,82.68401780337283,0.3647213469363779
3200,90.74558319709612,0.26075499019003817
3300,102.72719761137209,0.3785495883187494
3400,103.37173113570174,0.16719881648047336
3500,118.85666436143033,0.37170734888124296
3600,121.60735887644103,0.3524716948904103
3700,127.66549438802595,0.2664743327857011
3800,132.6884550006548,0.19475924410647752
3900,143.13030613876356,0.27721335733267005
4000,147.45331694771306,0.15545450056585525
4100,150.58319189913678,0.1987329267870333
4200,159.18720098427983,0.2435456366789162
4300,167.09280497629695,0.17888000546253455
4400,176.46069252586102,0.3278606907388079
4500,169.71275711705616,0.1864925776115009
4600,184.91628835301668,0.33445963411304847
4700,189.8976170616179,0.1173063307764632
4800,186.9622345049433,0.10297617771540973
4900,192.10371475787846,0.30313951432527003
5000,199.13345122748422,0.17861515437544995
