miliseconds,CtrA,GcrA,DnaA,Fts,Zring,DivK,DivK_P,I,CcrM,hcori,hctrA,hccrM,hfts,Ini,Elong,DNA
1800,0.10217199341783749,0.7865862148723776,0.5936975074892192,0.2726800378208572,0.9998972701812248,0.6763416900189634,0.32081610791271103,0.10254706945513689,0.4553681678309009,0.9578385579005834,0.0,0.0,0.0,3.2676541281414245e-05,0.06260044808455743,1.0637483879192446
1900,0.1014186803711677,0.7872263238726955,0.5931997317050348,0.2711756324513852,0.9998971710690572,0.677411428817858,0.3189199635561498,0.10182062116359458,0.4523292374428248,0.9572085540818344,0.0,0.0,0.0,3.581352386856963e-05,0.06400253709244787,1.0642049131114206
2000,0.10125087783104879,0.787393655638925,0.592706554704728,0.2700184322957756,0.9998987178090741,0.6779153700924335,0.31721131248412343,0.10177037419497117,0.447618686432331,0.9550632441176485,0.0,0.0,0.0,3.580842571106198e-05,0.06460056443599416,1.0649243909988966
2100,0.10060703099290971,0.787857388062044,0.5925622861272414,0.2690604894068432,0.9999015378407157,0.6786108622238319,0.31755541540624455,0.10138135791268357,0.4448133520416802,0.9529308634415239,0.0,0.0,0.0,3.9114284259111474e-05,0.0662468391237294,1.0658319595649695
2200,0.1002318444951473,0.7882950738984319,0.5919081878532014,0.2689247608078384,0.999901777162625,0.6791227702491822,0.31580263706221884,0.10089051945099423,0.4453307936321949,0.9509780958113668,0.0,0.0,0.0,4.09889836887834e-05,0.06692033163718518,1.067314445458137
2300,0.09989455282811083,0.7888994946441368,0.5918876418113015,0.2670741730490871,0.9999034531827791,0.6808840314214932,0.314448295457573,0.10008841723768998,0.4433533300858563,0.9498354820453785,0.0,0.0,0.0,4.352979962578048e-05,0.0679040715614378,1.0680728836453839
2400,0.09970343033358034,0.7888629509696022,0.5913273839851341,0.26622535405888625,0.9999053094617995,0.6811592298855889,0.31314700619919666,0.09968474152346708,0.43984162786561776,0.946815156419964,0.0,0.0,0.0,4.4778206912028246e-05,0.06898046694730488,1.0680704693038188
2500,0.09932758022225537,0.7896239568004382,0.5908970271650489,0.2657728368845024,0.9999069289657481,0.6819038745925124,0.31228763289230177,0.09924447292128308,0.4370804565935595,0.9454519610948184,0.0,0.0,0.0,4.662357069985443e-05,0.0700622778614225,1.0691943510319308
2600,0.09885192657692198,0.7897581334275005,0.5902870334982081,0.264389308836765,0.999907020108335,0.6832880778003169,0.3110740853862664,0.09896450321104436,0.43519276595408773,0.9450281056705033,0.0,0.0,0.0,4.729365340341316e-05,0.06994808394683821,1.0700968944720972
2700,0.09838782677922066,0.7903741998972449,0.5900527443684066,0.264118526217799,0.9999082077534862,0.6838992823712075,0.3106261141969923,0.09893264322471199,0.43338534124906714,0.9425237525395639,0.0,0.0,0.0,5.0675262897679495e-05,0.07084491954926528,1.0720567486724726
2800,0.09790116978277855,0.7908987088655374,0.589542199380946,0.2624797005625438,0.9999101972390048,0.6843494084918457,0.30905728208989847,0.09830520645234288,0.4284397056062735,0.9401295441626178,0.0,0.0,0.0,5.237978634307914e-05,0.0726006569216562,1.0725537216521277
2900,0.09762163013015,0.7910323911928724,0.5892864047655672,0.2621142849539733,0.9999118770274599,0.6848182919583742,0.3085838440675478,0.09810267996541171,0.42880792081445385,0.9405617641387967,0.0,0.0,0.0,5.2808458265313155e-05,0.07275256938622339,1.0734414037242905
3000,0.09749862223376475,0.7915778956700372,0.5889423081639356,0.2604747898644008,0.9999132407834124,0.6857039919653222,0.30766400970128416,0.09750837923961045,0.4255693154586106,0.9380066337061944,0.0,0.0,0.0,5.611953237673259e-05,0.07414184492186915,1.0745122754170775
3100,0.09680744356710191,0.7917759915926558,0.5887513777116701,0.25973121692851714,0.9999129072938385,0.6870133097039123,0.30606571779713315,0.09702811153674484,0.4248442258944748,0.9353866066661014,0.0,0.0,0.0,5.7059749420149944e-05,0.07474444282328262,1.0751492297058836
3200,0.09640258611988348,0.7924767828028776,0.5882181505440315,0.25858526662173525,0.9999149846759677,0.6872764173259068,0.30472223566302004,0.09654718503564047,0.42006243288598794,0.9363600105708784,0.0,0.0,0.0,6.013805058155976e-05,0.07589695810076467,1.075863562133306
3300,0.09657735874460757,0.7924301937637939,0.5879408647986338,0.2579369677903378,0.999915150163153,0.6886637070381136,0.3037883089730779,0.09656786103263737,0.41827926287355566,0.9339789155306767,0.0,0.0,0.0,6.0826608767714146e-05,0.07680399532458818,1.0774260801498905
3400,0.0959843151684284,0.7929265912201181,0.5876969085326527,0.25787888957112115,0.9999167338774231,0.6895930243844645,0.3035967945723158,0.0959940405834273,0.4163611640914658,0.9334332381249625,0.0,0.0,0.0,6.237388119233937e-05,0.07824666854296736,1.0779695336337307
3500,0.09551938686579209,0.7932188270476319,0.587465928485307,0.2563567901608856,0.9999182167834454,0.6897220974969894,0.3016218502051337,0.09589324868509028,0.41262523637151266,0.9299212223515182,0.0,0.0,0.0,6.415253189922694e-05,0.0788721902563429,1.0789578339493542
3600,0.09548401579476586,0.7938021765025456,0.5871060890164154,0.25592595112010386,0.9999182379068602,0.6906216784206168,0.30196732574876495,0.09532002210843658,0.4131192140670405,0.9295741603922875,0.0,0.0,0.0,6.700499527249338e-05,0.08107071535139872,1.080486097232776
3700,0.09501737698872208,0.7942254717101351,0.5864739830705546,0.2551469036515687,0.9999216165815454,0.6920426331356456,0.2997429084082664,0.09472279663901169,0.41039771381622536,0.9289606418274199,0.0,0.0,0.0,6.755430907992128e-05,0.0818605524862494,1.081263222118933
3800,0.09453158758982733,0.7947862073608726,0.5863536550300558,0.25409846343516407,0.9999212115461393,0.6921564203720751,0.29972748460711246,0.09466601008253264,0.4079213016684796,0.926535740181961,0.0,0.0,0.0,7.102853746799281e-05,0.08277076423118222,1.0824388508576719
3900,0.09405213213357652,0.7948528521324589,0.5856589496268724,0.2525059389791723,0.9999215300583746,0.6936006569893095,0.29864650693618844,0.0938930380121155,0.40393620459272156,0.9252644425189145,0.0,0.0,0.0,7.385048850358104e-05,0.08410404830232707,1.0836188573429038
4000,0.09397291740168237,0.7956091844352783,0.5854592045708746,0.25201994268137135,0.9999233237284147,0.6939901584569926,0.29730196039480794,0.09386321732411265,0.404198072359381,0.9243196946522034,0.0,0.0,0.0,7.510399000141008e-05,0.0841887919934386,1.0851896083150065
4100,0.09369364459687547,0.7956420197603122,0.5848796599448395,0.25134655885685275,0.9999240920254898,0.6943640318161711,0.29592846148637386,0.09357449750501882,0.4027905595303998,0.9243322011143692,0.0,0.0,0.0,7.772823494782107e-05,0.08529674414542833,1.0857489617374712
4200,0.09311726928319827,0.7962582437245982,0.5846159608744813,0.24979371378246104,0.9999254276102557,0.6955036005931725,0.29539823795589126,0.09276666230464761,0.40053029069146395,0.9228418662256413,0.0,0.0,0.0,7.93385364468274e-05,0.08628409556286704,1.0865768382935614
4300,0.09270074965422792,0.7966130025746778,0.5843934459232147,0.24935943831106833,0.9999259475187778,0.6967353093194009,0.29461078623833087,0.09245483929535075,0.3961211620041922,0.9226041600717333,0.0,0.0,0.0,7.930163808086449e-05,0.08816783545816102,1.0876899605943815
4400,0.0923471396866695,0.7971830819870034,0.5841587681676962,0.24897063965833063,0.9999267805137027,0.6974675881120427,0.29320321484547207,0.0920321964369547,0.3948351568910667,0.9193835325219123,0.0,0.0,0.0,8.087768918100025e-05,0.0887292317016872,1.0888964780860162
4500,0.09197704400113983,0.7973426197525103,0.5833962689948053,0.24814929111466935,0.999928910306735,0.697725944788518,0.29144026297341236,0.09183264374107843,0.3923389624880305,0.9193349828244723,0.0,0.0,0.0,8.277037666710641e-05,0.0900546704611632,1.0908638155761612
4600,0.09183813281249825,0.7982424150301151,0.5832870672396995,0.2465060620745647,0.9999304911481217,0.6993087044358606,0.2908648461382728,0.0917172640979383,0.39177506201014267,0.9181448165449432,0.0,0.0,0.0,8.69142931883432e-05,0.09155266874875147,1.090800657900923
4700,0.09164336349674627,0.7983175424388044,0.5831118373295548,0.24667790146884544,0.9999317248377548,0.6998262306307825,0.2898146484354465,0.09142326619420536,0.3883330206099153,0.9180886801423987,0.0,0.0,0.0,8.745504320390495e-05,0.09296594468221203,1.0922332896563725
4800,0.0912249233236623,0.7988910465338305,0.5827498973609709,0.24539307900052576,0.9999325314362607,0.6997676281647549,0.2890322543312975,0.09094185960405814,0.3878674810187269,0.9154027882848711,0.0,0.0,0.0,9.06666682362567e-05,0.09311656613176023,1.0931481204580518
4900,0.09080312800337707,0.7993037510105583,0.5820641823101034,0.2438705970340707,0.9999326261661354,0.7016223450716241,0.28816749082703674,0.0902886427485284,0.3834766829979635,0.9165154098774564,0.0,0.0,0.0,9.205811415896008e-05,0.09499823618045242,1.0944999747490747
5000,0.09074247796732927,0.79984931595752,0.5816803501584348,0.24386147358623736,0.9999329007817851,0.7019653661992425,0.28750888342043834,0.08988373681571163,0.3834806360750307,0.9146351085693454,0.0,0.0,0.0,9.510380427730792e-05,0.09509958950213654,1.096299771525636
