milliseconds,CtrA,GcrA,DnaA,Fts,Zring,DivK,DivK_P,I,CcrM,hcori,hctrA,hccrM,hfts,Ini,Elong,DNA
0,0.11023059245890601,0.7802134922310178,0.5999139949369061,0.28959328972162046,0.9999997440511419,0.6601378528441898,0.340782383919148,0.11001592603692298,0.4985018092900577,1.0004626480356005,0.0,0.0,0.0,-1.251020943384223e-06,0.04988956625334749,1.0502000474652546
100,0.10950749847156761,0.7803715764012373,0.5995060007910196,0.28958188011579017,0.9998686828212715,0.6607127306301294,0.3388759610740785,0.10976282987240091,0.49629504207810105,0.9969139734107699,0.0,0.0,0.0,2.4001161810172492e-06,0.050698892098115636,1.0507381378347638
200,0.10911020695819257,0.7804311680827459,0.5994753947224485,0.28849226927970306,0.9998709366967533,0.6613729927470844,0.3385216767869758,0.10911086831038853,0.49629678883687484,0.995565872851089,0.0,0.0,0.0,4.094804130442928e-06,0.050895312908552835,1.0512736170129298
300,0.10858963975304203,0.7809484160996232,0.599145617349533,0.28678584945667135,0.9998725192603451,0.6627147582754768,0.3369608416330384,0.10868546393058016,0.493059156795037,0.9906091054000425,0.0,0.0,0.0,5.268755056317978e-06,0.051319194297449584,1.0513139556429636
400,0.10837595139580218,0.7817143633983576,0.5986987031654152,0.2854982846704853,0.9998745224701799,0.6637377952558885,0.33528051801236136,0.10834298821357567,0.4897928989355626,0.989514351103767,0.0,0.0,0.0,7.5459664203297914e-06,0.05220558924041641,1.051889965480459
500,0.10767166120561497,0.7816537845299613,0.5981226637624617,0.2855862670123301,0.9998753265486146,0.6647390353897094,0.33434618380137354,0.10754625048219496,0.48688697104474604,0.9866170267285057,0.0,0.0,0.0,8.82388204765e-06,0.05327028702578881,1.0532406926389521
600,0.10731861013788153,0.7819085053855901,0.5976851106237295,0.28341208601060947,0.9998777816556544,0.6649451814534173,0.33375566415342306,0.10712141216838587,0.48539310670848806,0.9848183125939609,0.0,0.0,0.0,1.0168570050161085e-05,0.05427694611917944,1.0538500031604523
700,0.10676405164976269,0.7827997779501196,0.5976926146703351,0.2824022596713126,0.9998783873060991,0.6663606574405616,0.33289801757626025,0.10707681020195171,0.48151956996315126,0.9812095119633556,0.0,0.0,0.0,1.2488180483672308e-05,0.05509375631871533,1.05498477544566
800,0.10622301311343439,0.7831419590731282,0.5968494239697913,0.2821542134663936,0.9998807748228892,0.6670940964428055,0.3315328842503677,0.10633230614341155,0.47836086676493933,0.9793523329195166,0.0,0.0,0.0,1.5167545938419804e-05,0.05514190024485847,1.0550490617059003
900,0.10614815334905987,0.7831741250491302,0.5968914569658308,0.2811986578100258,0.9998818943471518,0.6687673866075058,0.33050159675475727,0.10597073125029474,0.47747878053561327,0.9758173399986555,0.0,0.0,0.0,1.5087003910256098e-05,0.05666472536611923,1.0558971653726537
