milliseconds,C1,C2,C3,IC3,IC2,IM1,IM2,O,IF
2000,0.1306539151172788,0.060246338984237,0.014605355800054912,0.023041945071692133,0.14105775622003677,0.016898836481074018,3.478338419507707e-07,0.0802628977219238,0.5332326067444256
2100,0.11918557628237211,0.05464194369021621,0.013168666838736827,0.02447718687895215,0.147574274603867,0.018706028839514877,4.104119171623325e-07,0.0736061868815731,0.5486397255474157
2200,0.10868207362878851,0.04959348948055751,0.011895312317848374,0.02581186574183351,0.15354267873041622,0.0205620049675759,4.794313588067507e-07,0.06743877252889233,0.5624733231472939
2300,0.09907817028657735,0.045037688469505135,0.010761208369610588,0.027046433004138927,0.15899019284488183,0.022461749184597164,5.550547333609861e-07,0.061748493539120694,0.5748755092214001
2400,0.09030813893041448,0.040920509213579315,0.009747078238329434,0.028183119515145,0.16394697153900234,0.02440070233768329,6.374277876022276e-07,0.05651539044452064,0.5859774523281032
2500,0.08230758065402788,0.037195407263191566,0.008837293634155365,0.02922543837019406,0.16844462491519216,0.02637472496766438,7.266809839856684e-07,0.051714763645924575,0.5958994398432313
2600,0.0750146886494836,0.033821908251294684,0.008018976700309578,0.030177775065641406,0.1725150894658825,0.028380061712493205,8.229309168465251e-07,0.047319461911545346,0.6047512152869982
2700,0.06837094412998038,0.030764546636753258,0.007281371899692437,0.031045064909299612,0.1761898413633404,0.030413307107229975,9.262816011535908e-07,0.04330140395207342,0.6126325936945948
2800,0.06232146704063844,0.027992047021466942,0.006615389444477569,0.03183254209836615,0.17949935545580592,0.032471373468357066,1.0368256472005034e-06,0.03963259304360578,0.6196341955762005
2900,0.056815165712474004,0.025476676797874,0.0060132590555838075,0.03254555210271858,0.18247274880823505,0.03455146152715047,1.1546453226733556e-06,0.03628579367488759,0.6258381876503194
3000,0.05180474372197988,0.02319372376579195,0.005468266491982705,0.033189409772424835,0.18513755260412848,0.036651033378615964,1.2798135214795331e-06,0.03323497343441463,0.6313190169917057
3100,0.04724658934212461,0.02112108771288076,0.00497456298847425,0.033769300121903024,0.18751959834212725,0.038767787918915615,1.4123946363368824e-06,0.03045554060276222,0.6361441205507415
3200,0.04310061904978301,0.019238939631136556,0.004527013275196821,0.03429020819842622,0.18964297053688722,0.04089963849222654,1.5524453534428276e-06,0.027924476832514707,0.640374581513041
3300,0.03933008262958371,0.017529443213086207,0.004121079756879479,0.03475687438756881,0.1915300153103196,0.04304469274677584,1.7000153687031732e-06,0.025620380449123095,0.6440657314658601
3400,0.03590134910092144,0.015976522305011183,0.0037527322375008965,0.03517376750383096,0.1932013847068714,0.04520123439878953,1.855148036651916e-06,0.023523452948068426,0.647267701625535
3500,0.03278368745874042,0.014565662330780686,0.0034183750245855397,0.035545071019620705,0.1946761042569953,0.04736770667052702,2.0178809613060415e-06,0.02161545079654196,0.6500259245358126
3600,0.029949049545561192,0.013283736409219137,0.0031147860655305047,0.035874678065246364,0.19597165360220783,0.04954269712770293,2.188246538510336e-06,0.01987961807706994,0.6523815928354892
3700,0.027371857636706874,0.012118862691902212,0.002839071082159384,0.03616619683546325,0.19710406164530425,0.05172492433904668,2.3662724348751776e-06,0.018300597109515024,0.6543720623620332
3800,0.02502880283645948,0.011060281021101693,0.0025886260614701373,0.036422960974577506,0.1980880050529767,0.05391322588974505,2.551982019427772e-06,0.016864333325542557,0.6560312128306733
3900,0.02289865661334941,0.010098239889645958,0.002361103319469617,0.03664804107879673,0.19893690306068984,0.056106547322533055,2.7453947626258157e-06,0.015557984379742203,0.6573897789155765
4000,0.020962094529625542,0.009223894329568376,0.0021543815315706104,0.03684425750770475,0.19966300935846365,0.058303932005814484,2.9465266026552446e-06,0.014369831921433613,0.6584756522637822
4100,0.0192015313406737,0.008429217207198112,0.0019665410674009312,0.03701419538489012,0.20027750280932224,0.06050451203547186,3.155390275224643e-06,0.013289193111946544,0.6593141516273872
4200,0.017600968120586088,0.007706922194551799,0.0017958437151358512,0.03716022094620228,0.20079057536078784,0.06270750009514639,3.3719956093929815e-06,0.01230633410825029,0.659928263438296
4300,0.016145852067804573,0.0070503945858265095,0.001640714817848685,0.03728449764998403,0.20121151435459214,0.06491218208531402,3.5963497959540667e-06,0.011412389476474502,0.6603388585869255
4400,0.014822948354237173,0.006453627934034929,0.0014997268802928736,0.03738900133682475,0.20154877839512883,0.06711791039051032,3.828457632872527e-06,0.010599288613607618,0.6605648896122966
4500,0.01362022263709214,0.005911166610478495,0.001371584855408821,0.037475534658522054,0.2018100677211883,0.0693240977485952,4.068321749014967e-06,0.009859687700428613,0.6606235697211034
4600,0.012526733235483188,0.005418054483124918,0.0012551133307185072,0.0375457410248245,0.20200238988820188,0.0715302117042712,4.315942806813015e-06,0.009186906038139738,0.6605305343269954
4700,0.011532532549515006,0.0049697889582763525,0.0011492452937277083,0.037601117907342996,0.20213212067027225,0.07373576959520806,4.571319685682344e-06,0.008574867012364935,0.6602999866681731
4800,0.010628577303673416,0.004562279309740915,0.0010530119902005146,0.03764302921756981,0.20220505990333634,0.0759403340014136,4.83444964863372e-06,0.008018044190869045,0.6599448296081138
4900,0.009806646867255037,0.004191808691062186,0.0009655336603203363,0.03767271669346503,0.2022264824796404,0.07814350860402314,5.105328493972713e-06,0.0075114123220730465,0.6594767853282331
5000,0.00905926879471527,0.0038549996633866148,0.0008860111703534817,0.03769131041871845,0.20220118504704915,0.08034493442056587,5.383950693268256e-06,0.007050402522484113,0.6589065039866
