milliseconds,c1,h1,c2,h2
0,0.3177140405681227,0.804000723818618,0.09852589342201622,0.09444109354024888
100,0.37195950459451654,0.7751520530774445,0.10552342126998412,0.18038170288474314
200,0.5291525500936045,0.7635563014930437,0.10188755332148679,0.26161691438165235
300,0.8084995887777185,0.7318091380238484,0.09727751241674598,0.30253000717328726
400,0.9491217996539938,0.6944562525515713,0.09409385997904296,0.3726298676495712
500,1.207167223314809,0.6721110642589494,0.10215851592847178,0.43418379157632137
600,1.3413527021712968,0.6350609277641334,0.061431821404527624,0.473052872503248
700,1.4515792914264807,0.601712980314173,0.0721148991158034,0.508254486529073
800,1.497489594751486,0.5559994043541506,0.12146315036878913,0.5275526075088312
900,1.5368658948536154,0.5314357021130384,0.12328924508545075,0.5727107723595845
1000,1.578322684438529,0.509064433628933,0.09432220763648318,0.5959098625249856
1100,1.6034500825951177,0.47312818488832326,0.11693572551614553,0.6328594005821707
1200,1.590658863435965,0.4568767796581599,0.08799133875962224,0.6510754064872293
1300,1.5298494800364857,0.434890722250366,0.13490944774685643,0.6806364428393079
1400,1.512970373283091,0.43706752866706156,0.07114747039011399,0.6917591626337622
1500,1.5030247938904706,0.41590232077904854,0.11045678474756968,0.6945386353556764
1600,1.4392292822633304,0.4218060813907404,0.13752449824860075,0.7287700535254115
1700,1.3701687139324,0.41456493239166337,0.10480807602562048,0.7325186616577154
1800,1.2797834550117928,0.3934474824043341,0.14009252387447685,0.7242376896796274
1900,1.2444725229506022,0.40420477104966257,0.12943323428128645,0.7422447347265818
2000,1.146146750112678,0.40804416993801174,0.07720301800921009,0.7569032615849254
2100,1.1410253721383832,0.4035452373429096,0.16038783608704826,0.7457099603968942
2200,1.068730235542954,0.4103709018748318,0.11796059181822666,0.7683333312040213
2300,0.9854762508739446,0.40936989332318424,0.10133679150721123,0.7605470876332423
2400,0.9437941357458908,0.4093429629627186,0.09302985331647022,0.7732261019330757
2500,0.8729896356681386,0.424329796785259,0.1842368045402213,0.7708122492604905
2600,0.7786770440058611,0.44449380157936963,0.17316785488563408,0.7880308614290545
2700,0.7575054156218421,0.43914805291787795,0.11627784559653852,0.7864644859035684
2800,0.6728648140026411,0.45573819627035844,0.17508335271239348,0.7761688702940025
2900,0.6856140907786656,0.45409834844749186,0.19110013553611596,0.762253965524065
3000,0.6029469453748785,0.4762428986380104,0.16724496332770325,0.7643635354439229
3100,0.5245214419860202,0.4923416784464133,0.2479514311053651,0.7693457415895445
3200,0.5167754447566831,0.49803917114575874,0.19571878146095578,0.748251206263055
3300,0.4486791252461161,0.502166620959636,0.23702530842948571,0.7646035257242602
3400,0.48496807386088775,0.5208553641154546,0.3491893391889831,0.741348289601939
3500,0.4170268646713273,0.5438895395372237,0.4124122911076768,0.7319293417390177
3600,0.3841139263876172,0.5515002639794258,0.49493753358823844,0.7416039008749713
3700,0.29127445408869695,0.5570966107048021,0.5684125913486299,0.7016857145775638
3800,0.3031826216821706,0.5737664758517023,0.6805456793129254,0.6976905066343199
3900,0.24423203617835754,0.5864468230952934,0.8595867133679853,0.6810071596234053
4000,0.3018063783438645,0.6038986783217568,0.9308070951960402,0.6452527640461546
4100,0.2576467197280744,0.622409635768016,1.0544721578485654,0.6323237693331125
4200,0.21013982380901086,0.622695026155117,1.16089654308721,0.5932377214817244
4300,0.24775651861812867,0.6283253290746434,1.244361827623972,0.5763600210601201
4400,0.2414419889771252,0.6513615445719299,1.2969870467778168,0.5541384680865857
4500,0.13712443874008304,0.6511163221469487,1.256764380408454,0.527215692098258
4600,0.2002071682569068,0.6673536858571232,1.2754227904968647,0.5219319265900739
4700,0.14884811175794618,0.680787961124187,1.2378397497205587,0.4786153338474126
4800,0.19831213141791026,0.6909629776133556,1.2429553034733776,0.46904003345608014
4900,0.17750266149871158,0.6962539428618245,1.2087158079835092,0.46972903764460283
5000,0.17722282126487776,0.7191039519998965,1.1724831239655038,0.4437000077120862
