milliseconds,c1,h1,c2,h2
0,0.31146124228157185,0.7932197967845933,0.062249123274985635,0.08387959984053295
100,0.398293643479109,0.7920566398852417,0.06771910713436563,0.18489794102187712
200,0.5106815198209895,0.7523481807829642,0.10193969034153959,0.23409548669237285
300,0.7558981950201897,0.7287115283109392,0.07083734164549556,0.31160354930386164
400,0.9936170554424218,0.7108542624369133,0.0792673085117722,0.3562497624909045
500,1.1463983995640028,0.6719058254556466,0.07030610203501705,0.4309815552017118
600,1.3296833457107158,0.6253162394152466,0.07591383069655905,0.45168468995873207
700,1.4682506295981355,0.6017046202688495,0.11758011692400397,0.4997875793574528
800,1.4906076349542334,0.5587775944269383,0.11265463379936164,0.5344348386657879
900,1.6002357119119774,0.5417960792002638,0.08521150215833688,0.5831822173867076
1000,1.627795065881824,0.507251858050516,0.12386807300359778,0.6184497439050513
1100,1.607166713987426,0.4820314388683069,0.08502820259329599,0.6181098955884572
1200,1.5652276850541758,0.4636893634845904,0.06718889364434089,0.6422003843524773
1300,1.5064069151092787,0.45051159032073435,0.055829318901496915,0.6684854411016155
1400,1.4954796745930692,0.4234160809651326,0.11786388570445312,0.6998667884468154
1500,1.4607624384438054,0.4324052749166418,0.1381391546898621,0.7059853726453027
1600,1.3865322692934283,0.4082838149609098,0.09449617130609737,0.7254299384042827
1700,1.3890904378133273,0.40841016921794393,0.11977739800843029,0.7276951266156823
1800,1.3184043052822614,0.41406161542650977,0.1170025057338957,0.7448507089326826
1900,1.198167554211328,0.407218035897597,0.13833483807846697,0.7501285425324757
2000,1.1453232594734555,0.39308762615680687,0.09859496378782215,0.7432526431770408
2100,1.086347728839277,0.4107246819098497,0.14290965910728873,0.7521126612491185
2200,1.0410446659429262,0.41096789207806006,0.11976815321359982,0.7775652698030184
2300,1.018790857292313,0.42418386925223,0.09402419879392007,0.781307483679302
2400,0.9357082051792752,0.4110618162803887,0.14508947909087475,0.7619384373012426
2500,0.9061725743780743,0.42378966980830385,0.17819908988380598,0.7791874505253018
2600,0.7945919702617221,0.4362698561751328,0.1202793858160953,0.7630565987353521
2700,0.7709829745261606,0.44092291763144414,0.19542214398203303,0.7802470021465321
2800,0.707344254102762,0.44487786349247577,0.16202861984436376,0.7751582064144019
2900,0.6117559742332385,0.4526729507744417,0.15538893314573443,0.7805075011104442
3000,0.624400108646139,0.46970089125841974,0.21211609026513456,0.756021736395124
3100,0.5396625352967173,0.47800507469601095,0.24672615018922664,0.7542487700799055
3200,0.4865953159513231,0.4874607910978629,0.22415589324832152,0.7672009488927728
3300,0.47798122256080056,0.5076241080489227,0.26927237217151245,0.7525706874047304
3400,0.4206002298129276,0.5100627042597101,0.3101900665686734,0.7526414321774663
3500,0.4140865139664243,0.5260567813161497,0.42139156921500187,0.7473173063728881
3600,0.34552334098703225,0.536324827500098,0.5085455618735176,0.7382702141109617
3700,0.31067118933468907,0.5509992668617866,0.5843236301957303,0.7135922789240854
3800,0.35407610006879303,0.5655237859614339,0.6779270110091792,0.705557919294777
3900,0.2903793462744448,0.592796322596703,0.8790527843051232,0.6810380758240034
4000,0.23135354265901534,0.6042188064630378,0.9849190224529482,0.6512700860606812
4100,0.23566403622929066,0.6061502919184609,1.0697475057786479,0.6259004626285509
4200,0.188082831356852,0.6217445438338617,1.1961019824996066,0.5795253703654606
4300,0.16749819428501597,0.6265486263188587,1.251832168357507,0.5797456248787348
4400,0.2305949067222583,0.6487705939934897,1.3087035586244884,0.5292620362329383
4500,0.1671332581727443,0.6535918184398387,1.2920877389486818,0.5226471950032012
4600,0.17375178390540746,0.6674653662041996,1.2973961610923082,0.5096710858790853
4700,0.11655291333287973,0.683118244121466,1.2995635451056284,0.48323142365936844
4800,0.17361428978939739,0.695699812483318,1.3042123661834997,0.49227599428260727
4900,0.1553183768357312,0.7130857847463807,1.2763452539110671,0.4768530627270424
5000,0.13271287126487022,0.7142037003926243,1.1969583945441682,0.4612731044786574
