milliseconds,N_Tumour,T_H,T_C
0,0.010337360983065626,0.5877053833236981,4.558644898613822
100,0.010786849745982116,0.6386659814166021,4.570460936362504
200,0.011120472123433303,0.7049566719164286,4.456096305544199
300,0.01117207938994891,0.8019986701175461,4.57306811850821
400,0.011514227734307318,0.852720750992724,4.783998790178926
500,0.011564542997928699,0.9476396826670078,4.966764407426125
600,0.010877428278823027,1.0158578650950756,5.101838041145486
700,0.010432602927389806,1.0817840056298091,5.367282826243178
800,0.008909198167821356,1.147604562162727,5.536223501471774
900,0.007395950593012394,1.164071456197918,5.70858178180798
1000,0.00575650185419697,1.2016165965556482,6.155270251996555
1100,0.0045205372750231265,1.1884034534143917,6.348345528720219
1200,0.0030102639032870047,1.162044777485299,6.711150472259674
1300,0.0016412739354846105,1.1452393744581253,6.95208317889858
1400,0.0011438873797427731,1.107914162387193,7.2751748085450645
1500,0.0005660630449494292,1.0361265787198335,7.518840718373844
1600,8.062103261496228e-05,0.9934464652999461,7.764482945585949
1700,0.0001404044442232013,0.957018629386514,8.044408145954318
1800,0.0003911470574390577,0.9067361296080365,8.26764303296964
1900,-0.0002374331031956124,0.8910459260292652,8.336971679805627
2000,-0.0001375709858577397,0.8582047290507556,8.24344456295837
2100,-0.0002918521376306842,0.7896706007199203,8.412959621754775
2200,-9.977146083834767e-05,0.7637782695430282,8.529449510750979
2300,0.00015846333365777046,0.763421325200066,8.46281472899298
2400,-0.00014415393116648496,0.7422822042720294,8.460489084567719
2500,-0.00018270868342770694,0.6892732719435766,8.427010988457234
2600,0.00035251836056595076,0.6844921243216843,8.33922956672038
2700,0.00026776148666196186,0.6493697688642803,8.348733291272149
2800,0.000412268473751442,0.6430045580528605,8.132450915153056
2900,-0.0002442347873850104,0.6397077470988962,8.000368728762874
3000,-0.00020757835580363534,0.6314217248554618,8.117207588879616
3100,-1.920581384553446e-06,0.6333674604102055,7.876469390659197
3200,-0.00028763295883310207,0.6067447276216776,7.742516962663285
3300,-7.421169882872323e-05,0.6105898072692894,7.617714952931092
3400,0.00014952563726729348,0.602290346794947,7.5727680522901375
3500,0.00017180229490090993,0.5835159684324712,7.5035184816852425
3600,0.0002833592582911787,0.5868861428906369,7.316770427420349
3700,-0.0001315124389555705,0.5504112208229238,7.272685905175903
3800,0.0003488283435703225,0.540899621446632,7.08929570522193
3900,0.00014042055460726605,0.5388927987862073,6.939866529779037
4000,0.00028928270477288987,0.5620019488856945,6.9433509162273985
4100,-0.0002873911572212296,0.5536031584508289,6.731142925560738
4200,-0.00013668388513289958,0.5251527992794263,6.669738801640363
4300,0.0003655494216602991,0.5287056030657591,6.537180454468962
4400,6.488944755370831e-05,0.5461978737205836,6.432735105835369
4500,0.000365338474947237,0.5186606850301901,6.405473942662808
4600,-0.0001158329680656227,0.5103755864480368,6.344612103619988
4700,-0.00024047900351651977,0.5028028950262134,6.151467807899212
4800,0.0003901367135782087,0.5006056928314824,5.975131670988971
4900,0.0003774617576195421,0.5190466070504698,5.8873353263280235
5000,0.0001440757351800258,0.5384675527873537,5.99136061850156
