milliseconds,N_Tumour,T_H,T_C
0,0.010252267820103913,0.620504866766081,4.519817086807215
100,0.010519729443478199,0.6686905794172984,4.477696758487671
200,0.010975932602830708,0.7269363405316555,4.625542886664399
300,0.011031939025822085,0.7769675500699205,4.7134463210423085
400,0.011553353744468515,0.8538591780922292,4.809789000248518
500,0.011054775006379294,0.9543217913737918,4.804188630390061
600,0.010998051483137183,0.9893628535936886,5.018135062846267
700,0.010022360677773033,1.0578749610614244,5.379681339138839
800,0.008668919225751446,1.1113185053200756,5.542924448230605
900,0.006965679121918168,1.15944476339202,5.83669970998433
1000,0.0058982329130369505,1.1867029365814714,6.076047521251227
1100,0.003908554289195811,1.1901555622555136,6.506934878822702
1200,0.0030960134398043495,1.1553970222830685,6.726277175991801
1300,0.0018159487820307784,1.1220003014213025,7.032005259952594
1400,0.0008188266101247428,1.079475881980573,7.2831659451845745
1500,0.0004992230557585518,1.0352095744429983,7.557021917758498
1600,0.0007789920290210893,1.016433086358435,7.814669248885906
1700,0.00023703247477202858,0.9409278043468324,7.891805028819283
1800,-0.00029963190814690123,0.9306497427670801,8.089042176454
1900,0.00033588795046451774,0.8585324506422041,8.24158645643543
2000,0.00021181071651140277,0.8446344414180276,8.448432161595028
2100,-0.00032043710074926713,0.8115976173608578,8.538034882962325
2200,0.0002354269627466126,0.7767007888209521,8.509330114977246
2300,-0.00035700532235936417,0.7736947742351262,8.551214140583093
2400,0.00036963477037789053,0.7135656268078439,8.414226940319832
2500,0.0002473163315124931,0.7176641485278225,8.419953735997096
2600,0.0003075582038740193,0.6672302521632207,8.227561760703763
2700,-0.000295167864688513,0.6749022965478939,8.274798042714975
2800,0.00028345540963795735,0.6587637811408665,8.161471143621752
2900,0.00034896294559274134,0.6571832348268105,8.141358049213133
3000,0.00033696785164595566,0.6332954302697184,8.0814511582325
3100,-0.00023334605248493518,0.6182759956401046,7.861834801801087
3200,-0.0002982918394454748,0.5896173685275209,7.814187535427283
3300,-0.0003977374452420313,0.5854394605263252,7.7580605507586835
3400,2.6387045157230867e-05,0.5697389561092023,7.537716444066901
3500,-0.0001739936004668762,0.5943136146740091,7.5236084756968555
3600,0.0001564706873627005,0.5681101576706427,7.390357930083144
3700,-0.0003972563687328672,0.5747187101047845,7.224170091378564
3800,9.901417256696633e-05,0.5789557688899813,7.032493681777927
3900,-0.0001499888382765792,0.545896383677278,7.0119319443338615
4000,0.00010235187372991334,0.5579749915014894,6.976500588580076
4100,-0.00016268296517601917,0.5407391478503547,6.6889805113331295
4200,-0.0003043871643074463,0.5358895180213006,6.63774628033363
4300,0.00040171697472512737,0.5375416682447521,6.524312009537433
4400,-0.0001657153246725072,0.5156450645074725,6.493478040666046
4500,-0.0001450688224651408,0.5502776595577648,6.331017459816172
4600,-4.415127842694348e-05,0.5385283702209405,6.30278353622859
4700,-0.00036205698503223783,0.5181478097765176,6.120202156179482
4800,-0.0001427011397326449,0.49866412223451817,5.995728807680752
4900,3.984212307571961e-05,0.5096238901518158,5.9317551801755775
5000,0.00022272810169692418,0.4973279284227728,5.8339391880022236
