milliseconds,N_Tumour,T_H,T_C
0,0.010413334171745314,0.6008358512133245,4.420537311875595
100,0.01018748898146023,0.6580601785536877,4.450043772384392
200,0.011353266332520226,0.7167518901761056,4.552714477535345
300,0.011129052443311381,0.7728955323270331,4.532923361151172
400,0.01144114769092244,0.8569481134230233,4.840763653635856
500,0.011726540505956827,0.9289461255535886,4.974496804655459
600,0.01072959840053352,1.0111222479876456,5.124441043858273
700,0.010437114881328802,1.087878703215943,5.347864713755055
800,0.008511554592258386,1.1211637959519545,5.508040205180096
900,0.007636094363524734,1.1705038715909863,5.901783040830788
1000,0.005879898540733982,1.177021391798468,6.220805600084049
1100,0.004060327267619149,1.1850453293011374,6.538862599667437
1200,0.003199044175532275,1.1640103744565495,6.7796539534856235
1300,0.001616307235112685,1.156538030239706,7.16463392629883
1400,0.0011446493706934956,1.0814256011003065,7.369697075113764
1500,0.0007429782224720747,1.0699391967096423,7.639645679757102
1600,0.00018635144947164316,0.9883420338004928,7.87625798931122
1700,5.7004315573149845e-05,0.9788106960672035,8.028249649657635
1800,-0.0002800210402613305,0.9105576067768022,8.082899821458534
1900,0.0001697155759390653,0.8959438540073799,8.326786608072233
2000,0.00017998595340914608,0.8446218288988453,8.328347354006183
2100,6.727678062802106e-05,0.7907721030964827,8.46788073577918
2200,-0.0003383409626097974,0.7682181130601703,8.569676210406685
2300,-1.0816014733929337e-05,0.7595261900920174,8.515985949842694
2400,-0.0001974465669909526,0.7115976772460643,8.547164890481492
2500,3.6855244490223318e-06,0.7313298741913946,8.433974604908549
2600,-0.00020723042854272207,0.6840989101515491,8.261337660404172
2700,-0.00039650464542770005,0.6564335953321765,8.29882403833501
2800,-0.00022110594225218828,0.6571518200726801,8.107066541127587
2900,-0.0003543874027380171,0.6400955421087128,8.004941447176867
3000,-0.0003623525490940089,0.6267693441692173,7.97847228481927
3100,-0.0002656466163683578,0.6023423467669957,7.985996945052893
3200,-0.00019795730532455645,0.599973247836109,7.7861391307796035
3300,-0.0002999998154604623,0.5849960318010915,7.664921330801024
3400,-0.00033823698041274963,0.59659647327434,7.525304564686253
3500,0.0003104491984911053,0.5756530559440554,7.373730533932824
3600,-0.00012014032754517104,0.5853635149075126,7.364734641808909
3700,-0.0001278694939338253,0.5649315364120829,7.355825632140464
3800,-0.00014639320637688548,0.577494996814365,7.206000798960022
3900,0.00012051495869422097,0.557398300723563,7.097903271264598
4000,-0.00010259616123962227,0.5408322588470614,6.889501509047469
4100,0.0003924047425132322,0.5572840434455215,6.703497341166824
4200,0.0002649769918806277,0.533105444763629,6.54943956110135
4300,-8.514243465576919e-05,0.5321845428868186,6.6123788238299985
4400,0.00017386785655076025,0.5153390896125003,6.3400996229143365
4500,0.0002640533266968723,0.51741158518473,6.443355340762971
4600,0.0002719805118351954,0.5245506817013318,6.241946557535667
4700,0.0003998027190997644,0.5263568019387168,6.18622782306988
4800,-0.0002325185196327528,0.5025857874440738,6.00306204496966
4900,-0.0003351676842807396,0.5123186010719153,6.041804231401475
5000,0.00017888150292033896,0.5392996054367266,5.859427550909594
