milliseconds,srci,srco,srca,srcc,Cbp_P_CSK,CSK_cytoplasm,PTP,PTP_pY789,Cbp,Cbp_P
1800,0.9615129108482967,0.03730849552210908,2.3711582442305763e-06,3.76211100146603e-11,1.529881385177942e-05,0.9999846007871256,0.9451023774035828,0.05421940596188503,0.9998186579944962,0.00016710609772673933
1900,0.9533091794685413,0.04501758114857265,3.074814322169071e-06,4.8481807416130616e-11,1.590379487659301e-05,0.9999825788658674,0.9421349936862419,0.05474856638678919,0.9998114549308666,0.00017509952331673146
2000,0.9512434011791251,0.05172256889258025,2.736405858284596e-06,8.988295728148032e-12,1.8823058634008238e-05,0.999980249450894,0.9410266883353775,0.06035193256234333,0.999803830258884,0.00018758200326816213
2100,0.9470910685749967,0.052892186001579376,3.990506663674343e-06,2.459061918570738e-11,2.1633497645054567e-05,0.9999804266682086,0.9386901929181768,0.06179976025876371,0.9997893905607802,0.0001931267808148193
2200,0.9402128998358187,0.060264536500218124,3.692261493948783e-06,3.1947778342879024e-11,2.091413715447023e-05,0.9999768730056905,0.9367300749336583,0.06430542268382097,0.9997805575548072,0.0002053361329593457
2300,0.9383392525966755,0.059176891263559246,5.720615437734713e-06,4.2216565641343875e-11,2.348654225607213e-05,0.9999745353041692,0.9346638304580542,0.06603141059092725,0.9997734613070536,0.00021024042016935284
2400,0.9348792461558181,0.0671075551757825,6.178389835252905e-06,1.8662612975155106e-11,2.6379270380395356e-05,0.9999740816839212,0.9307039408430348,0.06736859167632082,0.99975701815417,0.0002209190404754151
2500,0.9284242218548379,0.07109141912149047,5.8439488037140185e-06,8.306380984464864e-11,2.7147108047177013e-05,0.9999712594925643,0.9287948532624619,0.06866327975581547,0.9997420134794598,0.00022765534495858064
2600,0.9227220393567743,0.0807454153549262,7.664610506299069e-06,1.1394927051985206e-10,3.0920220302683365e-05,0.999968058806311,0.9267395841057693,0.07147460541817377,0.9997290771514482,0.0002283785313439265
2700,0.9168810897164517,0.08436976384756287,7.90017713497555e-06,1.1561627959018343e-10,3.457906316189945e-05,0.9999675614126387,0.9246768712696287,0.07547282941568642,0.999727986456897,0.00024378497881473812
2800,0.9089108262266162,0.08923130918774223,8.626723094422977e-06,9.100630530666179e-11,3.595099247707349e-05,0.9999655639680234,0.9231371201187749,0.07803881560153918,0.9997082215152063,0.00025310100082051357
2900,0.901724986386834,0.09805105287951725,1.0124968610548551e-05,1.6767388012454933e-10,3.7729487960822354e-05,0.999961069436189,0.9198239079728019,0.07814898940109614,0.9996998801205224,0.000262302896775844
3000,0.9003007378992809,0.10048478843403762,1.0417589266757446e-05,1.62575028958136e-10,4.015873065297342e-05,0.9999603361611292,0.9187527909873315,0.08221552702676878,0.9996995906267641,0.0002637657978147083
3100,0.8950361888936645,0.10298614534097383,1.1336523009861026e-05,2.1011135490855588e-10,4.5187273904548666e-05,0.9999557931150603,0.9156325144986989,0.08197840844542899,0.9996791409393513,0.0002780398414926872
3200,0.8862444538216592,0.11127786049771124,1.3304130105383007e-05,2.9136460708604637e-10,4.527039019687232e-05,0.9999525020542497,0.9158217374328982,0.08325401902662824,0.9996674726485955,0.00028555393355667226
3300,0.884610770650381,0.11817247857495496,1.50961903572809e-05,3.3841527149648954e-10,4.975584482766448e-05,0.9999522188460995,0.9132361319095557,0.08835624103597944,0.9996512679404742,0.0002938600828118151
3400,0.8722275800736561,0.12799163533905764,1.5959476555960032e-05,3.7048619128860467e-10,5.050345150537664e-05,0.9999477429542241,0.9118369157515411,0.08765109156854509,0.999644973837055,0.0003051746602391569
3500,0.8715050262767663,0.1335430612747767,1.7731403632879443e-05,4.1154263902633096e-10,5.554373555890056e-05,0.9999432695559051,0.91106134437332,0.0920652143700153,0.9996370663501987,0.000308716934798729
3600,0.8649331231487531,0.13445620543587036,1.9127826363757806e-05,4.997149823159015e-10,5.707790757767135e-05,0.9999419143682362,0.9093429823430728,0.09208277933081693,0.999624318785228,0.00031805027082513413
3700,0.8554621489224442,0.1404546584016804,1.9849102547263486e-05,5.761302478796765e-10,6.292519285701649e-05,0.9999384896649438,0.9062277297294464,0.09342483343922485,0.9996138457606779,0.00032579204419013965
3800,0.8525753576163573,0.14893480970938736,2.2143610563128455e-05,6.907881897014629e-10,6.567684304138109e-05,0.999935513530578,0.9042127178032072,0.09543946710939073,0.9995987954147421,0.00033159684355738483
3900,0.8427790110749603,0.15922975140819637,2.4058818397882655e-05,8.348117747899975e-10,6.742157634005731e-05,0.9999306087364535,0.90184178519534,0.09843349430625521,0.9995847853504933,0.00034980125620052163
4000,0.8356786916792281,0.16515457823013882,2.5238465159395917e-05,8.971319763480225e-10,7.283898516883422e-05,0.999928807230253,0.901834561565075,0.09869728207057235,0.9995756833386076,0.0003504088066974512
4100,0.8331239165780336,0.16713194819329596,2.7114574238123562e-05,1.0889881048103479e-09,7.439755835554305e-05,0.9999258711626723,0.8989408125182106,0.10252826143166259,0.9995652370059321,0.0003569433216639387
4200,0.8261288229061639,0.17436850419899932,2.943958058110566e-05,1.2337129278938523e-09,7.977717948397886e-05,0.9999219452695278,0.8975488630790318,0.10167329214821623,0.999545065612815,0.00037866087873276994
4300,0.8171356673607143,0.18216541993271287,3.2036070953566654e-05,1.4067556132617108e-09,8.109254866077641e-05,0.9999178461776356,0.8944267441031564,0.1049583258262094,0.9995292315187845,0.00038755173031566014
4400,0.8062394285368314,0.19079245966053995,3.345690898870044e-05,1.552024255947706e-09,8.538237428304853e-05,0.9999130602008353,0.8948870109818383,0.10575136639072126,0.9995306158973902,0.0003860479759981972
4500,0.7999373882297874,0.1952661345506469,3.605552142814154e-05,1.769662536043211e-09,8.839731813865979e-05,0.9999097925085119,0.8931203945527583,0.10834742117855332,0.9995115272026492,0.0004001740234003992
4600,0.7976940489001844,0.20731387695760178,3.9781976767611656e-05,2.054243301947734e-09,9.245594912313528e-05,0.9999073434158334,0.892180263558043,0.10902425054475863,0.9994940584954114,0.0004104775149461101
4700,0.7898893046644382,0.21436492434356882,4.176846072810848e-05,2.2642803876356145e-09,9.672078258682852e-05,0.9999019363900127,0.8901658976889384,0.11032986373290703,0.9994747249565937,0.00042321790507309523
4800,0.7786270851219176,0.21916336700435388,4.4173084720214106e-05,2.6009786697957446e-09,0.00010345203736242134,0.999897207515109,0.8870390251755359,0.11235815355134332,0.9994702921151939,0.00043616907160282656
4900,0.7725892854779038,0.22136667030304913,4.6893711224031566e-05,2.873626987113702e-09,0.0001075751668195178,0.9998922771214546,0.8878129987160889,0.11288831467583746,0.9994519423914958,0.0004432990364753148
5000,0.7702927380132225,0.23429056672234194,5.122750659205063e-05,3.202884513914313e-09,0.00010946969945988155,0.9998893930299046,0.8838091446049372,0.1131771344677931,0.9994437347090135,0.0004544826976318173
