miliseconds,srci,srco,srca,srcc,Cbp_P_CSK,CSK_cytoplasm,PTP,PTP_pY789,Cbp,Cbp_P
1600,0.9669406685095319,0.03244296855966392,1.8701723823481685e-06,4.207219919893451e-11,1.1998657540042894e-05,0.9999893037867152,0.9502805132776153,0.0472302513098436,0.9998419148440892,0.000147380484945114
1700,0.9615416164966636,0.03703778396819731,2.0480277780371537e-06,4.239988582969635e-11,1.5077568172087925e-05,0.9999853266584179,0.9478497884123239,0.05067620247347145,0.9998353503762683,0.00015274176646080384
1800,0.9582813895423796,0.039358546851217244,3.1394417190843744e-06,2.2942251878424213e-11,1.442435753837679e-05,0.9999848711913204,0.9469715253482347,0.05445003091196046,0.9998165660149405,0.00016420827394606939
1900,0.9565656481538638,0.04096623990343434,2.565538080570645e-06,4.816513782362086e-11,1.529888565611352e-05,0.9999843568045027,0.9438518454461146,0.05573310093761518,0.9998076101318019,0.00017879071682336793
2000,0.9527858037751233,0.049099733161185447,3.4432441520326802e-06,1.208745323533952e-11,2.026874444033167e-05,0.9999824812086995,0.9410161931170229,0.05713394254884,0.9997918423034877,0.00018320067004823365
2100,0.9473446808903419,0.05402355563659634,4.1415231808660665e-06,-4.19539844482532e-13,2.0310813316842406e-05,0.9999781515571964,0.9376037978913615,0.05941809896486421,0.9997937656241302,0.0001872705195219212
2200,0.9409564093225383,0.05943112453634721,3.917239974358163e-06,4.587624085571659e-11,2.1700035579195608e-05,0.9999779469782071,0.9357474554786841,0.06454434991141267,0.9997826627073432,0.00019920019033964237
2300,0.9339747706550194,0.05949352916426064,5.179942924178628e-06,7.214289135775398e-11,2.5881981376610576e-05,0.9999760487241786,0.9347471773726791,0.06413175578768947,0.9997624117064082,0.0002026580905992273
2400,0.9313464938015406,0.07006665673569869,5.822758433643395e-06,1.1819869876553007e-11,2.7443507308787618e-05,0.9999739361584943,0.930290092698649,0.06828936427271906,0.9997601595945913,0.0002119484256753238
2500,0.9243202789739395,0.0695489188419834,5.9608676491387125e-06,8.47039543173468e-11,2.8314684789626456e-05,0.9999714009616785,0.9294453760697472,0.0697382011163005,0.9997522964730804,0.0002271896873008713
2600,0.9212013266579072,0.07610573944241267,7.688175905276508e-06,6.787573650462145e-11,3.117527889572152e-05,0.9999693035279836,0.9288113579784901,0.07324940388516343,0.9997290369518789,0.00023921391355365962
2700,0.9183764962341608,0.08251013164185858,8.524112974211473e-06,9.118677685499283e-11,3.179113517211683e-05,0.9999673186382027,0.9266630028594293,0.07307878137471105,0.999727291111748,0.00023800304790116007
2800,0.9111326945474458,0.09173795088494302,9.42198110757541e-06,9.933295396689191e-11,3.4605268179795474e-05,0.9999638740085405,0.9219662937858603,0.07756441923964633,0.9997107796653073,0.00025186684750369386
2900,0.9042950143648911,0.09470132266420513,9.794465836517794e-06,1.49395563092117e-10,3.9344682385160145e-05,0.9999615678765444,0.9199806377216824,0.07957160566312006,0.9996966726553211,0.0002580911358490651
3000,0.8990983037979167,0.1026250835352995,1.0326054815896824e-05,1.9411543159760824e-10,4.1926282561534546e-05,0.9999583286324608,0.9201362289963312,0.07926219298725945,0.9996889978904395,0.00027307784852506135
3100,0.8964342403869552,0.10491574642746895,1.2237323237394275e-05,2.1079414386004628e-10,4.26093051512886e-05,0.999956551535128,0.9161802085312886,0.08185576397993508,0.9996732152731818,0.0002717993757490897
3200,0.8874896302777134,0.11032656682836567,1.3181367533950409e-05,2.501841769218231e-10,4.779973816507181e-05,0.9999548363880708,0.9165851233443305,0.08637549164005984,0.9996723295807924,0.0002871775681384151
3300,0.880403483350237,0.11890938217818159,1.3750024463326192e-05,2.7893687640201547e-10,4.882710171212591e-05,0.9999506942178326,0.9129021353635776,0.08596293314908669,0.9996661321114647,0.0002880114485482464
3400,0.8787542509569052,0.12308642740341609,1.615478426677389e-05,3.351984189433185e-10,5.092804935666306e-05,0.9999487180496952,0.9117870317305438,0.08862119735407062,0.9996544531550267,0.0002990256438050426
3500,0.8679124242879525,0.13407148994612403,1.7162547397379912e-05,4.317208678542222e-10,5.551888527833678e-05,0.9999464004128584,0.9090467048807961,0.09138488134633978,0.9996423830026127,0.00030656816054386516
3600,0.864725921878984,0.13647640059588262,1.838318862854394e-05,4.802256518364056e-10,5.686101853008878e-05,0.9999434300437394,0.9081024650485889,0.09297017356794028,0.9996268336278208,0.00031726637824509054
3700,0.8530386798588064,0.14101694077281826,1.990944804170351e-05,5.687059250298673e-10,6.206873025030002e-05,0.9999370714425311,0.9057620188758567,0.09459366451964255,0.9996184838320874,0.0003224574589835734
3800,0.8523675682520051,0.14791505385411433,2.1115125761663413e-05,6.794850784682355e-10,6.31241706970105e-05,0.9999349340826978,0.9040000624611791,0.09627320898833003,0.9996060878779642,0.0003411540111085854
3900,0.844335222926905,0.15551107368462133,2.39745993849202e-05,7.990316530034578e-10,6.751766545107827e-05,0.999930580739329,0.9014078361231946,0.09788105182488399,0.9995905235452455,0.0003412913024063221
4000,0.8346649726641008,0.16335787959635806,2.6173282802055907e-05,8.808319384081208e-10,7.298404340397291e-05,0.9999269379501405,0.9019675881767477,0.09772655635801311,0.9995672644037917,0.00035050932679539943
4100,0.8337935910495581,0.16721624886257133,2.7920032703584853e-05,1.0876907053879654e-09,7.372101736272911e-05,0.9999253767536218,0.9003871860783768,0.10201822222452878,0.9995592901343091,0.0003669367180498466
4200,0.8216668879731938,0.17784500514552012,2.9257222684212105e-05,1.2449028203226071e-09,7.760408435137445e-05,0.9999203196903937,0.89842626401244,0.10288609891303749,0.9995509628077185,0.0003782149177967979
4300,0.8139701243786189,0.1866460556884768,3.215754751345247e-05,1.4172514411270384e-09,8.286327149292739e-05,0.999918140893295,0.8974646630488913,0.10523411145183179,0.9995319242446021,0.0003769918326803582
4400,0.809565719752283,0.19117857530939122,3.4750220052075145e-05,1.5860826225349445e-09,8.616936175470362e-05,0.9999149225173073,0.8931924729420767,0.10552016120346788,0.9995299556620899,0.0003928938202326176
4500,0.8011733125782863,0.19666802536328004,3.6656510311809156e-05,1.7423272694175759e-09,8.89118679276365e-05,0.9999105854098149,0.8925168784167434,0.10634338896960227,0.9995152872362945,0.0004062239970210691
4600,0.7994006897831579,0.20742027388101658,3.968547969054058e-05,1.9736831367159677e-09,9.547676724163641e-05,0.9999049767990531,0.8917541857620281,0.10943015885402065,0.9994889019195407,0.00041159702921818786
4700,0.7865367446379703,0.21237187933610666,4.144954162760398e-05,2.255025455577591e-09,9.838933912706663e-05,0.9999015087903557,0.8887807072378325,0.10869947377199592,0.9994861792260831,0.000423306436160045
4800,0.7795243849839412,0.21824988174671778,4.4465062418163034e-05,2.55452709570011e-09,0.00010072688765805008,0.9998978397856358,0.8891279203960857,0.11053796841449835,0.9994628286394309,0.00043644005983081566
4900,0.7745655648050228,0.22672441110292435,4.8058095262087904e-05,2.8670808383317823e-09,0.00010474576492403704,0.9998950359248445,0.887367513787603,0.11309213954375696,0.9994542358750994,0.0004418833821726505
5000,0.7694307381168649,0.23307636629241843,5.0150759305873676e-05,3.2187304721162046e-09,0.00011102363084909366,0.9998894175591186,0.8871330190519735,0.11538059883919288,0.9994364264761781,0.00045645094028208956
