miliseconds,srci,srco,srca,srcc,Cbp_P_CSK,CSK_cytoplasm,PTP,PTP_pY789,Cbp,Cbp_P
0,1.0029024117696153,0.003084108591036398,-5.746921286902438e-07,3.967445346500118e-11,8.856703565947245e-07,0.9999988148002356,0.9992792417602976,0.00010967211087117485,0.9999944109342903,5.868065453725207e-06
100,0.9993422236497268,-0.0023027330696400025,-2.722318785664659e-07,2.957189366747101e-11,1.5906408318374569e-06,1.000001449013835,0.9971314369160209,0.003307843531059136,0.9999909052865972,5.8663207053838255e-06
200,0.9964923506298534,0.0014367418539555689,7.739233089987125e-08,-2.2801246633231545e-11,-1.2560383892712487e-06,0.9999984711616619,0.9920465196148448,0.0064960861615476284,0.9999793700805917,1.8678123450120047e-05
300,0.996481553392825,0.0010745424862436844,3.993768839077512e-08,-8.229754125257831e-12,-4.1602178851908007e-07,1.0000004712337047,0.9886019824097493,0.008989469256047536,0.9999622198807895,3.608239806060494e-05
400,1.0012667598817933,0.0037535351804213325,6.984686790141142e-07,-3.763296654956027e-11,1.0511738063473193e-06,0.99999805705651,0.9879079502452082,0.013196767993086013,0.9999671550029399,3.457785051035704e-05
500,0.9942792315637424,0.0028194237262811495,4.0594100410152826e-07,2.8106330244043847e-11,2.065396500038297e-06,1.0000002208871492,0.9823443184091952,0.015798144312939574,0.9999533943432027,5.1554574192820814e-05
600,0.9936589132447287,0.004552846531268555,-5.051727510756447e-09,-4.047885558063008e-11,1.6444337782937686e-06,0.9999966396323481,0.978426939936817,0.019662772092053273,0.9999387219270854,6.404179877587614e-05
700,0.9958332872928436,0.007422929533615453,-9.236293128177131e-08,-3.4943635675428916e-11,1.1618434496792946e-06,0.9999965077172411,0.9767634107571516,0.022769195278919893,0.9999253395126096,7.18074293506674e-05
800,0.9931102148000986,0.009709205192542866,2.1524127817667995e-09,3.837941182404381e-11,2.4570902390011236e-06,0.9999978258225087,0.974361904433715,0.025356682905773743,0.9999206447449773,7.097289419001612e-05
900,0.9913901354449915,0.009746670642859886,4.855259363380581e-07,-2.421745288741318e-11,2.6896700201926445e-06,0.9999960135682471,0.9718342071472367,0.028841176439650347,0.99991475849481,9.015088066886674e-05
1000,0.9845860494412615,0.015464931950289234,1.7910641427693836e-07,2.941055150616054e-11,5.188414016208452e-06,0.999993572880816,0.9685537526322168,0.031200345259044214,0.999901447611842,9.994630985556946e-05
1100,0.987635824479513,0.013502322224303639,-5.582463765683982e-08,2.5994080852443263e-11,5.473117170421421e-06,0.9999957261358684,0.9637848803618095,0.035928414342796804,0.9998964511902713,0.00011053168241592004
1200,0.9846520837003386,0.019910890118189715,3.653052720478873e-07,-1.8739991615917194e-11,7.347754745821906e-06,0.9999934422508738,0.9612139394479785,0.03794672040105966,0.9998751221909253,0.00010692035082025236
1300,0.976976253903777,0.02197591144688792,7.955773247318529e-07,1.1859794810599608e-11,7.3563768135921e-06,0.9999927752994294,0.9590979013932417,0.03984557003075191,0.9998676490615729,0.00011722345919047442
1400,0.978621431012661,0.02670021659243967,5.608517304500489e-07,-1.8621084075729786e-12,1.0708298579141746e-05,0.9999921035549226,0.9560876589288608,0.041747835449840356,0.9998572225814558,0.00013175136152115095
1500,0.969544953584279,0.030085467771452223,8.354023898781525e-07,-2.605966127097183e-11,1.010594850602944e-05,0.9999883503800103,0.9531832883625074,0.047354156636019364,0.9998561218913942,0.00013755902549151863
1600,0.9697499177907365,0.034568178484989484,1.8947081455400973e-06,2.137587412207985e-11,1.3021558128335667e-05,0.9999893875174419,0.9524406231284785,0.04757619499560843,0.9998334169539348,0.00014405112285540743
1700,0.9607011686473429,0.03622710795433617,2.070673760207595e-06,-1.7376115024604056e-11,1.5038023644512962e-05,0.9999847348013997,0.9495236243572064,0.05273654211155168,0.9998353369121729,0.00016162915550151688
1800,0.960309780201279,0.039077873072088105,2.625495178424159e-06,4.328835327659343e-11,1.571890826180304e-05,0.9999857702455579,0.9466790309767482,0.05386395471617358,0.9998256393047281,0.00016437195377801722
1900,0.9568415508836271,0.04606764731006338,2.228579974099357e-06,3.738780014416845e-12,1.5255373137918635e-05,0.9999832208029267,0.9443727119113138,0.05681502154925774,0.9998130770124951,0.00017171765583999033
2000,0.9485708069028396,0.05006603135122667,3.2637205454129384e-06,-1.4985562925336425e-11,1.7984238969944235e-05,0.9999801558422822,0.94101079057864,0.059420495788975444,0.9997975581649134,0.00017751905087427645
2100,0.9495587729102446,0.05202913847008215,4.04754302403976e-06,-2.0792878234289636e-12,2.0783506133926475e-05,0.9999808169925742,0.9385145979186829,0.059884978946276014,0.9997883971038427,0.00019521032530747114
2200,0.9422403155115153,0.05809751624397304,5.114876239762034e-06,6.181884137239779e-11,2.344982848667757e-05,0.9999789739951342,0.937000998101558,0.06461776334543266,0.9997846450046091,0.00020222983384457613
2300,0.9405755700693565,0.05934754394180097,5.108675668671946e-06,5.066621017750754e-11,2.4547248627821728e-05,0.9999757438804755,0.9350799540950833,0.06637677842616836,0.9997595555858901,0.00020578821843405238
2400,0.9337706885600293,0.06945351668570397,5.761912468115017e-06,1.7788613482240964e-11,2.5624134917876598e-05,0.9999723810126533,0.9311300321049492,0.06930459681209858,0.9997564552252263,0.0002156472120504935
2500,0.9292366770199516,0.07388944736667752,6.339040242374176e-06,7.683910695084104e-11,2.805621589326892e-05,0.9999700021301473,0.9292452459493777,0.06883477369347228,0.9997510092403338,0.00022640709181719065
2600,0.9217098841804869,0.07920851369671116,6.817153846699232e-06,6.82207466391595e-11,3.0761012142652754e-05,0.9999674691049105,0.9277702782459644,0.07349161479997306,0.9997380752551177,0.00022833389655360596
2700,0.9167574010527412,0.08016242404538998,7.784101521891527e-06,1.016302070111345e-10,3.2727742939100695e-05,0.9999679452371161,0.9268850253422333,0.07566912097614378,0.9997314918449495,0.0002429836432323052
2800,0.9077426386843088,0.09264014672820023,8.879537843436044e-06,1.124638198441691e-10,3.577744434926892e-05,0.999963758716869,0.9249799866704066,0.07739624996582176,0.9997156807079264,0.0002565760458580999
2900,0.9087743969594281,0.09736346917105808,1.041590630104085e-05,1.4979467653500483e-10,3.987983755482411e-05,0.9999607430913516,0.921238194366604,0.07807616732763512,0.9997048324967572,0.00025776752177851395
3000,0.8960504706896993,0.10234302896804588,1.134342939549426e-05,2.0177341385808035e-10,4.245665019188597e-05,0.9999589958688377,0.9198937180007088,0.08202352497343929,0.9996840706020995,0.0002685480852173126
3100,0.8946106760750644,0.10581052221039422,1.2212697598073976e-05,2.40968827039628e-10,4.1996957937817634e-05,0.999955975009364,0.9175444006126611,0.08176437785109714,0.9996800498618231,0.0002710993002026298
3200,0.8869323632298829,0.11302698062021788,1.2983251388612562e-05,2.5327394843227453e-10,4.746925753719226e-05,0.9999546199691919,0.9157632220386257,0.0832076845156928,0.9996713349676635,0.0002831519166407356
3300,0.8823229812580735,0.12116357908963013,1.3854106923458497e-05,3.421849963924365e-10,4.7932970935714954e-05,0.9999504977671203,0.9143383816504069,0.08574413625738218,0.9996504484956837,0.0002922513048032117
3400,0.877918107278645,0.1261217893614334,1.5494929424548514e-05,3.2931712109126986e-10,5.0427363229050845e-05,0.999948994327916,0.909746743890592,0.08907021609340374,0.9996473414647077,0.00029803938150011074
3500,0.8658396713716103,0.1286506316756993,1.7445682697596527e-05,4.703310947467109e-10,5.6327022492367253e-05,0.9999437310951039,0.9082230747551404,0.08969049286728491,0.9996321599259,0.00030831070811224636
3600,0.8635159977715477,0.1335971017280754,1.7870142209584935e-05,5.007998638406056e-10,5.801759736317003e-05,0.9999407661253494,0.9088610854642356,0.09392456140336868,0.9996184545935016,0.00031262064186579337
3700,0.8589420111551224,0.14375252270395006,1.9899712175357885e-05,6.318496581321299e-10,6.038849374194029e-05,0.9999401316821135,0.9048985135439452,0.09244104377503912,0.9996162903448588,0.00032628846669658886
3800,0.8470945383420595,0.14846168960132644,2.129357222772473e-05,7.008328626690887e-10,6.371909835329233e-05,0.9999355160836283,0.905730327823668,0.09567389312998716,0.9996042420011956,0.0003319072317390859
3900,0.844852815002815,0.15325377064502524,2.301436768105733e-05,7.674442268753217e-10,6.649966550125937e-05,0.9999330860532244,0.903132797918851,0.09597180096833297,0.9995835676561439,0.0003421265423752605
4000,0.8354397125466979,0.1600369650769314,2.5174338422268036e-05,9.536775126984768e-10,7.239425193957764e-05,0.9999289985701767,0.8993822604467316,0.10087135599124954,0.9995663912616778,0.0003597741893031867
4100,0.8296779640170262,0.16871340669089296,2.7268603490918073e-05,1.065612340454626e-09,7.439570207792007e-05,0.9999244947749449,0.900469299437607,0.10164843846474195,0.9995582484611094,0.00036450380607434504
4200,0.8269562453231312,0.17408248820060263,2.881303613068771e-05,1.195412388009489e-09,7.767569625127867e-05,0.9999229885209157,0.8968845564209401,0.10140155593265937,0.9995437950118117,0.0003670008435903323
4300,0.81772058173517,0.1837220028629103,3.2011239204223624e-05,1.3754852605665397e-09,8.086604918627141e-05,0.9999168360620448,0.8944687624191447,0.10402831067168182,0.9995388197738724,0.0003851992158636986
4400,0.8082334079753448,0.1872963031886372,3.349901879316529e-05,1.5680533772804747e-09,8.752732677156391e-05,0.9999133018474285,0.8959057865885522,0.10420768540562361,0.9995276860462716,0.0003874642497794623
4500,0.8015139952491542,0.19463529969020796,3.6875832289713496e-05,1.8105364136221387e-09,8.895032454266166e-05,0.9999100236264058,0.8914119021868856,0.1088981822705422,0.9995080191780461,0.0004013504612060469
4600,0.7983841981727378,0.20097487433865846,3.9648287388172454e-05,2.0233672864066608e-09,9.323575027251225e-05,0.9999051619153206,0.8906547283576625,0.10777223323162971,0.9994896503867993,0.0004151700889225293
4700,0.7872116344668901,0.21134887556933446,4.2387484348573916e-05,2.2445889305472925e-09,9.886574533963579e-05,0.9999027271766621,0.8883819831663984,0.11057798299025337,0.9994742323535187,0.00041616657861803287
4800,0.7816500704575192,0.21801733902292408,4.529348380835781e-05,2.551164865756795e-09,0.00010319384223405942,0.9998983654180876,0.8872780031269996,0.11129465873059115,0.9994721291194993,0.0004357598388318521
4900,0.7753256550937323,0.2264831495321572,4.691262118185647e-05,2.8698996813251264e-09,0.00010538461304382979,0.9998924432240697,0.8855334618982773,0.1136061464726698,0.9994579080676513,0.00044533895323868453
5000,0.7664409951260993,0.229465490238009,5.0059055185391036e-05,3.247918541574081e-09,0.00010975410593027638,0.9998885694397585,0.8870759802785317,0.11285928685592996,0.9994402007751765,0.0004569810678154009
