milliseconds,CKX3m,Auxin,Cytokinin,AHP6m,AHP6p,IAA2m,IAA2p,ARR5m,ARR5p,PHBm,PHBp,CKX3p,PIN3m,PIN1m,PIN7m,miRNA
0,0.0,0.060000049848324424,0.2,0.0009139351266022566,0.000914282563026917,0.05446277289877079,0.054462765919180096,0.2758592248083656,0.2758592237415887,1.9999987584263657,2.0000100121756037,0.0,0.0,0.0,0.9545306469306771,0.0
100,0.0,0.05999991725013778,0.2,0.0009139293021740846,0.0009155494539484999,0.054462911684504116,0.05446286573029652,0.2758592148454833,0.27585923328062967,1.9999997007506491,1.999999567774575,0.0,0.0,0.0,0.9545308213202368,0.0
200,0.0,0.060000020722577825,0.2,0.0009138649551460481,0.0009148095566867622,0.05446278304705177,0.05446287671240351,0.2758592172134576,0.27585922641789107,2.0000017078582517,2.000017226272703,0.0,0.0,0.0,0.9545281685582411,0.0
300,0.0,0.059999934335605,0.2,0.0009141379266729485,0.0009144151890983736,0.05446285742205084,0.05446282913391592,0.275859228891097,0.27585923103587706,1.9999978708901243,1.9999945010695448,0.0,0.0,0.0,0.9545303071546151,0.0
400,0.0,0.06000001066662497,0.2,0.0009140522130878482,0.0009148791227103385,0.054462904662760755,0.05446280602409984,0.27585922509192934,0.2758592235333493,2.000001617406974,2.0000194836951,0.0,0.0,0.0,0.9545295235484943,0.0
500,0.0,0.05999997378161492,0.2,0.0009140428357822329,0.0009146889137992233,0.05446278399359889,0.05446293424398221,0.27585923054903383,0.2758592206155791,2.0000005502181257,2.000013689766184,0.0,0.0,0.0,0.9545301344213359,0.0
600,0.0,0.06000001278073601,0.2,0.0009141153749566176,0.0009149852464744857,0.054463026966912034,0.05446290990143868,0.27585923381867833,0.27585923649944166,1.9999988441676202,1.9999978006467753,0.0,0.0,0.0,0.9545282052139014,0.0
700,0.0,0.059999943215642365,0.2,0.0009138546257939464,0.0009153725333078601,0.05446298212744093,0.054462897743701846,0.27585923419348923,0.27585923360812,1.9999989205626172,1.9999909964700733,0.0,0.0,0.0,0.9545289367760609,0.0
800,0.0,0.059999948271003245,0.2,0.0009137976884940494,0.0009136912112394424,0.054462914996406354,0.05446303597779593,0.27585923208280383,0.27585924071949974,1.999998153588816,1.999977621531324,0.0,0.0,0.0,0.9545307755866042,0.0
900,0.0,0.060000018175875205,0.2,0.0009140290731843765,0.0009147066361330934,0.05446284366254516,0.054463043199462095,0.275859225205402,0.2758592398137794,2.000001344642335,1.999989752466349,0.0,0.0,0.0,0.9545294551551077,0.0
1000,0.0,0.05999997048650432,0.2,0.0009137082793044855,0.0009152158995997914,0.05446302355568379,0.054463015729670085,0.27585923322017153,0.27585922861093143,2.000001403759424,1.9999874060814131,0.0,0.0,0.0,0.9545300695621023,0.0
1100,0.0,0.06000003975925774,0.2,0.0009139575737560448,0.0009144904217145708,0.054462909007349784,0.05446295744805474,0.27585922902471216,0.2758592211016913,2.0000003772984245,1.9999822384353627,0.0,0.0,0.0,0.9545294388969869,0.0
1200,0.0,0.059999948237513104,0.2,0.0009138930035594462,0.0009140180302214746,0.05446293490431859,0.05446280759933524,0.2758592189962689,0.27585923172836885,1.9999988650717562,2.0000048427562884,0.0,0.0,0.0,0.9545284836016515,0.0
1300,0.0,0.05999996812284958,0.2,0.0009138286588993644,0.0009142644794562507,0.05446298068610344,0.054463068765901096,0.27585922800407914,0.27585922999984946,1.9999982976702642,1.9999777407062578,0.0,0.0,0.0,0.9545308637165341,0.0
1400,0.0,0.05999998368431897,0.2,0.0009137669108981794,0.0009136739144477214,0.054462894127075764,0.05446303389118309,0.2758592402024471,0.27585921847760625,2.0000019701581078,1.9999947521358072,0.0,0.0,0.0,0.9545284251300725,0.0
1500,0.0,0.05999998239744813,0.2,0.0009138623336652835,0.0009144474672640409,0.0544629263952703,0.054462782415091275,0.27585923038540117,0.275859228159325,2.0000015406686296,2.0000045451582515,0.0,0.0,0.0,0.9545288571830233,0.0
1600,0.0,0.05999993379740792,0.2,0.0009136790576491615,0.0009130906980636182,0.0544629412965491,0.054463072596772084,0.27585924043168497,0.27585922709667454,2.000000078957133,1.9999816690129801,0.0,0.0,0.0,0.9545290270234155,0.0
1700,0.0,0.059999975796563736,0.2,0.0009137641255639818,0.0009133522807262472,0.054462888916045935,0.05446298402113947,0.2758592425078373,0.2758592234668926,2.0000007549253436,2.0000048658011322,0.0,0.0,0.0,0.9545301681035864,0.0
1800,0.0,0.05999997589606825,0.2,0.0009139613304368201,0.0009138393781469405,0.05446302198040255,0.05446299871452568,0.27585922157722476,0.2758592406412311,1.9999979553361098,2.0000130549490014,0.0,0.0,0.0,0.95452989374797,0.0
1900,0.0,0.06000003855602923,0.2,0.0009137440083698249,0.0009150000855997005,0.054462908504615166,0.054462789116667965,0.2758592363684336,0.2758592262088741,1.9999995050153045,1.999976991520012,0.0,0.0,0.0,0.9545301608150815,0.0
2000,0.0,0.06000003074949487,0.2,0.0009139711342842154,0.0009133698674259538,0.05446286802085201,0.054463078874742554,0.2758592345010435,0.27585922821413,1.9999978231507516,1.999973727368482,0.0,0.0,0.0,0.9545284790072507,0.0
2100,0.0,0.060000059392905175,0.2,0.0009139098462903777,0.0009135364719462773,0.05446304608331693,0.05446298504914785,0.2758592433390997,0.27585924246118165,2.000000921406346,2.000021384157753,0.0,0.0,0.0,0.9545300975504766,0.0
2200,0.0,0.06000005271470104,0.2,0.0009139161279419049,0.0009146950541867719,0.05446294034087736,0.05446301441043768,0.27585922230211335,0.27585924209439533,2.0000021845174394,2.0000004673209757,0.0,0.0,0.0,0.9545306166120738,0.0
2300,0.0,0.059999967756583644,0.2,0.0009138922621958313,0.0009138659027181732,0.054462968280856464,0.054463073187197286,0.27585922438655974,0.27585924182846405,2.0000009607987215,1.9999841983555962,0.0,0.0,0.0,0.9545285411263551,0.0
2400,0.0,0.060000014730100935,0.2,0.0009140485136119993,0.0009139356983683393,0.05446285486996702,0.054462925511220985,0.27585924289515196,0.27585922890874387,2.0000001726164016,1.9999915874126077,0.0,0.0,0.0,0.9545299268255679,0.0
2500,0.0,0.060000025633391255,0.2,0.0009140745408027139,0.000914686433883278,0.05446287373272767,0.05446300816320562,0.2758592411545958,0.275859236364063,1.999999049435512,1.9999833290100084,0.0,0.0,0.0,0.9545301114283414,0.0
2600,0.0,0.060000008260732984,0.2,0.0009140150929566577,0.0009135020940688236,0.054463024078386234,0.054462888417343785,0.27585922732612556,0.2758592378919249,1.9999998249292303,2.000007314167384,0.0,0.0,0.0,0.9545294845186632,0.0
2700,0.0,0.059999992677030545,0.2,0.0009137259891647965,0.0009138219642690048,0.05446293086340733,0.054462879217361614,0.2758592408531477,0.2758592450869314,1.999998863784901,2.000013576333604,0.0,0.0,0.0,0.9545302230201556,0.0
2800,0.0,0.05999998605141867,0.2,0.000913699037762472,0.0009144227464757973,0.05446292774232073,0.05446282364936325,0.2758592417865649,0.2758592437074419,2.0000000636731396,2.0000226545823514,0.0,0.0,0.0,0.9545307714086374,0.0
2900,0.0,0.05999998317683044,0.2,0.0009137992456978624,0.0009149071837081254,0.05446293750566946,0.054462947193854014,0.27585923263865875,0.2758592220830508,2.0000009174744493,2.000012200029207,0.0,0.0,0.0,0.9545310792680461,0.0
3000,0.0,0.06000000541562531,0.2,0.0009138507203899716,0.0009133849655229203,0.05446296092020207,0.05446285404010034,0.27585922311139843,0.27585923716393107,1.999998417329403,1.9999958821797446,0.0,0.0,0.0,0.9545307901694394,0.0
3100,0.0,0.05999998784742906,0.2,0.0009139813360485685,0.0009138117571305602,0.0544630562221181,0.05446293354824069,0.27585924174870874,0.27585921980229006,1.9999977958010289,2.0000225982791386,0.0,0.0,0.0,0.9545297721314746,0.0
3200,0.0,0.06000004888658803,0.2,0.0009138159345195141,0.0009129052395126582,0.05446302069348565,0.05446299118615551,0.27585923271516044,0.2758592389849622,1.9999981742418127,2.0000057030292697,0.0,0.0,0.0,0.9545312706207212,0.0
3300,0.0,0.06000000519622278,0.2,0.0009140266147291439,0.0009134597880438241,0.05446302484947928,0.0544629098225309,0.2758592374951733,0.2758592384269186,2.000002278530817,1.9999797007394593,0.0,0.0,0.0,0.9545310202648118,0.0
3400,0.0,0.05999993454677531,0.2,0.0009140052681954442,0.00091293479790655,0.054463048271553,0.05446296671896759,0.2758592339499532,0.2758592198148998,2.0000003380342366,1.9999769154413125,0.0,0.0,0.0,0.9545296181000041,0.0
3500,0.0,0.06000003196773755,0.2,0.0009139566616047132,0.0009136503995804151,0.054463039267014804,0.05446305302712838,0.2758592315975619,0.2758592380786078,2.0000014300810554,2.000010541718744,0.0,0.0,0.0,0.9545291437562005,0.0
3600,0.0,0.05999996922460109,0.2,0.0009136577420766731,0.0009150020805928923,0.05446298113631275,0.05446306374624419,0.2758592258651517,0.2758592383574831,2.0000007723182005,2.0000043010042674,0.0,0.0,0.0,0.9545312699978163,0.0
3700,0.0,0.059999961479103185,0.2,0.0009137152564274539,0.0009150135308420096,0.05446294808904311,0.05446296055443825,0.2758592365644667,0.2758592448248263,2.000000833979286,2.000015999697308,0.0,0.0,0.0,0.954529834428978,0.0
3800,0.0,0.059999954126818626,0.2,0.0009140844300352066,0.0009128712226751725,0.054462974518852014,0.054463067471173784,0.2758592393824638,0.27585924491804625,2.000000868143157,2.0000165095305236,0.0,0.0,0.0,0.9545284289676491,0.0
3900,0.0,0.05999995243923234,0.2,0.0009137823234280653,0.0009138194958075697,0.05446281258278477,0.054462988068562354,0.2758592341655899,0.2758592443181325,2.000001145232141,2.0000099503217483,0.0,0.0,0.0,0.9545287407959987,0.0
4000,0.0,0.060000009821900825,0.2,0.0009138377723256816,0.0009135418795756164,0.054462863904704784,0.05446294471726044,0.2758592351740749,0.27585922279034875,1.9999995173551555,2.000015255778449,0.0,0.0,0.0,0.9545300586955118,0.0
4100,0.0,0.05999996782037992,0.2,0.0009139437134529195,0.0009148020475547614,0.05446305440919369,0.05446284139124994,0.27585922245778144,0.2758592314700623,2.0000004703369263,2.000021753633694,0.0,0.0,0.0,0.9545282570557,0.0
4200,0.0,0.06000002889651993,0.2,0.0009138740401883338,0.000913852840904759,0.054462889183145395,0.05446301446640111,0.2758592360481137,0.2758592392163757,2.00000129473541,2.0000097481347408,0.0,0.0,0.0,0.9545300067963558,0.0
