milliseconds,CKX3m,Auxin,Cytokinin,AHP6m,AHP6p,IAA2m,IAA2p,ARR5m,ARR5p,PHBm,PHBp,CKX3p,PIN3m,PIN1m,PIN7m,miRNA
0,0.0,0.06000000001375506,0.2,0.000913867865321797,0.0009138674985672761,0.05446293497149211,0.054462934975602076,0.27585923300253695,0.27585923302405946,2.00000000042971,2.0000000069731887,0.0,0.0,0.0,0.9545297949089417,0.0
100,0.0,0.06000000001219075,0.2,0.000913867872854098,0.0009138675659880489,0.05446293496915365,0.054462934973601794,0.27585923300703674,0.27585923301460585,2.000000000401581,2.0000000062156666,0.0,0.0,0.0,0.9545297948948126,0.0
200,0.0,0.060000000010785946,0.2,0.0009138678787318327,0.0009138675606819624,0.05446293496747062,0.054462934969835744,0.27585923300945625,0.2758592330095529,2.0000000003707874,2.0000000057991643,0.0,0.0,0.0,0.9545297948519259,0.0
300,0.0,0.060000000009128904,0.2,0.0009138678887092747,0.0009138676183260004,0.05446293496643018,0.05446293496792312,0.27585923301044857,0.2758592330073174,2.0000000003398504,2.000000005088499,0.0,0.0,0.0,0.9545297948312835,0.0
400,0.0,0.060000000009250085,0.2,0.0009138678939280488,0.0009138676510453398,0.054462934964145955,0.05446293496445073,0.2758592330117124,0.2758592330052965,2.000000000313822,2.000000004664949,0.0,0.0,0.0,0.9545297948137564,0.0
500,0.0,0.06000000000864351,0.2,0.0009138678936792914,0.0009138676282376388,0.054462934962685304,0.05446293496462864,0.2758592330165926,0.275859232991804,2.0000000002738187,2.0000000047128648,0.0,0.0,0.0,0.9545297948074969,0.0
600,0.0,0.06000000000637793,0.2,0.0009138679035802966,0.0009138676998112935,0.0544629349604356,0.05446293496289036,0.27585923302103355,0.27585923298205667,2.0000000002347567,2.000000003520552,0.0,0.0,0.0,0.9545297947616885,0.0
700,0.0,0.06000000000678606,0.2,0.0009138679103542327,0.0009138677182748199,0.05446293495945791,0.05446293496205974,0.2758592330249092,0.2758592329715445,2.0000000002231135,2.0000000038276946,0.0,0.0,0.0,0.9545297947689527,0.0
800,0.0,0.060000000005979486,0.2,0.0009138679056922918,0.0009138677196826952,0.054462934956244484,0.0544629349589887,0.27585923302795395,0.2758592329647345,2.000000000189609,2.000000002800332,0.0,0.0,0.0,0.9545297947517432,0.0
900,0.0,0.060000000004136286,0.2,0.0009138679115514846,0.0009138677580018867,0.05446293495574446,0.054462934956636795,0.27585923303047943,0.2758592329570493,2.0000000001420144,2.0000000023060545,0.0,0.0,0.0,0.9545297947281365,0.0
1000,0.0,0.060000000003208834,0.2,0.0009138679166238416,0.0009138677967311969,0.05446293495473718,0.054462934955588675,0.2758592330323827,0.2758592329533602,2.00000000015393,2.000000002005555,0.0,0.0,0.0,0.9545297947180773,0.0
1100,0.0,0.06000000000392537,0.2,0.0009138679225278411,0.0009138678116056191,0.05446293495301879,0.054462934955549776,0.27585923303377763,0.2758592329494283,2.0000000001277254,2.000000001911271,0.0,0.0,0.0,0.9545297946859281,0.0
1200,0.0,0.060000000003212775,0.2,0.0009138679231372613,0.0009138678133412683,0.05446293495226034,0.054462934953188394,0.2758592330344964,0.2758592329473113,2.0000000000794964,2.0000000015139476,0.0,0.0,0.0,0.9545297946963258,0.0
1300,0.0,0.060000000002785235,0.2,0.0009138679302125394,0.0009138678295400408,0.05446293495056922,0.0544629349529714,0.27585923303452237,0.2758592329473378,2.000000000075055,2.000000001804787,0.0,0.0,0.0,0.9545297946618501,0.0
1400,0.0,0.06000000000171599,0.2,0.0009138679263876471,0.0009138678267459324,0.05446293495076571,0.05446293495227014,0.27585923303386234,0.2758592329478075,2.0000000000670344,2.0000000012662884,0.0,0.0,0.0,0.9545297946527821,0.0
1500,0.0,0.060000000001853904,0.2,0.0009138679311563105,0.0009138678755474833,0.05446293495056886,0.05446293494984562,0.27585923303286325,0.27585923295027626,2.0000000000477507,2.0000000012559838,0.0,0.0,0.0,0.9545297946454578,0.0
