milliseconds,CKX3m,Auxin,Cytokinin,AHP6m,AHP6p,IAA2m,IAA2p,ARR5m,ARR5p,PHBm,PHBp,CKX3p,PIN3m,PIN1m,PIN7m,miRNA
0,0.0,0.05847657716815075,0.20217957622897112,0.0017561298390045832,0.0026215113350813624,0.053959575075339404,0.054222556610332207,0.27431012750379635,0.270660277322705,2.0088644771241393,1.9321483693125758,0.0,0.0,0.0,0.9193959943329816,0.0
100,0.0,0.060488407386739926,0.19724484590829633,0.0014627602943993508,0.002319253526569697,0.055004181216621706,0.05405104078506109,0.27345813340521596,0.2803410298171514,2.0107281118689544,1.9700896318831371,0.0,0.0,0.0,0.9609337764109409,0.0
200,0.0,0.059668242599317335,0.19775154969971556,0.0015017038419623272,0.0022237288370170983,0.05516935818871854,0.05310044400255222,0.271326322933345,0.2782579736813786,1.9920549546836797,1.9432423652158863,0.0,0.0,0.0,0.9709074456306805,0.0
300,0.0,0.059058891393692754,0.20275472434600295,0.0013300226164645135,0.0022014878797859704,0.05479245404071803,0.05318530683962285,0.27289155067215193,0.2805049089807962,2.0382615314516954,1.9426223499527726,0.0,0.0,0.0,0.9543770168277893,0.0
400,0.0,0.05945491386418803,0.19868618162063106,0.0012686810797435412,0.002325922519568438,0.052578527730476665,0.05237175521475597,0.27344680428998414,0.281885212499274,1.9634957611289934,1.8829091001855693,0.0,0.0,0.0,0.9774080218438068,0.0
500,0.0,0.06097659672516522,0.1984857973349947,0.0010818171797641926,0.0019688993940721374,0.053624441527516414,0.053375644210033824,0.27869592546755734,0.27606724213352724,1.9399037272415023,1.9962879150042667,0.0,0.0,0.0,0.9363960129835568,0.0
600,0.0,0.06070795956116798,0.20097386047429092,0.0012374474946435024,0.0018692937992153913,0.055781406386616814,0.05264257642090901,0.27876212149562263,0.2711208280537196,1.9466223719910327,1.9268172383266973,0.0,0.0,0.0,0.9567493554661721,0.0
700,0.0,0.05891415689041794,0.20157668706973395,0.0011735418802139455,0.0020562673856103922,0.05429831523185468,0.05469234124488345,0.2729456585239499,0.28113666573705703,2.0020287568489747,1.9599910794695643,0.0,0.0,0.0,0.9436151506089107,0.0
800,0.0,0.059237864433141905,0.1987280817526697,0.0013992622741499064,0.0020074301764515644,0.05479635182270138,0.05331762690462192,0.2784972499622835,0.27323408781614245,1.984395004180067,2.0121223063177442,0.0,0.0,0.0,0.9451692365319149,0.0
900,0.0,0.05982929261464382,0.199623139500773,0.000981491635394151,0.0018843819322708966,0.055387447606315865,0.05519301958842321,0.27142977889252223,0.2798471124956673,1.998472776883508,1.9344959736673286,0.0,0.0,0.0,0.9535960080820453,0.0
