milliseconds,IKK_neutral,IKK_active,IKK_inact,IKKactive_IkB,IkB,IKKactive_IkB_NFKB,IkB_NFKB,NFKB,NFKB_nuc,IkB_nuc,IkB_NFKB_nuc,IkB_mRNA,A20_mRNA,A20,cgen_mRNA
1000,2.5432593079430066e-05,0.0,0.0,0.0,-9.04640133009123e-16,0.0,0.05999879087398988,1.2202772905906788e-06,5.5738865295014604e-09,-7.570868541885663e-19,3.011570238825426e-25,3.3903839625271224e-15,2.4363707674505243e-15,1.6294750307930607e-15,2.7422758030582497e-15
1100,2.6936251559218088e-05,0.0,0.0,0.0,8.031586586131738e-17,0.0,0.05999870608789662,1.2362410843874944e-06,8.845858453950453e-09,-7.223529845550646e-19,-4.782532825638111e-26,6.214089385196133e-16,3.0141249189735792e-15,1.756405243270172e-15,2.5992364459592843e-15
1200,3.140193742191251e-05,0.0,0.0,0.0,2.4911563255851843e-16,0.0,0.05999851171481451,1.4218332069421563e-06,1.0660130064396213e-08,1.4060326295234505e-18,2.7402521133667465e-25,2.251112805505331e-15,2.027472190112846e-15,1.3430840536136418e-15,1.1675593670007975e-15
1300,3.353765030968969e-05,0.0,0.0,0.0,8.834013419453924e-17,0.0,0.059998398784168155,1.5465457184042223e-06,1.4232704006540915e-08,-2.1128482125055224e-18,1.3362553890086094e-25,3.1054097111947272e-15,3.4491153477399675e-15,1.1879477713718133e-15,2.1373144397240154e-15
1400,3.574683082588556e-05,0.0,0.0,0.0,6.30470192346886e-16,0.0,0.05999829394704817,1.634006177146042e-06,1.2539860722456318e-08,3.346836888899318e-18,-1.4105561380162372e-26,3.4542504471738332e-15,4.3997172277114066e-15,2.125896922369955e-15,5.955597070713573e-15
1500,3.600292313575209e-05,0.0,0.0,0.0,2.565854413081483e-15,0.0,0.05999824947527354,1.7722665230881827e-06,1.9534987718358374e-08,6.645384827353687e-18,3.6953073368163304e-25,3.4984094423362842e-15,3.1356551642090536e-15,1.4599424777772355e-15,3.432404715466344e-15
1600,4.0854143803038215e-05,0.0,0.0,0.0,3.0862557047206014e-16,0.0,0.05999810364386009,2.0027974811887822e-06,2.076882400946389e-08,1.0767226699322843e-18,-4.4333276919776665e-25,5.3474305334078106e-15,5.207230315569699e-15,2.41950014184384e-16,4.885049414440083e-15
1700,4.336222645054381e-05,0.0,0.0,0.0,2.8814524053610402e-15,0.0,0.059997926309515524,2.116348706162908e-06,2.0566973816297513e-08,9.516985641462324e-18,-3.808984889802645e-26,7.032973907086341e-15,6.6267531306422015e-15,2.15864037726476e-15,7.897077531602885e-15
1800,4.465709974680354e-05,0.0,0.0,0.0,3.0587556592794048e-15,0.0,0.05999775238263737,2.098094495254896e-06,2.5424922695354863e-08,-2.137209790503138e-19,2.0924903540648104e-25,6.588855727012817e-15,9.14453402309035e-15,3.6318485441254155e-15,7.973617951377253e-15
1900,4.821135292178353e-05,0.0,0.0,0.0,3.764174303457296e-15,0.0,0.05999773751207133,2.2563109121393963e-06,2.5842496551011807e-08,1.0482888331492946e-17,2.392369245706031e-25,1.1784490018882707e-14,7.931456328966735e-15,3.0078762000052694e-15,9.638079874302838e-15
2000,5.113130457679122e-05,0.0,0.0,0.0,4.305635386763157e-15,0.0,0.05999761109108373,2.3093213159266045e-06,2.749114464881771e-08,5.593208484856974e-18,3.692177181845154e-25,8.782406594786198e-15,9.9993013498552e-15,2.8369011261637294e-15,1.1359924426432663e-14
2100,5.409027464328906e-05,0.0,0.0,0.0,3.4164543254718403e-15,0.0,0.05999747748500041,2.4250086276313535e-06,3.0328955298729074e-08,6.214098051202953e-18,1.8151301028999286e-25,1.4102401284293487e-14,1.2203764889288578e-14,3.7538861193340135e-15,1.0636634479755513e-14
2200,5.513273603448939e-05,0.0,0.0,0.0,3.767324863220313e-15,0.0,0.059997420043947265,2.7064352100841016e-06,3.350976590021441e-08,1.8572174164048584e-17,-2.4692630251864576e-27,1.264046525357437e-14,1.6147513774327777e-14,5.396956208560975e-15,1.6832190044488965e-14
2300,5.729190836396941e-05,0.0,0.0,0.0,7.222016099619529e-15,0.0,0.059997236562937414,2.677528025469989e-06,4.209781569270123e-08,1.8958814104893525e-17,4.177059452569806e-25,1.8173456805608292e-14,1.7241837313631246e-14,7.16161563311763e-15,1.8292617372362402e-14
2400,5.871139702165162e-05,0.0,0.0,0.0,6.491572347767606e-15,0.0,0.059997157682410374,2.9528584268423974e-06,4.031282099415659e-08,2.5247595800315574e-17,3.5524802205990123e-25,1.9133130843402954e-14,1.6609919511325572e-14,7.97765372777511e-15,1.9913729202615072e-14
2500,6.248184379959316e-05,0.0,0.0,0.0,7.68337506620891e-15,0.0,0.05999703039077271,3.0028149160197623e-06,4.5502543963550347e-08,1.9047639009747395e-17,5.796399423012386e-25,2.0080856745897633e-14,2.057974945263628e-14,7.063801400870681e-15,1.9584543235685508e-14
2600,6.574908000123508e-05,0.0,0.0,0.0,8.61327760776219e-15,0.0,0.05999691270229393,3.1711036359446215e-06,4.780166358864597e-08,2.5560115321592282e-17,6.476590021686312e-25,2.132155911530433e-14,2.5670490191789466e-14,9.820601684954062e-15,2.556395638348769e-14
2700,6.705506541688183e-05,0.0,0.0,0.0,9.653723682608546e-15,0.0,0.05999680863330783,3.2574427694844545e-06,5.55837491628154e-08,3.274942455875262e-17,7.197710825998058e-25,2.8300138008017648e-14,2.6328652108607652e-14,1.0784327163356256e-14,2.6421986366078654e-14
2800,6.988934611522606e-05,0.0,0.0,0.0,1.2454073426224401e-14,0.0,0.05999658825316172,3.3978741639531044e-06,5.650416283440385e-08,4.461737017105874e-17,7.942291969866134e-25,2.804614218068816e-14,2.82494437621738e-14,1.1750276908401277e-14,3.095800907913897e-14
2900,7.094202026774075e-05,0.0,0.0,0.0,1.461426431493259e-14,0.0,0.05999643575240523,3.4913766057306933e-06,6.424692205621746e-08,4.7475001522214263e-17,9.0752232186273e-25,3.4607312302760286e-14,3.393472925790768e-14,1.2727840172654177e-14,3.33021047323913e-14
3000,7.32862630607368e-05,0.0,0.0,0.0,1.5724729461971043e-14,0.0,0.05999638596779602,3.5791211999511774e-06,6.842945804015883e-08,5.1222365588964294e-17,7.740418644625308e-25,3.49862490203657e-14,3.5874051696876056e-14,1.5116338097815836e-14,3.725472403899338e-14
3100,7.624473480112091e-05,0.0,0.0,0.0,1.8819938368970608e-14,0.0,0.05999629176781048,3.6464391403441643e-06,7.029906725898542e-08,6.097662958065114e-17,9.706687246735909e-25,3.798482248966812e-14,3.7588060580742665e-14,1.601859624978683e-14,4.070448041330548e-14
3200,8.135415037078912e-05,0.0,0.0,0.0,1.821890116044961e-14,0.0,0.059996174435991194,3.7968375642736388e-06,7.825870042936108e-08,7.187224523459974e-17,1.3203531842842483e-24,4.374055599594575e-14,4.2958852399357955e-14,2.070140033671355e-14,4.3165116225728985e-14
3300,8.271555906668391e-05,0.0,0.0,0.0,2.2267864661945948e-14,0.0,0.05999608679417431,4.015881613652087e-06,8.342414880325656e-08,8.569489297066884e-17,1.687598813108148e-24,4.738070240876939e-14,4.5553117764240953e-14,2.2610689968380773e-14,4.888274299006239e-14
3400,8.525150941977061e-05,0.0,0.0,0.0,2.386886131714876e-14,0.0,0.059995868755931506,4.129124184896678e-06,8.768591151059489e-08,9.791932938676855e-17,2.0086986310468393e-24,5.099542449006978e-14,5.130035000868471e-14,2.587936940548742e-14,5.165481766709359e-14
3500,8.812607267500823e-05,0.0,0.0,0.0,2.6247028820354587e-14,0.0,0.0599957165162378,4.157701319904966e-06,9.363095424672216e-08,1.0993691606431454e-16,2.6194175050857584e-24,5.775498042272097e-14,5.411702702031555e-14,2.8827751453212426e-14,5.512558937192382e-14
3600,9.04456813364687e-05,0.0,0.0,0.0,3.070957564427825e-14,0.0,0.05999575257067622,4.32864502932166e-06,9.756799295581682e-08,1.3601380662005383e-16,3.680660620008889e-24,5.855570164390629e-14,6.316038959610886e-14,3.0289017439993875e-14,6.280310030366128e-14
3700,9.323526529439286e-05,0.0,0.0,0.0,3.265500874864388e-14,0.0,0.059995619326453004,4.4736581850848866e-06,1.0391404080813058e-07,1.544007166352383e-16,4.479170185535891e-24,6.555894015333487e-14,6.787069407322244e-14,3.342102097279472e-14,6.373567994784067e-14
3800,9.462470597228186e-05,0.0,0.0,0.0,3.8458395435226034e-14,0.0,0.05999550347361016,4.522580790932296e-06,1.0620876846055263e-07,1.6433350996967824e-16,5.324568960703401e-24,7.224348004968493e-14,7.200446461490589e-14,3.7552849277628753e-14,6.98276071979319e-14
3900,9.587227466205838e-05,0.0,0.0,0.0,4.190326795957676e-14,0.0,0.059995252121433716,4.647769918435776e-06,1.154281615422283e-07,1.8731794300376182e-16,5.943637968829944e-24,7.619789688562044e-14,7.900452647061084e-14,4.2028044762030595e-14,7.573631785103663e-14
4000,0.00010045573757694078,0.0,0.0,0.0,4.5604258691986104e-14,0.0,0.05999524017658785,4.7566663785129e-06,1.2131640738765124e-07,2.0789337995666345e-16,7.367644714602176e-24,8.083929959830223e-14,8.072465502892584e-14,4.633423471690859e-14,8.048512974705417e-14
4100,0.00010302031863978377,0.0,0.0,0.0,5.0377183453981106e-14,0.0,0.05999515731885728,4.8350317599496e-06,1.236095891864539e-07,2.2984588957129327e-16,8.58849364729461e-24,9.050325884262318e-14,8.78421006156346e-14,4.8700712348168924e-14,9.049209874909531e-14
4200,0.00010486405244721937,0.0,0.0,0.0,5.335562290378347e-14,0.0,0.0599950488619982,4.951438385603825e-06,1.2966379029784756e-07,2.630730199750239e-16,1.0526977113949961e-23,9.687253306684623e-14,9.470471738921754e-14,5.450931378590414e-14,9.779537738003034e-14
4300,0.00010835468375270234,0.0,0.0,0.0,5.894894615005696e-14,0.0,0.05999481592573255,5.216212387593886e-06,1.3839152765651763e-07,3.022053235045542e-16,1.2559433691714849e-23,1.0167961840565115e-13,1.0186116460700355e-13,6.054577206013079e-14,1.0094791489915648e-13
4400,0.00010924686071517836,0.0,0.0,0.0,6.488521799764572e-14,0.0,0.059994650541795376,5.192764422593497e-06,1.4372796910803307e-07,3.2151509437644686e-16,1.503903877333189e-23,1.0774160555111119e-13,1.0871483857923313e-13,6.540096335744053e-14,1.1167978200702668e-13
4500,0.00011191280909811919,0.0,0.0,0.0,6.973403861951263e-14,0.0,0.05999468669449079,5.361434763781752e-06,1.4967860015681238e-07,3.6542218347554127e-16,1.7998599089434105e-23,1.1540595862573587e-13,1.1908183738100588e-13,7.192851882512544e-14,1.1477102967081239e-13
4600,0.00011562321310376777,0.0,0.0,0.0,7.778598407220742e-14,0.0,0.05999452242344746,5.413336831864746e-06,1.563604489167045e-07,3.9544244560830374e-16,2.095049361591003e-23,1.236433809047811e-13,1.2660949436982075e-13,7.776735625958026e-14,1.2580779794047778e-13
4700,0.00011752242263534555,0.0,0.0,0.0,8.391835400254855e-14,0.0,0.059994308469950096,5.652625956732463e-06,1.6505060565262206e-07,4.383650438745528e-16,2.4184466850064876e-23,1.3172989555147742e-13,1.3309487702757178e-13,8.217635862184889e-14,1.3104522862096236e-13
4800,0.00012163010254663435,0.0,0.0,0.0,8.919210855934186e-14,0.0,0.05999424900248956,5.691283856932135e-06,1.7423045402292754e-07,4.926182951566344e-16,2.87988897373503e-23,1.408972016191959e-13,1.3930591049920598e-13,8.969246050878338e-14,1.4008809430708554e-13
4900,0.00012167537803491652,0.0,0.0,0.0,9.726686922453624e-14,0.0,0.05999418118356907,5.861548614229479e-06,1.7691971647236314e-07,5.354735100387795e-16,3.364740583189133e-23,1.4819216227036608e-13,1.5142590806964715e-13,9.705262393321744e-14,1.4920529424344652e-13
5000,0.00012319231612424012,0.0,0.0,0.0,1.0635232653463109e-13,0.0,0.05999394819774633,5.958565030484884e-06,1.848029625473352e-07,5.913068570401e-16,3.8663250483459497e-23,1.6148978275134915e-13,1.6002113460583202e-13,1.0663047141550361e-13,1.5984158399085125e-13
