milliseconds,InR,Ins_InR,Ins_InR_P,Ins_2_InR_P,cytoplasm_InR,cytoplasm_Ins_2_InR_P,cytoplasm_Ins_InR_P,PTP1B,IRS1_TyrP_PI3K,PI345P3,PIP2,Akt,Akt_P2,PKC,PKC_P,AS160,AS160_P,cytoplasm_GLUT4,cellsurface_GLUT4,PTEN,PP2A,PTP1B_ox,PTEN_ox,ROS,GSH,GSSG,cytoplasm_SOD2,NOX_inact,NOX,NOX_deact,IRS1,IRS1_TyrP,IRS1_PolySerP,IRS1_TyrP_PolySerP,PI3K,JNK_P,IKK_P,JNK,IKK,DUSP,DUSP_ox,degr_Foxo1,cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb0,nucleus_Foxo1_Pa0_Pd0_Pe0_pUb0,dnabound_Foxo1_Pa0_Pd0_Pe0_pUb0,cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb1,nucleus_Foxo1_Pa0_Pd0_Pe0_pUb1,dnabound_Foxo1_Pa0_Pd0_Pe0_pUb1,cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb0,nucleus_Foxo1_Pa0_Pd0_Pe1_pUb0,dnabound_Foxo1_Pa0_Pd0_Pe1_pUb0,cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb1,nucleus_Foxo1_Pa0_Pd0_Pe1_pUb1,dnabound_Foxo1_Pa0_Pd0_Pe1_pUb1,cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb0,nucleus_Foxo1_Pa0_Pd1_Pe0_pUb0,dnabound_Foxo1_Pa0_Pd1_Pe0_pUb0,cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb1,nucleus_Foxo1_Pa0_Pd1_Pe0_pUb1,dnabound_Foxo1_Pa0_Pd1_Pe0_pUb1,cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb0,nucleus_Foxo1_Pa0_Pd1_Pe1_pUb0,dnabound_Foxo1_Pa0_Pd1_Pe1_pUb0,cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb1,nucleus_Foxo1_Pa0_Pd1_Pe1_pUb1,dnabound_Foxo1_Pa0_Pd1_Pe1_pUb1,cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb0,nucleus_Foxo1_Pa1_Pd0_Pe0_pUb0,dnabound_Foxo1_Pa1_Pd0_Pe0_pUb0,cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb1,nucleus_Foxo1_Pa1_Pd0_Pe0_pUb1,dnabound_Foxo1_Pa1_Pd0_Pe0_pUb1,cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb0,nucleus_Foxo1_Pa1_Pd0_Pe1_pUb0,dnabound_Foxo1_Pa1_Pd0_Pe1_pUb0,cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb1,nucleus_Foxo1_Pa1_Pd0_Pe1_pUb1,dnabound_Foxo1_Pa1_Pd0_Pe1_pUb1,cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb0,nucleus_Foxo1_Pa1_Pd1_Pe0_pUb0,dnabound_Foxo1_Pa1_Pd1_Pe0_pUb0,cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb1,nucleus_Foxo1_Pa1_Pd1_Pe0_pUb1,dnabound_Foxo1_Pa1_Pd1_Pe0_pUb1,cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb0,nucleus_Foxo1_Pa1_Pd1_Pe1_pUb0,dnabound_Foxo1_Pa1_Pd1_Pe1_pUb0,cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb1,nucleus_Foxo1_Pa1_Pd1_Pe1_pUb1,dnabound_Foxo1_Pa1_Pd1_Pe1_pUb1,nucleus_RNA_InR,cytoplasm_RNA_InR,nucleus_RNA_SOD2,cytoplasm_RNA_SOD2,E2F1,SGK,CDK2,AMPK,CBPP300,SIRT1,E3,USP7,SCF,Proteasome
1000,1.406157791673866e+18,0.0,0.0,0.0,603767856016915.5,0.0,0.0,5412872285853043.0,0.0,11215938935705.102,1.217060224288248e+16,6060171117059402.0,434943546656.08844,6060015692874206.0,590367731850.7894,1209107319214908.5,3013892906302.2925,5774188631091648.0,7.384199354668437e+16,6057930367204216.0,3.03030303030303e+16,647733774753023.5,2675693401837.9346,109157350803.01291,5831923896735.919,228682163870.1348,2522492500454988.5,6060606060606.061,0.0,0.0,6060296215396225.0,0.0,9941696226653.252,0.0,606060606060606.0,425324440480.3294,10635008102.288568,969271645256489.8,121201486204018.83,6054192658103479.0,6413402502585.049,2613467647.688067,50686386375281.29,286440625854282.44,185517686283304.25,48240970137.613304,281777638174.75885,184090578083.51776,9818835288.179476,254953858182.1998,110422740270.79723,9348910.828256907,248767893.8666829,108978127.08922306,593396303.2334014,2439944451.563739,1863187342.7331288,4394055.204224596,15858044.975434871,12753015.323337266,130308.77645998591,2227443.980372264,1087339.672368535,998.1484617206584,14967.213005970612,7405.569361164629,124991825835.18579,307729143806.90894,207868317070.1742,244439789.82589382,519860233.6450609,350200892.4035611,32985858.33551507,238058816.5461861,105382773.01950516,66100.97197659526,397430.2502466731,172348.52388805884,1448468.1432113664,1518628.9392348004,2008872.0713461123,26560.243743343184,16170.221297095433,29677.0494548365,388.5940599741555,1945.2784774592367,1042.166109116952,7.313602442197522,26.62963894671528,15.26388376370166,11936049889209.553,11123456892.763535,38644463298508.625,35510094531.511635,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1100,1.4061396482733276e+18,0.0,0.0,0.0,603575566421139.4,0.0,0.0,5367453470729374.0,0.0,11216376579378.176,1.2170601805238808e+16,6060196196258194.0,409864347864.54333,6060051461446111.0,554599159944.0201,1208980749901805.0,3140462219405.7827,5770127632454586.0,7.48889697578022e+16,6057689540319679.0,3.03030303030303e+16,693152589876691.1,2916520286376.08,109177877801.91187,5825798382773.305,234807677832.74866,2522018007433639.0,6060606060606.061,0.0,0.0,6061099769601525.0,0.0,10097804668329.395,0.0,606060606060606.0,466743624669.9961,11670878979.46531,969230226072300.0,121200450333141.67,6053564260991739.0,7041799614325.998,3117116483.9632254,49819823954046.87,307946910818843.94,220085760782134.6,51905240472.68809,332680975999.2223,240051547806.79694,11095638799.63039,318237853530.0452,152895224919.50626,11565278.82401431,340784759.6242285,165792943.0445113,697081039.6245676,3094571294.2134194,2623672256.856952,5636924.98130995,21877257.35613551,19584188.434162565,177591.95654250588,3319971.750766563,1794604.848827084,1488.7584444679292,24395.770184076453,13362.272864964738,129395559004.54167,339882551728.1063,255882486745.97815,277884896.1827184,630343555.2009234,474038960.9640667,40252083.34949624,311509726.0618506,152458602.4953482,88698.26050739821,573120.3764119891,274644.35382456327,1789158.4441334992,1902020.2969220344,2929080.238271379,35859.851800309756,21528.595267597262,47215.25518333505,566.4447161335537,2999.7516306614298,1790.5708127732141,11.676819824485161,44.760824546090085,28.68118372989972,13630373454245.488,12893535010.262962,44590478414893.35,41581162489.15673,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1200,1.40612010365696e+18,0.0,0.0,0.0,603389247535062.9,0.0,0.0,5324740731761917.0,0.0,11216806074627.41,1.2170601375743558e+16,6060219829370412.0,386231235647.60626,6060085062910459.0,520997695596.11957,1208876151668635.2,3245060452575.305,5766131866233749.0,7.591912823661162e+16,6057453203316887.0,3.03030303030303e+16,735865328844148.8,3152857289167.626,109198374803.23718,5820819302605.777,239786758000.2748,2521544385965597.5,6060606060606.061,0.0,0.0,6061967752511898.0,0.0,10189278068001.686,0.0,606060606060606.0,507963034434.7568,12701790747.17382,969189006662535.1,121199419421373.98,6052938194872501.0,7667865733563.684,3656887382.693915,48973171454537.55,328387271222611.8,256821490370314.25,55392904240.54544,386379960876.5422,305356634630.04974,12353473799.902803,387921927484.8975,204972514687.84265,13979712.895310838,452140882.7651838,242194811.3762146,805679769.3079649,3830425337.26708,3575123615.027361,7056358.200043817,29214050.057223372,28863543.55985951,234475.03285208473,4752346.871418206,2820476.2874973747,2133.1739791948357,37869.80064919661,22767.808027691004,132870492831.84175,369315231768.7035,307277593296.8077,310744657.9410911,745716067.4786165,620794606.6031058,47950899.08478158,394654707.2735726,211738956.7496425,115207.75766175,793495.3087299675,416650.8081348662,2155910.874730167,2312188.7279919093,4100403.1042859284,46835.72935449524,27638.775688936254,71553.38172630283,792.7873073815276,4406.854268285963,2905.3379160503246,17.748681758601915,71.09934086939434,50.47942168896983,15457925192549.857,14803244144.831701,51080407319123.15,48223956574.012505,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1300,1.4060992079616177e+18,0.0,0.0,0.0,603208737882626.6,0.0,0.0,5284572943411190.0,0.0,11217227602661.74,1.2170600954215524e+16,6060242099778090.0,363960827970.05676,6060116628564941.0,489432041112.96844,1208791536406158.8,3329675715052.0103,5762201646343364.0,7.693238805210174e+16,6057221273105665.0,3.03030303030303e+16,776033117194875.0,3384787500390.4326,109218838625.15112,5816770462073.408,243835598532.64386,2521071708660978.0,6060606060606.061,0.0,0.0,6062887546819478.0,0.0,10228786065020.129,0.0,606060606060606.0,548983702154.455,13727768874.159908,969147985994815.4,121198393443247.0,6052314451635217.0,8291608970847.327,4231047459.441739,48145806283249.914,347810989968021.75,295568680311763.3,58711265277.45986,442610219415.3107,380428076618.4619,13586083109.965374,463612740291.70935,267462450697.00278,16576348.307373978,584074972.3247674,341988892.1861615,918610805.6074553,4645681877.850876,4739245501.395944,8653783.20021832,37962543.89075713,41098991.7415459,301495.4715860472,6576675.139670277,4254853.802908865,2955.7658053082764,56433.244682141485,36975.94407585244,135515783697.15567,395851093206.86053,361403921033.35693,342729006.34817946,864196889.4344863,790735205.0314944,55985319.96497218,486658751.4464525,284183097.3028514,145618.21647228565,1061794.5878811944,606559.5727420641,2544406.213686243,2742087.593916344,5547507.323467294,59491.408517211974,34432.404195099574,104106.45542130798,1072.4233915592524,6216.713549771545,4493.507460765565,25.888820523484092,107.71652712549295,84.10506801997417,17425830548945.832,16862502713.178854,58142094723508.75,55477896741.90904,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1400,1.4060770099407736e+18,0.0,0.0,0.0,603033883757729.5,0.0,0.0,5246798778694774.0,0.0,11217641293810.166,1.2170600540524372e+16,6060263086055617.0,342974550442.1661,6060146281752659.0,459778853395.70795,1208725066744804.0,3396145376406.781,5758337142710214.0,7.792870539502291e+16,6056993668529588.0,3.03030303030303e+16,813807281911291.6,3612392076468.733,109239265881.45532,5813476433952.673,247129626653.3783,2520600052738883.5,6060606060606.061,0.0,0.0,6063848453101636.0,0.0,10227069896257.02,0.0,606060606060606.0,589806653177.5259,14748838655.912376,969107163043792.2,121197372373465.27,6051693023414403.0,8913037191662.273,4837932439.702289,47337133396738.195,366265053040448.3,336179082409040.7,61867300396.11279,501125240998.11865,465636142893.74725,14788877973.380741,544898620804.6751,341098845387.9354,19339456.979188524,737638975.9838485,469181485.6522432,1035339189.3309659,5537986152.517652,6137020893.399296,10429373.325089201,48203391.393786736,56831998.31157511,379095.621466622,8844314.636886148,6199292.649792449,3980.89829227843,81232.02727225792,57651.6786924414,137421030470.64659,419404467625.81085,417612812093.83246,373601379.61155164,984114491.6576242,983694752.6245406,64262040.16738684,586518120.2575133,370495415.0955367,179848.7593876669,1380301.3028762776,852635.6464564797,2950265.65877877,3184863.578859542,7290638.163053083,73797.11848351138,41828.47955541101,146310.07171151528,1409.3380398031893,8473.443854777506,6672.543045178211,36.4625311070271,156.77112470901773,133.7512303980129,19540340039409.855,19080348800.898884,65799929917592.195,63378670286.97409,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1500,1.40605355702717e+18,0.0,0.0,0.0,602864538751727.6,0.0,0.0,5211275997130018.0,0.0,11218047298584.717,1.2170600134519598e+16,6060282862246590.0,323198359468.818,6060174138343281.0,431922262773.44946,1208675045495816.0,3446166625394.693,5754538394558069.0,7.890807015299766e+16,6056770310113782.0,3.03030303030303e+16,849330063476046.2,3835750492275.1396,109259653001.61888,5810794935084.572,249811125521.47885,2520129499556997.5,6060606060606.061,0.0,0.0,6064841422734993.0,0.0,10193211084662.803,0.0,606060606060606.0,630432905784.5692,15765025213.727901,969066536791185.2,121196356186907.44,6051073902486626.0,9532158119438.742,5475943974.349794,46546583737696.28,383794263900693.2,378512008536949.6,64867677507.44631,561695298590.2455,561302675719.059,15958579920.126072,631360340131.2468,426540945053.34985,22253711.217755903,913707234.9110514,627942280.2237303,1155372492.0494847,6504573770.344154,7788567835.51537,12382208.520001415,60004020.05034141,76632369.16164339,467629.2963794318,11605164.817152934,8766432.248585563,5232.630638157021,113500.50999826573,86792.96500528717,138667223093.47913,439961539008.5732,475271253953.81635,403171749.77408653,1103933624.5625193,1199112983.8416805,72692863.92955361,693112122.1501511,471116037.3851768,217757.64481719348,1750324.2885135137,1162981.2904114737,3369155.1227495368,3634046.975976967,9345186.960944247,89693.28709166149,49738.14913833853,199580.06594123188,1806.6223292067382,11213.652614674873,9567.445482163357,49.83045380374558,220.43743047991066,204.34940886533875,21806884416895.125,21464893737.946377,74075064962428.58,71958153544.42584,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1600,1.4060288953920963e+18,0.0,0.0,0.0,602700563292216.1,0.0,0.0,5177870811780916.0,0.0,11218445758501.701,1.2170599736059682e+16,6060301498125710.0,304562480349.5326,6060200307187348.0,405753418707.27124,1208639905720584.0,3481306400626.752,5750805322812575.0,7.987050271238272e+16,6056551119878996.0,3.03030303030303e+16,882735248825149.1,4054940727061.7144,109279996250.69568,5808610444534.062,251995616071.98914,2519660134144908.5,6060606060606.061,0.0,0.0,6065858822313571.0,0.0,10134868428096.404,0.0,606060606060606.0,670863471159.1825,16776353493.957458,969026106225810.5,121195344858627.22,6050457081195886.0,10148979410179.074,6143547054.129192,45773612759961.55,400441352199353.0,422433962234433.3,67718772637.123375,624106427159.8066,667704447189.0294,17092927433.448074,722579565506.7595,524374108859.9976,25304367.327008724,1112987217.562617,822568540.656486,1278257030.5381784,7542374513.638981,9713023495.021255,14510420.57926874,73419086.91992418,101093077.2257595,567368.694224358,14907069.051098695,12079291.474867897,6734.458749773637,154547.1017051575,126748.01218817974,139327601860.23438,457564419195.34894,533773390162.9537,431290397.01906013,1222272967.675286,1436078658.2008157,81195709.05051617,805249489.2141486,586220450.4023095,259151.12381559712,2172212.5515242857,1545315.1735670855,3796869.768206179,4083686.331518837,11721432.52352038,107094.33222587872,58068.76652711999,265274.091423625,2266.4271156921905,14465.345756384422,13307.601284167244,66.33876395215665,300.8347107242823,301.53364638979957,24230127294390.727,24023311539.94195,82985622823256.25,81244440699.5491,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1700,1.4060030700006423e+18,0.0,0.0,0.0,602541824197816.0,0.0,0.0,5146457335510731.0,0.0,11218836809055.338,1.2170599345009128e+16,6060319059445178.0,287001160880.9583,6060224890541882.0,381170064171.97076,1208618201537789.0,3503010583421.8003,5747137741473033.0,8.081605102648363e+16,6056336021214681.0,3.03030303030303e+16,914148725095334.8,4270039391376.655,109300291748.93327,5806829164356.6455,253776896249.40567,2519192044745808.5,6060606060606.061,0.0,0.0,6066894233443986.0,0.0,10058479391669.795,0.0,606060606060606.0,711099353367.4835,17782848267.469837,968985870343602.2,121194338363853.7,6049842551903923.0,10763508702141.816,6839267542.7042265,45017699058190.94,416247075798247.0,467818291591755.75,70426685655.1985,688159469852.3712,785076296817.602,18190451768.42076,818144857973.6465,635111720853.6982,28477368.06088578,1336031639.0848444,1057451871.5514891,1403574544.5142105,8648097603.947159,11928459137.038395,16811320.045534525,88491143.2218758,130825201.63950478,678511.3647649215,18795353.37575814,16270424.193560034,8509.104845523862,205739.23879060015,180227.07732395668,139468415323.22775,472298160109.9252,592548681636.5007,457842526.4782247,1337913073.2281013,1693376252.3811016,89695178.10382037,921707639.0264174,715728867.9943043,303792.15328655794,2645403.4769346,2006775.2066351676,4229396.917490349,4528419.465664845,14424484.640923401,125892.66696128204,66727.1111201416,344656.4755724831,2789.953146887193,18247.331237632432,18023.402620462413,86.31022235386557,399.96081914679183,431.5718294653495,26814014737637.78,26761865171.747723,92546893509986.06,91261982072.27303,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1800,1.4059761246630436e+18,0.0,0.0,0.0,602388194256485.5,0.0,0.0,5116917101217822.0,0.0,11219220582162.72,1.2170598961236022e+16,6060335608165116.0,270452440942.26627,6060247984467091.0,358076138962.7841,1208608599626195.5,3512612495015.142,5743535368015382.0,8.174478793353422e+16,6056124938816946.0,3.03030303030303e+16,943688959388244.0,4481121789111.5,109320535490.54152,5805375058885.775,255231001720.27466,2518725322378441.0,6060606060606.061,0.0,0.0,6067942283176884.0,0.0,9969430674418.291,0.0,606060606060606.0,751141549346.1564,18784534129.328377,968945828147623.8,121193336677991.86,6049230306970299.0,11375753635766.285,7561689824.164257,44278343096621.61,431250316463337.56,514544862245727.2,72997254815.10785,753669187815.7592,913614061728.0359,19250306731.011112,917655785521.1134,759197958837.0007,31759389.18969022,1583251156.9540422,1337047794.535818,1530939279.1245208,9818301082.26688,14451821475.325022,19281507.23787768,105251437.17597774,166453070.6743526,801187.3676765016,23312473.81797046,21480984.396981515,10578.347332732666,268488.33332654106,250308.75248736975,139149588004.33453,484280276536.71155,651067301538.4846,482743622.9133888,1449796975.0526397,1969533763.3954544,98122774.05679043,1041265736.9043945,859322452.1682074,351408.81992866064,3168494.7575940723,2553751.024617039,4662960.036500725,4963516.13586473,17454375.18445143,145962.72777747404,75621.76849141868,438867.5226454974,3377.4665190342084,22568.997049960875,23842.93829628849,110.03640497460692,519.6335917522233,601.269436937774,29561821950952.047,29685949809.955036,102771518718135.44,102031771191.71838,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1900,1.405948102083115e+18,0.0,0.0,0.0,602239551827036.8,0.0,0.0,5089138604633131.0,0.0,11219597213686.992,1.2170598584604496e+16,6060351202672422.0,254857933637.03372,6060269679202182.0,336381403872.4138,1208609871227645.0,3511340893565.8794,5739997833102707.0,8.265680865320848e+16,6055917798623260.0,3.03030303030303e+16,971467455972935.6,4688261982797.228,109340723361.49213,5804186481652.645,256419578953.4059,2518260060422808.0,6060606060606.061,0.0,0.0,6068998493601197.0,0.0,9872209495117.684,0.0,606060606060606.0,790991048896.9376,19781435498.62868,968905978648073.0,121192339776622.56,6048620338729931.0,11985721876134.486,8309454536.537883,43555066009082.45,445488170980029.56,562499744977153.1,75436070459.03821,820463415877.3026,1053477355713.5237,20272126095.117172,1020726111013.7958,897010867533.428,35137865.7347813,1854926769.1469507,1665847781.0679777,1659995323.929239,11049451531.613268,17298889734.063793,21916973.3044469,123720754.06071259,208609656.001498,935465.6226551976,28497759.852955908,27859744.133695576,12962.881730479057,344235.214830545,340441.98351697787,138425329430.96466,493651782019.53314,708843967410.4796,505935274.9472093,1557027446.1262844,2262868940.1941833,106416998.68680258,1162731163.4538155,1016463893.4100546,401702.05147457996,3739328.667707883,3191745.281496788,5094052.388681117,5384880.90756639,20806273.963386018,167164.81177732963,84665.12383815568,548897.4598661019,4028.336465147561,27430.45508719165,30888.7364135068,137.77109762301558,661.4411292130812,817.8536587535506,32476197802212.156,32800135644.47989,113669667915501.34,113571527948.13695,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2000,1.4059190439036767e+18,0.0,0.0,0.0,602095780463532.9,0.0,0.0,5063016884646665.0,0.0,11219966834624.373,1.217059821498356e+16,6060365897987628.0,240162618430.16312,6060290059519541.0,316001086512.8637,1208620884668140.0,3500327453070.429,5736524689578898.0,8.35522284679403e+16,6055714527770959.0,3.03030303030303e+16,997589175959400.8,4891532835098.382,109360851156.35223,5803213391395.429,257392669210.6222,2517796354228845.0,6060606060606.061,0.0,0.0,6070059150783368.0,0.0,9770535414165.379,0.0,606060606060606.0,830648834687.696,20773576618.501396,968866320862282.1,121191347635502.69,6048012639481923.0,12593421124141.836,9081256395.51388,42847408472669.48,458996037521388.8,611574918482467.4,77748487863.75356,888382265837.8425,1204792190837.596,21255908839.15443,1126986052558.4827,1048865726758.8258,38600996.98758889,2151221915.382183,2048353777.7979925,1790414212.3548384,12337974075.238209,20484248468.648716,24713191.088613532,143910288.40176412,257932237.75305995,1081360.0090820808,34387231.85019966,35562087.399197005,15682.208676337781,434436.2477071237,454443.78615273355,137344683472.0254,500569735885.48083,765440255688.676,527381475.40255487,1658861063.8315005,2571533677.6800013,114523295.35611282,1284961000.6728196,1186420702.7839348,454352.76331545867,4355084.172309563,3925265.061257783,5519459.807655002,5789044.181598212,24470787.45839793,189348.7104719652,93774.77498391151,675565.3727712499,4741.087797866053,32822.90856174819,39274.80744068006,169.7249812490921,826.7021695417493,1088.8424358058553,35559207085606.086,36108212929.83293,125249205478862.8,125895886024.03323,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2100,1.4058889907488264e+18,0.0,0.0,0.0,601956768563331.5,0.0,0.0,5038453142356408.0,0.0,11220329573554.59,1.217059785224463e+16,6060379745959034.0,226314647025.36563,6060309205055982.0,296855550072.15753,1208640598424326.0,3480613696884.696,5733115420709570.0,8.443118059831414e+16,6055515054579389.0,3.03030303030303e+16,1022152918249656.4,5091006026667.468,109380914594.14436,5802415159107.803,258190901498.24832,2517334300748682.0,6060606060606.061,0.0,0.0,6071121193409844.0,0.0,9667472331214.297,0.0,606060606060606.0,870115882260.3931,21760981556.28706,968826853814709.5,121190360230564.92,6047407201489718.0,13198859116346.959,9875842114.395449,42154929658731.516,471807697013583.4,661667988186821.5,79939639187.13264,957277380020.0264,1367653432335.356,22201932229.185085,1236083622747.5337,1215018690569.6228,42137730.45791369,2472194224.7048535,2489055355.9754257,1921892787.857244,13680292541.568483,24021276188.035896,27665195.50096188,165822540.39315993,315058370.488941,1238835.1997910512,41013491.85730944,44748989.04852053,18754.549502172824,540550.2627352685,596492.5710382408,135952016293.38509,505201310015.0717,820465428253.3573,547065409.2593931,1754699264.8347595,2893556140.513616,122393839.90491454,1406878587.5764132,1368290724.5915341,509028.39172192,5012375.089487894,4757744.812755302,5936272.783465092,6173140.330614146,28434333.11001395,212357.10335546904,102874.4228211728,819503.4424206143,5513.46589814384,38729.255035530485,49104.026743361916,206.06169707581935,1016.4370215846368,1421.9013657039432,38812370377641.92,39613240601.82178,137515848308545.89,139016588475.49454,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2200,1.4058579822633672e+18,0.0,0.0,0.0,601822409037793.4,0.0,0.0,5015354388151960.0,0.0,11220685557772.498,1.2170597496260412e+16,6060392795445274.0,213265160784.6342,6060327190623284.0,278869982770.0642,1208668054677623.0,3453157443587.7007,5729769447753289.0,8.529381425110493e+16,6055319308541767.0,3.03030303030303e+16,1045251672454105.8,5286752064290.008,109400909333.2237,5801758827684.621,258847232921.4309,2516873998192292.0,6060606060606.061,0.0,0.0,6072182117659304.0,0.0,9565524153749.521,0.0,606060606060606.0,909393160045.2422,22743674203.866158,968787576536924.6,121189377537917.34,6046804016985868.0,13802043620196.268,10692008412.289507,41477206252848.086,483955390009584.56,712681919517908.0,82014444621.1702,1027011229911.5071,1542127103043.156,23110685578.764126,1347685306572.295,1395670552826.154,45737733.244791195,2817806728.8948936,2992409301.9516177,2054151292.5972867,15072861673.379007,27922146533.287968,30767655.093710706,189452209.47539905,380622158.4849141,1407812.0413724678,48405679.56116523,55585994.05850579,22196.785869693635,664026.4224884595,771117.6678296385,134287452323.67505,507719077777.0677,873576128074.7849,564986649.7141379,1844077493.2214563,3226880016.70155,129987237.84273013,1527485479.6993237,1561028971.5885034,565388.7504150086,5707350.806324943,5691498.228831034,6341890.432952222,6534870.414432814,32679573.85857354,236028.66473010837,111894.44362317822,981146.1828244943,6342.512495406724,45124.8646804883,60465.871417054164,246.8951871701439,1231.3484450985432,1824.6940330731645,42236701698623.85,43317595218.074,150473314759518.9,152942681763.58292,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2300,1.4058260571496873e+18,0.0,0.0,0.0,601692599005180.5,0.0,0.0,4993633106426909.0,0.0,11221034911878.809,1.2170597146906308e+16,6060405092487581.0,200968118476.94592,6060344086500290.0,261974105764.4694,1208702373299312.0,3418838821898.7207,5726486136945081.0,8.614029281884638e+16,6055127220313911.0,3.03030303030303e+16,1066972954179157.8,5478840292144.993,109420830985.15912,5801217671683.434,259388388922.6176,2516415545707035.0,6060606060606.061,0.0,0.0,6073239894621820.0,0.0,9466717842431.928,0.0,606060606060606.0,948481629380.4178,23721678278.128063,968748488067589.5,121188399533843.08,6046203078175371.0,14402982430694.2,11528600103.137026,40813831535641.63,495469889567736.25,764524784112719.6,83977622857.1999,1097456454873.4962,1728252552986.9526,23982816692.46419,1461476369759.2075,1590970471033.5945,49391360.748504974,3187938308.623112,3562821495.895674,2186931632.139136,16512193385.89902,32197838528.513042,34014936.62672418,214787053.19842255,455250857.32596135,1588172.3473475527,56589481.75445931,68242218.08701266,26024.41892568675,806293.2137051647,983185.6092577213,132387268036.30188,508297204766.861,924475337747.2928,581158678.4951891,1926653700.9161224,3569400112.5160136,137268188.62581888,1645869292.800772,1763474557.4781394,623091.1461642894,6435794.869721346,6727697.373839136,6734018.924212484,6872454.885027567,37185891.5608028,260200.82576450487,120772.22371652887,1160724.573159066,7224.648891308486,51978.47450782599,73434.55362983183,292.28826380312864,1471.8123045665905,2304.7313983666168,45832744178867.125,47223016079.900444,164123465676820.78,167680695755.41443,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
