milliseconds,IKK_neutral,IKK_active,IKK_inact,IKKactive_IkB,IkB,IKKactive_IkB_NFKB,IkB_NFKB,NFKB,NFKB_nuc,IkB_nuc,IkB_NFKB_nuc,IkB_mRNA,A20_mRNA,A20,cgen_mRNA,b_TrCP
0,199.9999999879068,2.4219637093162855e-26,2.78899567996935e-25,1.1814307448779784e-28,2.5066291758827015,1.402371415730805e-26,59.20956589146301,0.31550547924599015,2.295766776643914,3.435730955524165,0.07887636981179953,0.002869708470851291,0.0028697084708512667,4.782847451424725,0.0028697084708513513,0.0001
100,199.99999998792552,1.9390180993364288e-26,2.787515736683055e-25,1.5758388477489735e-28,2.506629175882717,1.8887283902580844e-26,59.209565891463015,0.31550547924598926,2.295766776643887,3.4357309555242566,0.07887636981179724,0.0028697084708512424,0.002869708470851242,4.7828474514247326,0.002869708470851235,0.0001
200,199.99999998792782,1.5757015676090315e-26,2.786565317807262e-25,1.8921351939292874e-28,2.5066291758827277,2.238610703875228e-26,59.209565891463036,0.31550547924598854,2.295766776643746,3.435730955524339,0.07887636981179709,0.0028697084708510547,0.0028697084708511457,4.782847451424717,0.0028697084708510577,0.0001
300,199.99999998794473,1.2158018923563392e-26,2.7849636174022207e-25,2.176193475274824e-28,2.506629175882742,2.589056721509848e-26,59.209565891463065,0.31550547924598765,2.2957667766436307,3.435730955524384,0.0788763698117964,0.00286970847085102,0.0028697084708509866,4.782847451424695,0.002869708470851048,0.0001
400,199.99999998795346,9.70688976301042e-27,2.7850139137263134e-25,2.389412244339724e-28,2.506629175882755,2.840895526518211e-26,59.209565891463065,0.3155054792459868,2.2957667766436223,3.4357309555245115,0.07887636981179476,0.0028697084708509133,0.002869708470850931,4.782847451424682,0.002869708470850946,0.0001
500,199.9999999879527,9.261085121369847e-27,2.7822932345864114e-25,2.3980764279246977e-28,2.5066291758827584,2.8643698281419103e-26,59.20956589146308,0.31550547924598604,2.2957667766435477,3.4357309555245648,0.0788763698117935,0.002869708470850825,0.00286970847085078,4.78284745142467,0.002869708470850777,0.0001
600,199.99999998796406,8.827149006412142e-27,2.778957987095916e-25,2.423002880163312e-28,2.5066291758827703,2.9169777842341274e-26,59.2095658914631,0.3155054792459858,2.2957667766434264,3.435730955524629,0.07887636981179239,0.0028697084708507216,0.0028697084708507368,4.782847451424648,0.0028697084708506596,0.0001
700,199.99999998797006,8.608316962682988e-27,2.778026867137141e-25,2.4583169383243643e-28,2.5066291758827703,2.931675351826183e-26,59.20956589146313,0.31550547924598493,2.29576677664339,3.435730955524698,0.0788763698117913,0.0028697084708505984,0.0028697084708506153,4.782847451424641,0.0028697084708506322,0.0001
800,199.99999998798728,8.614004290877307e-27,2.7755167250083835e-25,2.492241060593664e-28,2.506629175882782,2.938895688052853e-26,59.20956589146314,0.3155054792459846,2.2957667766433114,3.4357309555247175,0.0788763698117903,0.0028697084708504033,0.0028697084708505095,4.782847451424602,0.002869708470850405,0.0001
900,199.99999998799277,8.23171142815609e-27,2.7741958080436516e-25,2.4822190428089993e-28,2.506629175882786,2.960142686009786e-26,59.20956589146316,0.3155054792459844,2.2957667766432484,3.4357309555247943,0.07887636981178871,0.002869708470850401,0.0028697084708502974,4.782847451424564,0.0028697084708503686,0.0001
1000,199.99999998799973,8.179338872689649e-27,2.7717841533675737e-25,2.5290087685571286e-28,2.506629175882798,2.9834679300145144e-26,59.20956589146317,0.3155054792459835,2.295766776643116,3.435730955524861,0.07887636981178664,0.002869708470850298,0.0028697084708502424,4.78284745142458,0.002869708470850232,0.0001
1100,199.9999999880162,7.838451983731744e-27,2.769485983305302e-25,2.555000368038734e-28,2.506629175882805,3.029276732859235e-26,59.20956589146319,0.3155054792459829,2.295766776643016,3.4357309555249333,0.0788763698117855,0.002869708470850121,0.0028697084708501123,4.782847451424557,0.002869708470850099,0.0001
