miliseconds,IKK_neutral,IKK_active,IKK_inact,IKKactive_IkB,IkB,IKKactive_IkB_NFKB,IkB_NFKB,NFKB,NFKB_nuc,IkB_nuc,IkB_NFKB_nuc,IkB_mRNA,A20_mRNA,A20,cgen_mRNA,b_TrCP
1000,199.99999998800143,8.137530231569789e-27,2.7711878220070727e-25,2.526483855540012e-28,2.5066291758827957,2.985018201715682e-26,59.20956589146318,0.3155054792459836,2.295766776643155,3.435730955524889,0.07887636981178729,0.0028697084708502324,0.0028697084708502263,4.782847451424558,0.002869708470850205,0.0001
1100,199.99999998800715,7.858468945786675e-27,2.7714624811850305e-25,2.550662378335042e-28,2.5066291758827988,3.029633964317599e-26,59.209565891463185,0.31550547924598316,2.29576677664306,3.435730955524912,0.07887636981178658,0.0028697084708500845,0.0028697084708500633,4.782847451424546,0.0028697084708501114,0.0001
1200,199.99999998802443,7.365797800718626e-27,2.769728124273099e-25,2.570327215957828e-28,2.5066291758828108,3.0706774772349215e-26,59.2095658914632,0.31550547924598216,2.2957667766430068,3.4357309555250013,0.07887636981178522,0.0028697084708500563,0.0028697084708499583,4.78284745142453,0.0028697084708500333,0.0001
1300,199.9999999880235,7.269951480593169e-27,2.7651517946235753e-25,2.583123315369126e-28,2.50662917588282,3.0557507880953e-26,59.209565891463214,0.3155054792459817,2.295766776642886,3.435730955525032,0.07887636981178349,0.0028697084708498304,0.002869708470849912,4.782847451424511,0.002869708470849844,0.0001
1400,199.99999998803284,6.99616845470804e-27,2.765534647082937e-25,2.5919189086028334e-28,2.5066291758828223,3.1078037366965276e-26,59.209565891463235,0.31550547924598127,2.295766776642825,3.4357309555251105,0.078876369811782,0.0028697084708498638,0.002869708470849718,4.782847451424461,0.0028697084708498087,0.0001
1500,199.99999998804847,6.55902646111407e-27,2.762742663205346e-25,2.6420179878621774e-28,2.5066291758828307,3.148037797841336e-26,59.20956589146324,0.31550547924598077,2.2957667766426937,3.4357309555251736,0.07887636981178169,0.0028697084708497575,0.0028697084708496938,4.782847451424449,0.002869708470849719,0.0001
1600,199.99999998805984,6.537021446367743e-27,2.7611465774631037e-25,2.6490670159078957e-28,2.5066291758828343,3.157769027205735e-26,59.20956589146327,0.31550547924597994,2.2957667766426373,3.4357309555252264,0.07887636981178077,0.0028697084708496122,0.0028697084708495454,4.782847451424444,0.002869708470849513,0.0001
1700,199.99999998806962,6.274679162580465e-27,2.7596899025752363e-25,2.6731048311346034e-28,2.5066291758828427,3.174694650574455e-26,59.209565891463285,0.3155054792459796,2.29576677664254,3.4357309555253237,0.07887636981177866,0.0028697084708494136,0.0028697084708495116,4.78284745142439,0.0028697084708494383,0.0001
1800,199.99999998806894,5.764307508751464e-27,2.7574149824598174e-25,2.704384682907905e-28,2.50662917588285,3.211923663694733e-26,59.20956589146329,0.315505479245979,2.2957667766425316,3.4357309555253717,0.07887636981177737,0.0028697084708494045,0.002869708470849353,4.782847451424388,0.0028697084708494244,0.0001
1900,199.99999998808235,5.445527814025025e-27,2.7537975523426258e-25,2.715894492330194e-28,2.5066291758828565,3.242549847708175e-26,59.20956589146331,0.31550547924597866,2.295766776642461,3.4357309555254574,0.07887636981177595,0.002869708470849246,0.0028697084708491716,4.782847451424385,0.0028697084708492956,0.0001
2000,199.99999998808514,5.447450203622999e-27,2.7523983342640755e-25,2.7515805553535825e-28,2.506629175882866,3.231294781980155e-26,59.209565891463335,0.3155054792459781,2.295766776642397,3.43573095552553,0.07887636981177627,0.0028697084708490866,0.002869708470849149,4.782847451424345,0.00286970847084908,0.0001
2100,199.9999999880962,5.243053734128667e-27,2.749862432184483e-25,2.7511859411710703e-28,2.5066291758828756,3.300101995523467e-26,59.209565891463356,0.31550547924597766,2.2957667766422296,3.435730955525602,0.07887636981177411,0.0028697084708490172,0.0028697084708490784,4.782847451424311,0.002869708470849009,0.0001
2200,199.99999998810716,4.7698802664235575e-27,2.749349746331602e-25,2.768487523201505e-28,2.50662917588288,3.323715952046881e-26,59.209565891463356,0.31550547924597666,2.2957667766421728,3.4357309555256625,0.07887636981177346,0.002869708470848968,0.0028697084708489066,4.782847451424305,0.002869708470848966,0.0001
2300,199.99999998812143,4.4787081405146815e-27,2.7468244382093183e-25,2.8033693702336797e-28,2.506629175882889,3.3208162409780353e-26,59.209565891463384,0.31550547924597644,2.2957667766420804,3.435730955525745,0.07887636981177168,0.0028697084708487596,0.002869708470848794,4.78284745142428,0.0028697084708487726,0.0001
2400,199.99999998813038,4.360743960874877e-27,2.7459671897194832e-25,2.810888106326368e-28,2.5066291758828965,3.3444861187822606e-26,59.2095658914634,0.3155054792459755,2.29576677664205,3.4357309555257562,0.07887636981177065,0.0028697084708486586,0.0028697084708487015,4.782847451424256,0.0028697084708487006,0.0001
2500,199.99999998813914,3.9655179628148746e-27,2.7434897960376655e-25,2.8262725433857614e-28,2.506629175882902,3.362099501051174e-26,59.209565891463406,0.31550547924597516,2.295766776641941,3.4357309555258055,0.0788763698117695,0.0028697084708486516,0.0028697084708485233,4.782847451424217,0.002869708470848522,0.0001
2600,199.9999999881394,3.9325069785340016e-27,2.740548227197339e-25,2.8733139593712026e-28,2.5066291758829076,3.379646634528103e-26,59.20956589146343,0.31550547924597494,2.2957667766418814,3.435730955525869,0.07887636981176792,0.002869708470848533,0.002869708470848458,4.782847451424233,0.0028697084708484465,0.0001
2700,199.99999998815412,3.6476699752555645e-27,2.7395278842862807e-25,2.8997124439556554e-28,2.5066291758829142,3.4157321857005104e-26,59.20956589146345,0.31550547924597383,2.295766776641856,3.435730955525969,0.07887636981176666,0.0028697084708483394,0.002869708470848359,4.7828474514241845,0.002869708470848433,0.0001
2800,199.99999998815457,3.297827928690611e-27,2.7361296043807907e-25,2.894044985097791e-28,2.506629175882923,3.47512418884877e-26,59.209565891463456,0.3155054792459737,2.2957667766417638,3.435730955525989,0.07887636981176595,0.0028697084708482878,0.0028697084708482834,4.782847451424181,0.002869708470848292,0.0001
2900,199.9999999881741,3.2143673140432088e-27,2.734629387174281e-25,2.912897599942605e-28,2.506629175882927,3.47669696784507e-26,59.20956589146347,0.31550547924597294,2.2957667766416394,3.43573095552607,0.07887636981176521,0.0028697084708480722,0.0028697084708482062,4.782847451424165,0.0028697084708481906,0.0001
3000,199.9999999881725,2.861662949278513e-27,2.7324522620295983e-25,2.9284880599162176e-28,2.5066291758829364,3.5029716295458515e-26,59.209565891463484,0.3155054792459722,2.2957667766416114,3.435730955526188,0.0788763698117638,0.002869708470848049,0.002869708470847961,4.7828474514241135,0.002869708470848008,0.0001
3100,199.9999999881926,2.774851044604737e-27,2.7317528858258485e-25,2.9648730004032186e-28,2.5066291758829458,3.514049774847852e-26,59.20956589146351,0.3155054792459719,2.295766776641497,3.435730955526258,0.07887636981176219,0.002869708470847852,0.002869708470847963,4.782847451424088,0.002869708470847986,0.0001
3200,199.99999998819567,2.355809781097915e-27,2.7290445904222228e-25,2.996664631598088e-28,2.506629175882947,3.5352078200202244e-26,59.209565891463534,0.3155054792459713,2.2957667766414525,3.435730955526314,0.0788763698117615,0.0028697084708478463,0.002869708470847867,4.782847451424091,0.0028697084708477383,0.0001
3300,199.99999998819897,1.8104694303116754e-27,2.7269648669936474e-25,3.025446075475371e-28,2.50662917588296,3.5691806128313767e-26,59.209565891463534,0.3155054792459707,2.295766776641385,3.4357309555263713,0.07887636981175958,0.0028697084708477504,0.0028697084708476503,4.782847451424068,0.002869708470847709,0.0001
3400,199.9999999882165,1.7715197758829117e-27,2.7262149075115934e-25,3.0469209927781653e-28,2.5066291758829595,3.621449081812435e-26,59.20956589146357,0.31550547924597044,2.295766776641249,3.4357309555263806,0.07887636981175827,0.002869708470847539,0.0028697084708475414,4.782847451424042,0.0028697084708475705,0.0001
3500,199.99999998822167,1.489806545505526e-27,2.7240039755770946e-25,3.0315585316021566e-28,2.506629175882969,3.6091787614965536e-26,59.20956589146358,0.31550547924596956,2.2957667766411913,3.435730955526518,0.07887636981175794,0.0028697084708475115,0.0028697084708474937,4.782847451424033,0.0028697084708475375,0.0001
3600,199.99999998822514,1.2151536685139734e-27,2.7208910104035655e-25,3.058190026637932e-28,2.5066291758829737,3.648702234153342e-26,59.20956589146358,0.3155054792459692,2.2957667766411087,3.4357309555265836,0.07887636981175718,0.002869708470847414,0.002869708470847326,4.782847451424009,0.0028697084708473766,0.0001
3700,199.99999998824526,9.367742066084783e-28,2.7201703388146746e-25,3.073068559175232e-28,2.5066291758829884,3.659941835130402e-26,59.2095658914636,0.3155054792459686,2.2957667766410683,3.435730955526595,0.07887636981175494,0.0028697084708472556,0.002869708470847293,4.782847451423976,0.002869708470847227,0.0001
3800,199.99999998824364,6.925228698004641e-28,2.7167997826143994e-25,3.1003998511742e-28,2.5066291758829884,3.7215416389377244e-26,59.20956589146363,0.315505479245968,2.2957667766409933,3.4357309555267057,0.07887636981175346,0.0028697084708471437,0.002869708470847173,4.7828474514239705,0.0028697084708470813,0.0001
3900,199.99999998825044,7.15232306060323e-28,2.715365107062578e-25,3.12595756481555e-28,2.5066291758829737,3.7083190292340563e-26,59.20956589146363,0.3155054792459689,2.2957667766409324,3.4357309555266946,0.07887636981175292,0.0028697084708470856,0.0028697084708470015,4.782847451423907,0.002869708470847011,0.0001
4000,199.99999998826783,8.872205177081775e-28,2.714802880592446e-25,3.1152178927621494e-28,2.506629175882952,3.7231631621309115e-26,59.20956589146363,0.3155054792459697,2.295766776640931,3.435730955526675,0.07887636981175285,0.0028697084708470253,0.00286970847084702,4.78284745142384,0.002869708470846941,0.0001
4100,199.99999998826738,7.515643579293616e-28,2.7117546188929546e-25,3.1020863626146123e-28,2.506629175882933,3.696179824365718e-26,59.20956589146363,0.31550547924597033,2.2957667766409027,3.435730955526597,0.07887636981175218,0.002869708470847008,0.0028697084708469477,4.782847451423782,0.0028697084708468826,0.0001
4200,199.9999999882728,5.090342532119671e-28,2.709298932666173e-25,3.1093743065366974e-28,2.5066291758829102,3.7177995757358104e-26,59.20956589146363,0.3155054792459706,2.295766776640894,3.4357309555265947,0.07887636981175276,0.0028697084708468224,0.002869708470846838,4.78284745142373,0.002869708470846896,0.0001
4300,199.99999998828287,7.115807851806947e-28,2.709060984616971e-25,3.127448560990632e-28,2.5066291758828854,3.71586153635148e-26,59.20956589146362,0.31550547924597144,2.2957667766409435,3.4357309555266338,0.0788763698117518,0.0028697084708467525,0.0028697084708468987,4.78284745142367,0.0028697084708467673,0.0001
4400,199.99999998829458,8.96387986873368e-28,2.7078277034844363e-25,3.11593196699044e-28,2.50662917588287,3.727328511846243e-26,59.20956589146363,0.3155054792459722,2.2957667766409484,3.435730955526622,0.07887636981175171,0.002869708470846786,0.0028697084708467664,4.782847451423637,0.0028697084708467833,0.0001
4500,199.99999998830003,6.39996251315614e-28,2.704921801428891e-25,3.0986121125890663e-28,2.506629175882844,3.698996018995103e-26,59.20956589146362,0.3155054792459731,2.2957667766409506,3.4357309555266062,0.07887636981175032,0.0028697084708466753,0.0028697084708467742,4.782847451423568,0.00286970847084668,0.0001
4600,199.99999998829972,6.163371680230685e-28,2.7031457107755023e-25,3.1219680657876625e-28,2.5066291758828245,3.726526376234925e-26,59.209565891463626,0.31550547924597394,2.2957667766409426,3.4357309555265694,0.07887636981174997,0.00286970847084666,0.002869708470846609,4.782847451423511,0.0028697084708465942,0.0001
4700,199.99999998831248,6.556221987392035e-28,2.7014037950082546e-25,3.115651268987814e-28,2.506629175882801,3.7250265473433224e-26,59.209565891463626,0.31550547924597483,2.2957667766408734,3.4357309555265476,0.07887636981174914,0.002869708470846559,0.0028697084708465474,4.782847451423473,0.0028697084708466164,0.0001
4800,199.99999998832166,8.465787122377984e-28,2.7001406692000154e-25,3.127043279183162e-28,2.506629175882783,3.7162802490599994e-26,59.20956589146362,0.3155054792459751,2.295766776640891,3.4357309555265543,0.07887636981174911,0.0028697084708464693,0.0028697084708465674,4.782847451423422,0.002869708470846453,0.0001
4900,199.99999998833223,8.110506510157334e-28,2.6978444996357933e-25,3.131677773447381e-28,2.5066291758827624,3.7119421237879386e-26,59.20956589146363,0.31550547924597594,2.2957667766409156,3.4357309555264823,0.07887636981174777,0.002869708470846466,0.00286970847084639,4.7828474514233665,0.002869708470846404,0.0001
5000,199.99999998832948,8.349719365407169e-28,2.6987406800723875e-25,3.1136863246867467e-28,2.5066291758827415,3.705658795379366e-26,59.20956589146363,0.3155054792459764,2.29576677664086,3.4357309555264717,0.07887636981174745,0.002869708470846377,0.0028697084708464446,4.782847451423333,0.002869708470846435,0.0001
