miliseconds,IKK_neutral,IKK_active,IKK_inact,IKKactive_IkB,IkB,IKKactive_IkB_NFKB,IkB_NFKB,NFKB,NFKB_nuc,IkB_nuc,IkB_NFKB_nuc,IkB_mRNA,A20_mRNA,A20,cgen_mRNA,b_TrCP
1300,199.9999999880252,7.365039249187571e-27,2.766991210075265e-25,2.6030193295950064e-28,2.5066291758828125,3.0650507444916226e-26,59.20956589146322,0.31550547924598193,2.295766776642895,3.435730955525027,0.07887636981178416,0.0028697084708499522,0.002869708470849905,4.782847451424498,0.0028697084708499123,0.0001
1400,199.99999998803787,6.882194331715932e-27,2.7647641267734944e-25,2.6186029000275957e-28,2.5066291758828223,3.0853944324276636e-26,59.20956589146324,0.31550547924598127,2.2957667766428216,3.43573095552512,0.07887636981178192,0.002869708470849839,0.00286970847084983,4.782847451424467,0.0028697084708497822,0.0001
1500,199.9999999880423,6.588363868747606e-27,2.7637196590758464e-25,2.6385504959923494e-28,2.50662917588283,3.1437218676085496e-26,59.20956589146326,0.3155054792459807,2.2957667766427208,3.435730955525213,0.07887636981178156,0.002869708470849615,0.002869708470849752,4.782847451424459,0.0028697084708496886,0.0001
1600,199.99999998805217,6.512149918792286e-27,2.7607409703891247e-25,2.6672295294696805e-28,2.506629175882841,3.166703596590097e-26,59.209565891463264,0.3155054792459802,2.2957667766426204,3.4357309555252518,0.07887636981177981,0.0028697084708495754,0.002869708470849607,4.782847451424448,0.0028697084708496096,0.0001
1700,199.99999998806103,6.169223681131177e-27,2.7588632983292266e-25,2.686980680371084e-28,2.5066291758828467,3.196630314740395e-26,59.20956589146329,0.31550547924597944,2.2957667766425365,3.435730955525344,0.0788763698117782,0.002869708470849521,0.0028697084708494028,4.7828474514243915,0.0028697084708494696,0.0001
1800,199.99999998806658,5.9254291785026535e-27,2.7576579253836073e-25,2.70498102263841e-28,2.5066291758828485,3.221856933108638e-26,59.2095658914633,0.3155054792459791,2.2957667766424676,3.4357309555253948,0.07887636981177717,0.002869708470849322,0.0028697084708494166,4.782847451424372,0.0028697084708493815,0.0001
1900,199.99999998808357,5.5411122328968794e-27,2.7539369693959525e-25,2.715959747553654e-28,2.5066291758828547,3.2481788032054384e-26,59.20956589146331,0.3155054792459788,2.2957667766424397,3.4357309555254494,0.07887636981177658,0.0028697084708492067,0.0028697084708492553,4.782847451424365,0.0028697084708492913,0.0001
2000,199.99999998809037,5.498051457787513e-27,2.751561596926124e-25,2.742287023448489e-28,2.506629175882865,3.2747014289426335e-26,59.20956589146334,0.3155054792459781,2.2957667766423557,3.4357309555255138,0.0788763698117762,0.0028697084708491963,0.0028697084708490853,4.782847451424325,0.0028697084708490597,0.0001
2100,199.99999998809292,5.003587632962801e-27,2.7507754604762805e-25,2.753451686847605e-28,2.506629175882873,3.2926281031163053e-26,59.20956589146334,0.31550547924597755,2.2957667766422993,3.435730955525566,0.0788763698117736,0.0028697084708490038,0.002869708470848993,4.782847451424321,0.002869708470849056,0.0001
2200,199.99999998810975,5.091758731356966e-27,2.7482788420378553e-25,2.7918332127407875e-28,2.506629175882876,3.292984086702611e-26,59.209565891463356,0.3155054792459767,2.2957667766422,3.435730955525615,0.07887636981177337,0.002869708470848867,0.002869708470848913,4.782847451424302,0.0028697084708489452,0.0001
2300,199.99999998812126,4.808154377570031e-27,2.7458339139047687e-25,2.782444788855209e-28,2.5066291758828845,3.309850037918995e-26,59.20956589146338,0.31550547924597605,2.2957667766421594,3.4357309555257127,0.07887636981177241,0.0028697084708488546,0.0028697084708488364,4.782847451424289,0.0028697084708487865,0.0001
2400,199.99999998812723,4.349396537876702e-27,2.7450512231119755e-25,2.8209896289929095e-28,2.506629175882897,3.342478883385158e-26,59.2095658914634,0.31550547924597555,2.2957667766420897,3.435730955525762,0.07887636981177121,0.002869708470848711,0.002869708470848657,4.782847451424246,0.0028697084708487006,0.0001
2500,199.99999998813126,3.8641828734038425e-27,2.74202445142187e-25,2.8506408308005064e-28,2.506629175882897,3.364351806146065e-26,59.209565891463406,0.31550547924597494,2.2957667766419836,3.43573095552586,0.07887636981177022,0.0028697084708486386,0.002869708470848648,4.782847451424247,0.002869708470848537,0.0001
2600,199.99999998813811,3.669954176873412e-27,2.7401291387184983e-25,2.8487811489358895e-28,2.5066291758829053,3.422577994734864e-26,59.20956589146343,0.31550547924597444,2.2957667766418863,3.435730955525934,0.07887636981176863,0.0028697084708484053,0.002869708470848539,4.78284745142422,0.002869708470848452,0.0001
2700,199.99999998815133,3.777045135014194e-27,2.738882643780741e-25,2.899086638693555e-28,2.506629175882917,3.425892696299772e-26,59.20956589146345,0.3155054792459742,2.2957667766418157,3.4357309555259867,0.0788763698117666,0.0028697084708483797,0.0028697084708484213,4.7828474514241766,0.002869708470848282,0.0001
2800,199.99999998815557,3.319962488094229e-27,2.736926264671801e-25,2.9088407816797285e-28,2.5066291758829213,3.4478623119449594e-26,59.209565891463456,0.31550547924597344,2.2957667766417686,3.4357309555260596,0.07887636981176625,0.002869708470848217,0.0028697084708481976,4.782847451424168,0.002869708470848209,0.0001
2900,199.99999998816807,3.2383251259790956e-27,2.7340724132275356e-25,2.922865725424691e-28,2.5066291758829315,3.4913483878570166e-26,59.20956589146348,0.31550547924597333,2.295766776641695,3.4357309555261097,0.07887636981176513,0.002869708470848072,0.0028697084708481577,4.782847451424142,0.0028697084708480857,0.0001
3000,199.99999998818214,3.027011054045743e-27,2.731477840499677e-25,2.9253188914681212e-28,2.506629175882934,3.4894684487907747e-26,59.20956589146349,0.31550547924597266,2.295766776641533,3.43573095552612,0.07887636981176342,0.0028697084708480774,0.002869708470848025,4.782847451424132,0.0028697084708479955,0.0001
3100,199.9999999881888,2.662322214562853e-27,2.7307342717402346e-25,2.9600719982232393e-28,2.506629175882946,3.5460207562010895e-26,59.20956589146352,0.3155054792459718,2.295766776641478,3.4357309555262527,0.0788763698117623,0.002869708470847899,0.0028697084708479387,4.7828474514241215,0.0028697084708479183,0.0001
3200,199.99999998819357,2.4327563263269622e-27,2.728550359323216e-25,2.9885865760413952e-28,2.5066291758829484,3.5404643834492923e-26,59.209565891463534,0.31550547924597144,2.2957667766414125,3.435730955526254,0.0788763698117608,0.002869708470847859,0.002869708470847847,4.782847451424077,0.0028697084708477756,0.0001
3300,199.9999999882026,1.899917998280014e-27,2.727003359527864e-25,2.9884654392475307e-28,2.5066291758829538,3.581250764504565e-26,59.20956589146355,0.31550547924597067,2.2957667766413787,3.435730955526327,0.0788763698117602,0.0028697084708476633,0.0028697084708477227,4.782847451424061,0.0028697084708477587,0.0001
3400,199.9999999882184,1.8396108512761373e-27,2.7260074521234733e-25,3.0253298292349692e-28,2.5066291758829635,3.6027903650079275e-26,59.20956589146356,0.31550547924597033,2.295766776641282,3.435730955526431,0.07887636981175926,0.0028697084708475674,0.0028697084708476372,4.782847451424032,0.0028697084708475683,0.0001
3500,199.99999998821949,1.4461566049528408e-27,2.723828918006632e-25,3.05137345735586e-28,2.5066291758829693,3.636708104312682e-26,59.20956589146358,0.3155054792459699,2.2957667766411665,3.4357309555264686,0.07887636981175769,0.0028697084708474508,0.0028697084708474447,4.782847451424006,0.002869708470847514,0.0001
3600,199.99999998823,1.1772502199350872e-27,2.7218666794670872e-25,3.0588616614315364e-28,2.506629175882975,3.630942870561011e-26,59.20956589146358,0.31550547924596895,2.2957667766410927,3.435730955526569,0.07887636981175583,0.0028697084708474117,0.0028697084708473033,4.782847451423993,0.0028697084708473753,0.0001
3700,199.99999998823648,1.1000366996177688e-27,2.7191099126526422e-25,3.0867174573361388e-28,2.5066291758829866,3.690703482810712e-26,59.209565891463605,0.3155054792459686,2.2957667766410323,3.4357309555266258,0.07887636981175519,0.002869708470847278,0.0028697084708472743,4.782847451423994,0.002869708470847241,0.0001
3800,199.99999998825035,8.426480552102684e-28,2.716467548961269e-25,3.1124164150922586e-28,2.5066291758829933,3.6881011413730236e-26,59.20956589146362,0.315505479245968,2.2957667766409595,3.435730955526699,0.07887636981175342,0.00286970847084707,0.0028697084708470782,4.7828474514239705,0.0028697084708470817,0.0001
3900,199.9999999882613,8.074585606586325e-28,2.715411929395833e-25,3.1052825090597466e-28,2.5066291758829737,3.708455889200136e-26,59.209565891463626,0.31550547924596867,2.295766776640928,3.4357309555266307,0.07887636981175424,0.002869708470847106,0.002869708470847015,4.78284745142392,0.002869708470847025,0.0001
4000,199.9999999882591,5.409086007727248e-28,2.7131504398467504e-25,3.115161667456669e-28,2.5066291758829493,3.694492348506882e-26,59.20956589146362,0.31550547924596956,2.2957667766409635,3.4357309555266276,0.07887636981175303,0.002869708470846962,0.0028697084708470535,4.782847451423835,0.0028697084708469668,0.0001
4100,199.99999998827343,5.484283638593103e-28,2.7117893802473006e-25,3.1041608744710577e-28,2.50662917588293,3.7027134103406223e-26,59.20956589146362,0.31550547924597,2.295766776640969,3.4357309555266515,0.07887636981175193,0.002869708470847024,0.002869708470846906,4.782847451423788,0.0028697084708469243,0.0001
4200,199.99999998828034,4.726142378930945e-28,2.7109150868696613e-25,3.129058623893429e-28,2.5066291758829102,3.693990963059578e-26,59.20956589146362,0.3155054792459707,2.295766776640886,3.4357309555266338,0.07887636981175228,0.0028697084708469455,0.002869708470846906,4.782847451423725,0.0028697084708468436,0.0001
4300,199.99999998827914,6.061365163542891e-28,2.7087483775667005e-25,3.115284965000311e-28,2.506629175882888,3.7289986318265416e-26,59.20956589146362,0.31550547924597167,2.295766776640914,3.435730955526568,0.07887636981175114,0.0028697084708467742,0.0028697084708468345,4.782847451423691,0.0028697084708467794,0.0001
4400,199.9999999882967,4.834273721443336e-28,2.707754377102286e-25,3.0988367106784965e-28,2.5066291758828676,3.714614432115018e-26,59.209565891463626,0.31550547924597205,2.295766776640964,3.4357309555265627,0.07887636981175063,0.0028697084708467864,0.0028697084708468384,4.7828474514236445,0.002869708470846813,0.0001
4500,199.99999998829446,6.539623778978976e-28,2.7056511353798495e-25,3.1108629514599243e-28,2.5066291758828445,3.724362282180639e-26,59.20956589146363,0.31550547924597305,2.2957667766408814,3.4357309555265805,0.07887636981175102,0.0028697084708466393,0.002869708470846664,4.782847451423573,0.0028697084708467057,0.0001
4600,199.9999999883102,4.470834215125687e-28,2.703020635146206e-25,3.1136353289637583e-28,2.506629175882822,3.724043872322769e-26,59.20956589146362,0.31550547924597383,2.29576677664087,3.4357309555265165,0.07887636981175017,0.00286970847084661,0.0028697084708467057,4.782847451423511,0.0028697084708466393,0.0001
4700,199.99999998830756,8.377972061908274e-28,2.7017803447354903e-25,3.112387958524149e-28,2.5066291758828014,3.715024317504437e-26,59.209565891463626,0.3155054792459745,2.2957667766409022,3.4357309555265707,0.07887636981174874,0.002869708470846624,0.002869708470846572,4.782847451423476,0.002869708470846604,0.0001
4800,199.99999998831564,5.428410938507484e-28,2.7006054421318427e-25,3.1259802182314864e-28,2.5066291758827792,3.689182097528262e-26,59.20956589146362,0.31550547924597505,2.295766776640899,3.435730955526521,0.07887636981174888,0.0028697084708465682,0.0028697084708465734,4.78284745142341,0.0028697084708465075,0.0001
4900,199.99999998832564,5.746033309165603e-28,2.6995614877205616e-25,3.1152742744523816e-28,2.5066291758827597,3.716835738044068e-26,59.20956589146363,0.3155054792459762,2.2957667766409298,3.4357309555264792,0.07887636981174781,0.0028697084708464585,0.002869708470846467,4.782847451423386,0.002869708470846422,0.0001
5000,199.99999998832888,5.7922666832396535e-28,2.69732560868996e-25,3.102126327771507e-28,2.5066291758827424,3.703460321301013e-26,59.20956589146362,0.3155054792459766,2.2957667766409227,3.4357309555264894,0.07887636981174824,0.002869708470846366,0.0028697084708464034,4.7828474514233115,0.0028697084708464533,0.0001
