miliseconds,IKK_neutral,IKK_active,IKK_inact,IKKactive_IkB,IkB,IKKactive_IkB_NFKB,IkB_NFKB,NFKB,NFKB_nuc,IkB_nuc,IkB_NFKB_nuc,IkB_mRNA,A20_mRNA,A20,cgen_mRNA,b_TrCP
1000,199.9999999880034,8.072928022482463e-27,2.7711936335150136e-25,2.536296140504033e-28,2.5066291758827974,3.002089562957132e-26,59.20956589146317,0.3155054792459834,2.2957667766431076,3.435730955524884,0.07887636981178665,0.0028697084708501847,0.00286970847085028,4.782847451424544,0.0028697084708502654,0.0001
1100,199.99999998800686,7.638295021077734e-27,2.771221507603628e-25,2.5609299433288216e-28,2.506629175882799,3.039850856241894e-26,59.20956589146318,0.31550547924598327,2.29576677664302,3.4357309555249036,0.07887636981178635,0.002869708470850191,0.0028697084708500836,4.782847451424551,0.002869708470850138,0.0001
1200,199.99999998802062,7.304037930947731e-27,2.7678512293577823e-25,2.57143562107272e-28,2.5066291758828068,3.045367568724036e-26,59.20956589146319,0.3155054792459823,2.295766776643018,3.435730955524969,0.07887636981178517,0.0028697084708499384,0.0028697084708500594,4.782847451424499,0.0028697084708499995,0.0001
1300,199.99999998802886,7.36813143991049e-27,2.7678230316281444e-25,2.5771941395635474e-28,2.506629175882817,3.067962288961167e-26,59.20956589146322,0.31550547924598216,2.2957667766429024,3.435730955525063,0.07887636981178367,0.002869708470849886,0.0028697084708499067,4.782847451424495,0.002869708470849927,0.0001
1400,199.99999998803645,6.953147072779895e-27,2.7648885262277015e-25,2.6014006726638883e-28,2.5066291758828254,3.1066298582187024e-26,59.20956589146324,0.3155054792459816,2.295766776642844,3.4357309555251585,0.07887636981178237,0.002869708470849839,0.0028697084708497805,4.782847451424484,0.002869708470849754,0.0001
1500,199.99999998804134,6.852458898394204e-27,2.7611053646691236e-25,2.6369532980694613e-28,2.5066291758828267,3.141484898585786e-26,59.20956589146326,0.3155054792459811,2.29576677664276,3.4357309555251874,0.07887636981178162,0.002869708470849617,0.0028697084708496504,4.78284745142446,0.002869708470849739,0.0001
1600,199.99999998805617,6.208831791049308e-27,2.761797227135506e-25,2.6685629401868833e-28,2.5066291758828365,3.144045058432164e-26,59.20956589146327,0.31550547924598055,2.2957667766426573,3.4357309555252233,0.07887636981178,0.0028697084708496317,0.002869708470849616,4.78284745142442,0.002869708470849616,0.0001
1700,199.9999999880665,6.27764780459953e-27,2.75746307220687e-25,2.6870510222599167e-28,2.506629175882845,3.157125773806438e-26,59.209565891463285,0.31550547924597994,2.2957667766426098,3.4357309555252815,0.07887636981177906,0.0028697084708494127,0.002869708470849537,4.782847451424395,0.002869708470849419,0.0001
1800,199.99999998806635,5.966260827346259e-27,2.756926598011137e-25,2.695761315639402e-28,2.506629175882853,3.1977948109256934e-26,59.20956589146329,0.31550547924597905,2.2957667766425405,3.4357309555254143,0.07887636981177745,0.0028697084708493733,0.002869708470849346,4.782847451424406,0.0028697084708493863,0.0001
1900,199.9999999880849,5.856714740961163e-27,2.754425756136059e-25,2.7255888961998143e-28,2.5066291758828574,3.235624509903139e-26,59.209565891463306,0.31550547924597877,2.295766776642408,3.4357309555254387,0.07887636981177643,0.0028697084708492627,0.00286970847084923,4.782847451424354,0.0028697084708492913,0.0001
2000,199.9999999880948,5.3061489024382864e-27,2.752797442075831e-25,2.7438270426870204e-28,2.506629175882868,3.266512525731872e-26,59.209565891463335,0.3155054792459778,2.295766776642394,3.435730955525519,0.07887636981177483,0.0028697084708491755,0.002869708470849165,4.782847451424325,0.0028697084708491226,0.0001
2100,199.99999998809608,5.061823799240663e-27,2.7508789357747395e-25,2.7628975488215886e-28,2.506629175882874,3.268584337689055e-26,59.20956589146334,0.31550547924597744,2.2957667766422793,3.435730955525545,0.0788763698117745,0.00286970847084905,0.0028697084708490172,4.7828474514243355,0.0028697084708490177,0.0001
2200,199.99999998811194,5.0971621428913414e-27,2.749025288713464e-25,2.7936041175953002e-28,2.506629175882881,3.303176763967844e-26,59.209565891463356,0.315505479245977,2.2957667766421537,3.435730955525678,0.07887636981177301,0.002869708470848953,0.0028697084708489435,4.782847451424318,0.002869708470848864,0.0001
2300,199.99999998812052,4.761849629551948e-27,2.74633312301718e-25,2.782573145323212e-28,2.5066291758828845,3.342640113524382e-26,59.20956589146338,0.3155054792459761,2.2957667766420773,3.435730955525687,0.07887636981177122,0.0028697084708487414,0.002869708470848776,4.782847451424273,0.002869708470848866,0.0001
2400,199.99999998812459,4.4671867559489596e-27,2.7459979881330427e-25,2.8225350572523073e-28,2.506629175882897,3.3682989161276515e-26,59.209565891463406,0.31550547924597594,2.295766776642009,3.435730955525743,0.07887636981177099,0.0028697084708486685,0.0028697084708486998,4.782847451424249,0.002869708470848746,0.0001
2500,199.99999998813246,4.206782870543634e-27,2.744124842410714e-25,2.846046306124112e-28,2.506629175882904,3.38015679378564e-26,59.20956589146341,0.3155054792459753,2.295766776641976,3.4357309555258593,0.07887636981176914,0.0028697084708485883,0.002869708470848538,4.782847451424233,0.0028697084708486542,0.0001
2600,199.99999998814533,3.755722411414393e-27,2.740147217341157e-25,2.8679277201751257e-28,2.506629175882909,3.387118375432086e-26,59.20956589146343,0.3155054792459746,2.295766776641852,3.4357309555259206,0.07887636981176799,0.0028697084708485263,0.0028697084708485237,4.782847451424214,0.0028697084708484387,0.0001
2700,199.99999998814718,3.756659245400166e-27,2.7392083124238648e-25,2.8829201907673528e-28,2.506629175882915,3.433746387229432e-26,59.20956589146345,0.31550547924597383,2.2957667766417766,3.4357309555260027,0.0788763698117671,0.002869708470848361,0.0028697084708483025,4.782847451424177,0.0028697084708483186,0.0001
2800,199.99999998815983,3.1548868908214047e-27,2.737301083642483e-25,2.898081487519289e-28,2.506629175882918,3.4293678476904224e-26,59.209565891463456,0.3155054792459738,2.2957667766417122,3.435730955526004,0.07887636981176614,0.002869708470848252,0.0028697084708482583,4.782847451424151,0.00286970847084822,0.0001
2900,199.99999998817347,3.1150820215893204e-27,2.7340199113625103e-25,2.9196661710431215e-28,2.5066291758829307,3.500565932939601e-26,59.209565891463484,0.3155054792459729,2.2957667766416283,3.4357309555260844,0.07887636981176502,0.0028697084708480826,0.002869708470848174,4.782847451424166,0.0028697084708480757,0.0001
3000,199.99999998817663,2.6178867068131778e-27,2.7323980392384965e-25,2.93846156591847e-28,2.506629175882935,3.506847044570863e-26,59.209565891463484,0.3155054792459725,2.2957667766415715,3.4357309555261275,0.07887636981176321,0.0028697084708480904,0.002869708470848014,4.782847451424124,0.0028697084708479968,0.0001
3100,199.99999998818154,2.7311040357272537e-27,2.731756506954033e-25,2.9750486466430623e-28,2.5066291758829458,3.509852010393912e-26,59.209565891463505,0.3155054792459722,2.295766776641528,3.4357309555262465,0.07887636981176321,0.002869708470847968,0.0028697084708479833,4.782847451424119,0.002869708470847895,0.0001
3200,199.99999998820093,2.3131653474799595e-27,2.7290720881085977e-25,2.992261734642599e-28,2.506629175882949,3.559917580956009e-26,59.20956589146353,0.31550547924597133,2.295766776641409,3.435730955526314,0.07887636981176072,0.0028697084708478723,0.002869708470847874,4.782847451424068,0.0028697084708478337,0.0001
3300,199.99999998820837,1.9688930428906348e-27,2.7262629557018898e-25,2.9902832822301747e-28,2.5066291758829555,3.561313221850062e-26,59.20956589146354,0.3155054792459707,2.29576677664137,3.4357309555263806,0.07887636981176013,0.0028697084708476568,0.0028697084708477314,4.782847451424042,0.002869708470847706,0.0001
3400,199.9999999882166,1.9395355947386593e-27,2.72420741293612e-25,3.039278303142817e-28,2.5066291758829635,3.6021999052680346e-26,59.20956589146357,0.3155054792459701,2.295766776641227,3.4357309555264335,0.0788763698117586,0.0028697084708475297,0.0028697084708475544,4.782847451424039,0.0028697084708475887,0.0001
3500,199.99999998822778,1.5526834378424178e-27,2.721993778401007e-25,3.0547881462706944e-28,2.506629175882972,3.6376908919667374e-26,59.209565891463576,0.3155054792459697,2.2957667766412206,3.4357309555264766,0.07887636981175707,0.002869708470847541,0.0028697084708475163,4.782847451424011,0.0028697084708474638,0.0001
3600,199.99999998823185,1.1769973618673495e-27,2.721123780582683e-25,3.0531087619102203e-28,2.5066291758829746,3.6605976512446606e-26,59.2095658914636,0.3155054792459691,2.2957667766411354,3.435730955526533,0.07887636981175684,0.0028697084708473822,0.002869708470847433,4.782847451423995,0.0028697084708473085,0.0001
3700,199.99999998823378,8.59612029345516e-28,2.7185956428766525e-25,3.0809643824719646e-28,2.506629175882982,3.6859461917535284e-26,59.209565891463605,0.3155054792459683,2.2957667766410492,3.4357309555266196,0.07887636981175593,0.0028697084708471784,0.002869708470847244,4.782847451423989,0.0028697084708471884,0.0001
3800,199.99999998824572,7.159718674839929e-28,2.7179374251838867e-25,3.1335872828547156e-28,2.5066291758829924,3.7245597712520664e-26,59.209565891463626,0.31550547924596817,2.295766776640919,3.43573095552671,0.07887636981175405,0.0028697084708471676,0.0028697084708471676,4.782847451423967,0.002869708470847199,0.0001
3900,199.99999998825038,5.5169201427305485e-28,2.716205981138252e-25,3.1101637015052068e-28,2.5066291758829733,3.683876100395867e-26,59.20956589146363,0.31550547924596867,2.2957667766409355,3.4357309555266875,0.07887636981175333,0.0028697084708470457,0.002869708470847026,4.782847451423899,0.0028697084708471303,0.0001
4000,199.99999998826164,8.0395295702111775e-28,2.713072965305269e-25,3.1322418003513965e-28,2.506629175882956,3.709065960240537e-26,59.20956589146362,0.31550547924596933,2.2957667766409156,3.4357309555266156,0.07887636981175324,0.0028697084708470795,0.0028697084708469724,4.782847451423841,0.0028697084708470162,0.0001
4100,199.99999998826428,8.929425161301704e-28,2.712953881556674e-25,3.1117994935798395e-28,2.506629175882934,3.6905579371771275e-26,59.20956589146362,0.3155054792459704,2.2957667766409613,3.4357309555266102,0.07887636981175172,0.002869708470846875,0.0028697084708470075,4.782847451423795,0.0028697084708469303,0.0001
4200,199.99999998828198,7.6845621897109545e-28,2.710886219734749e-25,3.125684734164816e-28,2.5066291758829102,3.7068970190167646e-26,59.20956589146362,0.3155054792459711,2.295766776640895,3.4357309555266404,0.07887636981175208,0.002869708470846853,0.002869708470846908,4.782847451423752,0.0028697084708468297,0.0001
4300,199.99999998827866,9.178360520622132e-28,2.7098915469518177e-25,3.125101439797648e-28,2.5066291758828845,3.728840879985205e-26,59.20956589146362,0.31550547924597144,2.2957667766409187,3.4357309555266218,0.07887636981175193,0.0028697084708468944,0.002869708470846859,4.782847451423686,0.0028697084708469013,0.0001
4400,199.9999999882861,5.914625275517801e-28,2.7064279167064464e-25,3.1225570221605035e-28,2.506629175882866,3.7239968722540197e-26,59.20956589146362,0.3155054792459724,2.295766776640935,3.4357309555266227,0.07887636981175174,0.002869708470846755,0.0028697084708467556,4.782847451423638,0.0028697084708467742,0.0001
4500,199.99999998830194,8.588677743404973e-28,2.704783553244747e-25,3.1227923272575945e-28,2.5066291758828445,3.726603435194846e-26,59.20956589146362,0.3155054792459729,2.2957667766409173,3.4357309555265294,0.07887636981174972,0.002869708470846663,0.002869708470846744,4.782847451423581,0.002869708470846709,0.0001
4600,199.99999998829907,9.211126212263022e-28,2.7039347011576847e-25,3.1179811256307556e-28,2.506629175882828,3.690097234446004e-26,59.20956589146363,0.31550547924597366,2.295766776640897,3.4357309555265396,0.0788763698117493,0.0028697084708466463,0.0028697084708466775,4.782847451423534,0.002869708470846653,0.0001
4700,199.99999998831169,7.090554236868759e-28,2.702267450401092e-25,3.1246922195676757e-28,2.506629175882806,3.703425194469224e-26,59.20956589146362,0.3155054792459748,2.2957667766408605,3.435730955526509,0.07887636981175013,0.002869708470846511,0.002869708470846502,4.782847451423455,0.002869708470846567,0.0001
4800,199.99999998831268,4.625161506900531e-28,2.699476915290693e-25,3.10174356365153e-28,2.506629175882779,3.7262863632091713e-26,59.209565891463626,0.3155054792459751,2.2957667766409537,3.4357309555265405,0.07887636981174886,0.002869708470846506,0.0028697084708464685,4.782847451423417,0.0028697084708464676,0.0001
4900,199.9999999883208,4.8834233504500195e-28,2.6999216618151813e-25,3.124165986438776e-28,2.5066291758827566,3.7181652343667795e-26,59.209565891463626,0.3155054792459763,2.2957667766409338,3.4357309555264646,0.07887636981174855,0.0028697084708464425,0.002869708470846389,4.782847451423365,0.0028697084708463856,0.0001
5000,199.99999998833394,7.032979765374123e-28,2.6972103963401393e-25,3.1014024533459146e-28,2.50662917588274,3.7119149682495126e-26,59.20956589146363,0.31550547924597644,2.295766776640864,3.435730955526452,0.07887636981174741,0.002869708470846351,0.0028697084708464594,4.782847451423306,0.002869708470846345,0.0001
