milliseconds,Hsp70,HSF,S,Hsp70_HSF,Hsp70_S,HSF_3,HSE,HSF_3_HSE,mRNA
0,2.732826151105569,0.3296567829153372,5.8149585285798805e-05,76.45684989304519,-0.0001873808628294232,0.05354924546259571,18.98401245612833,1.016034618384907,1.0160288180418606
100,2.7322984013712888,0.3328712372501786,0.009303789514947883,76.46053506833086,-0.004067592129353296,0.05348611674770053,18.9840032659728,1.0160145431542678,1.016029681016452
200,2.734227568042023,0.3323725274095499,0.01484024901829295,76.45955347147614,-0.005973814884795439,0.053555373634273894,18.983987785254957,1.0159887839390522,1.0160285351859346
300,2.7235440179933708,0.33759065923376774,0.01997254623855933,76.4510412510786,0.0007393382401740482,0.05353179685666348,18.98402371336507,1.0160118445227901,1.016031328588765
400,2.719852818867259,0.33974513779405263,0.023113909175579306,76.4514918749521,0.008363672222749498,0.05353454473155549,18.983979480061503,1.0159894727845453,1.016032140220038
500,2.721480811314791,0.34343204188814563,0.026206090151223143,76.44469665206871,0.009773138347443722,0.05353031387364823,18.98401433226157,1.0160663329750637,1.0160280888733584
600,2.7212288462161047,0.3480022397647228,0.027504831070485767,76.44344589921084,0.018453857350922958,0.05357101701705902,18.983952431916535,1.0159994379934003,1.0160315551860493
700,2.7173983933362433,0.3491938816939809,0.02895870147993868,76.43788607277065,0.05179055426952732,0.05354501135414087,18.984025559643253,1.0159940818526978,1.0160282390702526
800,2.712762068888721,0.35270882331875325,0.031203220867452284,76.43734274594546,0.06051546900881406,0.05358582946331095,18.983972916330632,1.0160359588371175,1.016029057080053
900,2.7033159161751255,0.3595776339200449,0.03174723256346606,76.43680285086816,0.07013794101811077,0.05360394320973858,18.983985523487902,1.0160169422884413,1.0160313810257202
1000,2.702069559996994,0.36222040880326656,0.03234344614121167,76.43294835737109,0.07404591157596388,0.05357893181268123,18.984004674159717,1.0160174764930265,1.0160280756173623
1100,2.6823792988012105,0.36377906451937925,0.033392572203259516,76.4273854277034,0.08006582236677914,0.053636802276628516,18.98401255542407,1.0160904809866913,1.0160305965736034
1200,2.6823151073878804,0.3661839868224544,0.033106894627591796,76.42280433137397,0.08664651293242961,0.053657499550908413,18.983948869525058,1.0160869990481523,1.0160285505258637
1300,2.6859083749797854,0.37085449728015873,0.03358759106623083,76.42299217689676,0.10698927629492898,0.053682144354633685,18.98393973698583,1.0160695859937372,1.0160289738886863
1400,2.675641360430668,0.36967367349670066,0.03335907697962657,76.4228921279721,0.0995953516048428,0.053660948286830754,18.98394467591384,1.0160448262195485,1.0160319137000866
1500,2.667272668193219,0.37377143102833105,0.03426018987589376,76.42024420879387,0.11484651500010325,0.05369207018378422,18.983943785501822,1.0160538845828426,1.016032756540792
1600,2.6596991059243997,0.3728163467302125,0.034327688170937995,76.41792156588434,0.11858897942502947,0.05375430931986442,18.983961481910356,1.0161127562062935,1.0160306853945604
1700,2.644706448410651,0.38001293510313044,0.03456166962494667,76.41513834022922,0.12784161768267757,0.05379165784973377,18.98387867168699,1.0160740119494083,1.016029542977168
1800,2.651962038663146,0.37748197750138796,0.035068029581034464,76.4098166139646,0.1440561876008547,0.053796339201367706,18.983845971045426,1.0161279151363831,1.0160322397030779
1900,2.628426845402281,0.37997757495013995,0.03522903238923388,76.4083385385961,0.16229356765696482,0.05384212015402822,18.98388776317002,1.0161139265563979,1.0160299826594785
2000,2.632895028332974,0.38561049792781227,0.03421088088924196,76.40720036616577,0.1501757737405517,0.053852903778552924,18.98386944186087,1.016179257198913,1.0160340757852209
2100,2.6177320885687014,0.3837666672835786,0.03503256609311004,76.40581894673623,0.15733276653553643,0.053897089863935835,18.983842701285056,1.0162005220406871,1.0160338235775264
2200,2.607568495847971,0.3850645703761113,0.034518122497217675,76.40154471130066,0.17538167309357833,0.05391880296742234,18.98376515824946,1.0161851252409064,1.0160356671747788
2300,2.6027482880965382,0.3904892004833701,0.0341919281097446,76.39888200799918,0.19989544704463322,0.05395798343409264,18.983824463088983,1.0162874667136241,1.0160353092755536
2400,2.594073308054008,0.39037213749034205,0.034507944205580815,76.40070314944549,0.20067343151115685,0.053975865255328735,18.983766559283097,1.0162393660654732,1.0160346007685794
2500,2.5857670610073025,0.39191236651459993,0.03454940112011713,76.39664964994336,0.22051124218949775,0.05398368407304282,18.983731004864648,1.0163010929064893,1.0160375307034901
2600,2.572028179181952,0.39143644350164725,0.03537516057652413,76.39660557112849,0.2255655160135195,0.05404161444431674,18.983685235915317,1.0163406155590253,1.016035019428141
2700,2.5803288642592714,0.3924182443802609,0.0356828729492693,76.39506244979258,0.2223391185836635,0.05401858548472986,18.983685396761764,1.0163922236139291,1.0160374367465064
2800,2.5703664925576044,0.3956954826961759,0.03479126446520456,76.3913645912325,0.2483783605117751,0.054075900706314683,18.983622316838492,1.0164357044411014,1.0160399447308666
2900,2.5606514905585462,0.39775130031988,0.03499702260492007,76.39136705730081,0.2546134539676975,0.054056374429549664,18.9835651786548,1.016395844847194,1.0160399144105061
3000,2.548257261884829,0.39701822779831286,0.03469476781479656,76.3873272723663,0.2588538675948796,0.054088473074248,18.98354182807105,1.016436178915678,1.0160408179800526
3100,2.552722730933336,0.398650812125545,0.035505505612226665,76.38933510326541,0.27041059424034053,0.05413160829998981,18.983495516383158,1.0164679253657722,1.0160430939565432
3200,2.5394694286853983,0.40053100752411386,0.034733837539912736,76.38895520629154,0.26777685990148864,0.054191866909156845,18.98349704751037,1.0165430352829192,1.0160463364508887
3300,2.5345290867059935,0.403840800185496,0.035793859405207656,76.38307916697646,0.27791951625532024,0.054234841334867306,18.983388920626812,1.0166272944342065,1.0160481228148255
3400,2.527630841116191,0.4034116987025353,0.035023917946351776,76.38337666661924,0.305307083456405,0.05425605894932626,18.983436969381007,1.016606458807075,1.016050179659491
3500,2.5082404986885676,0.4034774598634794,0.0360296484354373,76.38042016958792,0.2937305526180861,0.05425203059916438,18.983367083295207,1.0166641514666428,1.0160524230145669
3600,2.5129403544415223,0.40705637959669994,0.036254197942554196,76.3773176790207,0.3027120002064816,0.05431902932724518,18.98327145430223,1.0167785408341115,1.0160551688206483
3700,2.5000830282589885,0.40735942940135345,0.03609448199535962,76.37585477532076,0.32109323407071305,0.05433116407321946,18.983230426276034,1.0167435213777318,1.0160549851211635
3800,2.4994335568041945,0.4102939335229539,0.03545214167562572,76.37614959910866,0.3277142942544803,0.054315341749435676,18.98315979314312,1.0168152889034432,1.0160580329693003
3900,2.4808775955290256,0.40862182784638235,0.03644159844432819,76.37508805438142,0.3376628662546962,0.054347476438960166,18.98318489597376,1.0169273544687052,1.0160613368276992
