milliseconds,Hsp70,HSF,S,Hsp70_HSF,Hsp70_S,HSF_3,HSE,HSF_3_HSE,mRNA
0,2.7418119178252014,0.33154806071006143,8.11387671422244e-05,76.46101279983974,-0.004659219764170885,0.05354074453318226,18.983977803806614,1.0160311255746592,1.0160286404492966
100,2.7299743560515406,0.3317935571153624,0.00874971891399957,76.45861520366068,0.004541665801147419,0.053540478977289384,18.98398934885729,1.0160273172301795,1.01602847386111
200,2.7385939676511155,0.33386554373471466,0.015632030420526688,76.45391304459487,0.008900704430569638,0.05349564560915635,18.983973492542003,1.0160702045205665,1.016029739162282
300,2.725639122552292,0.3357641617839139,0.0203596963666889,76.4530564004659,0.015626098932846288,0.05354693049645067,18.9840170507957,1.0160483255411445,1.0160299932589085
400,2.7345681772788533,0.341437126970485,0.022883614379218,76.45300071860177,0.015602355454498512,0.05349938381391459,18.983972085005565,1.0160481378742996,1.0160320518794876
500,2.7198059065431925,0.34316391853106676,0.025604738836825056,76.44776879176486,0.014268402136080206,0.05350292872320462,18.984013238955345,1.0160326117766965,1.0160304018367563
600,2.726370935646949,0.34625459276817855,0.02874313025528834,76.44450950982834,0.025571517731736423,0.0535122304339443,18.984009236905777,1.016041692119962,1.0160315902925374
700,2.7241009709034127,0.3523170680365881,0.02984485922361679,76.43782270180908,0.03800164963310042,0.0535520897806158,18.98400612751003,1.016018458959595,1.0160290539302825
800,2.7024498988969436,0.3526591333940597,0.03090566870398399,76.4370123413818,0.05689145796122366,0.053605668275876935,18.9840095714031,1.0160509893834124,1.016028584303597
900,2.7066416138300005,0.35697724023739513,0.031899123175296126,76.43308258605668,0.057126688422617825,0.0535517821955992,18.983985089652766,1.016026061459347,1.0160302780261259
1000,2.7055532008370444,0.36014096922406647,0.0326426940577991,76.43082302759225,0.06709756626011674,0.05359213732017552,18.983937227272726,1.016077416544469,1.0160315258558077
1100,2.682262272033904,0.36379129616543743,0.032438594204561993,76.42644179679762,0.06794806283255678,0.05365302918988381,18.98393052713948,1.016054553324764,1.0160299704459375
1200,2.6915381414934663,0.36817248242485784,0.0333520680201902,76.4226416934079,0.0829519888373081,0.05361632476047763,18.983974018430647,1.0160918693003238,1.0160294810759587
1300,2.6823981120901252,0.3696878676342507,0.03355719318455697,76.42196704571728,0.08275556798909454,0.05368765151012263,18.98394450168418,1.0160952005731079,1.016029922476809
1400,2.6706612063376567,0.37097080663877147,0.03312421729319475,76.42106475158054,0.11496525378140637,0.05366702320500651,18.98392912695808,1.0161123409383035,1.0160311520391476
1500,2.657002797959826,0.37384860163683026,0.03383428811638915,76.41691083568355,0.11939973712001958,0.053738086291373895,18.983968692040698,1.0160958433516878,1.016030676706991
1600,2.6603205604329325,0.3774475303237892,0.034199166853818616,76.41609929602728,0.12754379684594974,0.05371005621287032,18.98393747132813,1.016062623633171,1.0160318677972218
1700,2.6542822489688804,0.3782808707587389,0.03452211988762598,76.41324970291099,0.12166589942575923,0.05379429120556377,18.98393661552371,1.0161464386732242,1.0160324280286896
1800,2.645673676249061,0.37709211177962304,0.035026394123540375,76.41385211518462,0.14261725046669926,0.05380918602093417,18.98386154886463,1.0161417824780183,1.0160309449350473
1900,2.643409480663563,0.382995286311588,0.03432057627892879,76.40720836485335,0.1384463310876415,0.05380970017811599,18.98390793764891,1.0161588210783754,1.0160333972013245
2000,2.6175477549008774,0.38428662748592185,0.03407040400866557,76.40518511386969,0.16543773461341943,0.05384695586982951,18.983888390859974,1.0161621741817737,1.016033382804734
2100,2.611297786748926,0.3854067465996465,0.034055687475076035,76.40617527998214,0.17237825405491253,0.05390561698250495,18.983847111507433,1.0162427215114402,1.0160322336356942
2200,2.617997017793466,0.38432312854833856,0.03472220719504046,76.40101184418975,0.1683953171132145,0.05392347794735275,18.983762211535435,1.0162213015126291,1.0160317311467675
2300,2.5986393507037087,0.3902763121240512,0.03442153615751656,76.40287113369456,0.18638599389322555,0.05393400524592322,18.983798574251324,1.016231056325671,1.0160322495776197
2400,2.6066931168295064,0.3877295709121855,0.03445590946147681,76.39754624344805,0.21243868942286961,0.053947880913035234,18.983802754776928,1.0163128841086602,1.0160372657300119
2500,2.591843696329945,0.39196516943886667,0.034692228407041684,76.39968283108007,0.21481381409404263,0.05401532835283431,18.98373441108801,1.0163147472857723,1.0160378979757008
2600,2.5760769961155323,0.3929306934157667,0.03433079476208932,76.39770738132255,0.20609382185401964,0.05400120319511811,18.983694960683472,1.0163138536191032,1.016038554769182
2700,2.5731305194840157,0.392303805400068,0.035784603376534344,76.39364077910193,0.2229787166619541,0.05405784970263368,18.98362329965339,1.016319877653111,1.0160400030973358
2800,2.566441187665559,0.3981718493804448,0.03576244740646053,76.39334935644777,0.23878387580095223,0.05404840200832149,18.983643611871226,1.0164127801998086,1.016039217986054
2900,2.5571500071643034,0.3982718023441522,0.03553913800107321,76.39402451842064,0.24240544331594518,0.05412740695352162,18.983560081780233,1.016480362167265,1.016041777373256
3000,2.561156222414082,0.39590018526102844,0.03572355869066789,76.39188182598205,0.2602208777139875,0.054087023697907285,18.983543115086768,1.016448630398972,1.0160403468643826
3100,2.5445458307618645,0.4020336132505481,0.03584196643609228,76.38531293123393,0.2769769275237013,0.05414618773641971,18.983526045249985,1.0165036054443166,1.0160433716368173
3200,2.5310912499068348,0.4002321256146055,0.03598074641071459,76.38483750020583,0.2740713955378025,0.054172937406579094,18.983500050995914,1.016523931717902,1.0160459009445957
3300,2.520208639433058,0.40451259339743223,0.03528187885681688,76.385012928682,0.2874125646639852,0.054218383700768445,18.983423962090693,1.0166246125330924,1.0160465487534864
3400,2.5105712986485074,0.40323231343585286,0.035457467066041366,76.38536869906328,0.2952066777830107,0.05423120167160263,18.983420202151894,1.0166723283938786,1.0160513079541065
3500,2.523327679453625,0.40390724028819447,0.03608960344184688,76.37954365184979,0.3133614348318058,0.05427381876050381,18.98336357154731,1.0166847663672163,1.0160530505824563
3600,2.495944132396021,0.405119437377832,0.03576930904198381,76.37933832474722,0.3012406129285384,0.05425543029680915,18.983329547658805,1.0167263661753567,1.0160532224817804
3700,2.495031353285598,0.40859454564266345,0.035940695101256324,76.380848954013,0.3357120185545033,0.05432972206139622,18.983212990180263,1.0167734202978496,1.0160549632345024
3800,2.4867730131116628,0.4100032528820611,0.03501475837496908,76.3754848815274,0.33353103410842805,0.05437911217555184,18.98322649968788,1.0168265808777828,1.0160607030619748
3900,2.49134013484851,0.41182202039252863,0.035994032938536646,76.37435188492421,0.3452365867867153,0.05435074352477527,18.983146194723307,1.0169288006045274,1.0160625757411323
4000,2.4760639530958968,0.41189196189419586,0.03564587406771214,76.37454103366943,0.3457933347399686,0.054364903291861805,18.983047132098633,1.0169327454454395,1.0160661352666653
4100,2.459320332474872,0.4125786827347971,0.03574557595752777,76.37056801937628,0.35871475514747786,0.054441613911498946,18.983023395071232,1.0170052291961582,1.0160663486101509
4200,2.4582695514895896,0.41198756615886506,0.03558477135236934,76.37314752627691,0.36469331943289873,0.05445923308858241,18.98299861295691,1.0170999811624077,1.016071620410192
4300,2.4466170228592827,0.41578399465671734,0.03568633637984942,76.37006117152978,0.38966494922823497,0.05449669816210935,18.982894886021658,1.017160300846385,1.0160746912411531
4400,2.4477734084961313,0.4199288976736991,0.03548230574214007,76.36776533802066,0.39313725570922986,0.0545007324801858,18.982812694077616,1.0171681960730186,1.016079212458437
4500,2.4387824283853585,0.41799096196443275,0.03675752980391381,76.36378454671012,0.39241195829918357,0.054538561396151757,18.98280277020115,1.0171954125315328,1.0160810422284885
4600,2.4229221943707775,0.42226842032546535,0.035844649314900286,76.36416709628729,0.4028006482529676,0.05454824204770227,18.982757593369403,1.0172753583562346,1.0160854652103262
4700,2.4346492610328045,0.41878396806050633,0.03670290684737424,76.3610358153101,0.4043863665060981,0.05456909976346233,18.982690258438996,1.0174011136297822,1.0160923218233282
4800,2.4127155558336715,0.4246937002066023,0.035623664882221996,76.36213507086902,0.42558851158334154,0.05462295458982742,18.982608235185342,1.017475468734336,1.0160973437629757
4900,2.418876008264413,0.4241232107646042,0.0368922598949265,76.36167077779676,0.44005233885974165,0.05465140681593882,18.982523572971814,1.0174571494384876,1.016099979758325
5000,2.408265812924155,0.42460300419042313,0.037010094759646756,76.35971354338825,0.4340320286436544,0.05469977622257694,18.982425708601568,1.0176179723446515,1.0161057778709153
