milliseconds,H,D,M,C,N,R
0,23.874350817687993,-0.03882526165109059,1606.6708585573908,3.3697977214234016,99.96204055973354,-0.47880773793050235
100,-60.5274181926601,0.22473522082660377,1767.847770321835,-2.108469321173475,99.10774759271162,-0.38201484063540514
200,20.78801610573062,0.4645350696020992,1529.214399661417,3.9076778746304246,99.28053121892768,-0.1107842873506865
300,61.37488002321392,0.6530035517674616,1682.3666640310846,-1.209556122789441,100.0932269414309,-0.8260816380086751
400,53.89552740994124,0.9069060266239544,181.6409243632225,4.800222880055504,98.09670035207695,0.7312282969300179
500,57.501828724397186,1.0643625857593573,479.6427432349732,9.9791140925483,98.14448237301279,-0.3480627937843952
600,60.97300222237426,1.2074504306714524,-998.8587476829977,2.754164125387374,98.49009259273996,-0.35665966731361254
700,58.79897309439944,1.3128399337922356,-948.0351852022276,4.632980246558829,98.10346181203234,1.498834543225077
800,22.09266131015643,1.3772913969664655,-494.39499338150745,6.756110126129379,98.61756392765004,1.8077162625849397
900,34.10333334428974,1.5291254746648337,-521.0290059223321,1.0561135099613606,97.31452909360667,1.721890150166609
1000,-9.90850586732324,1.6155110053597037,1028.75196336392,3.9436111723259124,96.83434747967809,1.9210528276310592
1100,43.66807888893066,1.6927350634365423,1318.3601884423015,10.898919271307053,95.66329871166512,1.934584818175464
1200,63.762939013074586,1.6783737358105983,37.950645360569865,-1.5350183855920951,97.03183981266517,2.1847809694735965
1300,48.336260112763554,1.7176688938723736,401.1593995765454,8.612678935233436,95.4512971014,1.4483965873139226
1400,40.401551344687135,1.8457298708999812,1329.9020910355678,11.14417392384923,96.15445072284216,2.839408866530853
1500,49.47243312928505,1.868734010339636,108.15040632509681,4.292782476328272,96.51243805414867,2.149530874487574
1600,47.57852907626106,1.8631092486365999,1489.4503672136025,3.8267077871390156,95.19855917770715,2.4468555966937577
1700,9.752158819166706,1.9598308109021882,308.959300871908,6.237890485649009,95.1018289758019,2.8375586218359268
1800,7.207262206228442,1.9659411731361944,1012.8360914126096,13.112621149862614,94.37742938539947,3.7140558126285463
1900,29.119461511628153,2.0400468861837107,2808.228722925518,4.351222928531774,94.96882601791327,4.127425312257568
2000,0.9979446411793518,2.056860019331121,1942.342962872567,9.914312131580322,92.96753924049361,4.719161847529641
2100,51.88711906418837,2.048026076259099,3377.6202735130564,11.378381474966414,93.11913062290012,4.016355747014096
2200,18.12059102645666,2.1170448628708973,3108.0143213968345,10.043591517594853,92.60873734535758,3.9402486774002496
2300,89.57956000481408,2.188730628298199,3174.0405924978268,14.379990052630326,93.29335161310034,5.355120390297612
2400,36.69024286497304,2.2582415250528527,2595.5292563865746,11.566006978232355,91.62317764107836,6.554130347225542
2500,64.12837093200912,2.251440259206629,3485.2759401537887,12.497781834802248,91.91875045794981,6.061889518162338
2600,77.92336542774655,2.3238436455204323,1979.8216770245829,15.992036392379504,90.1279875436202,7.0937828492289965
2700,182.7781905806608,2.4603662878023567,4443.431040882233,20.312948228642576,89.52267389828695,7.298996763552667
2800,192.6932440539526,2.510002164773393,4066.4192243379143,23.73773507467995,89.24949424701379,7.274526535391641
2900,125.07001681264143,2.604904649091024,6015.965189713403,23.380609476682693,88.2748054798868,8.021132232469677
3000,155.92270838806013,2.706739649814732,4562.336722464073,17.418369811992584,88.08045945915478,8.147673634642143
3100,274.31140097068584,2.8484895258624108,5009.71248132387,26.51200866377718,87.44143801788866,8.941903917193683
3200,288.2377465896809,2.9215944294460283,7959.957955668465,32.06464233868685,86.67823570879627,11.411123843429081
3300,322.95014591793824,3.0955892291948106,8949.539477474551,42.91370202733266,84.74986396957438,12.189716751847078
3400,362.7361376610012,3.165912565116474,8782.881818669415,43.09359177202944,84.2988164106308,12.827520306493023
3500,490.3457195605724,3.370316299538816,11535.745029275073,52.053841734834364,81.79394690491488,13.805473488022217
3600,523.520614628013,3.4788292518574213,13255.65834814909,66.26026595948017,79.55181052582196,16.25064390545336
3700,646.1831759276674,3.5735149440254497,16244.683027724766,80.79227342152498,78.5718417763014,17.825832105921513
3800,860.9992269699112,3.7324448892032986,21409.374292743443,94.27753517379097,76.53095837055467,19.83689758850215
3900,1020.1025165334509,3.758681870004036,24825.014397589468,121.19270951920109,71.82984864838201,24.4841483593097
4000,1299.8933899829642,3.778849745042126,32875.18063798286,148.89420765080163,69.55604333956236,28.30643752364566
4100,1630.4253614965398,3.6011090019588194,39125.86707285698,182.84560018791748,64.51404273550955,31.52079445883966
4200,1944.9858984031293,3.4383192403290948,46886.275807687576,221.83498858748098,59.64400124326413,36.160558180641495
4300,2347.752746076224,3.227257857404505,57872.70022297427,271.9986248926873,54.22907838571247,41.29199046743383
4400,2699.8057561618352,2.8761131962170605,66326.38883047328,309.28892646108113,49.74939158360925,48.50682965630486
4500,3057.464962650761,2.573302715912027,76891.88539603376,354.3612457510527,42.340321886796886,54.31689778264503
4600,3396.3399928160766,2.1692136811543423,85571.78889102746,381.24015248219445,38.60848799843194,59.60816816104273
4700,3716.967393875618,1.8803195848318575,91438.64759520476,400.16544412660903,33.45867272493078,66.04393392244113
4800,3801.111887068701,1.5617759765161157,94989.18656749718,409.5834201508293,28.933217595238535,69.04602712440817
4900,3931.0298701232045,1.3048335239754971,98605.66306292947,406.6498004402174,24.880713499103145,74.36458086406631
5000,3954.854655817146,1.0964465944496875,100910.81611574563,406.53573405576026,22.80847248814667,75.96723919352402
