milliseconds,C,B,z
0,0.9581109446672879,371.71807129501394,92.31451170756968
100,0.9656005288035041,370.43977054284306,92.36909078849966
200,0.9492144752870908,370.25116393476793,92.43215051124872
300,0.9445484835033944,369.90040319862896,92.39990798117202
400,0.9491944594719994,369.9879936180628,92.48727681962536
500,0.9395231655033591,369.4910332172854,92.49636791126274
600,0.9360685562614198,368.74832177392625,92.49659114113454
700,0.9323807911352497,368.93897798537,92.48885903005402
800,0.9250012391226656,367.98640598220965,92.56434784171029
900,0.9210366831010764,368.11717006890126,92.55461446256804
1000,0.9263730255271068,367.23574986339594,92.57358095233457
1100,0.9181877327523913,366.84411683558545,92.65901854031553
1200,0.9228307861943484,366.8357513824347,92.63369873018334
1300,0.907448773179325,366.21000948249787,92.65065909622074
1400,0.9148549120245023,366.4034709201396,92.74230142259357
1500,0.9149343111878206,365.4642711768835,92.72956918111399
1600,0.9094615491442768,365.11039472910454,92.72739569775733
1700,0.8996853646112897,364.83400926509967,92.82814343293444
1800,0.9072394215110127,364.88970062738423,92.81934403070203
1900,0.8908746207801903,363.90452164054045,92.80402025100666
2000,0.9015762814761455,363.9584872006675,92.8847028716131
2100,0.8848612290273226,363.1274743385343,92.86011487026072
2200,0.8868891597085679,363.4839562097901,92.8813883174634
2300,0.8925812950520355,362.3934493178048,92.97736370920501
2400,0.8803230419468009,362.67083925971826,92.99118310075643
2500,0.8820913879367833,362.2702842142247,92.9984719526837
2600,0.8758953069795977,361.3981913476587,93.04642425125726
2700,0.8712177694521386,361.3971201396104,93.06581602217376
2800,0.8760441102921723,360.8702986106386,93.1044364928546
2900,0.8717309115403091,360.1415179045222,93.13495400734185
3000,0.8595147344323498,360.5944342103352,93.12728858819663
3100,0.8585062038098805,360.0454746356957,93.11768598467005
3200,0.8575457351152642,359.31116982620335,93.17575952379418
3300,0.8659618342798301,359.29373038911325,93.16277557055189
3400,0.8571636823973674,358.56544526391326,93.25199270894285
3500,0.850722736728041,358.333276587055,93.27556394797394
3600,0.8585695704198409,358.43049552090196,93.25683110378746
3700,0.8485261188130144,358.06998864012087,93.33275410194506
3800,0.8401678413063081,357.24371202552544,93.28325776031565
3900,0.8386395476686761,357.0324857824117,93.33369670238835
4000,0.8448865982417326,356.2428463172624,93.39858092981694
4100,0.8309987234056908,355.64864903738203,93.42302357375993
4200,0.8364388949170207,355.81258175604415,93.38172789288532
4300,0.8331543991584811,355.62661875671625,93.440384926176
4400,0.8364985527889284,354.6728919615002,93.47722499325052
4500,0.8365798066599662,354.284401509734,93.50060044212304
4600,0.8356908379533474,354.5810686106276,93.52557957099327
4700,0.8336519460097231,354.31129336262825,93.5047606563963
4800,0.8291623288114138,353.200012448313,93.5810058714577
4900,0.8162433154415386,353.49179221068414,93.60933752767195
5000,0.8277057082860935,353.0888030613915,93.64811419246057
