milliseconds,C,B,z
0,0.7523748050313812,333.5247957274434,94.75750439861378
100,0.7534703744948577,333.95603937820187,94.76122762051928
200,0.752642289129981,333.579432948443,94.76130516448578
300,0.7497986065701003,333.0349227502493,94.76347654655379
400,0.7491930964189676,332.2222479143313,94.79490201374328
500,0.7501961404484145,331.72807784983377,94.84481021621302
600,0.7474489225688226,331.9753829847438,94.85453858239879
700,0.7498921299779528,331.85180388049923,94.85045471459686
800,0.7464455525322479,330.7615444392675,94.92436568894952
900,0.7484325270416051,331.2796055352004,94.94139439883223
1000,0.7467471654561362,330.78798287387605,94.93430028802509
1100,0.7472611211665587,329.59369243470167,94.93060922548761
1200,0.7436780290154802,329.159232390927,94.9817092040846
1300,0.7464338205933506,329.1672211368509,95.00505695721945
1400,0.7457082331202036,328.5697210902774,94.99760442930152
1500,0.7446530176313236,329.02399212615313,95.05948971935756
1600,0.7444756682640264,328.44148638800135,95.02506967860548
1700,0.7417033272871195,327.3882302030549,95.07404935652973
1800,0.7422560910761342,327.71376058913677,95.12142861379924
1900,0.7404629191673793,327.5790609646868,95.14448008170132
2000,0.7423419527419125,326.9531514107302,95.13165658966875
2100,0.7405437804704544,326.9175025824737,95.13477913424633
2200,0.7376204094031931,325.859159119716,95.14741235872569
2300,0.7373855808640754,326.24635266017924,95.17806270077212
2400,0.7389181528972559,325.4706478248892,95.20812886841438
2500,0.7384217235097661,325.52188426031523,95.24476470390556
2600,0.7356024885859487,324.49847753213857,95.2568026579296
2700,0.7386395725508738,324.4377419411028,95.25863879177409
2800,0.7370298748549475,324.2030052281902,95.26219393905639
2900,0.736312671477634,323.20983085474234,95.3302393968869
3000,0.736347824831606,322.9958773774624,95.33714841258366
3100,0.7348555929354734,323.259023175787,95.34025448268889
3200,0.7337583274285262,322.7157395514034,95.3462359972442
3300,0.7331045816788005,322.42016368062804,95.36334490633361
3400,0.7346197528226475,321.89671183404283,95.37431814241062
3500,0.7345877264780046,321.8040768362686,95.39230006472165
3600,0.7338901931023087,321.42989285841423,95.41989284232014
3700,0.7316433623809285,321.0084650321034,95.4209127560566
3800,0.7339415594583609,320.16853438820004,95.48609539694381
3900,0.7317106268607947,320.59976484373266,95.51547123114344
4000,0.7318101368981502,319.4438390770333,95.51954287444087
4100,0.7330362198420051,319.6158916964472,95.49833961673086
4200,0.7308272897050465,319.03003005529206,95.56385159512044
4300,0.7306341005920849,319.0152106249101,95.59228531080979
4400,0.7302088702709404,318.8253739343732,95.59561166042677
4500,0.7294968588055231,317.628445703371,95.5677861873764
4600,0.728939369280434,317.5604988854666,95.62404523185437
4700,0.7303917223075254,317.25709452923604,95.61534423157381
4800,0.7285306127488455,316.5740792084601,95.66304574634287
4900,0.7282812628498909,316.8241973505331,95.6454029512087
5000,0.7283509445511019,316.3987532399408,95.71404488547891
