milliseconds,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50,species_51,species_52,species_53,species_54,species_55,species_56,species_57,species_58,species_59,species_60,species_61,species_62,species_63,species_64,species_65,species_66
1000,-3.6676025108327485e-11,2.5802675342815695e-05,2.724973516909425e-14,7.461226593021086e-10,1.4481625227107865e-12,7.84708393352139e-10,4.446576083774e-11,3.472641117733429e-12,5.211765384780213e-11,2.2227645709509047e-11,6.008643977319169e-10,2.6387364496833445e-11,9.00001870102813e-12,1.6650691993609488e-10,8.631457438567787e-12,8.842177160455966e-11,4.182059342387797e-11,-7.583143663245401e-07,2.464781940958494e-10,6.133294699985691e-08,1.19114329763325e-10,6.450534468816828e-08,1.50193873298735e-11,1.234114335182933e-12,1.7636774555675707e-11,7.486002796551926e-12,2.0058940017024048e-10,8.908178718118083e-12,1.4986778361074104e-14,2.2430278724150692e-13,1.4281159357384e-14,1.2173133044344909e-13,2.1508005844192773e-16,6.948930707021471e-05,-1.82774548981081e-10,-8.340811829328994e-11,2.493467699001405e-08,-3.518899925737435e-11,2.6035814920945753e-08,9.724870032051001e-09,-2.06190245313868e-11,1.0342070840733995e-08,5.3288852513211e-09,2.1639141143869438e-07,5.654800467052562e-09,1.6076129259949898e-09,1.24627010367086e-07,1.741527944868712e-09,6.244163881799144e-08,2.279128113663156e-08,1.282644446877265e-06,-5.1928546782019274e-11,-1.5521324952512993e-11,5.878516128949801e-09,-1.2180619461640283e-11,6.221013264863053e-09,1.886166287031593e-09,7.1894619204124614e-12,2.0828968305075523e-09,1.0992446012533098e-09,9.906792761582307e-08,1.202934867454678e-09,4.0888250327155946e-10,9.931138286452151e-08,4.577759721847625e-10,4.794541823894283e-08,5.1806775567633504e-08
1100,-4.2311605507107614e-11,2.854559585808769e-05,2.839144338634589e-14,7.973061604805502e-10,1.512504811193605e-12,8.399789307195792e-10,4.0675525941131344e-11,4.598331408527816e-12,4.8328784019540654e-11,1.990466794446862e-11,5.79533422987997e-10,2.4042468334759336e-11,1.1586074145824537e-11,1.9306536680149742e-10,1.1097927315965704e-11,1.0442217327518719e-10,4.6697200968278287e-11,-8.748362993078501e-07,2.567868857834493e-10,6.554060823461832e-08,1.2445594170177637e-10,6.904902104053522e-08,1.3797426046785816e-11,1.6221434616078255e-12,1.6408416358492208e-11,6.734796287221998e-12,1.9291075604388713e-10,8.145543013563828e-12,1.9534419825954713e-14,2.633845087408361e-13,1.8619516991614234e-14,1.4639596119041792e-13,2.4048630414860896e-16,6.942909868219122e-05,-2.1596608785706722e-10,-9.420333046132968e-11,2.7917211647731828e-08,-4.1936178558210264e-11,2.916443370542158e-08,1.0751665157823012e-08,-1.846038040210104e-11,1.1443204702611867e-08,5.876615421641466e-09,2.440838034100691e-07,6.241407924547331e-09,1.722125328461723e-09,1.393590669702226e-07,1.868019815674174e-09,6.967838430588161e-08,2.3877019888875563e-08,1.2348188129166818e-06,-6.196424980709675e-11,-1.7702362485429376e-11,6.573874422112073e-09,-1.4374703567522612e-11,6.962230047501402e-09,2.091056415468666e-09,8.920100691147497e-12,2.312155562579582e-09,1.2170361168756347e-09,1.13855173184406e-07,1.3334475290875486e-09,4.596689257158899e-10,1.146579896209571e-07,5.136778363414131e-10,5.532163875336141e-08,5.989939902083643e-08
1200,-4.794718590588772e-11,3.128851637335968e-05,2.9533151603597523e-14,8.484896616589916e-10,1.5768470996764236e-12,8.952494680870193e-10,3.688529104452271e-11,5.724021699322209e-12,4.453991419127917e-11,1.7581690179428204e-11,5.582024482440773e-10,2.1697572172685227e-11,1.4172129590620943e-11,2.1962381366690003e-10,1.356439719336362e-11,1.204225749458147e-10,5.157380851267861e-11,-9.913582322911606e-07,2.670955774710493e-10,6.974826946937971e-08,1.2979755364022777e-10,7.359269739290216e-08,1.2575464763698138e-11,2.0101725880327176e-12,1.518005816130871e-11,5.983589777892069e-12,1.8523211191753384e-10,7.38290730900957e-12,2.408206129083532e-14,3.0246623024016506e-13,2.2957874625844486e-14,1.7106059193738683e-13,2.658925498552902e-16,6.936889029416774e-05,-2.4915762673305346e-10,-1.0499854262936939e-10,3.089974630544961e-08,-4.8683357859046175e-11,3.2293052489897394e-08,1.177846028359502e-08,-1.6301736272815286e-11,1.2544338564489739e-08,6.4243455919618355e-09,2.7177619538144395e-07,6.8280153820420974e-09,1.8366377309284563e-09,1.540911235733592e-07,1.9945116864796366e-09,7.691512979377176e-08,2.496275864111956e-08,1.1869931789560987e-06,-7.199995283217426e-11,-1.9883400018345762e-11,7.269232715274346e-09,-1.656878767340494e-11,7.703446830139753e-09,2.295946543905739e-09,1.0650739461882527e-11,2.5414142946516114e-09,1.3348276324979593e-09,1.2864241875298897e-07,1.46396019072042e-09,5.104553481602205e-10,1.300045963773927e-07,5.695797004980636e-10,6.269785926777997e-08,6.799202247403935e-08
1300,-5.3582766304667846e-11,3.403143688863168e-05,3.067485982084916e-14,8.996731628374331e-10,1.641189388159242e-12,9.505200054544595e-10,3.309505614791406e-11,6.849711990116597e-12,4.075104436301768e-11,1.525871241438779e-11,5.368714735001575e-10,1.9352676010611105e-11,1.675818503541736e-11,2.4618226053230257e-10,1.6030867070761526e-11,1.3642297661644228e-10,5.645041605707893e-11,-1.107880165274471e-06,2.7740426915864926e-10,7.39559307041411e-08,1.3513916557867913e-10,7.813637374526911e-08,1.1353503480610458e-11,2.3982017144576087e-12,1.3951699964125209e-11,5.2323832685621375e-12,1.7755346779118054e-10,6.620271604455311e-12,2.862970275571595e-14,3.4154795173949426e-13,2.729623226007472e-14,1.9572522268435575e-13,2.9129879556197143e-16,6.930868190614424e-05,-2.8234916560903987e-10,-1.1579375479740913e-10,3.388228096316738e-08,-5.5430537159882085e-11,3.542167127437321e-08,1.280525540936703e-08,-1.4143092143529537e-11,1.3645472426367604e-08,6.9720757622822016e-09,2.994685873528187e-07,7.414622839536867e-09,1.9511501333951895e-09,1.6882318017649577e-07,2.1210035572850983e-09,8.415187528166192e-08,2.604849739336356e-08,1.1391675449955155e-06,-8.203565585725173e-11,-2.2064437551262132e-11,7.964591008436621e-09,-1.876287177928727e-11,8.444663612778102e-09,2.5008366723428117e-09,1.2381378232617563e-11,2.770673026723641e-09,1.4526191481202842e-09,1.434296643215719e-07,1.594472852353291e-09,5.612417706045511e-10,1.4535120313382823e-07,6.254815646547143e-10,7.007407978219851e-08,7.608464592724225e-08
1400,-5.921834670344796e-11,3.677435740390368e-05,3.18165680381008e-14,9.508566640158746e-10,1.7055316766420602e-12,1.0057905428218996e-09,2.930482125130543e-11,7.97540228091099e-12,3.696217453475619e-11,1.2935734649347375e-11,5.155404987562377e-10,1.7007779848536996e-11,1.934424048021377e-11,2.7274070739770524e-10,1.8497336948159442e-11,1.5242337828706988e-10,6.132702360147927e-11,-1.224402098257781e-06,2.8771296084624923e-10,7.816359193890251e-08,1.4048077751713054e-10,8.268005009763605e-08,1.0131542197522773e-11,2.786230840882501e-12,1.272334176694171e-11,4.481176759232209e-12,1.6987482366482721e-10,5.857635899901053e-12,3.317734422059656e-14,3.8062967323882325e-13,3.163458989430497e-14,2.2038985343132468e-13,3.167050412686527e-16,6.924847351812075e-05,-3.1554070448502606e-10,-1.2658896696544882e-10,3.6864815620885166e-08,-6.217771646071799e-11,3.855029005884904e-08,1.3832050535139038e-08,-1.1984448014243786e-11,1.4746606288245476e-08,7.519805932602568e-09,3.2716097932419347e-07,8.001230297031637e-09,2.065662535861923e-09,1.8355523677963233e-07,2.2474954280905603e-09,9.138862076955209e-08,2.713423614560756e-08,1.0913419110349324e-06,-9.207135888232925e-11,-2.424547508417852e-11,8.659949301598894e-09,-2.09569558851696e-11,9.185880395416454e-09,2.7057268007798846e-09,1.4112017003352592e-11,2.9999317587956705e-09,1.5704106637426085e-09,1.582169098901549e-07,1.724985513986162e-09,6.120281930488818e-10,1.6069780989026376e-07,6.813834288113648e-10,7.745030029661707e-08,8.417726938044516e-08
1500,-6.485392710222806e-11,3.951727791917567e-05,3.2958276255352426e-14,1.0020401651943159e-09,1.7698739651248784e-12,1.0610610801893395e-09,2.5514586354696797e-11,9.101092571705371e-12,3.317330470649473e-11,1.0612756884306971e-11,4.942095240123181e-10,1.46628836864629e-11,2.1930295925010163e-11,2.9929915426310775e-10,2.096380682555735e-11,1.6842377995769735e-10,6.620363114587957e-11,-1.340924031241091e-06,2.9802165253384915e-10,8.237125317366388e-08,1.4582238945558187e-10,8.722372645000298e-08,8.909580914435102e-12,3.174259967307392e-12,1.1494983569758217e-11,3.729970249902284e-12,1.6219617953847394e-10,5.095000195346797e-12,3.7724985685477144e-14,4.1971139473815204e-13,3.59729475285352e-14,2.4505448417829345e-13,3.421112869753338e-16,6.918826513009725e-05,-3.487322433610122e-10,-1.3738417913348853e-10,3.984735027860293e-08,-6.892489576155388e-11,4.1678908843324845e-08,1.4858845660911045e-08,-9.82580388495804e-12,1.5847740150123342e-08,8.067536102922933e-09,3.548533712955682e-07,8.587837754526403e-09,2.180174938328656e-09,1.9828729338276888e-07,2.373987298896022e-09,9.862536625744221e-08,2.8219974897851555e-08,1.0435162770743495e-06,-1.0210706190740668e-10,-2.6426512617094885e-11,9.355307594761165e-09,-2.315103999105193e-11,9.927097178054799e-09,2.9106169292169567e-09,1.5842655774087616e-11,3.2291904908676996e-09,1.688202179364933e-09,1.7300415545873778e-07,1.8554981756190327e-09,6.628146154932122e-10,1.7604441664669926e-07,7.372852929680151e-10,8.48265208110356e-08,9.226989283364804e-08
1600,-7.048950750100816e-11,4.2260198434447664e-05,3.4099984472604054e-14,1.0532236663727572e-09,1.834216253607697e-12,1.1163316175567798e-09,2.1724351458088166e-11,1.0226782862499761e-11,2.9384434878233244e-11,8.289779119266556e-12,4.728785492683983e-10,1.2317987524388791e-11,2.451635136980658e-11,3.258576011285103e-10,2.3430276702955266e-11,1.8442418162832494e-10,7.108023869027989e-11,-1.4574459642244011e-06,3.0833034422144907e-10,8.657891440842529e-08,1.5116400139403328e-10,9.176740280236991e-08,7.687619631347422e-12,3.5622890937322833e-12,1.0266625372574718e-11,2.9787637405723554e-12,1.5451753541212062e-10,4.332364490792538e-12,4.227262715035778e-14,4.587931162374812e-13,4.031130516276544e-14,2.6971911492526233e-13,3.6751753268201506e-16,6.912805674207376e-05,-3.819237822369985e-10,-1.481793913015283e-10,4.282988493632071e-08,-7.567207506238981e-11,4.480752762780067e-08,1.5885640786683053e-08,-7.667159755672289e-12,1.694887401200121e-08,8.6152662732433e-09,3.8254576326694294e-07,9.174445212021172e-09,2.2946873407953894e-09,2.1301934998590546e-07,2.500479169701484e-09,1.0586211174533238e-07,2.9305713650095556e-08,9.956906431137664e-07,-1.121427649324842e-10,-2.860755015001127e-11,1.005066588792344e-08,-2.534512409693426e-11,1.066831396069315e-08,3.1155070576540296e-09,1.757329454482265e-11,3.4584492229397284e-09,1.8059936949872578e-09,1.8779140102732072e-07,1.986010837251904e-09,7.136010379375429e-10,1.9139102340313485e-07,7.931871571246656e-10,9.220274132545415e-08,1.0036251628685095e-07
1700,-7.612508789978829e-11,4.500311894971966e-05,3.5241692689855695e-14,1.1044071675511987e-09,1.8985585420905155e-12,1.1716021549242199e-09,1.793411656147952e-11,1.1352473153294151e-11,2.5595565049971754e-11,5.9668013542261424e-12,4.515475745244786e-10,9.973091362314677e-12,2.7102406814602987e-11,3.5241604799391294e-10,2.5896746580353182e-11,2.0042458329895252e-10,7.595684623468024e-11,-1.5739678972077115e-06,3.186390359090491e-10,9.078657564318667e-08,1.5650561333248463e-10,9.631107915473686e-08,6.465658348259738e-12,3.950318220157175e-12,9.03826717539122e-12,2.227557231242427e-12,1.4683889128576732e-10,3.56972878623828e-12,4.6820268615238387e-14,4.978748377368102e-13,4.4649662796995685e-14,2.9438374567223127e-13,3.929237783886963e-16,6.906784835405028e-05,-4.1511532111298475e-10,-1.58974603469568e-10,4.58124195940385e-08,-8.241925436322573e-11,4.7936146412276486e-08,1.6912435912455065e-08,-5.5085156263865316e-12,1.805000787387908e-08,9.162996443563667e-09,4.102381552383178e-07,9.76105266951594e-09,2.4091997432621224e-09,2.2775140658904201e-07,2.626971040506946e-09,1.1309885723322254e-07,3.039145240233955e-08,9.478650091531833e-07,-1.2217846795756166e-10,-3.0788587682927645e-11,1.0746024181085713e-08,-2.7539208202816587e-11,1.1409530743331498e-08,3.3203971860911025e-09,1.930393331555768e-11,3.687707955011758e-09,1.923785210609582e-09,2.025786465959037e-07,2.1165234988847748e-09,7.643874603818735e-10,2.0673763015957038e-07,8.490890212813162e-10,9.957896183987272e-08,1.0845513974005385e-07
1800,-8.176066829856842e-11,4.774603946499166e-05,3.638340090710733e-14,1.15559066872964e-09,1.962900830573334e-12,1.2268726922916602e-09,1.4143881664870876e-11,1.2478163444088537e-11,2.180669522171027e-11,3.643823589185728e-12,4.302165997805588e-10,7.628195200240568e-12,2.9688462259399394e-11,3.789744948593155e-10,2.8363216457751093e-11,2.1642498496958003e-10,8.083345377908055e-11,-1.690489830191022e-06,3.2894772759664907e-10,9.499423687794807e-08,1.6184722527093604e-10,1.008547555071038e-07,5.243697065172059e-12,4.3383473465820676e-12,7.809908978207724e-12,1.4763507219124986e-12,1.39160247159414e-10,2.8070930816840213e-12,5.1367910080119e-14,5.369565592361393e-13,4.898802043122593e-14,3.190483764192002e-13,4.1833002409537763e-16,6.900763996602678e-05,-4.4830685998897104e-10,-1.6976981563760772e-10,4.879495425175627e-08,-8.916643366406163e-11,5.106476519675231e-08,1.7939231038227074e-08,-3.3498714971007806e-12,1.9151141735756948e-08,9.710726613884034e-09,4.379305472096925e-07,1.034766012701071e-08,2.523712145728856e-09,2.424834631921786e-07,2.753462911312408e-09,1.2033560272111272e-07,3.1477191154583555e-08,9.000393751926002e-07,-1.3221417098263917e-10,-3.2969625215844025e-11,1.1441382474247986e-08,-2.973329230869892e-11,1.215074752596985e-08,3.5252873145281754e-09,2.1034572086292716e-11,3.916966687083788e-09,2.041576726231907e-09,2.1736589216448665e-07,2.2470361605176463e-09,8.151738828262041e-10,2.2208423691600591e-07,9.049908854379667e-10,1.0695518235429128e-07,1.1654776319325677e-07
1900,-8.73962486973485e-11,5.0488959980263646e-05,3.752510912435896e-14,1.2067741699080815e-09,2.0272431190561523e-12,1.2821432296591e-09,1.0353646768262255e-11,1.3603853734882926e-11,1.8017825393448805e-11,1.3208458241453184e-12,4.088856250366391e-10,5.2832990381664646e-12,3.227451770419579e-11,4.05532941724718e-10,3.0829686335149e-11,2.3242538664020758e-10,8.571006132348087e-11,-1.8070117631743315e-06,3.39256419284249e-10,9.920189811270945e-08,1.671888372093874e-10,1.0539843185947072e-07,4.021735782084383e-12,4.7263764730069575e-12,6.58155078102423e-12,7.251442125825702e-13,1.3148160303306072e-10,2.0444573771297656e-12,5.59155515449996e-14,5.760382807354682e-13,5.3326378065456144e-14,3.4371300716616894e-13,4.437362698020588e-16,6.894743157800329e-05,-4.814983988649572e-10,-1.805650278056474e-10,5.177748890947404e-08,-9.591361296489752e-11,5.419338398122811e-08,1.896602616399908e-08,-1.1912273678150354e-12,2.0252275597634816e-08,1.0258456784204399e-08,4.6562293918106725e-07,1.0934267584505478e-08,2.638224548195589e-09,2.572155197953151e-07,2.8799547821178698e-09,1.2757234820900283e-07,3.256292990682754e-08,8.522137412320174e-07,-1.422498740077166e-10,-3.51506627487604e-11,1.2136740767410258e-08,-3.192737641458124e-11,1.2891964308608195e-08,3.730177442965248e-09,2.276521085702774e-11,4.146225419155817e-09,2.159368241854231e-09,2.3215313773306958e-07,2.3775488221505166e-09,8.659603052705346e-10,2.3743084367244147e-07,9.60892749594617e-10,1.1433140286870981e-07,1.2464038664645966e-07
2000,-9.303182909612859e-11,5.323188049553563e-05,3.866681734161059e-14,1.2579576710865227e-09,2.0915854075389703e-12,1.33741376702654e-09,6.563411871653633e-12,1.472954402567731e-11,1.422895556518733e-11,-1.0021319408950849e-12,3.875546502927194e-10,2.9384028760923672e-12,3.4860573148992196e-11,4.320913885901206e-10,3.3296156212546903e-11,2.4842578831083505e-10,9.058666886788118e-11,-1.9235336961576414e-06,3.495651109718489e-10,1.0340955934747082e-07,1.7253044914783875e-10,1.0994210821183765e-07,2.7997744989967075e-12,5.114405599431848e-12,5.353192583840737e-12,-2.60622967473553e-14,1.2380295890670743e-10,1.2818216725755129e-12,6.04631930098802e-14,6.151200022347971e-13,5.766473569968638e-14,3.683776379131378e-13,4.6914251550874e-16,6.888722318997981e-05,-5.146899377409433e-10,-1.913602399736871e-10,5.47600235671918e-08,-1.026607922657334e-10,5.732200276570393e-08,1.9992821289771085e-08,9.674167614707101e-13,2.135340945951268e-08,1.0806186954524764e-08,4.933153311524419e-07,1.1520875042000244e-08,2.752736950662322e-09,2.7194757639845165e-07,3.006446652923331e-09,1.34809093696893e-07,3.3648668659071544e-08,8.043881072714344e-07,-1.522855770327941e-10,-3.733170028167677e-11,1.2832099060572528e-08,-3.4121460520463564e-11,1.3633181091246543e-08,3.93506757140232e-09,2.4495849627762764e-11,4.375484151227845e-09,2.2771597574765555e-09,2.4694038330165244e-07,2.5080614837833873e-09,9.167467277148649e-10,2.5277745042887695e-07,1.0167946137512674e-09,1.2170762338312833e-07,1.3273301009966254e-07
2100,-9.866740949490872e-11,5.597480101080764e-05,3.9808525558862226e-14,1.3091411722649644e-09,2.155927696021789e-12,1.3926843043939802e-09,2.773176975044977e-12,1.58552343164717e-11,1.0440085736925843e-11,-3.3251097059355056e-12,3.6622367554879963e-10,5.935067140182471e-13,3.744662859378861e-11,4.586498354555232e-10,3.576262608994482e-11,2.6442618998146265e-10,9.546327641228152e-11,-2.040055629140952e-06,3.598738026594489e-10,1.0761722058223223e-07,1.7787206108629016e-10,1.1448578456420458e-07,1.5778132159090231e-12,5.5024347258567405e-12,4.124834386657235e-12,-7.772688060772851e-13,1.161243147803541e-10,5.191859680212516e-13,6.501083447476082e-14,6.542017237341263e-13,6.200309333391664e-14,3.9304226866010667e-13,4.945487612154212e-16,6.882701480195632e-05,-5.478814766169296e-10,-2.0215545214172687e-10,5.774255822490959e-08,-1.0940797156656933e-10,6.045062155017976e-08,2.1019616415543097e-08,3.126060890756467e-12,2.2454543321390553e-08,1.1353917124845131e-08,5.210077231238168e-07,1.2107482499495013e-08,2.867249353129055e-09,2.866796330015882e-07,3.1329385237287935e-09,1.4204583918478315e-07,3.473440741131554e-08,7.565624733108513e-07,-1.6232128005787158e-10,-3.951273781459315e-11,1.3527457353734804e-08,-3.63155446263459e-11,1.4374397873884895e-08,4.139957699839393e-09,2.6226488398497806e-11,4.604742883299875e-09,2.39495127309888e-09,2.6172762887023543e-07,2.6385741454162585e-09,9.675331501591957e-10,2.6812405718531254e-07,1.072696477907918e-09,1.2908384389754693e-07,1.4082563355286546e-07
2200,-1.0430298989368882e-10,5.8717721526079634e-05,4.095023377611386e-14,1.3603246734434055e-09,2.220269984504607e-12,1.4479548417614203e-09,-1.017057921563656e-12,1.6980924607266087e-11,6.651215908664357e-12,-5.648087470975915e-12,3.4489270080487994e-10,-1.751389448055856e-12,4.003268403858501e-11,4.852082823209257e-10,3.822909596734273e-11,2.804265916520902e-10,1.0033988395668183e-10,-2.1565775621242622e-06,3.7018249434704886e-10,1.118248818169936e-07,1.8321367302474152e-10,1.1902946091657152e-07,3.558519328213445e-13,5.890463852281633e-12,2.896476189473739e-12,-1.5284753154072122e-12,1.084456706540008e-10,-2.434497365330055e-13,6.955847593964143e-14,6.932834452334552e-13,6.634145096814687e-14,4.177068994070756e-13,5.199550069221024e-16,6.876680641393282e-05,-5.810730154929158e-10,-2.129506643097666e-10,6.072509288262736e-08,-1.1615515086740522e-10,6.357924033465557e-08,2.2046411541315102e-08,5.284705020042218e-12,2.3555677183268418e-08,1.1901647295165498e-08,5.487001150951915e-07,1.2694089956989781e-08,2.9817617555957883e-09,3.0141168960472476e-07,3.259430394534255e-09,1.4928258467267328e-07,3.582014616355955e-08,7.087368393502683e-07,-1.7235698308294904e-10,-4.1693775347509524e-11,1.4222815646897076e-08,-3.850962873222823e-11,1.5115614656523244e-08,4.344847828276466e-09,2.7957127169232832e-11,4.8340016153719044e-09,2.5127427887212044e-09,2.7651487443881837e-07,2.7690868070491296e-09,1.0183195726035262e-09,2.83470663941748e-07,1.1285983420645684e-09,1.3646006441196545e-07,1.4891825700606835e-07
2300,-1.0993857029246894e-10,6.146064204135163e-05,4.20919419933655e-14,1.4115081746218472e-09,2.284612272987426e-12,1.5032253791288604e-09,-4.807292818172289e-12,1.8106614898060475e-11,2.862346080402881e-12,-7.971065236016334e-12,3.2356172606096015e-10,-4.096285610129965e-12,4.261873948338143e-11,5.117667291863284e-10,4.069556584474065e-11,2.9642699332271774e-10,1.0521649150108217e-10,-2.273099495107572e-06,3.8049118603464883e-10,1.1603254305175502e-07,1.8855528496319292e-10,1.2357313726893845e-07,-8.661093502663371e-13,6.278492978706524e-12,1.66811799229024e-12,-2.2796818247371404e-12,1.0076702652764751e-10,-1.0060854410872626e-12,7.410611740452204e-14,7.323651667327842e-13,7.067980860237711e-14,4.4237153015404444e-13,5.453612526287836e-16,6.870659802590934e-05,-6.142645543689022e-10,-2.2374587647780628e-10,6.370762754034515e-08,-1.2290233016824117e-10,6.67078591191314e-08,2.3073206667087114e-08,7.443349149327969e-12,2.465681104514629e-08,1.2449377465485865e-08,5.763925070665663e-07,1.328069741448455e-08,3.0962741580625218e-09,3.1614374620786136e-07,3.3859222653397176e-09,1.5651933016056347e-07,3.690588491580354e-08,6.609112053896852e-07,-1.8239268610802655e-10,-4.387481288042591e-11,1.491817394005935e-08,-4.070371283811056e-11,1.5856831439161592e-08,4.549737956713538e-09,2.9687765939967864e-11,5.063260347443934e-09,2.6305343043435293e-09,2.9130212000740136e-07,2.8995994686820003e-09,1.0691059950478568e-09,2.988172706981836e-07,1.1845002062212188e-09,1.4383628492638402e-07,1.5701088045927129e-07
2400,-1.1557415069124907e-10,6.420356255662362e-05,4.323365021061713e-14,1.4626916758002885e-09,2.3489545614702444e-12,1.5584959164963007e-09,-8.597527714780933e-12,1.9232305188854866e-11,-9.265237478586056e-13,-1.029404300105675e-11,3.0223075131704036e-10,-6.441181772204079e-12,4.520479492817784e-11,5.383251760517309e-10,4.3162035722138563e-11,3.1242739499334533e-10,1.1009309904548249e-10,-2.3896214280908826e-06,3.907998777222488e-10,1.202402042865164e-07,1.9389689690164428e-10,1.281168136213054e-07,-2.0880706333540156e-12,6.666522105131417e-12,4.3975979510674127e-13,-3.0308883340670705e-12,9.308838240129418e-11,-1.768721145641521e-12,7.865375886940266e-14,7.714468882321133e-13,7.501816623660735e-14,4.670361609010133e-13,5.707674983354649e-16,6.864638963788585e-05,-6.474560932448884e-10,-2.34541088645846e-10,6.669016219806293e-08,-1.2964950946907707e-10,6.98364779036072e-08,2.4100001792859123e-08,9.60199327861372e-12,2.575794490702416e-08,1.2997107635806232e-08,6.040848990379411e-07,1.3867304871979317e-08,3.2107865605292548e-09,3.3087580281099797e-07,3.512414136145179e-09,1.637560756484536e-07,3.799162366804754e-08,6.130855714291021e-07,-1.9242838913310403e-10,-4.605585041334229e-11,1.561353223322162e-08,-4.289779694399289e-11,1.659804822179994e-08,4.754628085150612e-09,3.1418404710702896e-11,5.2925190795159636e-09,2.748325819965854e-09,3.060893655759843e-07,3.030112130314872e-09,1.1198924174921875e-09,3.1416387745461914e-07,1.2404020703778696e-09,1.5121250544080259e-07,1.6510350391247417e-07
2500,-1.2120973109002917e-10,6.694648307189563e-05,4.437535842786877e-14,1.51387517697873e-09,2.4132968499530628e-12,1.6137664538637408e-09,-1.2387762611389572e-11,2.0357995479649254e-11,-4.7153935761200924e-12,-1.2617020766097164e-11,2.808997765731206e-10,-8.786077934278189e-12,4.779085037297424e-11,5.648836229171334e-10,4.5628505599536474e-11,3.284277966639729e-10,1.149697065898828e-10,-2.5061433610741926e-06,4.0110856940984873e-10,1.244478655212778e-07,1.9923850884009566e-10,1.3266048997367234e-07,-3.3100319164416974e-12,7.0545512315563074e-12,-7.885984020767547e-13,-3.782094843396999e-12,8.540973827494087e-11,-2.5313568501957793e-12,8.320140033428327e-14,8.105286097314424e-13,7.935652387083759e-14,4.917007916479823e-13,5.961737440421462e-16,6.858618124986235e-05,-6.806476321208747e-10,-2.453363008138857e-10,6.967269685578071e-08,-1.3639668876991298e-10,7.296509668808303e-08,2.5126796918631132e-08,1.1760637407899477e-11,2.6859078768902027e-08,1.3544837806126599e-08,6.317772910093158e-07,1.4453912329474086e-08,3.325298962995988e-09,3.4560785941413447e-07,3.638906006950642e-09,1.7099282113634378e-07,3.9077362420291544e-08,5.65259937468519e-07,-2.0246409215818152e-10,-4.8236887946258663e-11,1.6308890526383896e-08,-4.509188104987522e-11,1.7339265004438293e-08,4.959518213587684e-09,3.3149043481437935e-11,5.521777811587992e-09,2.8661173355881786e-09,3.208766111445673e-07,3.1606247919477426e-09,1.1706788399365182e-09,3.295104842110547e-07,1.29630393453452e-09,1.5858872595522113e-07,1.731961273656771e-07
2600,-1.2684531148880927e-10,6.968940358716761e-05,4.5517066645120404e-14,1.5650586781571711e-09,2.477639138435881e-12,1.6690369912311809e-09,-1.61779975079982e-11,2.148368577044364e-11,-8.504263404381561e-12,-1.4939998531137568e-11,2.5956880182920094e-10,-1.1130974096352292e-11,5.0376905817770646e-11,5.91442069782536e-10,4.809497547693438e-11,3.444281983346003e-10,1.1984631413428311e-10,-2.6226652940575025e-06,4.1141726109744865e-10,1.2865552675603917e-07,2.0458012077854704e-10,1.3720416632603927e-07,-4.531993199529373e-12,7.442580357981198e-12,-2.016956599260251e-12,-4.533301352726924e-12,7.773109414858759e-11,-3.293992554750035e-12,8.774904179916386e-14,8.496103312307712e-13,8.369488150506782e-14,5.163654223949511e-13,6.215799897488273e-16,6.852597286183887e-05,-7.138391709968608e-10,-2.5613151298192544e-10,7.265523151349847e-08,-1.4314386807074885e-10,7.609371547255884e-08,2.6153592044403137e-08,1.3919281537185222e-11,2.79602126307799e-08,1.4092567976446966e-08,6.594696829806905e-07,1.5040519786968856e-08,3.439811365462721e-09,3.60339916017271e-07,3.765397877756104e-09,1.7822956662423392e-07,4.016310117253554e-08,5.17434303507936e-07,-2.12499795183259e-10,-5.0417925479175037e-11,1.7004248819546167e-08,-4.7285965155757543e-11,1.8080481787076638e-08,5.164408342024756e-09,3.4879682252172954e-11,5.751036543660022e-09,2.9839088512105027e-09,3.3566385671315017e-07,3.2911374535806133e-09,1.2214652623808484e-09,3.4485709096749025e-07,1.3522057986911702e-09,1.6596494646963967e-07,1.8128875081887998e-07
