milliseconds,Ras2_GDP,Cdc25,Ras2_GDP_Cdc25,Ras2_Cdc25,Ras2_GTP_Cdc25,Ras2_GTP,Ira2,Ras2_GTP_Ira2,CYR1,Ras2_GTP_CYR1,cAMP,PKA,cAMP_PKA,IIcAMP_PKA,IIIcAMP_PKA,IVcAMP_PKA,C,R_2cAMP,R,R_C,Pde1,Pde1f,cAMP_Pde1f,AMP,PPA2,Pde2,cAMP_Pde2,Cdc25f,Ira2P,Ras2_GTP_Ira2P
0,20003.981860034568,298.13535873616013,1.404833613731188,-3.605417865073904e-07,0.015018644701678968,0.31354412846394286,201.65149070541625,-2.6592703616412665,200.63504040229498,-0.4217853992794156,66.30859244795707,2501.5950247047977,1.7964835934086893,-0.012380259160310183,9.524245465720963e-05,-3.781766415516505e-06,1.0410324186299673e-06,1.517785882425029e-06,-1.3835326717764488e-06,-1.1288794273098598e-10,1400.00000000208,-7.166648163031897e-11,-4.539717843278534e-12,-6.34954140603433,4000.0,6498.593845019667,6.790378045834441,-2.2535446888182518e-09,-2.0173523997947492e-10,-9.826938471709784e-09
100,19707.135600080608,0.11916789971341585,269.2887947681473,6.656391828149978e-05,31.266524559243166,4.870003021017764,196.77127153855125,-2.292427533554595,199.39668000389304,-0.5544433417179647,-34.233366923844244,2500.761929574157,-0.5583246101817776,-0.022592969005565924,-7.530561657497728e-05,-9.575759141778182e-06,3.771367725635742e-06,-5.0658234630184085e-06,-9.050703067459759e-07,-3.508201562429849e-12,1400.0000000015134,-3.70007922658612e-12,1.948824725816555e-09,1.9321883742703818,4000.0,6497.438978367881,-10.21697382796112,-4.927798537500278e-10,4.0662000791241506e-10,-3.738389905661613e-08
200,19700.13441235172,1.0234643835562445,245.18354267858393,6.458721351071518e-05,54.361076167591776,5.774758818742171,201.90958493299988,0.7984220508069961,200.69924734615157,-1.11048192095753,57.400370412325046,2498.4807992968917,-1.6386657431286096,-0.040975800584964375,0.0005923883211686651,-3.7028501512374825e-06,-5.213075603866992e-06,-9.57394285054943e-07,2.394754199222584e-07,1.1396729068769927e-10,1399.9999999989532,1.6045611383732303e-11,-1.5100965458065807e-09,18.918922126995632,4000.0,6503.072557524533,11.24806347711437,-3.3316745373217995e-10,8.093315783569627e-11,-6.818250230635117e-09
300,19695.759958529015,-1.5926545421877008,224.17493730203546,6.345494892577358e-05,73.81903942702651,12.52368130938889,198.57858568492293,2.8889867993992424,198.76508392688595,1.3787485975517355,14.925727774666177,2501.1761569308787,0.22751736760378297,0.0029371771537936913,-0.0006444751103918633,7.518551618436503e-06,-2.4710769864324553e-06,4.661647060045417e-06,6.240180441803251e-07,1.0749409199967447e-10,1400.0000000020125,3.844152886866401e-12,-8.564395612925128e-10,-7.853591286769556,4000.0,6493.441325832927,10.150594251870675,-1.4292271357041842e-09,-3.277326019518378e-10,2.6283855827365344e-08
400,19671.28196830157,1.0645700332663208,211.27566923031446,6.234560868807405e-05,89.26910973968306,14.251695007570428,196.96559584279322,6.342815867699635,198.47464188046285,1.685658231167499,-48.84803915741952,2499.171291445619,-1.9679381899906834,0.03316355592848539,0.0008687141122781158,5.917408134639964e-06,2.3335943967989752e-06,-1.0379365324634592e-06,6.073879243770504e-07,4.747878403640534e-11,1399.9999999991924,-7.175829675163956e-11,-2.630826670263874e-09,-11.189883263649863,4000.0,6502.746292198415,1.4467666442876486,-2.4696807099016418e-09,8.846920711208801e-11,-4.212255102416073e-08
500,19677.4771009951,1.6254302071900069,198.3800935251976,6.140198919611616e-05,101.84690608114502,20.984679306179075,189.10200823928648,10.881579501173539,199.78327239237206,-0.42075465635399334,-28.889974238702308,2500.983125169296,0.8586424532620416,-0.007847036944804636,7.833852172990161e-05,1.122547976044423e-06,5.409154707337881e-06,3.791844116938183e-06,9.129532922763978e-07,-1.90200182148639e-11,1400.0000000009345,-2.961686493808411e-11,3.5377563720315026e-10,-18.710395899604006,4000.0,6501.507294885562,-7.079956034135908,-2.2848508945994758e-10,-3.4992087377140155e-10,3.5553151577642535e-08
600,19656.824018048002,0.8857919192401016,190.92476863785348,6.038251794502527e-05,111.96366640011055,27.38194227448584,188.54696465526968,12.049000623181973,198.22625802232776,2.418921081076739,28.697669647802442,2498.428337441065,-1.9335255654394041,-0.04761231917381195,-1.7261649900243864e-05,6.400299929704635e-06,-6.5843616804318664e-06,2.436547952254339e-06,1.3947257856953488e-06,-1.3595934159044896e-10,1400.0000000012885,-6.43939086021458e-11,2.932912797808803e-09,-3.1377278654475322,4000.0,6511.054105136745,-9.278587111042423,-6.454710357511684e-10,7.426429772294819e-10,-2.4922629874532138e-08
700,19641.42539601628,-1.9805949394175428,180.86048501260592,6.0106445409642976e-05,117.75546862828082,30.70894042196272,179.8762229244192,19.910767314996548,197.3137341887726,1.6244343537678443,82.90381913691937,2501.662902636172,0.168140472552851,0.033972872237892596,-1.910578552146021e-05,-9.207699409933286e-06,1.015454699763797e-06,-6.373449886243922e-09,-4.398191203408188e-07,-1.036259678237676e-10,1399.9999999993136,1.4195450389818008e-11,1.20348326029586e-09,21.078576431026516,4000.0,6506.98979913621,11.920379852827942,-1.0268220253630146e-09,4.0645564846026395e-10,3.298866311514523e-08
800,19641.11731648539,-0.7751734867602024,177.73553666971526,5.9379045249367026e-05,124.48734492525473,37.80570841669721,179.8337274688076,22.339983789065737,198.55936386497916,2.040091099755807,27.67347956395225,2498.6697510525883,1.6590509296474396,0.048794660740634106,6.11100207220619e-05,8.52894197381025e-06,-1.0262621929131628e-06,2.043299722581333e-06,1.6593371380462999e-06,1.1287698247329654e-11,1400.0000000001737,-5.9873970113934274e-12,-1.516544945683411e-09,5.118887977769602,4000.0,6502.590586279829,11.866717200625502,-8.284410392852814e-10,-5.827438146631962e-10,-1.263923527622414e-08
900,19628.143113083715,1.0370988808934245,171.3087169535205,5.901293808424479e-05,128.48308546001127,45.444042166542,169.5258904423999,27.019701078943907,196.95260804410862,1.9388504219414204,-19.232794482758315,2501.3965818399006,-1.3712655534029488,-0.009947419398305402,-0.0007312050531002268,-8.9988707307938e-06,1.5827282941896099e-06,-4.9962821327323505e-06,-1.319662585718508e-06,5.657922833956231e-11,1399.99999999822,6.399295260806953e-11,1.7588221211144065e-09,2.1319650934302645,4000.0,6494.099377212464,12.297532068509573,-1.2564613290049774e-09,7.889509993780909e-10,-3.821028164403541e-08
