milliseconds,s9,s10,s1,s75,s135,s7,s21,s46,s48,s69,s71,s68,s70,s128,s140,s148,s150,s152,s157,s158,s159,s160,s161
0,2.009409932220497,-0.008704703881493121,5.0008964136662195,-0.003439552142075606,2.501688913574336,4.99180221405054,-0.012099006280321498,-0.00037926296875237444,-0.006901133981833123,0.00717252919064523,2.0166534359757478,-0.0011201755206487905,-0.005121753170210439,2.4990326950234683,-0.01577418673054221,2.9746705978464156,3.0029080819015865,0.0,0.5,0.0016300460381705412,-0.0017885352599468782,-0.0010843741360012243,-0.004289830909132116
100,2.005371113646784,0.0019370764270056414,3.2881231799485664,0.01568019598973088,1.9209358119377347,3.263644518091435,1.6952912398698337,0.0005951371679685446,0.001477862072977297,-0.0028541834859484236,1.9832340212642978,0.03747554870445739,0.0007113376910214349,1.9251563589825176,0.5649828285698785,2.6087825399503997,2.6132594439099983,0.0,0.5,0.0030471307734630006,0.36303444225080184,0.01782579067028805,0.0026470045024935976
200,2.0036019936400913,-0.007658531633916055,2.586462112396084,0.06186308728247773,1.5695005982209227,2.5723649349079456,2.4196642622190705,-0.00024972214950611297,0.004930291558286608,0.007853524120742061,2.0022370835026058,0.13804046018305097,-0.0015864406527720558,1.57974197075332,0.8541383898108089,2.28854686902655,2.3383483905438407,0.0,0.5,0.0021936693328694044,0.5639742633685411,0.11960198484385293,0.006363781986747185
300,2.004848156379695,0.003407753272031918,2.235997965022096,0.10542592889917154,1.3613904334053761,2.2354807574524207,2.766032128550304,0.0006339789886758234,0.004355001851941257,0.03956147949278183,1.9810714251082981,0.26017103437514133,0.006562420876065146,1.3646924206238935,1.0404581071637728,2.0967920721653877,2.0519721108305635,0.0,0.5,-0.002842100288149133,0.6569053743990062,0.24006004801914188,0.034313272536115096
400,1.999513764225264,0.011044582045937626,2.0396549636837027,0.13506560869546713,1.2164380306978946,2.022059138784862,2.9832534805915585,0.006605362248931414,0.003988868994257524,0.05900289021610023,2.0030498575658884,0.42647316174109196,0.005048351930323127,1.220240503047349,1.1401406779999377,1.844364810553047,1.8982593946343187,0.0,0.5,0.004260324343557117,0.686668131981647,0.3656150773528144,0.0675106054815028
500,1.982337175712599,0.009814405753161805,1.912863495550566,0.19956484788358286,1.0971529566025007,1.9354096649921668,3.0574928322255324,0.0065793339539342854,0.011660525972378967,0.09784506575122376,1.9903703808386657,0.5584149299563318,0.013326053144097866,1.091889062594014,1.198576718880472,1.719118961561062,1.7401896498208833,0.0,0.5,0.0004628114736439622,0.7067831815047785,0.46482188575532984,0.10101455206645711
600,1.971202873947896,0.028689629033271002,1.8486484831922714,0.2308164884821838,1.03314768254611,1.8664157848230014,3.111212996874402,0.013934794721439775,0.015192555598006129,0.14784562265196874,1.9871303542471406,0.68804906570027,0.027434864380659302,1.0230377566615012,1.2690105522670152,1.5887282919016537,1.6075673610487007,0.0,0.5,0.010205110071580648,0.7155212835056302,0.519564340158829,0.14473202839094748
700,1.9572832204925694,0.03438255112521659,1.8509344056652735,0.26146433073524766,0.9487574876994178,1.8187602683525812,3.1779447372561593,0.016021976510600805,0.02804740869832628,0.18921889692112806,1.9736655697886418,0.776522376724525,0.038826123197366155,0.9505757673435327,1.2704192858047574,1.4918413664329888,1.474181546329828,0.0,0.5,0.013020531333174592,0.7370546525774444,0.5549256718405976,0.19746614658875616
800,1.9384640035168876,0.05368406278521095,1.831971564617906,0.2873052536427827,0.9074900482312275,1.8090160105475521,3.1807857890528903,0.020307951476469733,0.05137644014153503,0.2326340975205973,1.9800102283414933,0.8824548614670867,0.05383323988266768,0.9074034686448484,1.305766968233638,1.3841829649063813,1.3601685210240289,0.0,0.5,0.020734684456269078,0.743409028977048,0.5674486555006013,0.2397142322996534
900,1.9305623249977566,0.07701572691735906,1.794082028172653,0.3329307179641769,0.8737201929082027,1.8015533965960733,3.193805576049536,0.02420142724664353,0.07384599813974725,0.2822599392193899,1.946192444161634,0.9382641980011415,0.07001345781927425,0.8825696865255811,1.2932693961775927,1.2531305054504513,1.2801340262368541,0.0,0.5,0.02967155437259084,0.7570476534107154,0.5770811399257997,0.28005603870013424
1000,1.9017792356918644,0.08961014821853054,1.810674756003209,0.3521218564771793,0.8447567266372741,1.7816754754704982,3.18667499320163,0.02886848116205,0.10311564183303294,0.3349413234650723,1.9228768960131424,1.0017239559321978,0.08311974112349524,0.8474352195139158,1.324861813366715,1.1920139434234494,1.2170199578986671,0.0,0.5,0.04128758441520235,0.7750093315611497,0.5759721543314005,0.308810890405549
1100,1.8811705204350908,0.1231131382472564,1.8039077357749396,0.3887876354955314,0.804824543410413,1.7881856238362857,3.2262300334257388,0.032419409268988814,0.11824030277337394,0.3758904614120221,1.9366012777513975,1.1098761989856212,0.0995252822177695,0.8164025373815282,1.3384465779846328,1.1213495669774356,1.1266411240723682,0.0,0.5,0.056430990184608544,0.7853559388829968,0.5685345862237227,0.33897582541986815
1200,1.857399249788882,0.1550988441300197,1.7748473181396247,0.404922686322339,0.8088789180269678,1.798060526634286,3.1897395001945266,0.03502465241288605,0.14197301302463003,0.3920210053213614,1.9123085161885542,1.1383518225399032,0.11640577386526478,0.8010405803585935,1.3259433747601215,1.0578031454576144,1.063443072738783,0.0,0.5,0.06919053446179325,0.7939627426682957,0.5603785535242742,0.36136031120303524
1300,1.8334366364679124,0.1712087835603645,1.7804653399453725,0.43526570063806197,0.7979532553053006,1.778643394924452,3.2136183921018144,0.03830278283709777,0.18248313130387614,0.42822393362437344,1.8907045191974372,1.1906374917852425,0.1376506320182726,0.7849072221632456,1.3333474869016002,0.9952314534903222,1.0454776472888374,0.0,0.5,0.08089635551586392,0.7916902451839875,0.5530286570861934,0.3796366563183421
1400,1.8033021003311736,0.20401436612462184,1.8031394997708796,0.4562729384791552,0.7653990276957877,1.8028827349036554,3.2080378807979253,0.04311811136193058,0.2098441070083753,0.437201296306075,1.8405359681146083,1.2433606810389102,0.14526923254706428,0.7780541524105972,1.3540044951200692,0.9962351149171197,0.9870263672160572,0.0,0.5,0.09962139756828542,0.7992246508714825,0.5422020988648619,0.3888529596285935
1500,1.7765694947633346,0.23011756470934,1.8059814196565964,0.46136541526039726,0.7662085181907765,1.8016254711677597,3.22044380779654,0.048238979407759654,0.2191117570212943,0.4812169871148094,1.8291471344857029,1.2612775498307547,0.1678784280768618,0.7659417617535348,1.343932663162214,0.9204762647699911,0.913609936960374,0.0,0.5,0.10764097790629185,0.8062996464436748,0.5268065162526728,0.39620749323109183
1600,1.7542659630926711,0.24803893078128275,1.7909670769661667,0.4800331368928664,0.7501717073878472,1.7668243292656198,3.2122155339332905,0.04795615195766818,0.24329466026955507,0.5061241968842226,1.7929661876878211,1.3267136174299765,0.1762810240361886,0.7560619244667494,1.3696390113755335,0.8755032824251348,0.9106774568791796,0.0,0.5,0.12062499280645521,0.7960777150616736,0.517887378993973,0.40359838178179275
1700,1.7329987400357414,0.2828247535316493,1.7867037560586598,0.5058989846090034,0.7534748194680401,1.8019821462086631,3.1987426305286384,0.053235017603105575,0.27769286507825297,0.5132975686298669,1.736377308123052,1.3779387446033273,0.1900480565906717,0.7349120280511374,1.3720231483862215,0.8638003613503035,0.8358547924965681,0.0,0.5,0.13736455673180947,0.8030328695428788,0.5069661364203643,0.41495891113603295
1800,1.6934325855491525,0.2895895452463086,1.7771679996584975,0.517997513869304,0.7495522148470873,1.7982963572210344,3.194751567915213,0.058069332780121205,0.2914234127388017,0.5487493614403544,1.7364932773114639,1.4035031346505165,0.202973584688405,0.7375540029349347,1.3842186761041981,0.7839455788064857,0.7860787552623496,0.0,0.5,0.1431614066747555,0.7944788889454449,0.4997049608140937,0.4181311492154966
1900,1.671812627423554,0.3140646398050815,1.7938086975002823,0.5402518290322901,0.7340362460361535,1.7692239320343643,3.199317151280521,0.061497041979059495,0.31188561634522166,0.561906318366714,1.674930849110002,1.4132906387151236,0.20760369457225,0.7410430295601019,1.3775751436593016,0.7882133905982436,0.7804951955287676,0.0,0.5,0.15386306913740452,0.7929853137557101,0.4842788396508453,0.4255636046848196
2000,1.6550952742577816,0.33951052559031064,1.7658048177256358,0.5573977580740906,0.7468437848602604,1.7688649033320183,3.2355049286116673,0.0614713596013761,0.34346160988744523,0.5764762971331842,1.6441846800240911,1.4333747403928097,0.21780423736926155,0.7245099467501235,1.4051894280704151,0.7362986983974722,0.7451431823031849,0.0,0.5,0.1614776749975767,0.7851157489375069,0.46864071650646477,0.4201193530355725
2100,1.638984065171567,0.36060216732090344,1.8031466176129711,0.5750231746460629,0.7438588787674515,1.7820485097217786,3.2272637956238466,0.06512792671928809,0.36667013719098984,0.5958391114272369,1.633639258044228,1.481386487663005,0.22132228302481757,0.7201636925457143,1.4204054388774934,0.7301399447312309,0.7240058796479306,0.0,0.5,0.17012459875564567,0.7824199846939712,0.4676705971488122,0.423929982716732
2200,1.6170500280859033,0.3671088591580023,1.7999851693029412,0.594077684574874,0.7366578513462239,1.804643908765929,3.2305415793263244,0.07185136116381051,0.37167536073761953,0.6090480073246792,1.564260724735999,1.4948220153541552,0.22957659900338045,0.7206793332199929,1.4321140727072512,0.6828975413447788,0.6758027966813596,0.0,0.5,0.18056973366557444,0.78408565613682,0.4589563219592508,0.41503618370649714
2300,1.6192674118528276,0.386802350091493,1.807320145524086,0.5956663459552712,0.73647948803632,1.7888917199997736,3.197418761814382,0.07435487865216804,0.38605113660032225,0.633601978251932,1.5355646212671628,1.5647576957560565,0.23470711518819343,0.7355359707975555,1.42078426868182,0.6678314671482534,0.6963670462448976,0.0,0.5,0.18674343591575515,0.7731520147480189,0.43968314630533506,0.4157629755077302
2400,1.5884178409044556,0.40040743974669074,1.7799387477606492,0.625396286509175,0.740541554554048,1.803460235948091,3.2076306944713666,0.07611073474934829,0.4014221172472904,0.6508125629687478,1.5041939378696727,1.564139077002078,0.24164555555167203,0.7342380119800406,1.4561720353602068,0.6400387385905109,0.6346552395023092,0.0,0.5,0.19028692930236082,0.7749679569609407,0.43686005636507846,0.4152947471123396
2500,1.5778636515021809,0.4259800164675219,1.7850961966043082,0.6181659590928719,0.7263316702452907,1.780078957395063,3.216781836143334,0.07932543004378594,0.4221355495697995,0.6868172673708556,1.4671796069880472,1.6210355790366457,0.2489527292776981,0.7233151643934875,1.463415025074321,0.6549718507841019,0.6421320269064876,0.0,0.5,0.1970052368156536,0.7616230643261096,0.42501606030540134,0.4111736138362081
2600,1.5667720157052218,0.4205824971161791,1.7901316654562225,0.652552295811016,0.7323365404674893,1.80434585922165,3.1886105004150354,0.0850235246208004,0.4326750209715195,0.7019639550542313,1.4361830344534743,1.614469054480791,0.2510207233035939,0.7284140339138201,1.4641277923903742,0.5828203384082966,0.6091592363991314,0.0,0.5,0.19697564783972302,0.764801921637357,0.4127837461004577,0.4071215063631118
