miliseconds,s9,s10,s1,s75,s135,s7,s21,s46,s48,s69,s71,s68,s70,s128,s140,s148,s150,s152,s157,s158,s159,s160,s161
1600,1.7526613080104279,0.24951357727172507,1.7950570037567923,0.49731722095259645,0.7647545143908586,1.8030653535646377,3.220793563236658,0.048684281141282246,0.2542621933984168,0.5104670152475045,1.7996962624539592,1.3116847571700165,0.1759084734941917,0.7613124060805365,1.337382858488501,0.8801886245611147,0.8529985612612211,0.0,0.5,0.12512266929530408,0.7962093989783421,0.514666930121394,0.4045567800708353
1700,1.7289926254229702,0.2722978039233996,1.7726875558673332,0.5104315286121086,0.7601382976825494,1.8097737896976358,3.2246394318612146,0.05294252943976357,0.267887935913831,0.5097427870075011,1.7529956059559981,1.3456778266354632,0.18981711659412256,0.7404859866560928,1.3506891031323387,0.828806863668884,0.8625835761725947,0.0,0.5,0.13468795087347782,0.7981696412568551,0.5104905712081079,0.41850853580062086
1800,1.7092401626675744,0.2988264733621157,1.8036438226187235,0.5209617900344515,0.7414024087435609,1.7934525640934373,3.234230978148358,0.05567664278977272,0.3009246187033434,0.5478329861468969,1.723580837032007,1.383608787384619,0.1976709318111206,0.7358374496137854,1.3588326059613767,0.8113535219564741,0.7907550021111975,0.0,0.5,0.14877644103921045,0.7986868631353524,0.4925295498719488,0.4231799324883845
1900,1.6879270627779508,0.32585382317445233,1.7681760533947595,0.5302212991370288,0.7527167586323766,1.7922990076526333,3.2076427489678374,0.05890888950403548,0.3282944101764995,0.552547469905881,1.6913103847503557,1.4492776703982782,0.20803645673517018,0.7475486245943691,1.396281169469326,0.7566898268649767,0.7530996244401156,0.0,0.5,0.15866330732080577,0.7887908652384306,0.48958912826139206,0.42345167763251174
2000,1.654897976873972,0.335578550132852,1.811464561972503,0.5472765369599937,0.7321670640700583,1.7707837164749842,3.201139155892289,0.06423780560338255,0.3455929356914164,0.5742356025279137,1.6383316346345678,1.4808635104754997,0.21297679013383047,0.7430132230486629,1.3777174646981278,0.7543304756448226,0.7504927852404456,0.0,0.5,0.16638790431631945,0.7858498274480977,0.4723896016635475,0.41526842025412225
2100,1.6501808262409605,0.35026990409346975,1.8090411064475027,0.5835846924387539,0.7236106503016624,1.7673007495719277,3.2134887065670186,0.06592450865147466,0.3543180527015009,0.6126987724137396,1.607331151650874,1.5082807818989437,0.22368821405630887,0.7216610642322115,1.3911984105134059,0.6933693553525605,0.7451924212085447,0.0,0.5,0.17144361382949214,0.7858175946587481,0.46734813863354896,0.4172615181831735
2200,1.6283221108048678,0.3766706784207147,1.8081223347213367,0.5929625772572378,0.7203641379298643,1.7694424768457746,3.232221490890784,0.07187053413744365,0.36896913767895034,0.6110859842273688,1.5830657310250698,1.5110336750486746,0.23344872345507173,0.7292505050988519,1.4129546007612581,0.708783293652866,0.7265719516281911,0.0,0.5,0.1809784558772366,0.7831661645217919,0.4596106924629711,0.4221185368922271
2300,1.6046764832923268,0.39353460827449355,1.7998846215746866,0.6124291866852286,0.7189205932517648,1.7864389678444688,3.221522394420987,0.07448638476684116,0.3868377957754561,0.6532555267699952,1.5518384250452002,1.5688309347885188,0.23984908341634967,0.7401236803939631,1.4411354314643796,0.6690398132339495,0.7043084723885108,0.0,0.5,0.18762517572214393,0.7821902994919809,0.45032829906330235,0.41953811450288464
2400,1.5964111654777269,0.4138393219085517,1.7827005024595242,0.6202191458759388,0.7457637904191478,1.800800293693506,3.2368593423672465,0.07869201493420262,0.4024895286492769,0.6588694536352641,1.5256467746529963,1.5630833631255803,0.2455613269544857,0.742332106877844,1.4563180995668765,0.6334548320398568,0.6334971331148237,0.0,0.5,0.1927927641792657,0.775683136716055,0.43591324514518365,0.4061040696272228
2500,1.5766784357997352,0.4183858201957515,1.8109717574815096,0.6276885842637421,0.7384101007631672,1.7743107633929616,3.2178744292955974,0.08167679022052066,0.42734600687296154,0.6618161396909743,1.4809356064069776,1.591722941403266,0.2521959045734144,0.7251831748369049,1.4710689509937873,0.6312897075128634,0.615204216943308,0.0,0.5,0.19335164302823793,0.7659903657350505,0.4226981532007516,0.406112269476159
2600,1.575213203870598,0.427717800681653,1.7857705608230936,0.6422397188246106,0.744813269131374,1.7696304048012266,3.233757298518289,0.08435164164444857,0.42620815768067216,0.6802500673203516,1.4365039036498457,1.605243856023724,0.2550778239058944,0.7287075943567869,1.4892344000472133,0.6269602045366137,0.6310911384033941,0.0,0.5,0.19820172334429165,0.7613672103019659,0.41660077811834495,0.40698040643588695
2700,1.5554379319802236,0.449808881425624,1.7667925085627807,0.6547417098922502,0.749450184789095,1.7669567781476923,3.2168600859978573,0.08560919115436265,0.44646517528867125,0.700548697833731,1.4161277766808031,1.6431048405282596,0.25841611976146284,0.7296644588305189,1.496226076267951,0.5828033180794687,0.5928374404268995,0.0,0.5,0.20107555013594586,0.7493303045787162,0.41275196815432014,0.39995993205616964
2800,1.5413306341793913,0.45840934571303704,1.7802434006831398,0.6749265856822902,0.7348901465041704,1.789358978502392,3.199298770886424,0.09104175458536766,0.45119507651056306,0.7422486870042081,1.369490655403932,1.6614942308317726,0.26789075627684983,0.7428582974731379,1.514538469631933,0.5468404890818181,0.5788589677652627,0.0,0.5,0.20343707496921012,0.7409296095469055,0.4002378412336873,0.39314064342780297
2900,1.5363501425112824,0.4670032400411627,1.7635636328688948,0.6810260276853858,0.7374175198342323,1.8103129800303457,3.2290443391366055,0.09316100961353621,0.4649744683781776,0.759211174588088,1.3702228121413424,1.6721337275374177,0.26874172658906426,0.7265961602919124,1.5338552350837915,0.5391028322928547,0.5835840134872362,0.0,0.5,0.1997072600933138,0.7458338077098207,0.39539689880153206,0.3827525474748471
3000,1.5315646822258984,0.4615136129938083,1.791452234366806,0.688239675915523,0.748318676196388,1.7789306437171781,3.220216888875487,0.09680476782126739,0.461010699464515,0.7614782241168193,1.3057274137714088,1.7384475034780542,0.26756466898066894,0.7443863201113128,1.536856363437079,0.5168770329615279,0.5557483313082842,0.0,0.5,0.20269171412492862,0.7355923555480041,0.3848520228522122,0.37780627948595386
3100,1.52690730336717,0.4763828271766222,1.7768061526626509,0.7007214516508771,0.7477159728617789,1.809069597661106,3.2139244722343934,0.09798585030958103,0.4859682724894733,0.7940854213015514,1.277544768841635,1.731389266147214,0.27720656459832854,0.7616737366829321,1.5709163837892814,0.5584480943828011,0.5422413907528144,0.0,0.5,0.20135143936460304,0.7303718444632368,0.3854188219119496,0.3744571448432702
3200,1.5093391102717502,0.48956013842854046,1.7940407539285719,0.6975815918893826,0.7585938918716778,1.807384128883112,3.207778186421919,0.10204196296792684,0.49156120683432397,0.783980972791272,1.2552681640128576,1.7647248468687065,0.2740890319799515,0.738810016653659,1.5726425364306793,0.4893335858640438,0.5094769825422203,0.0,0.5,0.19976854958042964,0.7221714578326851,0.3787244170373572,0.373404559761291
3300,1.510032047479673,0.4916498900615388,1.761246996677686,0.723574154261698,0.7650740016840215,1.7819286665606937,3.2300460968771447,0.10386437168253178,0.48923176099796317,0.8129744318807267,1.2201199119122828,1.7763501543659435,0.2749457644091282,0.7408700076587674,1.614678122477666,0.5220002331084214,0.48960571233411504,0.0,0.5,0.19778405481924802,0.7142566572527622,0.36457511695865896,0.3642549921095898
3400,1.5052720823512762,0.5087553523104643,1.8029850733291308,0.7266613743753435,0.7522869818740546,1.7964129446184665,3.217759012190511,0.10537330804165973,0.49659059109600734,0.8461895023706407,1.1947107886508965,1.7945628678263463,0.28128577496818097,0.7629451609324827,1.6152075165269095,0.5047815132819682,0.4840557431295158,0.0,0.5,0.19858565192194846,0.7082952242278667,0.3690837988161457,0.3574522722647028
3500,1.4885892516246064,0.5000280417484881,1.764630336856328,0.7322974477616636,0.7611337721602124,1.7847973321452522,3.200358670461605,0.10991351752822599,0.514489159132727,0.8447304346863632,1.1511798145337253,1.8373237394338056,0.28362281628639907,0.7641917203377295,1.6278400510857347,0.4843536170134617,0.4568420935299706,0.0,0.5,0.19812517824908774,0.7075920326611579,0.3528183942113003,0.3510873204734416
3600,1.4922587006958818,0.5126838799750891,1.7668215227075224,0.731406523963884,0.7735413680225626,1.775966024457992,3.189410351044005,0.10931670387221075,0.5163846032034739,0.85705374414129,1.1576826390016035,1.8525851606614032,0.27653494200655304,0.7721948377745091,1.6518980548531013,0.4703012545528974,0.46112453157488925,0.0,0.5,0.19316947591583922,0.6939850828555453,0.35117633111572183,0.3454346009989137
3700,1.475203022929411,0.5254399357491325,1.7810339146040668,0.7384962725175176,0.7815864083797014,1.77437896830781,3.22095117471993,0.11066989908356072,0.5117773449941255,0.8839918026623808,1.1341589240634322,1.8347413242364543,0.27870732823069533,0.771898552080447,1.6799502621316305,0.44729937204652825,0.4419466373353605,0.0,0.5,0.19221336271352008,0.6875097180074768,0.3391351826247615,0.3391871445203035
3800,1.4736263941445211,0.5152016930895165,1.805720066934983,0.7519432341680379,0.7832231187317646,1.763779015527477,3.236189663157893,0.11413433414070549,0.5301815927386619,0.903970972526476,1.0864631655009351,1.8591041344636547,0.2856046341515132,0.7780306195911614,1.7069184943818974,0.47077599133436604,0.41878496657672537,0.0,0.5,0.18965446779576148,0.6907220669059471,0.3411335689835889,0.33693298803250554
3900,1.4714348151921754,0.5286776254107736,1.7678277834005494,0.7532421448800162,0.7671271445847367,1.7713039978603022,3.191401915840032,0.11542485140294391,0.5268892943023203,0.9066600422154335,1.0749470934987242,1.8687689191191301,0.28300990223209993,0.7941687336228438,1.708945521968069,0.4180927645931497,0.44675441714081077,0.0,0.5,0.18482925397275884,0.6791892619528573,0.33832919920537746,0.32646126342219917
4000,1.4719297695009421,0.5273441822277506,1.8012614547040846,0.7696542903661132,0.782613282656252,1.7999869622425089,3.2131553776574844,0.12078465043050822,0.5429684268769975,0.9227407443700665,1.0426732480100287,1.9211667052511405,0.27963087489282173,0.777843048421487,1.7357278037758477,0.4539523919555345,0.415150585194869,0.0,0.5,0.18186944164616958,0.6751313287290347,0.32857734928916654,0.31717686685868607
4100,1.458587992220139,0.5312663454127791,1.7700026125384012,0.7551192604533516,0.7741633942721183,1.7998064181488278,3.2033508980981327,0.12160421732801618,0.5465066356960929,0.9360280764946596,1.0136848967840266,1.8866215152461434,0.2822647309931166,0.7971047258521381,1.7541049290672075,0.4447635819144351,0.4471242839700767,0.0,0.5,0.17700938409804434,0.6722590191860418,0.32104141304206046,0.3170164514840807
4200,1.4641080459196048,0.5327258887459514,1.7708744826595828,0.7819904444139715,0.7964146447066216,1.7904097177767102,3.1907430774796333,0.12216905452378549,0.5332539220831528,0.950804894533894,0.9712325958583932,1.9333771142814082,0.28039353303785575,0.7877540139477838,1.7812553536442517,0.3865650862048647,0.41362674117863724,0.0,0.5,0.1711241860851473,0.6665435637648239,0.31984817040148267,0.30968780785780925
4300,1.463470810534967,0.548005872272311,1.771610552928693,0.7735173337396518,0.802503255375123,1.8079855998567385,3.2314185766050487,0.12325121538251302,0.5502671828997534,0.9407144676206604,0.9661270512781799,1.9645584525860735,0.2850858778496282,0.7842971352799134,1.791835597704253,0.40586492818620595,0.4276626476657031,0.0,0.5,0.17033148722808042,0.6594214651371708,0.3087883627845793,0.31163955308197105
4400,1.4557025661692111,0.5516205254911208,1.7905390718437415,0.7733405109640741,0.7962041271884719,1.7799603100929247,3.2100077685275257,0.12578069981689016,0.5419977665330373,0.979472600635717,0.9487930891656039,1.9370202121878326,0.2902475522136766,0.8132589918522922,1.7932521090880567,0.37204645423027805,0.41188762411346475,0.0,0.5,0.17009560390343828,0.6533011317406962,0.30929081212136117,0.30281757972838047
4500,1.4399274399617328,0.5438784321124427,1.7824074977697855,0.7923604963429169,0.7908761526414965,1.7811940173378413,3.209661195271092,0.12773002475244793,0.5460312843477403,0.9676458536625823,0.9169773311805249,1.9460803141725844,0.2829392587119869,0.7894737680910175,1.8431157365607704,0.41196616998629926,0.3920422099542052,0.0,0.5,0.16620371428868816,0.6415713614587807,0.3044357538011075,0.29521539685763176
4600,1.4426180229676369,0.5670447568684168,1.8030881084624006,0.7803975111294531,0.7984164348639096,1.7814625429291393,3.200664634826476,0.12902824998686904,0.5567560008218551,0.9788191448779021,0.896440881053881,1.987062721039827,0.2818936869315671,0.7975022490490005,1.829039655853678,0.37845057606034943,0.36266271378308235,0.0,0.5,0.16123324391783356,0.6382067903105065,0.3078126147204101,0.2909893053156911
4700,1.4471936946547248,0.5642658668651487,1.81124623208236,0.8014778240958663,0.8264501191402559,1.8003708674642525,3.200123606325401,0.13300908953844523,0.5614849591575846,1.0119461303297892,0.8874730058672928,1.9831858577023302,0.2874268474612161,0.8038664958277031,1.863173158640669,0.3844772616223087,0.3629126330097999,0.0,0.5,0.1575799030845204,0.6262515201119183,0.30234514857590455,0.291487685518017
4800,1.4334073659396809,0.5591023270965578,1.7733381709055445,0.7882580512344163,0.8244907112064296,1.78215674477537,3.219661712099727,0.13329684624756016,0.5567243452739314,1.009627670740356,0.8466644221494822,2.03292384830769,0.2889957612698119,0.8156931536424067,1.87249823788958,0.3524175743624866,0.3665564155191161,0.0,0.5,0.15294314832258887,0.6244830919223656,0.2883962031675513,0.2821094729188575
4900,1.4307602503077752,0.5742989249196779,1.780623736854356,0.7888592459203322,0.8136571907815042,1.7909047235242144,3.2259901461687805,0.137475365762293,0.5665838642006569,1.0239540594978367,0.8479260035771897,2.0303056180255443,0.2894080885562766,0.8274832390135417,1.9008087384997814,0.3313917075573264,0.3883680808911348,0.0,0.5,0.14936816063315092,0.6255756166741229,0.2881436588823256,0.2800627582759166
5000,1.422978788590887,0.5699543160164028,1.7621401489494066,0.8045802526931864,0.8283491761750527,1.7880569501632688,3.194121986306625,0.13880405617670663,0.5805073506089036,1.0266677680996463,0.8191000096884927,2.0364711991000846,0.28532476778488247,0.8145135595656404,1.9181573966852679,0.38349405653132806,0.3527593095922731,0.0,0.5,0.1458627695020367,0.6141165772313949,0.29104492554320793,0.2782314265863973
