milliseconds,x_Tumor_Cells,y_Effector_Cells,z_Helper_T_Cells
0,1.1729607905027415,0.9931743421844951,0.9858108369996322
100,-0.07830488568696525,1.0192472159302484,1.0640644962551613
200,0.49156498624933564,0.9677855783579226,1.05394289525711
300,0.8835680435667632,0.8739461484722009,1.1195573254244038
400,0.8959630135042298,0.8731374442160015,1.097014615111849
500,0.5400525554014024,0.8945757374473315,1.1140496239197595
600,0.6294170766681558,0.8317304562412146,1.1495794773319814
700,2.8443356260229384,0.8154883159341108,1.2632143050957532
800,1.205703404576279,0.7337992621734333,1.275454013747228
900,1.0819319692808824,0.7920605462719279,1.274116939004144
1000,0.974114903774961,0.7160369536760087,1.3315658648407551
1100,1.564004592825417,0.6769113978121528,1.3523300752195377
1200,3.751068049116978,0.6762028911894298,1.3900172535795012
1300,1.8860898009047702,0.6328899392844579,1.457290564512249
1400,2.8590092425169265,0.6594373706580392,1.4422648425911702
1500,3.687050668546306,0.6700718874368858,1.4587322519144617
1600,2.7289179118711413,0.6282054944401531,1.5274083733083041
1700,3.928376844639978,0.6806102132923626,1.5062824202307272
1800,5.355188890997573,0.6676402016935078,1.517729286004826
1900,4.886974363332122,0.6144808137396511,1.6160611610195248
2000,6.516600685011262,0.6285383283085543,1.6027282374081795
2100,5.520470370979286,0.5755940729801595,1.6258131223764767
2200,7.039203798397923,0.6002305963195845,1.7293133466927024
2300,6.838328230314609,0.5708962157349169,1.7330942382023775
2400,9.543858704171678,0.5452401102572424,1.7352492861724464
2500,9.736761119865456,0.5839776204692935,1.7695194518169544
2600,11.113913775447692,0.6235468001271666,1.8542551099131765
2700,12.440239295080218,0.554689137073367,1.8355741405433046
2800,12.245414583200635,0.5873174178116852,1.8605640114239577
2900,15.252427780343515,0.6171858954191263,1.8788813690808626
3000,15.563677917161591,0.6634963697552217,1.898227254839896
3100,18.48675053601892,0.6325114394492766,1.9663704006396623
3200,18.141306714585152,0.6827380497653229,2.0355533806775568
3300,21.647901870419634,0.6513643868415468,2.0309691805033228
3400,23.70816049954058,0.7456479704686503,2.0537246797213804
3500,24.744515947356966,0.7850038387980071,2.0963821521979287
3600,25.664142292936763,0.8299556482139865,2.127397871759611
3700,29.365318006809467,0.8570215700092982,2.21945652518182
3800,30.381588788755987,0.993467215362889,2.2192396718869354
3900,31.515201731225446,1.0495648763286516,2.3089531765641857
4000,32.06864777278965,1.1111194583382529,2.3068071599609317
4100,34.677614039310015,1.3030204184532195,2.3428888100948657
4200,33.83641127027144,1.370162448054047,2.3593727549630676
4300,35.866668420438586,1.5657400203200758,2.4584198148797305
4400,33.33288481007881,1.7602173714117846,2.4656263603320365
4500,32.39402970090853,1.8759303650102757,2.546178006555524
4600,31.041711358648424,2.0884660718476558,2.542844745710263
4700,28.75472683437835,2.3598277956878215,2.6401185390547446
4800,27.192725243216195,2.47098591845087,2.5947016922720967
4900,24.56469266224998,2.665359799013587,2.720773865004459
5000,21.06020318748651,2.830772015176419,2.760810551427475
