milliseconds,AcCoA,AcP,OAc,HOAc,LacI,Acs,Pta
0,-1.3372266533801212e-06,-0.037350093585077494,0.024471132749834187,-5.755887326348624e-07,5.9847439184780514e-05,0.0009160981441076792,-0.08256768980373654
100,0.0019498292576332276,0.04307784966444513,-0.02777867242914961,-9.639597922524882e-10,-6.970391849127537e-05,-0.0012110004252221158,0.020929597159514784
200,0.0009591489065655888,0.08675003808794296,-0.01842845669503046,-1.809332131153497e-07,-7.943665564013863e-05,-0.0012529646000007057,0.49241720648885856
300,0.0006056054406276072,0.16481833611074231,0.018694857926309847,3.02427170574557e-09,5.853733510708479e-05,0.001453014021833954,0.4995077402473158
400,0.0004716968886026025,0.14337018655503161,0.03245336484675023,5.277924601828262e-07,-3.4059967626759894e-05,0.0011050732340001908,0.649562083217775
500,0.00036141264762592254,0.18513673239063622,0.07650441526014673,1.6841133741716692e-07,-2.2812303323934544e-05,-0.00021418467498358508,0.8615870114277673
600,0.00030929845764086174,0.21250107353890846,0.035506391270792484,-3.3367230799677265e-08,-2.5028499069014513e-05,-0.00022021375606503244,1.0714948714760921
700,0.0002751526497312135,0.22856755677845803,0.051752969542656346,7.727940006798794e-07,0.0001061143483350392,0.0013302531456223098,1.2546002621704433
800,0.00026547455100377806,0.2947732553927092,0.09504676402512385,2.5764584549408496e-07,7.260053611890845e-06,0.000766094211210718,1.680796415130483
900,0.00022234536473190534,0.3281649325967209,0.13380501766064753,7.771199892464802e-07,-1.4189815126557075e-05,0.0006315707558669607,1.5990046470891754
1000,0.00018432511771597683,0.3687373152099474,0.11137941774066237,4.887356952472908e-07,7.756256292591174e-05,-7.612290224759584e-05,2.0996622286104496
1100,0.0001882318620656625,0.3640744289947748,0.1605785231253447,1.1362292139324897e-06,-1.085933673672753e-05,0.0017024509576449983,2.0287804683151895
1200,0.00017256917887584336,0.377984053114329,0.18676310894566003,1.2451812396791544e-06,0.00012018689077861437,0.00027085584922132886,2.244940272864239
1300,0.00012823665101979905,0.47103287399121574,0.18943993241830265,8.160639736020877e-07,0.00010524126389771761,0.0017545012018787953,2.348317436178288
1400,0.0001510833048472897,0.46506693152544504,0.22760373503050413,1.1584070093830363e-06,2.1216430781423562e-05,0.0011358986034401947,2.631591946842836
1500,0.00011517388164865875,0.49656912324727415,0.24767498025846985,1.2918554979525077e-06,7.135399816554306e-05,0.0013430462143598693,2.803505579164739
1600,0.0001022091427433051,0.5084291991517984,0.30217754396649227,2.396611628039647e-06,0.00010882474726567299,0.0020626604494899184,2.878925876242191
1700,0.00012339981402448758,0.5611039494017691,0.27535174437813653,1.5216851729217419e-06,0.0002606706607452301,0.005518940480309074,3.3340741409104755
1800,0.00010987309669503746,0.5676681426986292,0.3185223926795882,1.831448591453034e-06,0.00016344060650411358,0.0026728550455186253,3.2776077284249014
1900,8.263153813609256e-05,0.6265350958386708,0.37169194456541016,3.2714880340268716e-06,0.00024354806187550627,0.004924173708493616,3.486270920657589
2000,7.420146798775757e-05,0.5833239837534713,0.37720881471491524,3.4345092247633955e-06,0.00019923144904320086,0.0061535829352848915,3.783487643547692
2100,9.242392371089771e-05,0.6388307803485616,0.40097017261909534,4.025475734593978e-06,0.0003234560651191333,0.007179130567644529,3.8845426668548177
2200,0.00010858866891615893,0.6719753933549553,0.41777386537002165,3.679532543418473e-06,0.0003463827579838979,0.006844818658372098,4.216624741237357
2300,7.404716968799382e-05,0.6642251325680765,0.4123528614104183,3.859397383617875e-06,0.00045995427674974925,0.00937390030424162,4.28403391115414
2400,6.490983521848164e-05,0.7040076826472728,0.455617555104431,4.363331432299216e-06,0.0003676134369716952,0.009467618751352241,4.510811840564999
