milliseconds,AcCoA,AcP,OAc,HOAc,LacI,Acs,Pta
0,2.5652003433040633e-05,0.028195484780402097,0.023922254632134973,-1.9060825903112899e-07,2.9541067002947218e-05,0.0014952669026557937,0.1377009598896293
100,0.001968120904403266,0.07860119777324137,-0.032624252195517456,5.787884186679858e-07,8.545891346165259e-05,-0.0010915916629458242,0.31025928466825037
200,0.0009722448422195827,0.1093271802128051,-0.016669311277769654,-4.304663643157345e-07,-2.125077662294458e-05,-0.0006320647793820733,0.3676111840686274
300,0.0006253281288585817,0.10965900229058259,0.040399127092666576,-3.462062690246521e-07,-6.889349587094621e-05,-0.0017828358318427925,0.6646107303117611
400,0.00048227449289760536,0.16304248504859964,0.0021932469964120703,1.3255185788481926e-07,-5.41690261102908e-05,-0.0003226829948843975,0.8452466339309881
500,0.0003579894562853456,0.22162815561768726,0.011387812949442216,-1.43414958892826e-07,-6.827244512488483e-05,0.0013836459777366204,0.8881455665435587
600,0.00034683073928009695,0.25975780153367606,0.0857428825805088,6.526422284068179e-07,9.426330445681344e-05,0.0006723702345700678,1.257368366590155
700,0.00024993336759582724,0.25504658321046014,0.10392294812009895,8.306261033344079e-07,9.18891597036623e-06,-0.0003191734133804118,1.4969960016774815
800,0.00024070462922256308,0.3108864020621886,0.09639085053842476,1.6540627897030183e-07,6.704278032319882e-05,0.0012036282477275993,1.69905459524317
900,0.0001910140592189708,0.2960019881962907,0.08758527428144869,4.95781425453938e-07,7.023737577313406e-05,-0.0011025582551332127,1.5782134997809079
1000,0.00019819113276994834,0.36438273776726515,0.10876872561754317,8.400166082653954e-07,8.48498883510859e-05,0.00026289501376120113,1.7811594620807432
1100,0.00019385850895179728,0.35941191918357807,0.13117017668270553,2.2132160677428968e-07,1.7350070477697803e-06,-2.330707178380565e-05,2.22467955770172
1200,0.0001395859361032104,0.4186720815670901,0.16660532394981356,1.5218414958836665e-06,9.912006561207902e-05,0.0012356332616151493,2.396171246699094
1300,0.00015301385694507417,0.4645512269554117,0.2084917464715335,7.369980254266251e-07,0.00018164809047912774,0.0006610436860584785,2.624786918885922
1400,0.00012791346879659405,0.4315080239927268,0.23464272364912955,7.994580303770975e-07,0.00016710360578715459,0.0024574568094875363,2.6221800965548936
1500,0.000123838004204784,0.45373976627170065,0.22542419368179673,2.12042778879033e-06,0.0002181093005846349,0.003414725094138241,2.935820273673076
1600,0.00010777923746016697,0.5233725073125137,0.302220634634404,2.3742471988641858e-06,0.0002327890453991831,0.003165969567715649,3.1253157203803634
1700,0.00013470244889496132,0.5608051371801098,0.2725271239599858,1.8192159655489073e-06,0.00020478582121723093,0.002027026335831633,3.3584019891112438
1800,8.42825208759185e-05,0.5488901137051967,0.2994626303703932,2.268485526261591e-06,0.00012545706436308158,0.005259923090915081,3.207065476918085
1900,0.0001248970138642135,0.6316479094483665,0.32462340118469635,2.5901768578126832e-06,0.00019561138755285154,0.004433316384772901,3.392566783492512
