milliseconds,AcCoA,AcP,OAc,HOAc,LacI,Acs,Pta
0,2.855991470293788e-05,-0.029835964721537975,-0.006707416340937457,4.2054913491933507e-07,-6.590967097997127e-05,8.330952354334346e-05,-0.1253786043098494
100,0.0019215223762476096,0.009361480852183038,-0.014686571566666166,3.409533479539754e-07,2.252528082587051e-05,-0.0009403659351719998,0.23326710360493458
200,0.000922609849423009,0.048622152926389224,-0.005305965529509495,-6.092569727728478e-08,5.755301490002967e-05,0.0017832990666009514,0.32193086667343773
300,0.00064247949868272,0.1317186665970011,0.03032336265116589,-4.965295582050484e-07,8.051158882987883e-05,-2.805755968274678e-06,0.6580813736071479
400,0.0005037076219570562,0.19036515411609395,0.04242199300083428,-2.305485575418618e-08,7.261384336552241e-05,0.0005970790158245282,0.9706135018699814
500,0.0003968240216556188,0.2029209628269381,0.011487228714036651,5.759147189178823e-09,-5.3055874388483005e-05,0.0001707514628861371,1.1121024702429818
600,0.00034495852664004405,0.24157142106274831,0.05236112521132845,1.4104460484928685e-07,5.63080098449186e-07,0.0012897974783511964,1.2076576371199328
700,0.0002973474979605422,0.2255010367645244,0.09392838194984131,5.7847416858465644e-08,1.240095439143303e-05,0.0014278175039733783,1.331382447106379
800,0.0002567490515422534,0.2969448227750679,0.11933328801714883,1.6140340747990637e-07,0.00010733390033420339,0.0008274009015249231,1.6850834555789442
900,0.0002375091735366889,0.31502189487427673,0.12240735354569113,1.0981426960637464e-06,-5.2320056485294836e-05,9.055080060993111e-05,1.6817040597435158
1000,0.00020134644613574353,0.3687212977973311,0.12081827106784657,3.916762691440633e-07,2.4043789602241488e-06,0.00044016593772249195,2.0502162274879967
1100,0.00020201173759031658,0.3557628360344502,0.16945787400357754,6.028502686696314e-07,1.2104486627027443e-05,0.0009948395160053116,2.165663442209516
1200,0.0001554949584553213,0.3714427070489192,0.21101694804477839,1.0131512066533092e-06,-5.218585052954084e-07,0.0029916460648449455,2.223397898290134
1300,0.00017530133157362952,0.40238163191396403,0.20809724389415016,6.463802982050084e-07,1.3748142797892778e-05,0.0018711705277637354,2.38699264557008
1400,0.00012541780809568204,0.43273543582376667,0.24479298469129018,9.52419705099451e-07,0.00012654229661766145,0.002199967950311524,2.850883155691095
1500,0.0001608033386686315,0.5240581175959608,0.21782397226139036,7.679363701369866e-07,0.00010771590913600921,0.004200742120235681,2.853973703353323
1600,0.00011264266078399847,0.5222825095695944,0.29401835636310725,1.4027436735348717e-06,0.00016320403580987185,0.0030393272173222575,3.0598712731337705
1700,0.0001308788616876877,0.5800446482826888,0.28153789971137155,1.6631439063148473e-06,9.668604212256825e-05,0.003520639507976672,3.062763805614065
1800,0.00012468800065173138,0.580096993174787,0.3099445535959811,2.5549003385960656e-06,0.00011990428563778722,0.005114615482591126,3.4656882270195064
1900,8.67590531209872e-05,0.5591552264436761,0.3701166633288003,2.164881177799437e-06,0.00030781570997742713,0.0033918180739236125,3.66275971326912
2000,0.00012178380314416391,0.5828119455273721,0.37495584296767304,2.3700322453646927e-06,0.00019745050126969454,0.005507992342343618,3.6677948741875555
2100,0.00010783791172529825,0.6184528687435629,0.40935933143800124,2.983104562088263e-06,0.00029870913683491105,0.005322319932822662,4.055932684884822
2200,9.189940479662314e-05,0.6952152368663631,0.42913545504408734,4.078504522272862e-06,0.00040868159099520453,0.0058955139788265595,4.0891015615925035
2300,9.752069911801715e-05,0.7147660134542287,0.44254000402543053,4.287528079386831e-06,0.00045335709337329883,0.00819116390685563,4.082176506201654
2400,6.866124787230008e-05,0.6996207961247125,0.4586448661684559,5.2419487575342596e-06,0.0005428809092360269,0.009698413992410039,4.4116255119015895
2500,0.00011149842421354199,0.7597749772321725,0.45937353296110756,5.1664975322305695e-06,0.0004482944006372133,0.011120577572174986,4.632985030337664
2600,9.374035861222891e-05,0.8089361616288949,0.5518212911432241,5.0477557070700485e-06,0.00046174197293717147,0.009283304680393017,4.669094443615002
2700,0.00010628161949842246,0.8346896593181982,0.5096750451735876,5.95790871389492e-06,0.0006710069246573819,0.013433946805098214,4.706151099994215
2800,6.734923273093708e-05,0.8361721240352306,0.5697616833214487,6.652239132648503e-06,0.0006394218508460428,0.015248391778039366,4.732714696855407
2900,8.359983231587814e-05,0.8809320968921769,0.6079170432731004,7.375459202654918e-06,0.0007098121498765475,0.014557511626037556,4.894210890434796
3000,6.0005857579759476e-05,0.8335718224180924,0.6507132212377676,8.06039921424591e-06,0.0008665966932172451,0.015496011573478028,5.155056587650162
3100,9.792684199528579e-05,0.8942404206890561,0.6582054463790892,8.693913378075176e-06,0.000905980567067261,0.0187596287691255,5.139986735526934
3200,9.932499663574451e-05,0.9336736600043305,0.6590906164184718,8.426779082917473e-06,0.0009275175242972732,0.01990875987066546,5.0247191819793535
3300,5.049928373869527e-05,0.9301322554466963,0.7056157696428305,9.348359336686635e-06,0.0010315615993796413,0.019095197702976928,5.336663258806912
3400,9.244431040008699e-05,0.9986359135109601,0.7326835985278853,1.0598475612093033e-05,0.0010890771145771684,0.02382389985468596,5.273306233310762
3500,7.641456452056872e-05,1.0102980335321365,0.7234846643175674,1.0352534142342048e-05,0.001253624798048463,0.02477858112036662,5.522577650607836
3600,5.640543188207703e-05,1.0302322923953955,0.7674955622250315,1.133332659991206e-05,0.0013782373617999444,0.02487792886803627,5.332170863464473
3700,7.74018344246916e-05,1.040080726811096,0.8210574916955123,1.160088945340151e-05,0.0014690825823514264,0.028629800816208202,5.512090713567913
3800,6.389884282203514e-05,1.0895218251764212,0.8304903022297928,1.2240815743510817e-05,0.0015324650999378414,0.03122783697305415,5.51253244109729
3900,8.566429528774473e-05,1.0698346481019407,0.8398718649140277,1.3834066707093615e-05,0.001658101369064027,0.033308077569323614,5.406498444417748
4000,5.900006689962491e-05,1.0931957012073077,0.8670615565655917,1.5031071547556481e-05,0.0016834426647715961,0.03465784393640216,5.38158134705902
4100,7.208131228120803e-05,1.1744289918075401,0.8996048474781863,1.492109619677363e-05,0.001878973073523822,0.0354006938622541,5.372820990021801
4200,7.154269646361601e-05,1.1724555771885448,0.8949397797258176,1.640503759477211e-05,0.0018958786958699768,0.03855061825596903,5.611049799298288
4300,9.665715211416308e-05,1.1786591099025006,0.9616914630348588,1.743356895468439e-05,0.0021557273528196507,0.04375218796651356,5.590051396988022
4400,8.145620543821931e-05,1.2342600898735911,0.9636375786744356,1.802896979988118e-05,0.0021845016784633937,0.043260176140816016,5.715332003691881
4500,9.0764765475493e-05,1.2242040067929825,0.9640894557811279,1.877027701092345e-05,0.0023995421858793685,0.046184096536357154,5.541631830774837
4600,7.85404637281198e-05,1.296798879962404,1.0385738291813844,1.994072858092954e-05,0.0024333468720378762,0.05162983416662337,5.629425471289685
4700,5.324138509482323e-05,1.3262107098392169,0.9971513117010017,1.9881085600076196e-05,0.0026316435957461325,0.05458567839408555,5.688643038394886
4800,5.6731732769879445e-05,1.3106414551997507,1.0593312073434227,2.1730850237039398e-05,0.0029030418720447063,0.0565261789117873,5.602421049682632
4900,6.668726863081072e-05,1.3522600686770443,1.0442559940394387,2.1729142214309636e-05,0.0029477969431519076,0.0611597300420315,5.521821314399414
5000,8.899803148361311e-05,1.3798111493239182,1.1081321030161735,2.292873520106071e-05,0.0031618272420757547,0.061386530621483124,5.439693101507466
