milliseconds,AcCoA,AcP,OAc,HOAc,LacI,Acs,Pta
0,-2.3070993136534248e-06,0.0068286477902302885,-0.0015922173348250864,2.1548853097486533e-07,8.180969066481497e-05,0.0014437007365363358,0.05057787070125003
100,0.00196186792501052,0.06100383785122045,-0.006763067479329465,5.69921657704325e-07,-7.621860911990597e-05,-0.0006896065172746662,0.2957104293570911
200,0.0009692759388637128,0.06194743573512108,-0.0248111336139352,4.7281367382883497e-07,3.119847668110959e-05,-0.0004400945682914262,0.23936876484627634
300,0.0006060983316778577,0.16224899183059088,-0.012981277500208603,6.641630329301567e-07,-4.26234378945317e-05,0.0019089762030500546,0.6026098455567713
400,0.00045244809705279596,0.20170793908028747,0.010396131842343805,-3.923949636446848e-07,9.527776084073543e-05,-0.0006981288092129316,0.7967439980754502
500,0.0003869406201054871,0.18037693735917637,0.02563894422325431,-3.176027790897784e-08,4.9640507580245635e-05,0.0018824002853056415,0.9121515485325069
600,0.0003160694307830098,0.24012090442685277,0.04594953414059375,1.2013690132703156e-07,-3.092571331547501e-05,-0.0007900008594154114,1.0681143022498967
700,0.00028298832787969873,0.2671983445735802,0.04901475318775633,-4.2078856299326267e-07,2.4962874089770778e-05,-0.0009294919358695021,1.2779894968417977
800,0.00023291342914847352,0.27860608619875576,0.11098962236789103,-2.564983753298191e-07,4.761101911057227e-06,-0.0008180698262645468,1.4862562031273565
900,0.00022704249787606018,0.32151613730129686,0.08405343978214755,6.588686105464296e-07,5.0878041864623506e-05,5.881006763150756e-05,1.5948216047434038
1000,0.00017838506871067914,0.33442889900403727,0.11808109165102472,2.7559470664240802e-08,0.00010834597669235015,-0.0005155332830873528,1.9099855594728674
1100,0.0001985915595254818,0.37556810323414713,0.14614422331821486,2.6092447508348427e-07,6.28376417506398e-05,0.002705902557932957,1.9879494438991265
1200,0.00013244479707513743,0.38438886239466863,0.1992074689416168,9.370869170586172e-07,0.00013894336319054097,0.0005235200574706894,2.3071855712859857
1300,0.00014393859870009455,0.4610955227212583,0.23478553583955306,1.6198016665037322e-06,0.00018225055859072165,0.0033253629322737184,2.4276082859213512
1400,0.00017006254969862628,0.47047234188679077,0.19436276201578426,1.480612863717413e-06,5.894274823654057e-05,0.0038974684767049232,2.5721369857070817
1500,0.00013084354501533853,0.49649377485920954,0.2202731351525601,9.090019023115407e-07,7.861553775761949e-05,0.003966047665484007,2.6908940230737954
1600,0.0001331984351883316,0.47831566750721854,0.3005129178384795,1.5362546761892372e-06,0.0002202477533059956,0.0014497177262215047,3.0497032803694992
1700,0.00012469433561993046,0.5019259021159482,0.32872196964363504,2.6576588261101413e-06,0.00017559702413370986,0.004969395547516674,3.0656739858858355
1800,0.00013227460324658573,0.569630481214284,0.33070605673803427,1.8718939719123926e-06,0.00013960385826186007,0.005026949132309553,3.4470197461656356
1900,9.343590120856283e-05,0.6161182396600295,0.33748869884493354,1.987092975450915e-06,0.00026690132193335774,0.005108243849929149,3.539832369686957
2000,0.00012672658858182636,0.5857864085439283,0.3641722691626532,2.8934793550266613e-06,0.00029566615476505384,0.006124635306398426,3.5414526537758757
