miliseconds,s47,s48,s49,s50,s56,s60,s63,s64,s67,s71,s72,s75,s80,s81,s83,s84,s90,s91,s130,s137,s149,s153,s161,s166
0,0.0023938511158175368,6.351248222792386e-05,0.0,0.0012884164627993146,0.04360973820162534,0.11498314487715444,0.00032349537133182583,0.0,-0.00019956817918200456,-0.0037029069937971272,-0.0014614841618993306,1.4734471797756353e-05,-0.008462079990086144,-6.236718958335785e-05,-7.071066390702341e-05,0.0014786407659334885,-0.000452582303321507,0.00031786611110620153,0.0,0.04345148554131432,2.0700747216970056e-06,-3.7189168986109947e-06,0.016797917303827396,-0.00011308543828702328
100,0.0028665464456867993,6.39650669018322e-05,0.0,0.0013217830561906526,0.047762541044798705,0.11777274746048506,0.0003761617914791036,0.0,-2.7525300933369835e-05,0.010057747548769522,0.024780812250583904,8.582285114873647e-05,0.013030582696854818,0.00015070229807716482,0.0033521372030749946,0.0008607317864999256,-0.0004730353582314642,-0.0014423357405755695,0.0,0.038792358181874306,1.0230706706124981e-05,1.4662168513982908e-05,0.01593741934167358,0.07254997037183361
200,0.0028721674440860575,6.391234946071638e-05,0.0,0.0013122192098893991,0.04487489672347453,0.10675944776463574,1.6525983190314494e-05,0.0,0.0004272791216479663,0.02747245676179315,0.04596038498413596,0.00022720747313940872,0.046115123500823696,0.0002654037717656272,0.004780206818098194,0.0024984814835129817,-4.482037250948271e-05,0.00047562179153083916,0.0,0.051186226088392545,5.721429668568014e-06,-5.591557498021032e-06,0.021945170681201078,0.10179998211122991
300,0.0028509606437311557,6.464103559503277e-05,0.0,0.001259929878217087,0.04361729306541323,0.09850599578062075,0.0005017056104084056,0.0,0.000914974138506416,0.029845188397715296,0.06295695609058952,0.000510900149468634,0.0689097532355567,0.00036855332137749236,0.005543907485709899,0.0013720266252010313,2.1473994280030585e-05,0.0012342231445388921,0.0,0.05912191047353284,3.132236565349197e-05,2.7125896102244268e-06,0.026230783556493064,0.12814208785854184
400,0.002850903176507188,6.127536259046881e-05,0.0,0.0012406773195233229,0.04269426547187541,0.09153616367379598,-4.882864390699062e-05,0.0,0.0010604196876827447,0.0484973676792851,0.08441650187399556,0.0005727716464850225,0.08329617627873531,0.000533016612153055,0.005978089975300136,0.002981353387920677,0.0007260236773945679,0.0013367633438452634,0.0,0.06474346568726705,4.6192483455814486e-05,-1.34816987113329e-05,0.029805970926825964,0.14600832861568136
500,0.0028370237667588167,6.200163225119177e-05,0.0,0.0011905101142015643,0.04218910404378213,0.08752842117146455,-0.00021425336256746593,0.0,0.0017241486447395027,0.054038163316910165,0.10408507421183458,0.0007954597267413174,0.11008078643162458,0.0008193971865057572,0.006171539496682781,0.002285274913210664,0.0006306019841822278,0.0017841136775031026,0.0,0.06800449788628946,8.684988817632881e-05,4.65555414970373e-06,0.03290380330529332,0.16159620628530777
600,0.002833870770408744,6.003908695939877e-05,0.0,0.0011947987546575792,0.042665017584887735,0.08527090735370704,0.0005745705869174967,0.0,0.0015772969531840748,0.06607395877579184,0.11769128127929723,0.0008989942079064767,0.12036971412100217,0.0008195402878219658,0.006190342012309137,0.003346069035654458,-0.00019903735489526438,-0.0015379528322424366,0.0,0.07066903456388329,0.00011970701767397448,-5.223601759050398e-06,0.03539536580063731,0.17310307397353508
700,0.0028256350878089294,5.853454085140681e-05,0.0,0.0011671892227837534,0.04317896034162336,0.08417560495908746,-0.00018123699191489843,0.0,0.0022247737805374647,0.08344375727761486,0.13543468220809216,0.0010856908530053628,0.13492906936607377,0.000931618551159777,0.0060922839623536815,0.005287565417466611,0.0003169401596571958,-0.001660610697381025,0.0,0.07207869165459241,0.0001593427139659862,1.2832225544051744e-05,0.037385367504872584,0.17971275058669567
800,0.0028101146032120895,5.95668458418889e-05,0.0,0.0012124604657530566,0.043338980269009474,0.08260281094530296,0.00020455720608947325,0.0,0.002749882349387904,0.09137297029598991,0.1515283664699461,0.0011759216581697385,0.17252745986887427,0.0010797164664783782,0.00640778148825011,0.00820581218901996,0.0003161584501333507,0.0017159931327915537,0.0,0.07353382836629789,0.00019745292008639006,4.931024815724627e-05,0.03969316580154682,0.185620628131265
900,0.0027964753329308913,5.911436562954125e-05,0.0,0.0012152752528943034,0.04557156473398905,0.08210558452785398,0.0001602140427331183,0.0,0.0031832599129954487,0.10299813066401467,0.1583214228197397,0.0012896097814186457,0.17503831657276264,0.0013040231870101494,0.006352854023093133,0.009393027600053562,0.0003991054025215811,0.0011113306957405695,0.0,0.07387614859042647,0.000251722040670196,6.698106492066772e-05,0.04046145039365799,0.1884976785065364
