miliseconds,s47,s48,s49,s50,s56,s60,s63,s64,s67,s71,s72,s75,s80,s81,s83,s84,s90,s91,s130,s137,s149,s153,s161,s166
1000,0.0027895416000423903,6.077242549983992e-05,0.0,0.00122073477594301,0.04578883465298614,0.08158681644417305,0.0008168442225193794,0.0,0.0030922617249692992,0.11615027958474404,0.17493151868674597,0.0014270514464393624,0.19029783921618798,0.0014069436535056946,0.006675876921010086,0.009076299813469415,0.0016448188187633073,0.001350876810163121,0.0,0.07426960781979923,0.0002819946107988914,8.681779182799981e-05,0.04162000180762035,0.18889150503533592
1100,0.0027791020990036515,6.213360864266814e-05,0.0,0.0012444674156858392,0.047701110114527406,0.08190472721619665,0.0007651486577872737,0.0,0.0035563196202836405,0.12674986030361052,0.18119673328054928,0.0015485788381360583,0.2287812546417991,0.0014946225689537896,0.006771307063015787,0.009113754657634426,0.0014397031854988449,0.0008327472227856112,0.0,0.07386191384466467,0.0003250106629313293,0.00010665890875562886,0.042998342635613446,0.1884795957066602
1200,0.002763369389165162,6.206580117023433e-05,0.0,0.0012643246482246166,0.04829515267336148,0.08292706684903882,0.001532489760538457,0.0,0.004046687918611282,0.13250662544486683,0.19625034104081793,0.0016342088483487613,0.241025681092649,0.001749014228022643,0.007014371385163787,0.010677777796428709,0.0019348207487408196,0.002376353237934052,0.0,0.07370608035702317,0.0003692027845494873,0.00012290102789707687,0.04324332544184837,0.18568469668302873
1300,0.0027495513228060833,6.43356653957488e-05,0.0,0.001321185643711502,0.050002802689459426,0.08301219771232811,0.0018124518070047448,0.0,0.0045793699474447076,0.1433073354469204,0.20719971820041674,0.001855779984528406,0.2511293040765022,0.0017583034493926627,0.00722668925255093,0.012080510609375733,0.0015200398880729409,0.00294031566598896,0.0,0.07305815293403596,0.0004020583579320433,0.0001514475337584144,0.04383112942073685,0.17812156901782994
1400,0.002748945491431385,6.68008891717782e-05,0.0,0.001330932334187269,0.0517692763787822,0.08482066831605636,0.0016446546564104398,0.0,0.004848923148646718,0.14724760745817744,0.21404887419240992,0.0020215948854079967,0.28228495672210835,0.002040586075342044,0.007326722319451234,0.013744400943676894,0.0018027659538464931,0.0029199598188118037,0.0,0.07207465882352616,0.0004267105723072788,0.00018631447581063645,0.04372759607163753,0.17691791136194923
1500,0.0027379669876686974,6.73041968183301e-05,0.0,0.001370358526353891,0.05360661895304343,0.086748815219606,0.0017347714246425084,0.0,0.005498940821271203,0.1617952945756386,0.2204432245821731,0.0021256781746660696,0.30294222400845067,0.002170786125197206,0.00761837065153522,0.01694320642868713,0.003059750893195161,0.0041385807436698716,0.0,0.0711451310316115,0.00045662162751480985,0.00020056518378135677,0.0441985695641704,0.17102657133705446
1600,0.00272178106095407,7.043135980661944e-05,0.0,0.0014087698743769333,0.05575164238890516,0.08800200984940226,0.0026068909649134497,0.0,0.005990313594012563,0.17154005983488851,0.22351035638119848,0.002203032435843236,0.3184393390780562,0.0021749231924151624,0.008051131164179227,0.018891409852218127,0.0032172633483973684,0.0027117530427512803,0.0,0.07003687186000809,0.00047566102614519907,0.00023236000449314417,0.04420151798647201,0.16346722889688856
1700,0.0027136753117370316,7.151270345523886e-05,0.0,0.001459143653283271,0.057053245458004734,0.0903303995265667,0.0031715460243767167,0.0,0.006108427219892175,0.18290414547624217,0.23268942260073122,0.0023955755540755845,0.32597694499526164,0.0022995607104473225,0.008150114073102,0.018560751631171886,0.003927836682475546,0.003473132193360111,0.0,0.06897554706489177,0.0005107685936338679,0.0002794988445760004,0.04350099552929569,0.15885581933720558
1800,0.00270446525919969,7.429710533790264e-05,0.0,0.0015536492485399265,0.05952626956754912,0.09349384528286574,0.0036453570071049417,0.0,0.0064512013118464846,0.1941988819058733,0.23731477216916394,0.0023891524537403936,0.35465046201219286,0.002434111788905912,0.00860747272924221,0.021809141764854354,0.0037659778582319944,0.0038357889134432357,0.0,0.06769976670162214,0.0005037763788291561,0.0002852845213294522,0.04332105510104372,0.15105598974416262
1900,0.00268678245383451,7.771448807132716e-05,0.0,0.0015763362671982152,0.06100580713749639,0.09480612481483541,0.0034782564454255748,0.0,0.007212720273361779,0.20547176397781078,0.24163358098305515,0.002596582437468338,0.3535619815223736,0.0025265388202904953,0.008788078903967081,0.023514885894240358,0.0046600539472695015,0.00423112445231758,0.0,0.06667580105400546,0.0005227849487924009,0.0003040971306141836,0.0426396709954893,0.14776006951234322
2000,0.0026690819154358697,8.066454097972154e-05,0.0,0.0016521530179058467,0.06335207369924015,0.09769325598418974,0.004470434633379108,0.0,0.007824222064859878,0.20736009116605297,0.2440019749153642,0.002774984552404309,0.3710251399658456,0.0027957437044217994,0.00919628972681793,0.026639042538190546,0.005278081142778458,0.005208284286957782,0.0,0.0657199337505787,0.0005313736467750564,0.00034198783113749035,0.04264624378298866,0.14207992731181726
2100,0.0026660218315999883,8.416226037948902e-05,0.0,0.0016918775378501833,0.0643054976260388,0.09828852998266299,0.004848608440644498,0.0,0.008109033502353858,0.21522373152423016,0.25172867535124,0.0028460606802629814,0.39346510759979025,0.002789433781661481,0.009482599067257687,0.028697390713483237,0.00639833745744859,0.006002078798256797,0.0,0.06463648221930304,0.0005463256713525989,0.00035311101170619014,0.04163295770058694,0.13635878602659382
2200,0.002648782022348775,8.696601593185186e-05,0.0,0.0017659009673190367,0.0660550116107113,0.10102712892356931,0.005123986796072384,0.0,0.008869494125657794,0.22292165073490156,0.25233534552021725,0.0029010492240227367,0.40733657397937606,0.0030202970434499246,0.009968246849319854,0.030790169381047873,0.006951125608944663,0.01032976913279871,0.0,0.06406574465784581,0.0005477638279876605,0.00039551450959103275,0.041076354082227685,0.12866887231059454
2300,0.0026446396332999627,8.790048886166772e-05,0.0,0.0018043162467516144,0.06815723109598174,0.10438816771463673,0.0057512435470950885,0.0,0.008868009362883787,0.23860442205769272,0.25504701229848054,0.003065952523622056,0.43005768143480655,0.0030163413293402353,0.010170373525033406,0.03282420435272938,0.00756898041270442,0.009750161122208332,0.0,0.06279075948165332,0.0005427843362284017,0.00040729775549403917,0.04051985221164814,0.12697877315539902
2400,0.0026241852981612993,9.243574090174773e-05,0.0,0.0018610696574234743,0.0692487585772575,0.10701767957295062,0.005927882030941234,0.0,0.009639648409890195,0.2519359865306605,0.26497263979687613,0.003217518194175664,0.43609232488002825,0.003144630029908882,0.010600232173075293,0.032857389621365383,0.009147224679767764,0.01120634764526152,0.0,0.062135678672039535,0.0005448136546479278,0.0004306798620569813,0.03982075914896709,0.11986161582117494
2500,0.002613402846907528,9.50407208315755e-05,0.0,0.0019159008504591756,0.07055042380308174,0.10776964997041699,0.007171369842883567,0.0,0.01013854957806033,0.25890239788557157,0.26014498785435,0.0033348122625217686,0.4550347445994568,0.003256460231378873,0.010924260368050855,0.035806767443855365,0.009529003799928144,0.014396366218988411,0.0,0.061432328551956225,0.0005521788164098665,0.00045714504732237963,0.0391260675660293,0.11701421296263625
2600,0.002608611468954936,9.781631671226885e-05,0.0,0.001954430153161115,0.07185048395053224,0.11028480856029099,0.00799794022679409,0.0,0.010554218006926038,0.2650451879690863,0.26598205927971913,0.0035124711876630744,0.48625356437548023,0.0033935333590343845,0.011273737190992115,0.03782395008542548,0.010729554141527601,0.016344620058754113,0.0,0.0605355642968576,0.0005546750099163336,0.0004755271080087062,0.03872732960260275,0.11333075677489764
2700,0.002594700535085132,0.00010004569320492557,0.0,0.001993501459048504,0.07269829874977637,0.1145119945280219,0.008736951475804784,0.0,0.011222503347993044,0.27623259449126286,0.2695963614450787,0.003470702331053605,0.4843593196852413,0.0035882983136725877,0.011567035979124923,0.039536732081356746,0.010982654315934457,0.01710566979568333,0.0,0.06008510060852061,0.0005551225207660325,0.0004783976964176626,0.03833597877080386,0.11205520138452217
2800,0.002575525785114001,0.0001016878178702713,0.0,0.002065988209000353,0.07310940882489404,0.11605190767891735,0.009625128193813615,0.0,0.011778415243578907,0.2826090105190451,0.2714297218841199,0.003646866158002364,0.5187513077835645,0.0035901819157133767,0.011640125395948104,0.04280414041140791,0.011922581899980595,0.020185556559839054,0.0,0.05988000959700293,0.0005566969453293329,0.0005000087521685393,0.037872859817672806,0.10910885622485063
2900,0.002562015066435207,0.00010499759112714265,0.0,0.0020990050586515477,0.07421295043084537,0.11776753163490611,0.009560283856897273,0.0,0.012247804864808616,0.2844961477198352,0.27573352192274814,0.003709735492162519,0.5236830685951547,0.003779686084191286,0.011959952176984246,0.045371405746814905,0.013763034380138033,0.022869897226550865,0.0,0.05964596336570308,0.0005600590642890687,0.0005463837610474028,0.03748721779317379,0.10554485892799674
3000,0.0025497075382664505,0.00010729462508184717,0.0,0.002129410326980088,0.07586192338745024,0.1201546543293718,0.011053549605916776,0.0,0.0125084621202301,0.2960558950367703,0.2754055185150306,0.003929461694379113,0.5498413320562847,0.003821973052376994,0.012187971256542446,0.04974751309089487,0.01524136900559179,0.026529239271948724,0.0,0.059005957887785,0.0005733127182656637,0.000543490076237457,0.03667899244365172,0.1034490960388432
3100,0.002539521090791427,0.00010848039942015119,0.0,0.002189390848892582,0.07630664565190863,0.12343457733665547,0.011352779142351548,0.0,0.013099801387446987,0.3045017589550983,0.2758197745715814,0.004057750774955727,0.5574112943157747,0.004080525080676186,0.012160809009207024,0.05170208480259573,0.015937446172477894,0.029669997243817803,0.0,0.05871494389593924,0.000564774300069945,0.0005726932261838491,0.036064178201959465,0.09899298028999788
3200,0.0025307164143977276,0.00011073522264719846,0.0,0.0021946208431166273,0.0769821826653866,0.12629871906523288,0.012592952431719871,0.0,0.01360495393530308,0.3125885407766124,0.2795616574860028,0.004021263068716871,0.5701863896733987,0.00403569578200895,0.012361247150397015,0.05244409674905088,0.017032502754463188,0.029583029532511303,0.0,0.05868122333295773,0.0005682545966662034,0.0006028238966848562,0.03581828794269083,0.09663047330232577
3300,0.0025291975111267533,0.00011076832763640811,0.0,0.002239203672782027,0.07657204903000374,0.12953852932439658,0.012792348039750831,0.0,0.014272804095919803,0.3153472075848349,0.28206920898504223,0.00422598239178418,0.5820963127155897,0.004221899524968833,0.012733061527365247,0.05524312615687665,0.017901430062244515,0.0345890484212875,0.0,0.058826344763192394,0.0005894791137298265,0.000623500736705344,0.0351326577294316,0.09740149564470758
3400,0.002517336863994324,0.00011354921483899667,0.0,0.0022656609567001176,0.07700224023108813,0.13184000911781293,0.01421817138703112,0.0,0.014432771239226315,0.3224283182383844,0.28142805262125575,0.004324869057409393,0.6018809667697069,0.004273266872143189,0.012849429304084089,0.05874723156255884,0.019544825434747292,0.04026886488455662,0.0,0.05865748621219743,0.0005893315938412822,0.0006341021192162122,0.03502641356608218,0.0961348245903869
3500,0.002508451005574281,0.00011568178340160397,0.0,0.0022821461586302293,0.07795195373704084,0.1343058728091829,0.015072968935773954,0.0,0.015052053730166179,0.3306074516829054,0.2788392322903267,0.004355197993888293,0.6077817797987604,0.004377054673029866,0.012657220645780648,0.062077708995609174,0.019974031370694062,0.04392035664505723,0.0,0.058998930141706145,0.0005946378996308229,0.0006643367244862072,0.03398390273436452,0.09403786023319269
3600,0.002493196875312146,0.00011533153754662025,0.0,0.0023204548856921893,0.07836120678801548,0.13632659180731482,0.01562103240895946,0.0,0.015896780504346147,0.34505380952107817,0.28236746841323074,0.0044688202310214685,0.6333611285651923,0.004616132338618885,0.012985327919899382,0.0635565271079482,0.021225778760516005,0.04811524744842245,0.0,0.05873187697775325,0.0005991695921063312,0.0006895590043204169,0.0337216092570133,0.09210333754754181
3700,0.0024823693158854444,0.00011625246348863625,0.0,0.00236628536270852,0.07775853407747696,0.1392977273364141,0.016602664089469567,0.0,0.01639726557603748,0.3415686004754626,0.28627244110657446,0.004635763872856233,0.6501695382717742,0.004647662586199053,0.01305138961367936,0.06765869928836891,0.022317410668103062,0.0506748407595388,0.0,0.0591090369756789,0.0005983806455566415,0.0007016407764752688,0.03328647458421092,0.09137002621915981
3800,0.002463172975615607,0.00011751689382100556,0.0,0.002357897083858686,0.07807964636419998,0.14177908311337195,0.017673756548769758,0.0,0.01700456126021799,0.3560106651521265,0.28361226466073886,0.004693441460783766,0.6501275356545462,0.004717641477620016,0.013086955710866233,0.07037459060991316,0.02434416319910469,0.05656801113910548,0.0,0.05916492510461008,0.0006044569278593686,0.0007301713859515505,0.03307832044334088,0.09031075972782941
3900,0.0024571606709985244,0.00011888354118822201,0.0,0.0023961387100848693,0.07787891893711538,0.1435914176545822,0.018767587657618257,0.0,0.017352761954275417,0.3603038282947693,0.29018584022918,0.004857856929230797,0.6835164720571038,0.004797381395536663,0.012934785114819181,0.07071428834175338,0.02541812132792792,0.05999199366488113,0.0,0.05945007751172473,0.000617011027836413,0.0007500767255692944,0.03285869734445694,0.08965208339001944
4000,0.00245437302374324,0.00011966470876698634,0.0,0.0023775503157538033,0.07897777291589651,0.14598756595820692,0.01996280187670327,0.0,0.017627198869084947,0.3663338075041533,0.29267237054624984,0.004954875222539621,0.6927762935823509,0.004985406125256507,0.012938330451199452,0.073621754169143,0.0267627849641046,0.06595533040628615,0.0,0.05985181267665769,0.0006320358342639496,0.0007946095328833147,0.03191141990925264,0.08860094068215706
4100,0.002448467948519944,0.00011928037898744436,0.0,0.0023864003466018296,0.07914546589336245,0.14928800300029837,0.021175037770083175,0.0,0.018430054775363906,0.3730861825398296,0.2879889661440256,0.005113479961833478,0.7135353763774762,0.005026252618308011,0.012901619243660569,0.07903647399021826,0.027417515522116357,0.07078432302499302,0.0,0.05993346927275781,0.000623437295666084,0.000835647061249014,0.031519074460715286,0.08414458193738567
4200,0.002430271802350197,0.00011987662885343013,0.0,0.002424216429143278,0.0783396724510634,0.15137056945368113,0.02224477392506622,0.0,0.018880918150825866,0.3801365321639542,0.2923942298860163,0.0051365849034417654,0.7057691621030007,0.005088258991226275,0.012945707694740538,0.08021868751121065,0.028767557876240225,0.07773754450559321,0.0,0.060278551915711576,0.0006321113466373879,0.0008398074282323454,0.031112728973242933,0.08345097464059013
4300,0.002423886515651948,0.00012016074403109928,0.0,0.002413965737750888,0.07837688778522311,0.15389182047677688,0.02294576240508978,0.0,0.018798427286151807,0.37745731068687227,0.2924502339130567,0.005285531014937935,0.7406443258485815,0.00530602841251531,0.012819017223971173,0.0831720550157111,0.030597352909233697,0.08215087700863635,0.0,0.06037754378469918,0.0006424173711019989,0.0008811618695602882,0.030898327841154205,0.08275539364437265
4400,0.002415180079490216,0.00012194623175618732,0.0,0.002392416912458231,0.0786196853712332,0.1554631574307693,0.024936168777799746,0.0,0.019570465077650867,0.3929796518251474,0.3007656344346107,0.005242315199762579,0.7429242870762777,0.005375832156966358,0.012668825674234755,0.08518111017818472,0.030618754544323255,0.08643137742036908,0.0,0.06118442835823688,0.0006488775511885382,0.0009101774290992294,0.030453664209493858,0.08207949680793493
4500,0.0024134490784391577,0.00012122039035930031,0.0,0.0024015694266538443,0.07813995364788151,0.15694102617351183,0.025569745151254014,0.0,0.019635920523201903,0.3972267174658186,0.3006427508552826,0.005412400225785071,0.758356891868594,0.005495639879470146,0.012764276872969656,0.08823770681989704,0.0322634539983561,0.09354501168539305,0.0,0.06118941970610246,0.0006709362790366197,0.0009380554664635423,0.030169874385573243,0.08290698701064497
4600,0.002396669908847977,0.0001199601501890674,0.0,0.0023977640179441008,0.07814918725830908,0.16197633238149772,0.026422117066446843,0.0,0.02012905208712187,0.4015361594424519,0.3030527344094472,0.0055863992928235386,0.7797642595437568,0.00560173112315187,0.012555882478277323,0.09136252213679524,0.03348188721053349,0.10099515691741275,0.0,0.06220677097363893,0.0006718089394582019,0.0009865431538402852,0.03011407524046593,0.08197279599905695
4700,0.0023857028336434763,0.00012142518693926078,0.0,0.0023985523659621247,0.07756224477721106,0.1626482052802074,0.027882837025607763,0.0,0.020578923162037088,0.4110608547036102,0.30599625903710154,0.00567992398916796,0.7960130232721008,0.0055566685057063265,0.012613521443958591,0.09657779314990539,0.03423864818072031,0.10857740929632627,0.0,0.06249418247520468,0.0006845084460077959,0.0010255489559556537,0.029190710631548038,0.07944273716470779
4800,0.002384370374566492,0.00012132112379440127,0.0,0.0024036038091646396,0.07676324352645617,0.16523396118821324,0.02937167900666576,0.0,0.021281508101873292,0.4104738566882905,0.3053332437161696,0.00576990252739809,0.8038733395082549,0.0056414874143184334,0.012519789868632879,0.09927171392618393,0.03573527618573062,0.11239632795685028,0.0,0.06279898084697146,0.0006901808681651131,0.0010619086096033232,0.02918613759535124,0.08028006770426406
4900,0.0023800068512658673,0.00012104770874266533,0.0,0.0024037103923092965,0.07697770117371694,0.16965417464318258,0.030476297443906012,0.0,0.021713700808551784,0.41429987145091984,0.30566309139325554,0.005772479450464561,0.7983635284828384,0.0058616869969318475,0.012130480334650003,0.10187617042437888,0.03652209240248389,0.12092878692692854,0.0,0.06348138704231819,0.000696021670356368,0.0010667716778308537,0.02896903745829492,0.07955746063174897
5000,0.002370307332370116,0.00011889259663309311,0.0,0.0023881112360511813,0.07636813804385614,0.17081007225306255,0.03223830923611067,0.0,0.022312740197637123,0.4186513678426938,0.30521758698709145,0.005934245890527211,0.8149457236288932,0.00599278169778903,0.012135011471007151,0.10343337582531108,0.037842208614237344,0.1301289429239479,0.0,0.06390510981192121,0.0006988447591116077,0.0011100454545973331,0.028490925839279018,0.07705087861295676
