milliseconds,N_Tumour,T_H,T_C
0,0.009933208301696746,0.6061935147232747,4.474471728016876
100,0.010600084644034842,0.6649193175595819,4.517822631267214
200,0.01111438081935196,0.7119383547319496,4.6051207280684565
300,0.011378413336033635,0.7963294161094926,4.602508062771228
400,0.0115147731842122,0.8596195945562086,4.748876578877161
500,0.011491630381134628,0.9337738215516127,4.905700386653764
600,0.011103256155147005,1.010325804824149,5.115665363555403
700,0.009870993515040795,1.083654562231526,5.310754944852131
800,0.00896759270921059,1.1385358521512985,5.510111695034503
900,0.007499362839910024,1.17232354775028,5.797096795335363
1000,0.005743592073020367,1.200855961216535,6.166220438321307
1100,0.004234038832616326,1.1889082128779833,6.417058071835539
1200,0.0028566070518262145,1.1691474773673842,6.77028580311481
1300,0.001733553691007397,1.1330326000475461,7.089614143393424
1400,0.0013136840786776769,1.1005654591963103,7.278756786438536
1500,0.0005823255176946539,1.0620171371616485,7.572370386609351
1600,0.0003471159545170061,1.0031404852653985,7.792159648247685
1700,-1.646582417735409e-06,0.9676995751117401,8.051277420715964
1800,0.00014772855143029552,0.9213750364228536,8.153769932226169
1900,0.00017821336436700568,0.8794050853077062,8.331239840659775
2000,5.991791231859127e-05,0.8473062013227357,8.41283976760888
2100,0.00016524437518656895,0.8208474387673581,8.412319217995277
2200,-4.4935908097757475e-05,0.780597105833404,8.434803539829758
2300,-3.704446467133452e-05,0.7484888653528716,8.495635662461815
2400,-9.511915518427451e-05,0.7245834551409682,8.41925394414937
2500,9.164759071545433e-05,0.6986124665830435,8.411526469349704
2600,-0.00018260663752506587,0.6850265613206943,8.34089657463965
2700,-7.524237559406888e-05,0.6638853974685194,8.265116357425422
2800,4.849461650926643e-05,0.6525123980968127,8.226052910186176
2900,4.930928050262506e-05,0.639978208720843,8.10062661105316
3000,8.461116950930806e-05,0.637204228810703,8.023061070341175
3100,4.530396725906098e-05,0.6174146975401543,7.855475305696103
3200,4.756703120345348e-06,0.5992746952654846,7.848206018215993
3300,0.00012596421476945477,0.5859311482523265,7.6686782250478736
3400,0.0001948512388997476,0.5888828750835194,7.582899819436045
3500,4.437111415791915e-05,0.5846969554060463,7.420157786283271
3600,-0.00013527557716114133,0.568735082680831,7.369686087704569
3700,-0.00020443446167436354,0.5618041311217049,7.255374341157838
3800,1.4818311976335807e-05,0.5603010130772358,7.112930449068539
3900,5.615914698885188e-05,0.5513061479123404,7.007564970154528
4000,-6.882249719295585e-05,0.5498696498844436,6.943987522954766
4100,-0.00014950299837255691,0.5522340085630488,6.731890239058538
4200,0.00015510237241509166,0.529795697646781,6.710013546455789
4300,-4.407784001068018e-05,0.5380113769294953,6.558241652324548
4400,8.784944125708497e-05,0.5399145924603052,6.400074453037771
4500,0.00013173693220605034,0.5256794962324296,6.4087566769728035
4600,0.00014014560301690488,0.51824427861243,6.306516489045054
4700,-2.264983207073755e-05,0.5226344998682579,6.2159221565184
4800,8.322557297606742e-05,0.5286125208774787,6.080860903424118
4900,-0.00013198934885899554,0.5116755021195819,6.0366030815635225
5000,-0.00013256897430181645,0.5231064683380419,5.853200243060515
