miliseconds,N_Tumour,T_H,T_C
0,0.009939843965744946,0.6030128410854472,4.534603466541726
100,0.010641892598761197,0.6485766106298004,4.470827461621056
200,0.011134541600992627,0.7141052980351628,4.611074666438631
300,0.011384042111302596,0.7858138288010568,4.589496977816587
400,0.011761239534637114,0.8724159945545984,4.7663267221227885
500,0.011537337630993594,0.9307283269775399,4.926475953720319
600,0.011067572786019941,1.017771522347685,5.022124585210687
700,0.010184139853131827,1.0858829932529261,5.284553117209775
800,0.008658409226122751,1.1327421414729442,5.46949898693803
900,0.0073660700176675226,1.1634169217420993,5.76004681610872
1000,0.0058839058819975445,1.2026745619734576,6.151027726318169
1100,0.004069876616062249,1.1857913226700287,6.3795726575385086
1200,0.0027298572838298685,1.1820120821037592,6.707902948038628
1300,0.002093338998200741,1.1420673610631749,7.007580155590134
1400,0.0011732785042321942,1.1091208319932013,7.37954126840854
1500,0.0007449785355678781,1.0489800299950796,7.539224321592629
1600,0.0004721460700131168,1.0115413394173436,7.869851602889857
1700,0.00019388358212629397,0.958934085954751,7.945586943730006
1800,6.892553791166695e-05,0.9247918627487469,8.186879821426139
1900,-1.5228289504999587e-05,0.8695831103736074,8.30011468367913
2000,-0.0001616672267742141,0.834179541283139,8.336858428743078
2100,-9.966266610023936e-05,0.8089532269873685,8.367868615624921
2200,-0.0001767901888386071,0.789038986389244,8.430583768256113
2300,-0.0001910902695406254,0.7522062146966382,8.447492544701593
2400,0.00012461764567685575,0.7394641770953171,8.426372758143058
2500,-0.00018098644423155113,0.7080086571223947,8.42273163412458
2600,-4.044888759001509e-05,0.6819609053545578,8.308240680339674
2700,9.475415527003092e-05,0.6788898417391361,8.2341429244778
2800,0.0001473110752343744,0.6652922434270582,8.224216391006927
2900,-0.0001040225994335771,0.6409527302297069,8.140089509918278
3000,-6.10863383364966e-05,0.6320933446235014,7.973495774007451
3100,3.5986036460357266e-05,0.6076323491303719,7.926833356898899
3200,-0.0001957299434920697,0.5974564431457057,7.842754162503803
3300,5.002137700261248e-06,0.5965846437927906,7.757689557251093
3400,1.2272964202492246e-05,0.5888805764389766,7.594534224590794
3500,3.101167656730675e-05,0.570907736952932,7.491886905731955
3600,-9.09760084611982e-06,0.5785132852700385,7.307315228297495
3700,-0.00017991098744208576,0.5728086825363714,7.226431478300588
3800,-2.5136704664315717e-05,0.5588773385345592,7.135911278856319
3900,0.0001273395420432344,0.5538158794998271,6.9752937992195445
4000,-9.9302574750526e-05,0.543265278698778,6.927351614249735
4100,0.0001774805975443226,0.545558644518942,6.728553626060479
4200,-7.93791546387091e-05,0.5452193265820743,6.625940415517218
4300,8.401118285918756e-05,0.5298586448866803,6.512697211420762
4400,-0.00010846909495245651,0.5353364075879138,6.450339680189481
4500,3.8972665550515753e-05,0.5198733669900367,6.343175861304501
4600,0.00013382327315019038,0.5181009556211899,6.3163085258077345
4700,-4.805246630172424e-05,0.5336972647096863,6.196480609118196
4800,-3.2230434020484125e-05,0.527912896089128,6.094738872712155
4900,7.775294868953625e-05,0.5112783215807929,5.944661713295416
5000,-1.4679536841681626e-05,0.5217239220351669,5.912334262175525
