miliseconds,N_Tumour,T_H,T_C
0,0.01000620472204522,0.5941357488657079,4.52320431496543
100,0.010641147735314287,0.6581358338422446,4.546620682060384
200,0.01094141374239844,0.72548739523487,4.541234422387708
300,0.01137805597567932,0.7854491821250833,4.646947374354913
400,0.011478406801150481,0.8581934985448023,4.719210742901936
500,0.011500945011784789,0.9324537506478158,4.909261465631074
600,0.011097483766551336,1.0169882163754638,5.084763284102183
700,0.010018509395674153,1.0654657720965177,5.332274754334698
800,0.008671596680560549,1.130264560461764,5.590180580660053
900,0.007254835822634336,1.1734225257871884,5.781919585698412
1000,0.005795465000527221,1.197304814595747,6.049573752809046
1100,0.004044375079016488,1.1875490931052355,6.478125217378952
1200,0.0027508673876869773,1.1681704249401483,6.75625393395672
1300,0.001850854236031816,1.148927055192405,7.051478243864638
1400,0.001249346775596471,1.1002917812572341,7.321399121727517
1500,0.0006301341950548469,1.0645293174889028,7.602516908756814
1600,0.00037310432047513506,1.0103448105684345,7.79061458478582
1700,0.00038896727024980966,0.9526240229585357,8.007941952999364
1800,0.00020018415224487982,0.9304016363646357,8.189420017199438
1900,0.00013031270304268662,0.8748393078143261,8.298183053738287
2000,-7.851962900910027e-05,0.8340960474670237,8.364013613578722
2100,1.2489827711615553e-05,0.8182640850092766,8.434461630651912
2200,0.00019516285436667837,0.7726492289787407,8.500225790081844
2300,-0.00015369174903902375,0.7571285988338927,8.452060670456243
2400,0.00017726836069017007,0.7230237407831634,8.435248796534559
2500,0.000207108612914069,0.7008093176315173,8.39433227265038
2600,-0.00011628161666779529,0.6907509097024342,8.367244020424367
2700,0.00013310925217739443,0.6615253184467146,8.305615923632187
2800,5.9750875580187024e-05,0.6620437076082155,8.152105332601058
2900,-8.806061057964562e-05,0.6431425523481211,8.110350385176215
3000,-2.373343123415003e-05,0.620373993224485,7.970828038124738
3100,0.00018317503155587943,0.6228360083113175,7.886282349986335
3200,0.00014560482777661548,0.5971637823976774,7.773097443384621
3300,9.612521604295797e-05,0.5929820430531209,7.708889085639518
3400,2.293826743737492e-05,0.5819625878152084,7.600768786711433
3500,-9.690668036181286e-05,0.5789954068901135,7.412485049953668
3600,-5.0623849752412615e-06,0.5681670006479669,7.390135586748635
3700,4.005898386545457e-05,0.5590282181140479,7.278966282212027
3800,1.6018154871392506e-05,0.5648425308136694,7.178122005460403
3900,-9.824722355243344e-05,0.5403316035441977,7.015951774582964
4000,0.0001483032006630563,0.5375841581388672,6.87841080555449
4100,0.00012500238702681712,0.549039103358251,6.737326678058044
4200,0.00015583764745887076,0.5434210833650045,6.694445996753133
4300,0.00014631012977489455,0.5385743060741972,6.545511789138381
4400,0.00012012467813611119,0.5345403467975871,6.506208644208469
4500,9.819495238501668e-05,0.5340018248505292,6.391833551139933
4600,0.00012009614545102317,0.5185935874145322,6.25035475301395
4700,0.00016457672384233743,0.5171884201496103,6.157267986254987
4800,0.0001972961324188556,0.5310346644973866,6.095773449724042
4900,1.5048262882124347e-05,0.5292190232572588,5.9625896908191836
5000,7.162273160574268e-05,0.5183139189311342,5.854172201440472
