milliseconds,glycerol_i,cin,glucose_i,G6P,trehalose,F16DP,F26DP,trioseP,Gpd1,pyruvate,acetate_i,ethanol_i,Hog1,Hog1PP,Pfk2627a,Pfk2627i,AOG,gpd1mRNA,stl1mRNA,Stl1,AOGi,Fps1r,biomass,cellvol,glycerol_e,glucose_e,acetate_e,ethanol_e,trehalose_e
0,0.08084747951137701,0.5321226627040339,1.9571083209061904,1.357002241001808,0.004511446493521776,0.18028327214051657,0.00011211667824108325,0.08118289078244388,0.048513860610179385,0.00685645378860434,1.266205731214649,14.43055940676733,0.41749120878621054,0.024016050059366613,0.004485957837287613,0.027122320671981705,0.00194996443268548,0.00145920407641593,0.0059487586668573594,0.00011121420397987594,0.02170289974497636,0.2659343966092642,2.1735917463455317,0.00023999783108749064,0.0026140629952486954,0.10469702519239182,0.0024628080793788988,0.027733773305170704,0.0001539209992980723
100,0.08085039349534112,0.5321319491812623,1.9567725623084482,1.3562887568930844,0.004512127843267459,0.1805617253382809,0.0001120894411443607,0.08097037771859988,0.04851086432248163,0.006870969610957286,1.2662174274820848,14.42169130332286,0.41776713698160706,0.023201791625379838,0.004472121317506597,0.027131336854462812,0.0019499342910319116,0.0014591476452295246,0.005949873884462139,0.000112546722565491,0.021702923562991062,0.4861021706775017,2.1737352713131592,0.0002400074933545278,0.002614065491312496,0.10469679823123143,0.002462851749505983,0.02773715973831754,0.00015392101196649174
200,0.08084181113217512,0.53207278185667,1.9568942532069733,1.3566473781444748,0.004510342434170832,0.1805009879233578,0.00011208953059131252,0.08021030916155769,0.0485111819902425,0.0069219674434346295,1.265816368727428,14.420247288853377,0.4181566589587198,0.023182906438606012,0.004468119113132527,0.027150048207870803,0.0019499283832374989,0.001459023559299642,0.005948844908443038,0.00011214129190587826,0.02170291986816713,0.5819829746278745,2.1738881336767,0.00024004764014050046,0.0026140610665932136,0.10469682161507103,0.0024629185723652807,0.027737754504519582,0.00015392100289865149
300,0.08083659722205765,0.5320678089632097,1.9567516950363908,1.3561757402650796,0.004509948392706572,0.18123352953729527,0.00011207706598438234,0.08024799718875365,0.04850471397018274,0.006953132824408567,1.2656739131857302,14.417864610169751,0.4185198143384108,0.022504482189306625,0.004453447774833936,0.02713253198112821,0.0019499337380250636,0.0014588175397888226,0.005950158082067188,0.00011312448959046274,0.021702920124070216,0.6192279344054958,2.1742350694084758,0.00024005282510311196,0.0026140683992673733,0.10469646546068073,0.0024629818180360746,0.027738029891679245,0.00015392101505462997
400,0.08083887372886567,0.531974427179865,1.956589622893192,1.3559528093694526,0.004509700574202405,0.18132108957091156,0.00011205830317605989,0.08020058900434608,0.04850301515638679,0.006957200942043342,1.265727060492591,14.416849674976653,0.4190880498591962,0.02224715131776181,0.004465619447420067,0.027145381298711642,0.001949891201096698,0.0014588067236170786,0.005952789762864737,0.00011335441571108802,0.021702927098747982,0.6526959041144539,2.1743510678205618,0.00024006029819016345,0.0026140642440553,0.10469655589012626,0.0024629373268739234,0.02773935111237186,0.00015392102342088262
500,0.08083597792711895,0.5319742903172632,1.9564503980857164,1.3558151234710567,0.004507922201115086,0.18164560638084717,0.00011206354349710041,0.07969699595793574,0.04849817922655982,0.0070181650080031275,1.2656316221119313,14.412889893433167,0.4193856489004499,0.02194402634333514,0.004442088915007402,0.02714563758494305,0.0019498887543252703,0.0014586656458454572,0.005951700467952241,0.00011496881088437786,0.021702941046371573,0.6707239197471111,2.174527652713666,0.00024006868986340167,0.002614071363142385,0.1046963450933465,0.00246299469640684,0.027740502113400498,0.00015392102231986263
600,0.08083323084417868,0.5319768029584081,1.9562829638459884,1.355445292651622,0.004507512243120928,0.1819941235820031,0.0001120352151614755,0.07980746912965318,0.04849480132086408,0.007020200777137641,1.265306176882614,14.410131826404884,0.41944572902195,0.02165553079902524,0.004447210467424776,0.027170716664305712,0.0019498710775369716,0.0014585839822335441,0.005953350627506992,0.00011614985419802065,0.021702961997798975,0.677540200090586,2.1743404636284374,0.0002400871777634333,0.0026140749052225654,0.10469606542435547,0.0024630193317357746,0.02774124417074336,0.00015392102845180605
700,0.08082689579558783,0.5318688445846043,1.9557812782073414,1.3550795477416513,0.004507391406392902,0.18237394163868284,0.00011203096797816535,0.07929790341506743,0.0484923386125336,0.007069685923256603,1.2652461308658938,14.410744161741516,0.4199899601123979,0.0212084542692597,0.004439549449231746,0.027178474597386572,0.0019498720064377165,0.0014583017765604906,0.0059538603792799755,0.00011558088828067527,0.021702989951448048,0.6837364311545842,2.1745952938977218,0.0002401223568282698,0.002614074873775047,0.10469592613103555,0.0024631098797856456,0.027741830730630378,0.0001539210353700337
800,0.08082330171882773,0.5319095878683245,1.9557974204512847,1.354430289055747,0.004506259323667036,0.1820908699065677,0.0001120027619802641,0.07912834952078604,0.04849395014961374,0.00709305421844869,1.2651847852844673,14.404681050064966,0.4201000569219167,0.02103325043346456,0.0044119465914098,0.02718626416967096,0.0019498734675069262,0.0014582770388800335,0.005954350081840722,0.00011592032254900302,0.021702971271787167,0.6912100079474934,2.174900112377776,0.00024013251548721495,0.0026140789294296267,0.10469606929818501,0.0024631420041938217,0.027742662493405568,0.00015392105020385218
900,0.08082186028292565,0.5318260160844891,1.9554330479192406,1.354657246150461,0.004505249687723341,0.18291735091538322,0.00011201877867721727,0.07910114138205725,0.04848872329177668,0.00711632944401613,1.2649527046799063,14.401634410768914,0.42029832193352723,0.02080615343289886,0.004412153441696685,0.027194133706679367,0.001949836575430621,0.001458280505921921,0.005955613181062399,0.00011817117209639607,0.021703003521787848,0.6867719938905671,2.174741875811522,0.00024014755196989128,0.002614081365113998,0.10469583494514373,0.0024631502335613767,0.027743604770177156,0.00015392104451837911
1000,0.0808113364558072,0.5317956636001662,1.955452375728329,1.3541967243110793,0.0045053536962542185,0.1831831741108326,0.00011199377761449144,0.07857095548897047,0.04848518490408027,0.007150136277639283,1.26496447096195,14.400589755412845,0.4204701102758724,0.020435816921731402,0.004393316622934901,0.02719193774462653,0.0019498538567347824,0.0014580035544074416,0.005956440361196736,0.00011800058782026091,0.021703012401260772,0.6952604426099651,2.1752331395617643,0.00024015637519292853,0.0026140812922584413,0.10469565297193979,0.002463180674421851,0.02774735153336446,0.00015392105501393607
1100,0.08081229555607446,0.5317583079511276,1.9552399104039118,1.3541667924256546,0.004505309823857695,0.1828065118820893,0.00011199820715358473,0.07839237862983552,0.04848555845022957,0.007154931951855339,1.2647311711011104,14.403294383533003,0.42092314321843866,0.020187067957783255,0.004404240079587205,0.02722009544625568,0.0019498237811313396,0.0014581133763885814,0.00595776510918383,0.00011950127038755891,0.02170300689247165,0.7083596231525353,2.1754032968004595,0.00024018654574983755,0.0026140869692055408,0.10469549245467316,0.002463169853061836,0.027747268911999638,0.00015392105359536212
1200,0.08080969372518303,0.5317763410851473,1.9550780512817296,1.3538791231964322,0.004503965542027509,0.18344103614743226,0.00011198348057035315,0.07825750558617342,0.048482413748458464,0.007175385933442947,1.264741523630131,14.398596898512368,0.4208474298097747,0.019851770334427365,0.004391652194782486,0.027220392092258634,0.0019498044644647,0.0014577798604655952,0.005958051577184478,0.00012036525999181523,0.021703038688368526,0.7045167246419562,2.175219278592002,0.00024018876667385262,0.0026140849338531745,0.10469547785318377,0.0024632460385306328,0.027746776141747653,0.00015392107271138512
1300,0.08080374726438584,0.5316906776530941,1.9551974087189459,1.3530716442718485,0.004502786526832012,0.18388580193175003,0.00011197871077517573,0.07778510418822297,0.04848031594191642,0.007181248154479449,1.2645394524800717,14.397766057250658,0.42122900367498173,0.01981260185583526,0.004369843547107384,0.027227222171631378,0.0019497940499634317,0.0014577356531051604,0.005958532965971454,0.00011993688782692519,0.02170303303507876,0.7024291684772261,2.175316831250869,0.00024021272280599408,0.00261409380391185,0.10469524637540067,0.0024633132006236748,0.027749850801330432,0.00015392107673700573
1400,0.08080115918632912,0.5316796474956275,1.9546491117128022,1.3528864450576608,0.0045036255384151595,0.18368747823453302,0.00011195791803183356,0.07763529280721358,0.04847409374324916,0.007223756262155738,1.2643602275349248,14.39575803661443,0.4214403377557817,0.019542885616789178,0.004374123068823232,0.027224407387676355,0.001949794744178788,0.0014577685171094335,0.005959674717962853,0.00012186351462367531,0.02170306033416907,0.7112167536968206,2.1757680856178205,0.00024020460258009985,0.0026140926353716057,0.10469501050744794,0.0024633282221484783,0.027749442770633632,0.00015392108330023968
1500,0.08079516393677098,0.5316625556345516,1.9548935590923735,1.3525404920042978,0.004501766301608743,0.1846637135380851,0.00011194828001461382,0.07746841675006895,0.048472977983009015,0.007245523642165004,1.2643457540593297,14.390088422393584,0.42140581930456017,0.019262293793825665,0.0043402795330684234,0.027237481011907674,0.0019497810427535549,0.0014576492757714516,0.005959953993120186,0.00012226740652283733,0.02170306332601316,0.7231283902297709,2.1758422324078546,0.00024023115245838122,0.0026140960646482275,0.10469513122314007,0.0024633759316794,0.027750490556396865,0.0001539210887572077
