milliseconds,HR,G,ERK,PIP2,DAG,PKC,PKC_a,GpERK,bpERK,barr1,barr2,G_a,HRP1,Hbarr1RP1,Hbarr2RP1,HRP2,HRbarr2,Hbarr2RP2
0,0.07922986751106448,56.95272378444017,4.2580224524051635,0.9996918602541139,-0.0010349520593458828,8.843529898844682,0.001012393950383848,0.012571027350250345,0.013103587394714265,0.8580819044884177,0.48323926328104133,0.03370636245394227,-0.00016376256275865684,-1.57787400757102e-05,9.601598322391499e-05,8.540815023921341e-06,-1.300966838344553e-06,0.00019753225624126884
100,0.05862446200875775,54.68998618956912,4.253001671615681,0.558684814444825,0.45449922046124647,8.831795780868795,0.017294751854757533,0.017814564061299668,0.010937008633303883,0.8566766782643361,0.4817393149042365,2.219452556032446,0.011776255306013856,0.0019977551097173614,0.0007395884795420096,0.006144710048352659,0.0006603681110594105,0.00028070743269580306
200,0.043770094874703395,54.02656043601534,4.218678932489606,0.1808679595347442,0.8319849142232703,8.79239130180985,0.05806869224511996,0.045358285628856604,0.021158240409959256,0.8533623861690995,0.4789577486771955,2.9502763321884733,0.016924330037929113,0.004861875472828898,0.0025631186293750678,0.010139767803834833,0.0010647130584182202,0.0007026931909947941
300,0.032257028780666455,54.01030565076156,4.157145226395963,0.05891525566755138,0.9402211245302639,8.738526002105765,0.10569557911527912,0.1105399863818211,0.019490050985603583,0.8497364976090883,0.47573852589035653,2.97002430044524,0.0186552743618368,0.008859991417480067,0.004772744407115687,0.012774692295000986,0.0012848557800789224,0.0010180584829986214
400,0.023723575295705828,54.25759719700326,4.056195209232151,0.04221219168539782,0.9568883185509443,8.699420309223045,0.14892034121071346,0.20126565050131462,0.022762573505723614,0.8449139286168156,0.47264371870562033,2.729954572525689,0.01775901557230021,0.0133696634546621,0.006912524858144479,0.014771352047255657,0.001410351167976126,0.001820515399412506
500,0.017413104508222386,54.656419454794616,3.929111691931843,0.037854292679477486,0.9602444125990649,8.658735838647052,0.17941997988680208,0.2975801197705144,0.04109907564906111,0.8418046871773995,0.4701690738747367,2.3258831084453884,0.016489057956085698,0.016982050435546608,0.00923349413031843,0.015782279376749843,0.0014652432215706758,0.002345872893648869
600,0.014052806304282172,55.08785676520352,3.8219294096669807,0.04605168498781218,0.9662448910416923,8.628060356170424,0.21196928223823014,0.39558990378807984,0.04161808998781813,0.83749616227388,0.4672537327243572,1.9242550719244549,0.014297111516923049,0.02034104495275544,0.011002412963118097,0.016306947913891548,0.001495523948989896,0.0032832409787736812
700,0.01116784617299849,55.42246218927907,3.733118988341065,0.04704409764182017,0.9510316032751943,8.605253503838881,0.2351884793151258,0.4970674123275764,0.059491604666580475,0.8348962695959724,0.4654314259895253,1.4976029091523075,0.012356110501127488,0.02275028074977914,0.012466226248590857,0.016800614347129768,0.001434423502241502,0.0039212553377984075
800,0.008409948415523307,55.810207218139205,3.6418595352843055,0.05721417609679194,0.9444245275240014,8.583886259266196,0.25843186417249764,0.5706918140277008,0.0738096070056574,0.8326568539689135,0.46376529092134666,1.1933362748191931,0.010493792499628816,0.024949631350551935,0.013417064751452816,0.01676094687435919,0.0013576726916740525,0.004423893083861435
900,0.006865399903499715,56.00601710394505,3.528432844853642,0.06872712150875442,0.9448501912897499,8.571264196375763,0.2774656255252295,0.6288979928387374,0.09445712595452285,0.8307982058351371,0.46164535857593914,0.9466553101027215,0.00884043160078315,0.02788104367103236,0.014687554646461041,0.01647613676032497,0.001287592265479986,0.00521263705638582
1000,0.0055351699196992295,56.25894642422733,3.451035398600328,0.08740226457748343,0.9304390824621988,8.559632003734768,0.2843896817080314,0.6889001525279204,0.11891405173081412,0.8287538497534122,0.4607399689693005,0.7501396379400213,0.007020224749146547,0.028834882338504602,0.015193875084954546,0.01625571530849352,0.0012146199649747463,0.005686011082833345
1100,0.004392766812607087,56.36142938933852,3.4085999683371284,0.09339489379246861,0.9142947687943882,8.543584409226286,0.299378015107126,0.7526711184285411,0.14573738762705743,0.8270429434381715,0.4598504375529786,0.5828766000785846,0.005987421643135024,0.030332929258415475,0.015998127212293926,0.016105604844717986,0.0011474260909537617,0.006104297788809377
1200,0.002449176188070787,56.48084621807087,3.3259896696484073,0.10289685342472939,0.9032468002275152,8.535576681121494,0.3033532016013542,0.7858121707068393,0.15140882685552542,0.8257925109863078,0.45842018056363215,0.47927486228859434,0.005044514967477425,0.031848980646506445,0.016631397266071008,0.01579724512906946,0.0010418463272847533,0.006891448491263144
1300,0.0030104894445840843,56.62109041183881,3.295224578858952,0.12637196187381652,0.8717405735144613,8.531682310094645,0.3062950239678846,0.8029414224971327,0.1815656096113761,0.8249332654409421,0.4581300947942164,0.3603056617121434,0.004273340645671974,0.03253855565307395,0.016916781240918402,0.015397183333107974,0.000979816455325846,0.007171106539971276
1400,0.002189212892986045,56.66437116607577,3.2618368228211354,0.15648135515464723,0.8546038099478431,8.527955094001815,0.31428331993048036,0.8265654956773618,0.18991104685770355,0.8245711662447147,0.45711738480353925,0.3441225339739418,0.00361538714037555,0.03314026630701506,0.01723771491154739,0.015022557713221175,0.000894551386721344,0.007791962195971796
