miliseconds,HR,G,ERK,PIP2,DAG,PKC,PKC_a,GpERK,bpERK,barr1,barr2,G_a,HRP1,Hbarr1RP1,Hbarr2RP1,HRP2,HRbarr2,Hbarr2RP2
1000,0.004415151441158061,56.21830069319643,3.458326032579776,0.0911841280755782,0.9238218976476228,8.557929341655123,0.28896296807084304,0.6889161027041706,0.10889665760409295,0.8293039060842389,0.46049344023447925,0.7837679831753246,0.007353287672921794,0.028961984921219274,0.015272915520686898,0.01650841688585243,0.0012108990616764928,0.005745311290157509
1100,0.004158071169021222,56.36195749219165,3.4025979252624294,0.09657930189103751,0.9173711912917836,8.548601259341156,0.3000184500798628,0.7465606179842053,0.13102561185783612,0.8277840622610535,0.45959723719911966,0.639571019417503,0.005936895541285238,0.030963809134092177,0.01598499547644509,0.01615083720587329,0.001145099883117809,0.006427195483729264
1200,0.0033080037028466397,56.52422326764047,3.3522441741421902,0.10824471735468418,0.8941581865222787,8.539015942841901,0.3039647824919721,0.7728499624345921,0.1571832658014561,0.8265279448978856,0.45846870917777566,0.4987291768160562,0.004733463490360232,0.0314967605271251,0.016611530213443863,0.015651741529917763,0.0010488927380859457,0.006840482152376
1300,0.0030598829334481255,56.57983235400381,3.295218075429019,0.12813698073920562,0.8702637192459171,8.530854699591213,0.31265271285129864,0.8066928982980872,0.17496057655627328,0.824869817148804,0.4582054608268799,0.41418625216985455,0.004009090908287872,0.0326423192524861,0.016672432308410763,0.015315191041890372,0.0009913878019705352,0.007351569133822217
1400,0.0016203768792471202,56.66994274091694,3.247962185782457,0.1553427397371437,0.8588367695792293,8.528666314197938,0.3136591804647535,0.8271507283882541,0.19451210437749286,0.824843105379658,0.45713878141245423,0.34571421511823097,0.0036025905937789983,0.03308395579173786,0.017244450497962978,0.015146861539767425,0.0009226805800358487,0.007754620474401867
1500,0.0015585917574439008,56.69714403922444,3.197340109699866,0.1627762242213139,0.8437933211528805,8.53114430545719,0.31384436467646654,0.8353122604274885,0.21291319544678194,0.8237983488741155,0.45690723783324494,0.25878355674168324,0.003134086822260515,0.03396189588678443,0.017337613167370102,0.014600956480715471,0.0008437492816643808,0.008277853724850934
1600,0.0010065883000072529,56.79757072833412,3.167511133731977,0.17807439397702535,0.8210438431593396,8.527140165468975,0.3122765639500406,0.8560836744778509,0.24700373937404155,0.8228500759335048,0.45606636208810625,0.2553740437872248,0.0026652504657616576,0.034900480519158714,0.017431007724283704,0.014472988153589827,0.0007691537454527871,0.008690894904346966
1700,0.001154457170130704,56.83856517570483,3.159159416032187,0.21226257894182698,0.7956741013706773,8.52748432036289,0.3157098982573461,0.8658358147804138,0.2522113182314517,0.8225341283890205,0.45610076287191537,0.15189242800933944,0.0018967524981033951,0.035505256195900455,0.017684166821809618,0.013943723195220081,0.0006874866898605855,0.00893086161500736
1800,0.0007832672390468418,56.791967772591995,3.134009979877955,0.23075663617467296,0.7781525798467752,8.534321493126328,0.31162603963480257,0.8487533328075647,0.27457760659200925,0.8219536816984958,0.45531695353687063,0.17403189325571822,0.0019894865333345054,0.03533913758045791,0.017708185449872304,0.013838355616021637,0.0006589802510438969,0.00939710718638203
1900,0.0015890366227603887,56.843908865355175,3.100090071471614,0.24960186415565785,0.7704410534956794,8.535872090783165,0.3061196167639109,0.8463546727931245,0.29873496186834986,0.8223045026754502,0.45535739296842587,0.11489575073311017,0.0017779179369419658,0.036185643838097664,0.01763967972181874,0.013451192366244839,0.0006045985032755566,0.00960282118268163
2000,0.0015382532979280994,56.89821170362432,3.120375223521011,0.2533704837575949,0.7448360880538982,8.536672448714938,0.3044372311909251,0.847320714467824,0.3132849710829438,0.8214654821962948,0.45466452857960954,0.16157235756234567,0.0015052348304710943,0.03568749523670211,0.01748488668047752,0.013131381869568345,0.0005499308676523672,0.009883031070672385
2100,0.0013346074440299348,56.85832374501757,3.093544707950525,0.2766874520153427,0.7208483776610951,8.544249198648654,0.30132390174395096,0.8379184293761975,0.3458582677521562,0.8216084944276512,0.4544553307392197,0.07961894938273778,0.0014420696006244408,0.03641376698541232,0.0176034225873032,0.013029228295575452,0.0005167307748638486,0.010258010123379263
2200,0.0013556543470706615,56.92024539556495,3.078849430173817,0.28840674625719254,0.7128814161221905,8.546925487018457,0.29818140703612306,0.8405387901762094,0.3558024374762686,0.8213334023357745,0.45464780476383176,0.07945266764765141,0.001209471363038301,0.03717249883221382,0.017413329080098183,0.01281076247356198,0.00046079325566789547,0.010492591800795053
2300,0.0014315580924691299,56.90850227419222,3.0673071861411256,0.3258987220322634,0.6907721042581351,8.551885657408777,0.28758147296566594,0.8082242678848137,0.3783834528024299,0.8215391430564878,0.4546723899865313,0.0775080689766037,0.0010285951319432796,0.03700920890749227,0.017656996420735364,0.012507329731896649,0.0004118389026230131,0.010739879728458196
2400,0.001195475106582295,56.915020922726335,3.0688512860604718,0.331415043814883,0.678128278728625,8.555387397317148,0.28339591549972365,0.8170826560865933,0.40261760504726607,0.8207207279890301,0.45422506736926405,0.08277822275941638,0.0009334241372944575,0.03699152388310714,0.017542044963980864,0.012390715659698659,0.00037139794154179004,0.010692460681540537
2500,0.0016567607616604298,56.91392305119155,3.049190809883722,0.3475068784806894,0.6602990982614331,8.565760805977833,0.28217066779608063,0.7828131813297602,0.414712350059958,0.8203740692468522,0.45436050059599836,0.06081498275247339,0.001153587661033191,0.037178267646828835,0.017532109955318044,0.012134780975831955,0.0003480117505433724,0.011172825493180822
2600,0.0015289575406681876,56.9125613939646,3.0556855924365527,0.36278924622467373,0.6388016775143445,8.565208172867058,0.2783094044914889,0.7803685310895592,0.42338533650421495,0.8208903880449516,0.45430045462262736,0.06655442116626611,0.0010756256418013711,0.03791380678592775,0.017207879961482136,0.011789772764064056,0.00033307978527956627,0.011324512322131941
2700,0.001498333467737287,56.8838954065537,3.0402849154432166,0.3706828525317996,0.6282748638622037,8.573232787122626,0.27079917284140437,0.7739496525487742,0.4596616176286375,0.8201498915865232,0.4538323297027431,0.07222457806741184,0.0007052008449266279,0.037240189332296614,0.017112218950236787,0.011798516819727824,0.00028515553829787415,0.011435407135986857
2800,0.0012301759729415201,56.905346441054256,3.0662350111476266,0.3899807575197457,0.6051225199259412,8.578919937262063,0.2649533942780461,0.7508572811876966,0.47277187190219017,0.8203433766700633,0.45387827736352643,0.053523312424463745,0.000621707166151605,0.038108263556789194,0.017119591500172414,0.011636627351724453,0.0002636759222255435,0.011483630890498881
2900,0.0011978221257462067,56.935781268766576,3.0515078283347297,0.41426388654978963,0.6073413491265189,8.582020023562691,0.25564870614010937,0.7375747529752088,0.4834316354323668,0.8202076704560646,0.4537718487924748,0.039183807970915856,0.0007657128170420855,0.0379767156907139,0.016952825902022503,0.011492944610349286,0.0002516729279360383,0.011727526141768113
3000,0.001484559908857192,56.907434563312314,3.0452365619063,0.427030608206023,0.5782209289791678,8.592960003922725,0.2515098058375052,0.7202318029887775,0.5009245139034969,0.8200446393333517,0.4542495492343721,0.07118126302099621,0.0008242535735792857,0.03815234405891635,0.017006639399699618,0.01118287168404725,0.00023738480780730655,0.011891627433569951
3100,0.00027960322343350847,56.902894140611366,3.0393439010873404,0.43196415323411896,0.5809527013365718,8.593794611188,0.24737295918358504,0.7100913139928072,0.4996946229721121,0.8199845673402487,0.4542291386641592,0.06690575524688117,0.000847659758496104,0.0380132136708721,0.01679908366257779,0.011134017297194675,0.0002368328307359092,0.011805067152649751
3200,0.0012184157433650904,56.88645500044822,3.0702065389071183,0.45268590502364997,0.565780129732193,8.603037531176657,0.24380181448891106,0.7007828816116208,0.5179742063508275,0.8192161877111763,0.4538726018727436,0.03258080376539196,0.0006390149857329693,0.03804377693969431,0.0168244070236076,0.010979280993596434,0.0002229357479042997,0.012009034844032578
3300,0.0008484452694602899,56.95819931834771,3.0481754329933923,0.46137709196042176,0.5489725097263272,8.603823154251192,0.24110180000711345,0.6835775245830426,0.5333031530223143,0.8191294117476462,0.4542552525652048,0.05952815987997912,0.0008078198561849169,0.03887632539340286,0.016500811080079142,0.01109109093999797,0.0001964469231172407,0.012014881205735621
3400,0.0002975340365280903,56.90519615450088,3.0442032856222903,0.4606238436134087,0.5497815531787548,8.612295917624833,0.23174243116523063,0.6649143429212407,0.5566480219092375,0.8192234706739243,0.45385075058836044,0.107895743025337,0.0005368728012937177,0.03810239442067722,0.016656996774107678,0.010889806060452352,0.0002029603677907579,0.012103179254819288
3500,0.000781923931549296,56.91105019859178,3.0543432434221742,0.46597082947938534,0.5227182420243294,8.613491752889374,0.22775644071862342,0.6585734722085972,0.5624940683036405,0.8187643384648426,0.4540163323353219,0.09101087517427064,0.0006507330386643726,0.03856458139218984,0.01638688977165688,0.010871820799044904,0.00014967036987582425,0.012208145231227659
3600,0.0010147267983567274,56.940102773204494,3.05188233215808,0.4864428003266872,0.516433972647768,8.61739304023178,0.22211314290252682,0.6304606889033646,0.5690297921649032,0.8195309318999374,0.45408582788833524,0.10717391045926772,0.0004318289395462035,0.03864280373493189,0.016374706085730335,0.01067818585936029,0.00015566616895458957,0.012371404958685267
3700,0.00037066771113729535,56.939579883764935,3.0534551717493286,0.49579500299210255,0.5062821324398943,8.624658182206774,0.2234225965121789,0.639072466410609,0.5909392090145505,0.819372226276603,0.4541851708330488,0.06377285192560872,0.0004559873024638934,0.03927754561139842,0.016526164751892104,0.010654650314873972,0.00014863828722529797,0.012542792439538498
3800,9.014503842895633e-05,56.94921049833554,3.081096225712298,0.5087304613928875,0.5055785452652349,8.627254278084031,0.21332500477823876,0.6196008639300737,0.5883299368688236,0.8184476806922881,0.4544116279153484,0.09691846328086805,0.0005185448352273826,0.03897898190204528,0.016309823594160864,0.01045899461965332,0.00013716242785647242,0.012745838610244536
3900,0.0007779390947846765,56.921115735597255,3.0485686157102,0.5116249106602018,0.49526530282534903,8.63214786419536,0.21452872321928956,0.5990640072863452,0.5996041325592513,0.8188161954969154,0.4541882213907257,0.03039688585315882,0.0005829013953484249,0.0392134892018383,0.016279626102451913,0.010568055029985795,0.0001112900359145162,0.012435982197913371
4000,0.000890324945072492,56.9491031100774,3.0794599333737027,0.5239756345144241,0.48114389859462986,8.634976935093478,0.20875350139809185,0.5991516786468987,0.6202069010568533,0.8184258415001209,0.45430848036157473,0.08835179408754565,0.0004468227170887452,0.03971541027519413,0.0161623904077594,0.010472550025066136,0.000121315535850639,0.012843821117407943
4100,0.000991197535315436,56.95812991017436,3.0597316801913372,0.5350278830129339,0.48993515182471137,8.640794044727858,0.20348137850173542,0.5775912603451312,0.6230947973781563,0.8182934526594284,0.45435719474583913,0.05150207954240932,0.0006601826802964096,0.039315622772022045,0.015851338262478844,0.01022568821862168,0.00012158363882714082,0.012563046606603854
4200,0.0013720560940832073,56.90399286778082,3.077062736916149,0.5407324139743491,0.47892751028180514,8.645609652783168,0.20438558179325747,0.5737719053553301,0.6231044499925255,0.8185414192912137,0.4543925872826014,0.0915799710201195,0.0005964163200573465,0.03917403838788654,0.01592921396216401,0.010218163194602614,9.627971778113058e-05,0.012584232240473411
4300,0.00027413739483425495,56.96422526942482,3.0578414492522623,0.5413415109567556,0.46633271855097413,8.643698813953165,0.2014231886940199,0.5530197231301023,0.6448733672309376,0.8183582813222255,0.45388332427144285,0.056260951845148566,0.0005239760484477355,0.039432618446723126,0.01576710074981195,0.010348015889435725,9.520899773895386e-05,0.012842583077678105
4400,0.0003398193735151764,56.928304790206454,3.0745246118271083,0.5450750834529805,0.4649783604080621,8.652550424917033,0.1973425842702443,0.5490488602298225,0.6527134960240853,0.8177653754235895,0.4542356050204616,0.08072262880859116,0.0008723077237745853,0.03987990127218672,0.015569786816421972,0.01022239390231418,9.468501637827977e-05,0.012727579914070865
4500,0.00012435739030178326,56.95814780846706,3.0911553173930475,0.5548474990622316,0.4510263886267671,8.653223207769782,0.19114641289232645,0.5447552438707004,0.6537249896649403,0.8176449861802693,0.45410615514572894,0.08816767869600832,0.00045801022899848057,0.039811619770435465,0.015834497384416335,0.010237253324949111,0.00011967206503850239,0.013080649185728169
4600,0.0005492231325165463,56.928954500944116,3.0792959428831366,0.5644672773039751,0.44012231641801736,8.652504246308418,0.18725391968140956,0.5331301644653478,0.6620983141981535,0.8180443854350731,0.45421334773705846,0.06680651285217445,0.0007446966488954097,0.04029466957595802,0.015533533426624656,0.010267657820196499,8.212367714734904e-05,0.012968495123218678
4700,2.1229958968604825e-05,56.94755702514603,3.0721385251780324,0.5552320102566974,0.4531728421447731,8.655788163089206,0.18498113839678554,0.516903409757556,0.6748379589476432,0.8178583566231964,0.4543275685694324,0.03166241793998875,0.000545564635962014,0.04063272569504678,0.015567580749472568,0.010162243842467103,7.628026283332202e-05,0.012886168813638662
4800,0.0008926470740715626,56.95693548914426,3.0974489517006023,0.5586484763689643,0.4349427616060151,8.66397856096496,0.18685595047001674,0.5248404636132387,0.6834753837855801,0.8173698715948798,0.4546108545600833,0.04736310300813908,0.000513796474424374,0.04011930397460273,0.01539512781088986,0.010110900093072587,6.433408158989503e-05,0.01288935760398568
4900,9.561841553383174e-05,56.909692462905234,3.0727923867711606,0.5742233368564805,0.43106647823133665,8.665966416478494,0.1788723511589723,0.5196299087976348,0.6755243617813946,0.8179245659831319,0.45452220708481267,0.030064700957543253,0.0006728593295666762,0.04078152467139902,0.015481793826196777,0.01007108744374421,7.348964391060737e-05,0.012801906308288329
5000,0.0002752287819663868,56.94728784236768,3.067007988718368,0.5802555457539278,0.4223612233256165,8.66321441612176,0.17847476405035784,0.4936519395406992,0.689899547806055,0.8177852560540577,0.4544562205174101,0.08749534436169058,0.0006236299824552263,0.040311130192423314,0.01530171792911499,0.010056111801572433,6.511712087170035e-05,0.013115191039910943
