milliseconds,HR,G,ERK,PIP2,DAG,PKC,PKC_a,GpERK,bpERK,barr1,barr2,G_a,HRP1,Hbarr1RP1,Hbarr2RP1,HRP2,HRbarr2,Hbarr2RP2
0,0.08012171011284965,56.99669079525214,4.2410542332369765,1.0047001295857227,0.003644205376163951,8.8430830733265,0.0015663990323697516,0.008757606458655493,0.023908648147634062,0.8581279935684911,0.48336471072559223,0.004845655622405392,-0.00024139097996379505,-0.00023575715466946304,2.1127403901366055e-06,3.74974445645995e-05,-2.3497615795568507e-05,-0.00013821463850715297
100,0.05961783716115134,54.768124913443344,4.259978725076525,0.5514899464400304,0.44567962644535297,8.83252076398112,0.01498503371226132,0.019093853562350202,0.0045764300141968375,0.8560449049574718,0.48166166562650636,2.2900286231375584,0.011842833684566716,0.0015836314877889076,0.0007033319423389072,0.006012424561556344,0.0006439582873664368,-3.962046911069577e-05
200,0.043241771230759465,54.00719447747011,4.226527202089273,0.18427771796758924,0.822458535788927,8.791558496970637,0.05627925253601924,0.034726800292365856,0.0049839820999105795,0.852714716028538,0.4787284989534694,2.9897373322965186,0.017003257830290882,0.004938223753706969,0.0025414649990495963,0.009996295893952359,0.00105334137952839,0.0005527719972601363
300,0.03310036443130414,54.022096888406075,4.158361895019533,0.05944571777726068,0.9434761303499775,8.740708459268781,0.0997733983455933,0.1157161620695105,0.02990812454162914,0.8488101710976418,0.4761107859637715,2.9788469540988807,0.018313439322763643,0.009012248493545342,0.005030065811540069,0.012758155120127066,0.0012905960793051653,0.0011894109602924436
400,0.024037868408877457,54.272657871477676,4.066328138886867,0.04934488092743658,0.9574150826322931,8.695943401015928,0.14330175050128446,0.20921974955421743,0.014408933455951444,0.8455777796252856,0.47297460196763197,2.680440228755548,0.018201415045018994,0.0129561816972875,0.0070555645163781185,0.014663968771240508,0.0014405681666885438,0.0015826345299810747
500,0.018234264829372345,54.70739046346329,3.92263072975964,0.042807155969612695,0.9622599270459037,8.663594597218593,0.1860517168467809,0.29720414391404243,0.025074168251181323,0.8412671937272257,0.46971975879427114,2.277865452935748,0.016633739351080614,0.01648567064186154,0.00919598985783634,0.01570810535626777,0.0014967545276057764,0.002410406832656541
600,0.014055691083599633,55.08533780576139,3.8412564159078033,0.04881582934412481,0.9533558888070252,8.633597820082095,0.21071277004693456,0.4059373822359018,0.03787806134421459,0.8376701679121907,0.467764265173819,1.9047931611911242,0.014205854554631766,0.019866449409363874,0.010735704896323701,0.016487905832286476,0.0014918868050975253,0.0032793005687757506
700,0.010807589235430801,55.49085600638641,3.7337168951139925,0.04949058276026229,0.9566494659406883,8.606425767352501,0.23689656515774624,0.4831754567447601,0.06040205628363541,0.8348195876364873,0.4654867330746002,1.4940972730107975,0.012498174144613452,0.02250760717047298,0.01248358214692592,0.01681031786899257,0.0014421743912344702,0.0038880039016417917
800,0.007255729928236832,55.79734538504261,3.606943816998289,0.06711760984553614,0.9561464330686444,8.583421808870824,0.262308416294373,0.5777434866647357,0.07494428521706156,0.833067889641493,0.4635077866315143,1.226156293794755,0.010522779299540054,0.025646397654812452,0.01360724669481024,0.016812206010417274,0.0014012454469681578,0.004299338800720479
900,0.006243668938772617,56.02417724836523,3.5405227706748614,0.07916071578154961,0.934094115596499,8.570590188252945,0.2741649226328383,0.649558635589986,0.09522374767966238,0.8308898415813671,0.4622299618425175,1.0022119879842248,0.0087432368924244,0.027588750180283367,0.014694769972914275,0.016634265541434694,0.0013203340912372203,0.005051950486936086
1000,0.005241636602538787,56.21042434039159,3.447825556929624,0.07309526066642305,0.9179324679361729,8.55671939971292,0.2864119359682632,0.6961052116312101,0.12715022630838133,0.8287986535788938,0.46046841675090217,0.7420232494716972,0.007292106831118974,0.028729057198663605,0.015196352210253375,0.016249671010857364,0.0012457945584947302,0.005595067930643156
