milliseconds,APC,APCAxin,APCAxinGSK3B,APCBCatenin,Akt,Axin,BCatenin,BRaf,C3G,Dsha,Dshi,EGF,ERK,GSK3B,MEK,P90Rsk,PI3K,PIP2,PIP3,PKCD,PP2A,PTEN,RKIP,Raf1,RafPPtase,Rap1,Rap1Gap,Ras,RasGap,SOS,TCF,TCFBCatenin,X,bEGFR,fEGFR,pAPCpAxinGSK3B,pAPCpAxinGSK3BBCatenin,pAPCpAxinGSK3BpBCatenin,pAkt,pBCatenin,pBRaf,pC3G,pERK,pGSK3B,pMEK,pP90Rsk,pPI3K,pRKIP,pRaf1,pRap1,pRas,pSOS,null
0,96.60199475892254,0.0014996686036780542,0.007599964729246395,3.439196195057107,200.00000009793197,0.00080021036953675,42.72200532857596,200.00001291689117,499.9883808883514,0.0,100.0,600.174873104702,259.9999999996576,49.13473245900703,680.0000002735658,60.0,100.00804529872468,699.9999985039036,-5.120074045565065e-07,7.3172616728879295e-06,240.0,270.0,20.900419875646246,99.99999997276637,60.0,199.99790738028958,12.0,99.99512157375901,100.0,99.99992565051573,6.187908443621151,8.812113345648996,10.262999989269906,-0.3696333095601887,295.0149848194609,0.0152998882708752,0.002000002323613586,0.001999930959738303,-6.921349141224033e-09,0.9881011791015338,-2.0047373779883323e-05,-0.008542719132050989,-1.0351914711572622e-09,0.8569768289135377,-2.009523734248129e-07,1.0786321535317054e-15,0.008053274088404016,0.8527779625851927,-2.910717302680216e-07,-0.004076535223193261,6.515476427086298e-05,3.062357328571483e-05,1.3621632370061434
100,96.60145716742592,0.0015036459397656035,0.007599814868202822,3.4397356750707653,199.99999997253389,0.0007963635483032994,42.72136617541237,200.00000395466608,500.00108619495734,0.0,100.0,600.4052015484932,260.00000000120673,49.1380949632305,679.9999997656735,60.0,100.00705692405906,699.9999999653816,1.6893585370978496e-06,-3.5088450197499936e-06,240.0,270.0,21.200561232136987,99.99999990781025,60.0,199.99960772989738,12.0,99.99958788636475,100.0,99.99987200940649,6.187837241394904,8.812174679962206,10.263000003778714,0.9238644389322705,321.6236358785167,0.015297378710407488,0.002002234820423242,0.0020002813258003438,-2.0069661985963334e-07,0.9880999382728,8.70586541091452e-06,-0.009861443612241639,-1.1091776593172197e-09,0.8533187567481892,2.436993656906161e-07,1.1669955794702e-15,-0.0015450867112869198,0.5826528116683695,7.7472255741212e-08,0.004601930095752152,-8.894089834067874e-05,0.0002702349551616679,1.0124070870119055
200,96.60139387882369,0.001506625842235746,0.007599627035882482,3.4397907184928207,199.99999998239196,0.0007937133726297918,42.72126244096555,200.00001850711052,499.9889694222165,0.0,100.0,598.4795096763099,260.0000000006079,49.13983098006211,679.9999997651189,60.0,99.99719005127969,700.0000002000043,-4.977264227329604e-07,2.3186643535434724e-05,240.0,270.0,21.36731591485187,100.00000007453069,60.0,200.00392277625429,12.0,100.012127404099,100.0,99.99978755579285,6.187762433718368,8.812249402828,10.26299998675249,1.004803894005324,305.9379205519448,0.015295353724529007,0.002003487772403118,0.002001161506999197,3.335011839678995e-07,0.988101289729367,1.219898929350347e-05,0.006520779182912169,9.937976422292748e-10,0.8516003049737513,2.6984354323417663e-08,1.5951504543438924e-15,-0.003943291001906311,0.37458573907190057,7.475435339650478e-08,0.001779465080130937,-0.00010757637354682282,-0.00013177801626426824,1.163489599602569
300,96.6014018271921,0.0015087564908026166,0.007599351856040679,3.4397890207159536,200.00000037569444,0.0007918424482460579,42.72120102739759,200.0000211430936,499.9947503368283,0.0,100.0,599.4719638077935,259.9999999995927,49.14412096799039,680.000000228736,60.0,99.99492630192977,700.000000833946,1.1330630500121628e-06,6.246632750037944e-05,240.0,270.0,21.497076990266567,99.99999982987661,60.0,199.99898903622022,12.0,100.02778945377946,100.0,99.99911063249756,6.18769932485589,8.812295175203252,10.263000001679652,1.7334001389106142,321.54222056001527,0.015294216668251061,0.0020040037729177895,0.002001823782966703,-2.779292493474449e-07,0.9880992595502261,-6.007392554716088e-06,0.011012450354275337,-1.0082609121556588e-09,0.8523194907557661,5.724906968413908e-07,1.250497395355364e-15,-4.078904965818604e-05,0.25931874753038536,-3.708109862749994e-08,-0.0024463510476926465,-8.571371587664499e-05,0.0008383740290738818,1.407702454313375
400,96.60138963727748,0.0015109582537752213,0.0075988790272020134,3.4397919400754775,200.0000000049977,0.0007903875874183899,42.72117842180659,200.00002038726504,499.97796825967157,0.0,100.0,598.9573787668572,260.00000000044554,49.141550178190116,680.0000003413784,60.0,99.99769973963727,700.000000917659,1.4077236130906993e-07,6.265680490948558e-05,240.0,270.0,21.587844724680195,100.0000001027323,60.0,200.00135251997486,12.0,100.03540026130648,100.0,99.99932811275087,6.187671546535769,8.812332307275216,10.263000051943713,1.1653888055849844,329.36224662761526,0.015293065508593991,0.0020042492313348793,0.0020025962458568056,2.3566688111857964e-07,0.9881027887856478,1.1775414263714891e-05,0.01912438177055234,-1.1264309543132248e-09,0.848788263343992,-5.746506359801019e-07,7.075109708975687e-17,-0.0018222871526566993,0.1865727678736394,6.241552930850932e-08,0.0026796452234825853,0.0001474149709259231,0.0014704142043650622,1.3292144695888601
500,96.60140308839546,0.0015119081678210745,0.007598824175367631,3.4397819792707622,200.00000030886602,0.0007890014413376866,42.721108024049265,199.9999858454077,499.9855155535786,0.0,100.0,597.4220614424034,260.00000000004275,49.14434250205329,679.9999997867367,60.0,99.99814120780908,699.9999989245216,1.5462087558438403e-06,6.582256044465995e-05,240.0,270.0,21.645428532871517,100.00000024472922,60.0,199.99810384191863,12.0,100.04308629002333,100.0,99.99879188018234,6.187632528359969,8.812388978500286,10.263000043177307,1.558418381229397,351.9247446413637,0.015292413030376812,0.002004360729520732,0.0020030322173964906,3.1606480697316876e-07,0.9881008484455751,2.1014789754615453e-05,0.009944863225480445,-1.1823648161485178e-09,0.8471062651578557,6.47072321701523e-07,1.2132873430437474e-15,0.0011064093443531203,0.10262135303149195,-2.036982036699365e-07,-0.00314596301864248,-3.40901990426113e-05,0.0015155593808769865,1.0162794223269755
600,96.60140928697503,0.0015135213762813638,0.007598272579405512,3.439790672894883,200.0000000178853,0.0007881591329683202,42.72109693609187,199.99998604731974,499.97905081765896,0.0,100.0,597.9065486061569,259.99999999957555,49.14769195790755,680.0000004374178,60.0,100.00366549134245,700.0000008839502,2.5837946683830197e-06,8.610279159609425e-05,240.0,270.0,21.65625783365204,99.99999981045457,60.0,199.99992929150105,12.0,100.04871992624318,100.0,99.9978961105388,6.187572242301001,8.812413555798734,10.263000032370732,2.8122255699812295,363.72655715035285,0.015291981359207897,0.002004522155105729,0.00200342342801874,2.8733522775061294e-07,0.9881033234654698,-9.922558114736595e-06,0.03191474222956461,3.751110052809743e-10,0.8493216676075515,3.35527160123275e-07,-1.2015053817205529e-15,-0.0010243254894187273,0.08161898310683224,3.612525060875785e-08,-0.003754657928223533,-9.265099318700345e-06,0.0021160056369492666,1.5569884186182672
700,96.60140683941859,0.0015148201292803716,0.007597952617827237,3.4397825955292745,199.9999997569855,0.0007875687862696425,42.72103735582661,200.00001894848862,499.95763596009465,0.0,100.0,596.5197740145093,260.0000000002358,49.14807459525635,680.0000001671207,60.0,99.99430658398227,700.0000000669286,1.3336815755852945e-06,0.00012201325112690425,240.0,270.0,21.677351249972833,99.99999973232252,60.0,199.99784978439445,12.0,100.04233540182842,100.0,99.99853139461422,6.187552465622804,8.812454502257628,10.26300004488534,2.219384782367756,363.8715802116019,0.015291811689802742,0.002004433214370399,0.002003675762711255,1.3920386253995988e-07,0.9881027863280422,6.663839504653694e-07,0.03704999637698883,-2.303303388207534e-10,0.8449159666346434,1.211442206576022e-07,-9.603319290238626e-17,0.0007433458467068698,0.04725634167580889,-2.435813897104331e-07,-0.002822840542248948,4.846224777831284e-06,0.0022193077017739365,1.177035099004998
800,96.60140270368528,0.001515593217634372,0.007597905580522863,3.4397795252238472,200.00000001845277,0.0007870926305890639,42.721010621837905,199.99998508003523,499.96885597683354,0.0,100.0,595.9178647837502,259.99999999881584,49.15098474419296,679.9999996880757,60.0,99.99044333096711,699.9999973967844,2.967328997329041e-06,0.00011346156878433421,240.0,270.0,21.698353330563975,100.00000010057437,60.0,199.99692250608143,12.0,100.05825302003967,100.0,99.99815489990254,6.187508637445924,8.812464921470998,10.263000076850254,3.469369197654448,384.890814825173,0.015291586950649385,0.0020044913281746938,0.002004040660005806,4.51383150345034e-07,0.9881043382863317,3.9932821477923435e-06,0.04839495828266103,-1.0474290767589817e-09,0.8437404210868787,4.6078460647527967e-07,1.7800698805419902e-15,0.007717070279585523,0.047208317675010436,6.333420080056251e-09,0.005798857024238633,0.00018437465835954153,0.003195111621420365,1.5606662960452096
900,96.60140971040748,0.0015155989783105256,0.007597489411222054,3.4397852250427077,199.99999998706383,0.0007863893870974729,42.72101427489474,200.00001702015604,499.9492268780577,0.0,100.0,595.9675479132636,259.99999999904486,49.15071471937739,679.9999997371443,60.0,99.99176952218941,699.9999981701349,4.7663186248644084e-07,0.00012604443900895128,240.0,270.0,21.700105167863832,99.99999992803465,60.0,199.99487915863108,12.0,100.06483146986082,100.0,99.99721349175546,6.187490976683802,8.812489110612029,10.263000122766247,3.4433628836424823,391.16342293955336,0.015291393951886324,0.0020043628530435125,0.002004102514429512,2.588177577350309e-07,0.9881066840082442,1.507456547150848e-05,0.049775300414041886,2.3528896670444594e-10,0.8432061283694037,-2.3044749024009406e-07,-1.860515060774932e-15,0.003556003476202777,0.019556495078335026,-6.772944108059852e-08,0.0015127820293974578,2.9806384777904816e-05,0.0027870239364878053,1.5418767366393702
