milliseconds,APC,APCAxin,APCAxinGSK3B,APCBCatenin,Akt,Axin,BCatenin,BRaf,C3G,Dsha,Dshi,EGF,ERK,GSK3B,MEK,P90Rsk,PI3K,PIP2,PIP3,PKCD,PP2A,PTEN,RKIP,Raf1,RafPPtase,Rap1,Rap1Gap,Ras,RasGap,SOS,TCF,TCFBCatenin,X,bEGFR,fEGFR,pAPCpAxinGSK3B,pAPCpAxinGSK3BBCatenin,pAPCpAxinGSK3BpBCatenin,pAkt,pBCatenin,pBRaf,pC3G,pERK,pGSK3B,pMEK,pP90Rsk,pPI3K,pRKIP,pRaf1,pRap1,pRas,pSOS,null
0,96.60199311695919,0.001499914489279509,0.007599920830643885,3.439203233379753,200.00000001402722,0.0008000106287487704,42.72198864198042,199.99999167532928,500.0044482602697,0.0,100.0,599.3148321475392,259.99999999966633,49.13857276684789,679.9999996113642,60.0,100.00107647744342,700.00000078167,-1.0988225209927562e-06,1.3659117722536915e-05,240.0,270.0,20.910408574088667,99.99999986088747,60.0,200.00505258878914,12.0,99.99113383587567,100.0,99.99987458367002,6.187888652705777,8.81209484420204,10.262999977802746,0.29935342060257886,298.11452648244165,0.015300060161577188,0.002000005649191874,0.0020000538428659466,1.9001682685089614e-07,0.9880996491373208,-1.1632821451046031e-05,-0.003258762137687372,1.2012498247211573e-09,0.8571244921883845,6.424194994411299e-07,-1.758513070110126e-15,-0.000782540238042456,0.8746463693880053,-2.0099124307508273e-07,0.001596840846084215,-2.2615433895568542e-05,9.874358638944033e-05,1.1314456785463258
100,96.60145796454309,0.0015036062937990266,0.007599780174539961,3.439733769706185,200.00000011822158,0.0007968142619910016,42.72137951664547,200.00001745233172,499.99552287310905,0.0,100.0,599.1131553059001,260.000000000907,49.13988984084015,679.9999998385784,60.0,100.00256010895932,700.0000009462714,7.708556517967375e-07,9.812866048054401e-06,240.0,270.0,21.185042778824602,100.00000015251139,60.0,199.99539744317323,12.0,100.0116356054695,100.0,100.0005697226167,6.187828122621608,8.81216469984519,10.26300000022691,-0.05841385464308252,312.0036292973827,0.01529729842357998,0.002002213682986737,0.0020003337602414913,2.043093810808002e-07,0.988098719557996,1.6863668275801993e-05,0.001467399019951578,-1.213606989050659e-09,0.8551625537496889,3.4403555537359624e-07,-9.849556858702928e-16,-0.002453306716125936,0.564569021015666,-2.646802131365631e-07,0.0025147415368066217,-9.743122056025361e-05,1.8338501004779533e-05,1.2228871079003034
200,96.60139925413863,0.0015068907773602704,0.00759948974420176,3.4397941735009234,200.00000024170922,0.0007939936714848202,42.72126534877183,199.99998903067834,500.0027736796471,0.0,100.0,599.7720757711554,260.0000000013063,49.14208785845515,679.9999996214957,60.0,99.99382516401431,699.9999989699967,6.683772004409819e-07,1.3219599773120065e-05,240.0,270.0,21.373140408378664,100.00000000272098,60.0,200.0011035508705,12.0,100.02429545076654,100.0,99.99995965682011,6.187769954309952,8.812233468409119,10.263000017003169,0.37780880300438124,319.117193962391,0.015295280416431679,0.002003356305324553,0.002001117563767023,2.6093867943476574e-07,0.9880989415279376,1.746984657126648e-05,-0.004063282396932044,-6.977459833663979e-10,0.8514933214366207,-6.24810371129723e-07,1.0069623017097794e-15,0.0051642749065296195,0.3816233046742702,2.1769466136279377e-08,-0.004207043701762745,-0.00011340383718178964,-0.0004619721850708305,1.29079333595447
300,96.60139085417066,0.0015088242803487544,0.007599046568019256,3.4397956813638175,200.00000013379653,0.0007921769384377314,42.7212249129978,200.00001606013288,499.9828423798628,0.0,100.0,599.0597080162145,260.0000000008198,49.143607793244364,679.9999999114211,60.0,99.99680803398395,700.0000004802121,-1.389376565963126e-06,5.964762762525174e-05,240.0,270.0,21.500738813254387,99.99999976381385,60.0,200.00117351948052,12.0,100.01731371349035,100.0,100.00013586182298,6.187721187635787,8.812281347136262,10.262999992533016,1.737746722653957,336.8801628949187,0.015294229608038848,0.0020039860156065904,0.0020019144091838513,1.6827194670557914e-07,0.9880998768612351,3.5520661366182564e-06,0.003003663368024846,2.811330694456819e-10,0.8503180500283393,6.32418599486556e-08,1.297624209002616e-15,0.006995405760714899,0.2749162880227589,-2.5797780643238646e-07,0.004671152978875773,-1.1017245232131903e-05,9.411526141417343e-05,1.294563808461896
400,96.60139349336616,0.00151048421816872,0.007599024299154756,3.439791204440386,199.99999978227615,0.0007902797056008167,42.72115981791413,199.99997919709082,499.99399871263677,0.0,100.0,598.4931987335063,260.00000000108935,49.14551416206746,679.9999996785731,60.0,100.00645319959389,700.0000013032246,-5.30851555127223e-07,3.8356355015429e-05,240.0,270.0,21.585942988082348,99.9999998034466,60.0,200.00392526930437,12.0,100.03117072770185,100.0,99.99935508024316,6.187649245392243,8.812334924600696,10.263000030993455,2.0788645825360494,329.01766241297025,0.015293273135900835,0.0020043441709278556,0.002002597255207309,7.19077438621702e-08,0.9880991868623904,-2.076412303970458e-05,0.0023835900102567205,2.4735932767260176e-11,0.8502009183970883,6.20426408147943e-08,-2.831481084549692e-16,0.008893060131473712,0.17533089699489066,-1.5896138213339432e-07,0.00164040132750052,-0.000102034967403829,0.0008752635418168671,1.1683221265390598
500,96.60140430986296,0.0015123788126861065,0.007598609167923193,3.439786703572274,200.0000001361277,0.0007890167688430821,42.721114758907454,200.00002119098718,499.9737901978728,0.0,100.0,597.4210304433103,260.0000000005397,49.146278298637306,680.0000001215183,60.0,100.00077520656818,700.0000009315679,-3.9784628199818575e-07,5.385140072552115e-05,240.0,270.0,21.637201479718726,100.00000010590617,60.0,200.0043267676161,12.0,100.04012210687644,100.0,99.99898611565311,6.187613045256918,8.812378361599182,10.26300000270174,2.2885315069763275,334.7656506375041,0.015292526558984321,0.002004434198934456,0.002003032718808967,2.067935702376479e-07,0.9881035016332735,-1.5632411517088037e-05,0.006815658247876416,6.969135648915979e-10,0.8505759548151973,3.233509458675181e-07,-1.159431457475202e-16,-0.0036372850907069147,0.12809285717359964,2.4614947307800444e-07,0.0021599016146394583,-4.28590420621979e-05,0.0005943180716603319,1.3744807756705566
600,96.60140359794,0.0015138575811376744,0.007598318967039351,3.43978274123282,199.9999997740086,0.0007883251150717591,42.72107325676149,199.99997899251375,499.97097235267654,0.0,100.0,598.1066013537713,260.00000000124805,49.14535295911906,679.9999996767456,60.0,99.99550149974257,699.9999991656672,2.4883135944824813e-06,0.00010377540268758319,240.0,270.0,21.661541882023023,99.99999987985552,60.0,200.0018732126906,12.0,100.04261928036476,100.0,99.99871510770993,6.18758040410339,8.812425679123464,10.263000058290588,2.352628554739629,352.168958727913,0.015292161018992521,0.0020044055481685656,0.002003435407375712,-9.383712051141219e-08,0.9881024030138816,1.6314332306950068e-05,0.03196222097614463,-1.352406801915311e-09,0.8488920983295684,-3.2947469355905564e-07,3.7379269793300325e-16,0.008267755817844294,0.07336228519813719,1.3401850052601317e-08,0.004677227504270638,0.00011069518049346209,0.0009080134072881685,1.1637951353373388
700,96.60140364765489,0.0015145953249145812,0.007597996052814797,3.439782177470429,200.00000019721907,0.000787317014593438,42.72106429394286,200.00001166551343,499.96548376827525,0.0,100.0,597.5765328280893,259.9999999991859,49.14689102608739,680.0000002150541,60.0,99.98994440645335,700.0000003664503,1.0995324346486146e-06,9.922112896743286e-05,240.0,270.0,21.686997028666813,100.00000013848472,60.0,199.99696238222776,12.0,100.04217918072028,100.0,99.99872988848439,6.1875545505871,8.81245660347184,10.263000051818292,2.431015764478269,354.45556423447977,0.015291719393186404,0.002004520640482785,0.002003737575349596,3.496535113490754e-07,0.9881045065134726,-1.4257144591056634e-05,0.04297079800798652,6.426676562392472e-10,0.8476471211050632,-7.699125494287516e-08,-3.1214818804015947e-16,0.0009353161175267369,0.04762767838778274,1.6666518634154023e-07,-0.0027070642867346277,1.3077650400819896e-05,0.0022583988889882055,1.6553767855030204
800,96.60139837394858,0.0015154315434078118,0.007597862323648898,3.4397748675707627,199.99999971355865,0.0007867394388506116,42.72103987172081,200.0000155054891,499.9502819567967,0.0,100.0,597.2131062012289,260.00000000139835,49.14777648339663,680.0000000421311,60.0,99.98874862945685,699.99999902902,8.070841570305478e-07,9.658099929020234e-05,240.0,270.0,21.711383837998536,100.00000016942187,60.0,199.99765082328625,12.0,100.0508534903247,100.0,99.9971412472223,6.187509300211814,8.812483064768225,10.26300006855293,3.4969125263902345,389.6522394672053,0.015291433512075379,0.0020044426378067384,0.0020039731443474394,-2.3220409682410955e-07,0.9881066611682735,-5.017436165797737e-06,0.04822660471322343,-2.0248840909065015e-11,0.8441187566862706,-2.5238131001930687e-07,-1.6505184316428542e-15,-0.0009151269725340147,0.04274950870734843,1.2939347868714054e-07,0.0026878806200411535,4.2746874062334365e-07,0.0018454835803835012,1.906466078306321
900,96.60141511588554,0.0015162060878662713,0.007597773183134061,3.439772242826137,200.00000018275125,0.0007866473954395097,42.72099335596092,199.99999252102845,499.95927844597264,0.0,100.0,596.9682456821109,259.99999999966445,49.150242014592585,680.0000000991395,60.0,99.99331718795393,699.9999972882304,3.3532954740670533e-06,0.00013703623989649356,240.0,270.0,21.709450277391763,100.00000012165397,60.0,199.9978177127991,12.0,100.06984257070987,100.0,99.99768547997937,6.187497564287528,8.81250339747736,10.263000066774383,3.5137620933240368,379.85456228240304,0.015291520996512212,0.0020044531116378338,0.002004134363919352,-8.92521622816304e-09,0.9881080463378287,1.5083333446593444e-05,0.04821305661469196,6.180573179854536e-10,0.8424592633655023,-3.2816304807981754e-07,-6.878101843243399e-16,0.007205652357940845,0.039088724765232216,-2.3237069742982284e-07,0.004074837177891319,-1.7433040107475738e-05,0.0025355666089418288,1.8506323216054175
