milliseconds,CS,CD,CDCS,UVR8M,UCS,UVR8D,RUP,UR,UVR8_M,COP1,HY5,FHY3,DWD,CDW
0,0.031752815070547696,9.890205139387835,1.9959871589953373,0.7236676415063212,0.014470600883136515,19.925680461786232,-0.42337866589693746,0.5614862375427808,0.0,4.2,0.23212350760127062,5.0,19.9855166807147,-0.00038094864444475324
100,1.941447154022526,0.0595406766305322,0.02736849789895381,37.01333350022933,1.3993402529002077,-0.08412209035343302,-0.8041534478804873,0.36469709176210885,0.0,4.2,0.3139152157806602,5.0,8.121833440611818,11.70095132585449
200,2.173724675079682,0.27031081614931074,0.016512682877999212,34.70055949961043,1.5864768139110639,0.08007396547913585,1.030590195556836,1.9729671352372653,0.0,4.2,0.5262811239511992,5.0,8.137413643570564,11.837432904181725
300,1.5828060446952745,0.1951415491957598,0.01572721457112675,34.342103054077725,1.6671665332269097,0.26032367610714585,0.5429797206124889,3.381339302891673,0.0,4.2,0.6829319666707553,5.0,8.04325730928743,11.916773181672921
400,2.3531272514283104,0.108756351170006,-0.0022267749222801897,32.594873199980924,1.805658204488072,0.23593689265879578,1.1488481147695209,4.0539160495124955,0.0,4.2,0.612643110443602,5.0,8.330346233536078,11.706463609883786
500,2.248569052231915,0.09891111502334808,-0.023510417169634416,30.712380639154542,1.982452094999916,0.05264210610767511,-0.4045320674592044,5.673794568484224,0.0,4.2,0.8251071263639638,5.0,8.225544211075945,11.79996294524929
600,2.4901638189669333,0.09391676312264467,-0.02062479588633121,29.51872362868653,2.037447984847987,0.23925981851441422,-0.07332620630610237,5.950792725837968,0.0,4.2,0.9719748960736221,5.0,8.315843589933607,11.85444885759348
700,2.6543149363391065,0.22071689801579472,0.0009877906009637992,28.282525774494758,2.1182044756025378,0.33650995880149404,0.5399213820996828,7.883359886835049,0.0,4.2,1.087325881539586,5.0,8.324516014348596,11.75579861482348
800,3.0593310253949237,0.2999442686438858,0.018113510068232704,26.482198025542104,2.25405884745404,0.3183080495445732,1.346690702826046,7.909580812045056,0.0,4.2,1.0796987717670767,5.0,8.117387837596251,11.921619076618814
900,3.1286521111414918,0.17942803844261276,-0.009130356950955853,25.606537782607578,2.3964094530734084,0.3037299761164135,0.4960687486387887,9.993645829816224,0.0,4.2,1.1311660513649675,5.0,8.093367959587452,11.696740202359138
1000,3.2011201029172724,0.19366273034502401,-0.021838527081378428,23.897907279068956,2.4794148899715336,0.5195471960427425,0.8292595928290576,10.055709243661498,0.0,4.2,1.3159592304230774,5.0,8.225426707154217,11.90501167154032
1100,3.677258132817265,0.08601290257429749,0.024740265871125267,22.58849623309625,2.4748395566180705,0.2956023668811329,1.9726121867667383,12.024116817105647,0.0,4.2,1.3564677381375767,5.0,8.193438803191055,11.88816434828655
1200,3.471282996393486,0.173473786499812,-0.018023953379020213,21.69450559557113,2.5962266853973825,0.7898654825604726,1.7830119530880435,13.02685186253723,0.0,4.2,1.4839142914040722,5.0,8.241686668018406,11.93174583443485
1300,4.217652692891505,0.11432165107789315,0.01060250885804488,19.290836060465377,2.604873543223764,0.6613479523928802,1.7320886799887676,13.575311864349601,0.0,4.2,1.6790354280498785,5.0,8.125361563023928,11.780673690666646
1400,4.6118437138960005,0.22358540102767333,0.008359480332761493,19.612655460477963,2.7040573517925237,0.6095498504635678,3.156097111500838,14.390846666296866,0.0,4.2,1.6886827813404337,5.0,8.119239496555002,11.981162610925272
1500,4.828557101038882,0.07760606090847336,-0.023171698902100808,17.455738681662975,2.7258160761963284,0.9652389532470934,2.7851793075994573,14.690864305240474,0.0,4.2,1.7963916620027796,5.0,8.287394388113436,11.978759624912232
1600,5.120090168662709,0.270396692108714,-0.00014376651333172352,16.271163181771737,2.7230254913340683,0.8004480770764113,3.0951826442445785,16.90184091605249,0.0,4.2,1.8273394460396388,5.0,8.218754880614124,11.876030855778904
1700,5.625493348688268,0.08371016357497736,-0.0015246791194186782,16.200845959586022,2.709269568707174,0.8824609030920267,5.158107855296677,17.74581232076504,0.0,4.2,2.001648196087192,5.0,8.020574409153275,11.730090318454682
1800,5.581319418571111,0.08318237054830765,-0.018275675517346816,15.509865275599402,2.7862402641994963,1.0947915151139818,4.703334579038978,18.324353953698495,0.0,4.2,2.00482520602347,5.0,8.014784214506106,11.904211850250979
1900,5.746809689604551,0.166771919467067,0.003838326504318679,14.59981290798746,2.7418128859183857,1.3991732782627961,5.23277938791783,17.806964533710783,0.0,4.2,2.1461246587634046,5.0,8.322874788930259,11.68607263696336
2000,6.431916349139046,0.2314634802500167,0.0287170407738907,12.304421412934719,2.759293803959167,1.2678140092909014,6.714352392566575,18.977425207542634,0.0,4.2,2.3041938020884087,5.0,8.031953435570603,11.739656877615957
2100,6.436444947910078,0.25927467577947205,0.023781903718784553,11.874190051581897,2.7129099334542914,1.1222270097104259,8.322114424170577,19.251781987184515,0.0,4.2,2.3450519831840135,5.0,8.184229393859107,11.742006875598369
2200,6.7800555264470725,0.21492756584102357,0.02316931838184094,11.351191584995496,2.731421052960315,1.3963887218469768,8.225149830263657,20.786922562951634,0.0,4.2,2.2942181145411267,5.0,8.276332496584477,11.826314025594664
2300,7.70341220282585,0.2058041679485702,0.026572866189683388,11.304292456682795,2.666020157570811,1.3394379468379656,9.896947196115466,21.330521920026182,0.0,4.2,2.47796426251769,5.0,8.083342035382431,11.771016090152846
2400,7.767423728410959,0.19750186224968103,0.018813781661155323,10.497146056101897,2.64917355928252,1.4529033963377145,9.88002664143741,21.64976956395383,0.0,4.2,2.5317374618286084,5.0,8.206490893098177,11.73277584613328
2500,8.541550160283034,0.28083563287367724,-0.0036106699568758723,10.358354939874346,2.6998254440770353,1.777471312042564,10.538623483739888,21.807449418193602,0.0,4.2,2.6518252517495604,5.0,8.330257346133058,11.71704451847479
2600,8.315225600941483,0.19838023003294664,0.013611418125959101,10.280696467028275,2.6146949203940424,1.844614193565719,10.933660920857877,21.777085890454984,0.0,4.2,2.6637992997426636,5.0,8.344784008795832,11.919669165303068
2700,9.075886648392332,0.15526637917138553,0.024964868918278267,8.660463225082227,2.59896353831008,1.7584254331184823,13.052599684861951,21.83985055189712,0.0,4.2,2.7474615672362193,5.0,8.229484915159725,11.758835639699578
2800,8.98136351259837,0.09093478595270137,0.021664887365452513,7.87543548117063,2.640385081515075,1.4556223508000419,13.657469705838047,22.472659886778615,0.0,4.2,2.68437869152612,5.0,8.290869349993065,11.89538955305641
2900,9.54262558068987,0.2968977571743142,-0.009012333737128037,9.29223579123573,2.6208593480995788,1.929811677987424,14.53508493831943,22.45169075621888,0.0,4.2,2.80522648358325,5.0,8.028762567037834,11.814199003621475
3000,9.610294195549697,0.21837566856509433,0.02382157595572796,7.778582374922145,2.545848584857481,2.055169726259569,15.687520201151424,22.9505725604583,0.0,4.2,2.9610606944634514,5.0,8.1956837852101,11.881749102616423
3100,9.973663250407366,0.23141437699536024,-0.004103329406165337,8.79439379551382,2.55309254686936,1.9904060399188368,16.86838033658823,23.384059338865196,0.0,4.2,3.011380368327021,5.0,8.193687651228704,11.800794185050561
3200,10.337450251772271,0.12850703601533894,0.032604608958302216,6.889085876962676,2.558130379103166,2.065963217371737,16.727228086381984,23.84945875081752,0.0,4.2,3.0194102166691557,5.0,8.05660770969556,11.735938291269576
3300,10.463088377845423,0.23853095460833512,0.0423707063703213,7.832599506728408,2.5077093640472365,1.7758128868117011,17.487659003319045,23.601039388170914,0.0,4.2,3.0796840116010125,5.0,8.185245352766739,11.921933930131587
3400,10.591916018506744,0.23536725780503318,0.0080838860401896,7.849964200510665,2.4738536254880215,1.9351418049307052,19.393817770785656,24.271591711633896,0.0,4.2,3.1039165004439653,5.0,8.166947686102342,11.674917685596714
3500,11.062884632356456,0.18039546094488348,0.043227151034014706,7.491136653438519,2.48335140966159,1.8659252475579615,19.58785124273266,24.146276183746263,0.0,4.2,3.2145678236728186,5.0,8.03125758498068,11.704299949270467
3600,11.675051969196742,0.10174720398826921,0.04432200335165631,7.179013116720484,2.411269137816213,2.1211487627392844,20.47564151058396,25.07951022482398,0.0,4.2,3.1952657376245845,5.0,8.129561921632217,11.922989945612255
3700,12.131522472954511,0.2593080492978542,0.02315004595416586,5.88420671273406,2.380411719241121,1.9992298445963488,20.65753150814172,23.690031291018403,0.0,4.2,3.2095132208325508,5.0,8.341382791955294,11.934390696009974
3800,12.238729457842176,0.11107551808066041,0.044796335951175326,6.756020160294288,2.3859518291621473,2.294061964386926,20.803105534893312,24.73643008902663,0.0,4.2,3.321745454717145,5.0,8.139200534999642,11.776634750319735
3900,12.642646861320321,0.2640986207920343,0.042419724318060806,5.9077970355166025,2.3947715737538515,1.907727004689808,23.536759541740125,25.273594235847618,0.0,4.2,3.3072954332779454,5.0,8.104449401201242,11.791223121817682
4000,12.800121151479358,0.19375846700097502,0.0574397256836601,7.055972247955184,2.338454388141761,1.9799285907852602,24.033378938666953,24.966606859636556,0.0,4.2,3.341814128740178,5.0,8.068744760767913,11.85848290398828
4100,12.32030944596253,0.09935903732324611,0.03890071232915537,5.457507464833655,2.3180975506242003,2.1514923615549657,23.544853236449352,24.60952603194741,0.0,4.2,3.3643062085227524,5.0,8.248522940410556,11.653964341141357
4200,12.631308349233118,0.03456646416366002,0.02821986536010963,6.053222948505423,2.3410270027026945,2.2356746793560425,23.979875102627336,24.48189046801352,0.0,4.2,3.2982537824515026,5.0,8.086663213964169,11.729728780926044
4300,13.52860501502928,0.18890899618808282,0.013504857493134206,6.356563348636753,2.3004745185373063,2.269149933495073,24.86970541267962,25.703565643678676,0.0,4.2,3.3277719868358253,5.0,8.312453284233616,11.65548466368987
4400,12.987269575123841,0.17692980368227346,0.014456931497542996,5.287234863209131,2.325934463822167,1.9762822243547393,26.388134936463928,25.128040281676714,0.0,4.2,3.4013916530954273,5.0,8.364374180064715,11.70807541436807
