milliseconds,CS,CD,CDCS,UVR8M,UCS,UVR8D,RUP,UR,UVR8_M,COP1,HY5,FHY3,DWD,CDW
0,-0.2257363562659443,10.082572609096088,2.0080258096060786,-0.8960024511920169,0.039017723563037204,19.856917269813735,0.058411455959046815,0.5783878941569636,0.0,4.2,0.22702885777709886,5.0,20.10160121550972,-0.071898158680687
100,1.7236739411745448,0.2538233407259387,0.01596629097851878,36.267735685603114,1.4230676154914195,-0.09036917358530858,0.5072052224781071,0.5774872131754557,0.0,4.2,0.42957647195889004,5.0,8.25990848173182,11.862054354430517
200,1.4921667520210222,0.2554101857528221,0.0046753715051435635,34.53353493872873,1.567118205000327,0.2406400817613178,0.8965266075066615,1.1134892468793884,0.0,4.2,0.3959462080257067,5.0,8.072553685294938,11.678474569669323
300,2.0155632955679685,0.15745006060402028,0.012288917085436203,34.549415348914884,1.7215462995473936,-0.06594598434538482,-0.41165947690261134,2.341792550460451,0.0,4.2,0.6580094865486451,5.0,8.328109753443332,11.749871927901328
400,1.6856781548726505,0.05733575801388835,-0.004505995496751639,32.135011719543314,1.8503753519791908,-0.07041315691948613,-0.6965360189452177,3.93908250210982,0.0,4.2,0.7578396369441246,5.0,8.306648782227448,11.673542278685725
500,1.9120447808422751,0.29272676675884196,-0.005321699018774582,30.267069742270237,1.964390192445198,-0.16072924562129615,0.7254794403319629,5.450736685560532,0.0,4.2,0.7563901707410082,5.0,8.18701821027415,11.826790438541803
600,2.5141857252591615,0.2516206745842539,0.00036574586315775046,30.337660594165108,2.053032685455686,0.2377231323067217,-0.296468221519666,6.003263548273321,0.0,4.2,0.833525270323003,5.0,8.126644212050229,11.91308346353383
700,2.8505045779959994,0.1633015954135146,0.017578251438960416,28.458934345859298,2.191655370246125,0.1868686059920171,-0.31946105397112756,6.48259869448479,0.0,4.2,0.9891280066587368,5.0,8.15808121963117,11.66237078616785
800,3.138466979133834,0.21798818720385804,0.018606810933947216,26.88861863111099,2.3011565713456155,0.442176544688533,1.3444326825115585,7.999576002666846,0.0,4.2,1.0241368946164835,5.0,8.026836230156421,11.900177280819564
900,3.195254276700066,0.28831583957670354,-0.011738864169253882,26.055668858662838,2.318467985760752,0.09099919326589365,1.8717355164301885,8.888875791366923,0.0,4.2,1.1964552266444328,5.0,8.039239726332994,11.682807620042007
1000,3.234246875944486,0.27337877797960386,0.006261559385095957,24.843048515163662,2.4570162185133833,0.6533771682451426,1.6275531887916794,10.862577811160172,0.0,4.2,1.229898112709703,5.0,8.321069831001244,11.947303558034143
1100,3.7594892168845844,0.061732455691107385,0.013059894700333828,22.358639344013284,2.5351255696718153,0.6761052584570773,2.2229627471661906,11.91162787665983,0.0,4.2,1.4540942618157913,5.0,8.024823637371622,11.731493092986167
1200,4.065528638085685,0.11216628096409889,-0.004090694079396385,21.845174813367592,2.5577031829103,0.3595341913761868,2.097037237984967,13.338565519771683,0.0,4.2,1.5428793513919303,5.0,8.084693782493508,11.961757888931544
1300,4.468704702531943,0.03712157121829979,0.0004549453056211538,20.281357637269867,2.5955539078249106,0.6054863816804371,2.572314212572445,13.473744559276247,0.0,4.2,1.692294398056009,5.0,8.054805402718298,11.751405038692708
