milliseconds,LCKi,LCKyi,LCKya,LCKyiya,LCKpi,PD1,PD1p1,PD1p2,CP1,SHP2,CP2,CD28a,CD28i,PI3K,PI3Kb,CD3a,CD3i,ZAP70a1,ZAP70i,ZAP70,ZAP70a2,LATa,LATi,GADS,SLP76,SLP76i,SLP76a,GADSa
0,25.00000231472352,24.999439803448514,25.0001523360347,24.999805614256314,-0.0005262521439661454,505.4471938217375,-0.38742923930222906,-0.1543282723005848,0.5623966267128073,300.73694333526527,0.04519356063220856,0.6662875459628829,250.11761339704384,500.0006630019041,0.0012203386497759837,0.38678062408290503,50.59953265277722,-2.019750511680805e-05,0.04096194819755634,299.91721804501907,-3.6030550691547406e-08,-9.089662992034824e-09,299.99999999957896,299.9999999983186,299.9999999996658,2.7168567579482036e-10,2.3037544181635157e-18,-2.5142275116490837e-10
100,25.00000141802306,24.9986816189935,24.999786907227396,25.000048272115492,0.0016428314310324402,484.3144871712474,9.180653630525802,-3.2098687209346903,0.8535948004739271,300.0792059337509,0.014684328758167666,1.06592641488168,249.6795216451549,499.9982365772999,0.0018008563632843195,6.330918298174256,44.33303146124075,-2.0876104659894156e-05,0.018115345880657344,299.9035925376354,3.597486887686002e-08,-8.30100680402588e-09,299.9999999849785,299.9999999988293,300.00000000022936,4.966330897005139e-10,-1.8572587055138674e-18,1.7523357702298113e-10
200,24.99999564875687,24.996687847797,24.999596876581325,25.000446804169844,0.0012111081051280515,482.59362137493133,21.029451122943513,2.290791240651094,1.839624863025405,296.705616763059,0.5096932802628608,2.1901798253242744,248.09143634962544,499.9997446923939,0.0018905578206424238,12.084796442145633,38.70474635283062,-1.7422468800434382e-05,0.0931846688574121,300.03934794728036,-2.327688692861187e-08,3.0305664731570353e-09,300.0000000135268,300.0000000015785,299.99999999971743,-4.229068333499547e-10,3.0769796323489296e-18,1.6886759534451752e-10
300,24.99999340113874,24.994044773443935,24.99941321462769,25.000461090874797,0.007736404338494813,469.94430471174826,28.344655491798477,-1.276677190101654,3.9661984099634338,296.5227704097296,-0.3274498850640979,3.233676441739228,247.56989127689926,499.99954631889256,0.0013108555340916454,15.831247464997475,33.010544949767215,-1.3119774787034232e-05,0.12367707504485187,299.907392626992,3.9250872343043755e-08,-7.976957473240316e-09,300.0000000033232,300.0000000005442,299.9999999990696,-6.668734680378289e-10,3.0639920714848146e-18,-3.389705940826814e-11
400,24.999978906919463,24.990247048798462,24.999483823108328,25.00061387893568,0.005419804575757663,458.7470214082933,34.7322579616733,2.5418614982838563,5.794027441083606,295.20748223367957,0.7994189447682694,3.804913487508732,246.52872852480795,499.99768588874684,0.00155626365480332,20.423973014124137,28.684312991444035,-3.439515327721661e-06,0.08274256833028733,299.89371621271437,-4.048977482940106e-08,6.200610591243521e-09,300.00000001026166,300.0000000007637,299.9999999989227,2.971366920775687e-10,-3.815515888412865e-19,-1.4678712650956714e-10
500,24.999975372085284,24.993277805424846,24.999402160008824,25.000827536499827,0.01093875360053736,449.32252252813544,49.951840147491296,-0.0774527608427853,7.440846509345418,293.36944448903,0.9012808925610034,5.214545066555901,244.91633743676698,499.998155018625,0.0013058222226520113,23.786432346188498,25.73200282150068,9.165302657549696e-06,0.23554769251069665,299.92367369573554,3.591650504205457e-08,-2.9969880980561237e-09,299.9999999955441,300.0000000012634,300.0000000010947,8.028909794561747e-10,1.9498297007147586e-18,2.074417973779501e-10
600,24.999980065508396,24.98809528358574,24.999220335469015,25.00085962863158,0.00934212449619275,439.85032329121987,52.153882268127916,6.362884447982011,7.6414107990632285,290.92496543171006,0.13415504051217553,6.421026901390286,243.59576018963878,500.00005445822774,0.0015541368580443207,27.208731322643107,22.683594592847484,2.723392145932315e-05,0.2307582553266517,299.87110412186973,2.8374342974565586e-08,4.842957083851836e-09,299.99999999969003,299.99999999863985,300.00000000112317,1.1984081934958514e-09,5.375030880636889e-19,-9.753890899490694e-11
700,24.99997527907547,24.988707498196398,24.99896801611892,25.000924986904742,0.015818965820074256,427.9289776634305,60.804643374710786,10.167019017617662,8.95582756651978,290.73104883506124,0.478673956627349,7.219907311016706,243.5101579671533,499.99821148882637,0.0010162583067782629,30.865612428959974,19.877132431703313,1.2727062551624855e-05,0.20001796678165332,299.8400787547325,-4.4120375403660934e-08,-8.573124564976083e-09,299.999999991053,299.999999999027,300.000000001137,8.685824338672986e-10,1.0714266094890504e-18,2.682901669111054e-10
800,24.999967084520616,24.98533167021545,24.99896305479996,25.001291314471516,0.016024828014824175,406.1719866131691,66.63888204807076,9.005417901235235,10.042957085092734,288.02467719167134,1.7226132890852015,7.534125302236397,241.80911671905227,499.998113920833,0.0017539472853534456,32.05212968553203,16.745857169424355,-1.3752113723691722e-05,0.3416952580754163,299.67769452059673,-1.764988961856795e-08,9.092476328103176e-09,300.0000000016217,300.0000000013573,300.0000000005043,7.220406722038242e-10,-3.3534666227323824e-20,2.8033990317002944e-10
900,24.999962769784602,24.985339395473797,24.998703207270875,25.0015432948653,0.01641378132491213,393.944003011613,76.22651561210736,9.812037143464668,11.414361829204166,286.60694718936844,1.393143627486231,8.48207661856919,240.78392602617353,499.9976397133413,0.001893945555613783,33.42086824439409,16.316197353697707,1.0279913584509146e-05,0.3884918115227615,299.70436756124866,-3.289694217925587e-08,-5.883621040761621e-09,299.99999998785097,300.00000000150857,299.99999999881453,6.812541500710904e-10,-3.9937891330359994e-19,-1.2019845285138877e-10
