milliseconds,LCKi,LCKyi,LCKya,LCKyiya,LCKpi,PD1,PD1p1,PD1p2,CP1,SHP2,CP2,CD28a,CD28i,PI3K,PI3Kb,CD3a,CD3i,ZAP70a1,ZAP70i,ZAP70,ZAP70a2,LATa,LATi,GADS,SLP76,SLP76i,SLP76a,GADSa
0,24.999996256702683,25.00096391540273,24.99978455134598,25.000118357136078,0.00262763172539617,498.19110587971466,3.895349003693242,1.4692594172337228,0.34396851873282336,300.40978447373004,0.015768828356326807,-0.4243965698717752,249.4368920206262,499.99961331867814,-0.0011318130343977294,0.5137845472392639,50.171032511372154,-1.8777153824541365e-05,-0.03987111143348877,300.00208394478693,-4.827101205816813e-08,-1.569242408494378e-08,299.99999998503205,300.0000000004651,300.00000000108355,-7.388631926652185e-10,1.134009412003597e-20,-1.1786207424681042e-10
100,24.999999408069478,24.998333936806226,24.99998936631605,25.00012038417265,0.0024092468529217015,491.34425093928024,7.68861151377179,2.0294792520835507,0.8427009737928239,299.04190619174454,0.3296652444901863,0.5199736397822343,248.76523581608456,500.00155155470287,0.0015440432603115156,5.758304000556496,44.00094324455364,-1.9829771774079556e-05,-0.0009724126000584159,299.99480696187686,5.0329334757357735e-08,9.411119791751607e-10,299.999999992833,299.99999999962125,300.0000000003938,1.230340079425758e-09,7.067266085450612e-20,2.5621775658265444e-10
200,24.999996533250002,24.99702276891074,24.999923236754324,25.00036321777267,0.005311243669827071,474.7544732001868,20.332699711429772,0.572816572638721,1.7198867624662868,297.11867810042764,-0.0717219137536846,1.7860592024766517,248.30879597601765,499.9987538453592,-0.0011350036603961192,12.072816002567425,37.855321437485635,9.172106210639169e-06,-0.042667420733258896,299.90019564843107,9.158495897302057e-09,-4.639217980085838e-09,300.0000000026856,299.9999999993386,300.0000000006497,-7.904505390544772e-10,-1.9991761374790292e-19,1.9607569474954022e-10
300,24.99998612491864,24.994881309889546,24.999454923606354,25.0004211559074,0.004540088982608747,470.50479739789904,34.33039281199526,5.362912723160463,4.23687595061809,294.7982233430278,-0.44461440676384967,3.5052679574670793,247.05790991606423,500.0003043378555,-0.0011751246226544595,16.674636143986984,33.39340132746043,-3.845642299378851e-06,-0.015073291474521626,299.9553991671395,-5.0680835671426036e-08,3.996164836588317e-09,299.9999999832534,300.00000000039046,299.9999999994267,-4.5724921872429366e-10,-2.202713938171909e-18,1.6630925091084302e-10
400,24.999989801677817,24.99008669499321,24.999377642922106,25.000738711479848,0.0074294836439830975,444.2473810743954,35.81521249234369,2.4343148342175445,5.1399807956335914,294.70035527974636,0.8573047947318776,3.6993375971719855,246.2329141229924,499.9982854087726,0.0019374543854278644,20.45607693505766,29.71320108653154,-1.5128169842906132e-05,0.10824273076169728,299.81913433120116,-1.9778502385013408e-08,-8.646152694984012e-09,299.9999999943261,300.0000000002158,299.9999999993326,-9.321578566477048e-10,1.3940746659134344e-18,-3.1517537356058054e-10
500,24.999976329996482,24.990181570006555,24.9994560413084,25.000547762752316,0.009416293583280028,438.66448648239333,50.72866593681847,1.6884292214226688,6.156427590179222,291.97316470833425,0.1738716734245715,4.20571764331661,245.4504996528311,500.00038160179093,0.0010320849794044653,24.344237133006217,25.46266439961455,-9.992821313120506e-06,0.10110333642044808,299.8950148930931,2.972908531696374e-08,-1.4365877005530799e-08,300.00000000040046,299.99999999956697,299.99999999982754,1.1469346594172816e-09,6.882357142949709e-20,-3.099446883865709e-11
600,24.999972028765132,24.9879211587878,24.999104587674115,25.00070169725331,0.012320251052346642,436.1354249265622,54.92547651279653,7.539461763713998,7.598845942386665,292.0833115482986,1.2767673367624979,5.620425039484861,244.8051585042297,499.9973428523212,-0.0003963545465276799,28.042930779811183,22.97176117276561,7.073236528606825e-06,0.23616722272680066,299.7826902036123,2.9554304532046705e-08,6.636797348849902e-09,300.0000000141604,300.0000000006598,299.9999999999845,9.100351532699743e-10,-1.8094964946743646e-18,-2.3017900669341843e-10
700,24.9999724272329,24.985384122596646,24.99894506207634,25.000987569719765,0.010341800190860777,419.9789047059425,62.15056076851856,3.3525283918325175,9.23354406828001,288.52751755611945,0.3778179821100728,6.751244835545646,243.59115729658322,499.9979571658207,0.0004010795718656919,29.77289300161753,18.816471600169326,-1.0165839067382532e-05,0.3470547659734139,299.7320754089744,-4.494846972429788e-08,5.4483955420596416e-09,300.00000000291334,300.0000000012997,299.99999999954423,7.653132740638188e-10,-3.0825704040218034e-18,-6.81039861553341e-11
800,24.999973599608534,24.985745650318197,24.998844704092193,25.00109423873085,0.015208805672224941,408.5277738113415,67.27349613236173,5.127567264902296,11.140526475415045,288.9434283394617,1.1778066188621203,7.452105639200958,241.87679582248592,499.99781584797785,0.0033453445341507736,32.308458498786,17.891569000560875,2.6858218854555117e-06,0.26674879652076416,299.7326491024993,-2.4218537608571502e-08,-5.013426903621879e-09,299.99999998696165,299.99999999985977,299.99999999949796,3.9069070592281097e-10,4.587743910893396e-19,-3.4998220718060476e-10
900,24.99996168471761,24.984487908192847,24.99875547475133,25.00125410337773,0.017652048458304714,406.64916469459314,77.03181646883658,10.009627429042597,11.202939908506822,286.68456214198557,1.08986170334725,8.127037128313194,241.64195473384117,499.99582412663443,0.0032779046682981272,33.41450367104797,14.99638564202923,1.8903376698335985e-05,0.35825184700495233,299.6002576259934,-1.820402272796151e-08,-1.2007100265286486e-08,300.0000000026482,299.99999999948665,299.9999999989984,-2.373482210167574e-10,2.4246735539847563e-18,-3.6082383119112933e-10
