milliseconds,IRS,aIRS,iIRS,PI3K,aPI3K,Akt,aAkt,mTORC1,amTORC1,S6K,aS6K,FOXO,iFOXO,RTK,aRTK,iRTK,RasGDP,RasGTP,Raf,aRaf,iRaf,MEK,aMEK,ERK,aERK,AktI,iAkt,MEKI,iMEK
0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,299.999999999999,0.0,299.999999999999,0.0,200.0,0.0,200.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,299.999999999999,0.0,899.999999999996,0.0,0.0,0.0,0.0,0.0
100,99.90009992847787,0.09990006663264392,4.889689955574584e-09,99.81161918860273,0.18838081139732382,99.9993615349607,0.0006384650392878712,299.9999951636491,4.836349758321649e-06,299.9999999707881,2.921089692110579e-08,199.99967751851034,0.000322481489637922,163.600090316055,36.39990965928269,2.4662031189494948e-08,99.81211774898676,0.18788225101321376,99.99936319658558,0.0006368019499888097,1.4644117783643628e-09,299.9999951761272,4.8238718817100606e-06,899.9999999125878,8.740803756702789e-08,0.0,0.0,0.0,0.0
200,99.80039916366863,0.199600532713063,3.036184991745584e-07,99.29515139363015,0.7048486063698907,99.99514259754517,0.004857402454816351,299.9999256822442,7.431775450500695e-05,299.99999909636614,9.036329349110534e-07,199.9950437360275,0.004956263972519272,133.85815710987686,66.14184159796709,1.2921538562123124e-06,99.29713334352415,0.7028666564758432,99.99515575511097,0.004844153889674572,9.099934731900422e-08,299.99992588125514,7.411874383109901e-05,899.9999972962672,2.7037285166379866e-06,0.0,0.0,0.0,0.0
300,99.70089484684615,0.29910179584930807,3.3573047140401747e-06,98.51536816997196,1.4846318300280466,99.98440109569336,0.015598904306596356,299.99963851468567,0.00036148531307368973,299.9999933643737,6.635625286576446e-06,199.97588914089278,0.024110859107267943,109.55730133857406,90.44268659333503,1.2068083055686598e-05,98.5197881432544,1.480211856745605,99.98444453426715,0.015554458778889044,1.0069539399164475e-06,299.9996395177208,0.0003604822782538281,899.9999801473792,1.985261673633205e-05,0.0,0.0,0.0,0.0
400,99.60157743535167,0.39840424753488557,1.8317113528701398e-05,97.526813336474,2.473186663526,99.96479531394472,0.03520468605522972,299.9989018115755,0.0010981884233690134,299.9999729505979,2.704940102262325e-05,199.92674659178672,0.07325340821330183,89.70384004112849,110.29610428217299,5.5676674402853854e-05,97.53458449179278,2.465415508207241,99.96489437510621,0.03510012748475214,5.4974090185322784e-06,299.9989049641786,0.0010950358204535973,899.9999190794545,8.092054145131998e-05,0.0,0.0,0.0,0.0
500,99.50242386719343,0.4975082632280901,6.786957811060592e-05,96.37492628624706,3.6250737137529274,99.93448806576271,0.06551193423725099,299.99742153360353,0.0025784663952563205,299.9999201181594,7.988183934827589e-05,199.82801561032866,0.17198438967139898,73.48616828778889,126.51365704822649,0.00017466387857690906,96.3869133673642,3.6130866326358304,99.93467009304413,0.06530952592702469,2.0381028829009794e-05,299.9974291805541,0.0025708194450928816,899.9997610457422,0.00023895425377184123,0.0,0.0,0.0,0.0
600,99.40338891424372,0.5964141846669353,0.00019690108817239853,95.09723264434997,4.902767355650017,99.89206249926096,0.10793750073902629,299.99485535720424,0.005144642794486178,299.99980757545205,0.00019242454665128648,199.6569302685773,0.34306973142277625,60.24110268558755,139.75846769990588,0.0004296142477354247,95.1142482143066,4.885751785693462,99.89234961250318,0.10759122964796265,5.9157848829999205e-05,299.99487109787884,0.005128902120282688,899.9994244366442,0.0005755633518607359,0.0,0.0,0.0,0.0
700,99.3043951525162,0.6951222928253846,0.0004825546511923842,93.72449789278646,6.275502107213541,99.83644950853268,0.1635504914672768,299.99082421981643,0.009175780182329542,299.9995972167705,0.0004027832282280913,199.38840266119917,0.6115973388009065,49.42646397052273,150.5726420638599,0.0008939642401776828,93.7473008208366,6.252699179163457,99.83684832102182,0.16300664022997016,0.00014503874813284585,299.99085314640234,0.009146853596740155,899.9987953237024,0.0012046762936546935,0.0,0.0,0.0,0.0
800,99.20532190914479,0.7936327703623843,0.0010453204738224149,92.28178841867275,7.718211581327277,99.76686597207174,0.23313402792823013,299.9849218528907,0.015078147108066488,299.99923917865215,0.0007608213466077424,198.99577131097618,1.00422868902388,40.59877443697032,159.3995786574534,0.0016469020216501183,92.3110839179062,7.688916082093871,99.76735397283751,0.2323317464075693,0.0003142807547806226,299.98497077101547,0.01502922898365707,899.997724649139,0.0022753508571312967,0.0,0.0,0.0,0.0
900,99.10599347398964,0.8919456526324009,0.0020608733524707244,90.7894141701936,9.210585829806423,99.68276281140378,0.31723718859620176,299.9767226029989,0.023277396999887744,299.99867115784974,0.0013288421489930364,198.45147843969607,1.5485215603039806,33.39515507862578,166.60207872281882,0.0027661937961258555,90.82585485932157,9.1741451406785,99.68327122586574,0.31610903888444913,0.0006197352496246756,299.976800235139,0.02319976486009751,899.9960261986879,0.003973801308305987,0.0,0.0,0.0,0.0
