milliseconds,Z1,Z2,Z4,E1,E2,E3,E4
0,1.1924164583018806,6.82981361472974,17.654935625214172,0.0034606421643747086,0.002653163727778413,2.912524013318675e-06,5.967912221546134e-05
100,1.1923120450920364,6.82969398551717,17.654927181899343,0.0034786841611291813,0.002609444929901235,2.9359432040666333e-06,6.406476047412496e-05
200,1.1922471363257798,6.829607736646602,17.654925159631055,0.003425756840446889,0.0025752555274071672,2.8701707768038118e-06,5.898496364341387e-05
300,1.191968617063933,6.829334580224872,17.654919503391888,0.003369081611397674,0.0025461039453608092,2.8236199714495247e-06,5.996485031881803e-05
400,1.191712945464606,6.829151612821354,17.65491218494137,0.0033271382315516224,0.0025410099627590425,2.774996722596001e-06,5.836094844742757e-05
500,1.19097020481013,6.828788050690388,17.65491389253095,0.0033029101306469182,0.0025206664696613397,2.8100310094342517e-06,5.5669366187484095e-05
600,1.1907139848558324,6.828422850254419,17.654909366675586,0.0032709456781130504,0.0024782083198893246,2.654876815472087e-06,5.701099401779415e-05
700,1.1902927937025498,6.828411549672015,17.654900161845823,0.0032862231876464526,0.002480157929187211,2.7034907205623247e-06,5.229903665621739e-05
800,1.1903113809424732,6.827980412782044,17.654897910332128,0.003223551808789554,0.002428100966094613,2.615741090161832e-06,5.507337310742739e-05
900,1.1899493954884068,6.827802316625442,17.654889609928194,0.0031620621087781863,0.002435512378035916,2.5723518861026548e-06,5.3477534840046264e-05
1000,1.1896067004125497,6.8275534940542215,17.654894729073128,0.0031511741591669588,0.002396465822395741,2.6659983840972708e-06,5.003029628044629e-05
1100,1.1896570701933342,6.827466044817901,17.654884527293977,0.003130695162846156,0.0023673245692271317,2.543176934200868e-06,5.558846471602958e-05
1200,1.1889043944159359,6.827501958565307,17.654879749502452,0.003069623764554265,0.002358344916306101,2.4466070989308237e-06,5.277699768501146e-05
1300,1.1887104874817245,6.826907790357133,17.65487435081154,0.0030833821234810353,0.0023311787863849005,2.5918514105251408e-06,5.250274376079786e-05
1400,1.188388940048962,6.82690324342875,17.654865161870124,0.003007638331283584,0.002302133524989849,2.507452988304345e-06,5.193353654844153e-05
1500,1.1884739955094707,6.82643663414831,17.654863594903375,0.0030242783583989082,0.0022540796578626805,2.493127608135735e-06,5.233544473098213e-05
1600,1.1882065561596822,6.82627310056788,17.654857100803504,0.0029934544730028916,0.0022479438500066975,2.404586662271077e-06,4.6170837083600766e-05
1700,1.1876222867176653,6.826263156661886,17.65485469872821,0.002927393182006879,0.002214007462001359,2.391637694106648e-06,4.766825991744051e-05
1800,1.1877307286501895,6.825815555953584,17.65485035566203,0.002892797462293214,0.002211548490436959,2.393481236366926e-06,5.141748471108446e-05
1900,1.187040943267794,6.826009342337808,17.6548443575444,0.002918974816974615,0.002170845387519768,2.2992973136340567e-06,4.844825225334522e-05
2000,1.1867049065644535,6.825734123041782,17.65484404395556,0.002839514715703337,0.002161816289112409,2.297490090914947e-06,4.7167375122302494e-05
2100,1.186758781190337,6.825368225419569,17.65484744661416,0.002816882644748397,0.0021304047234808566,2.330277597871406e-06,4.57447294339587e-05
2200,1.1863841576340555,6.825108453832219,17.65484216137142,0.002827011274909692,0.0021282443556294,2.1879524056970434e-06,4.2128030804971496e-05
2300,1.1864339463915867,6.825211514729293,17.65483780372083,0.0027823730384347,0.0020914792245127507,2.202064333599582e-06,4.553588727909947e-05
