milliseconds,C,M,F,P
0,-0.01956268371999416,-0.2137801300905451,0.07393999830482956,-1.428465554099208
100,0.10335032495655276,0.05425095482691423,0.0695275779239284,-0.10234300305475866
200,0.19604471684710545,-0.017527940661748842,0.09801673282895118,-0.47256384302202376
300,0.22236933432035919,0.16731581752185673,0.3557560941619156,0.08762797043279791
400,0.29491182438645647,0.1910684581618561,0.32324553102513026,2.204446280355162
500,0.29142249919696367,0.37654213126486535,0.5826852623175669,2.3558608845623827
600,0.3592540512472829,0.013761483525744828,0.5695890709941578,1.8034136133474772
700,0.35551164642796007,0.0074794397379051025,0.6210156541540094,4.59301229315909
800,0.3954783476516096,-0.025877516452302685,0.8329121215271917,3.892655626932093
900,0.3711358482986639,0.11761296750423392,0.8578379047233019,4.551186657389088
1000,0.405304167471123,0.006089039179819122,1.0337792466831595,6.397977554489978
1100,0.44297747171215496,0.10699710743118025,0.97653048238362,4.628607032320984
1200,0.42287385910034864,0.3419430678940386,1.095585081816145,5.858218647398271
1300,0.44109992461354214,0.11693874997673577,1.2764423323677985,5.973842737428107
1400,0.4867950541358049,0.18102909959350807,1.3396157833920312,10.91015539023086
1500,0.4849013200594717,0.07826232820571498,1.3060354850109526,9.853042655007647
1600,0.5183832812438207,0.3120537970962897,1.5321953069806074,13.619266930715586
1700,0.5297332268952982,0.0668610702010693,1.4816329219916975,12.565730176056949
1800,0.5123653839826146,0.20046697318937828,1.6320184225739012,14.656506517569275
1900,0.5290483630792846,0.17331972573163534,1.7562767591585395,13.815756770059142
2000,0.555645628728324,0.2828926282221921,1.7637222578397926,17.96816495839757
2100,0.5465974257245849,0.1726526711965102,1.773581938107843,19.168884195360206
2200,0.5605257319667576,0.2571253658684981,1.8701265333737844,22.55162336898058
2300,0.5975529460674749,0.29504005715981474,2.0730687464551045,25.015182010137032
2400,0.5939667828040087,0.3420912385209497,2.0522808301610893,22.284820107875607
2500,0.6071796719956479,0.2888314728576899,2.098754838543253,28.459752290386938
2600,0.6301585236749723,0.250642183997198,2.3337295339267206,28.41219152001567
2700,0.6364503150752903,0.2561167761510541,2.266830538495457,32.2006379377786
2800,0.6374934744140134,-0.062281716993253994,2.387217535635207,29.445078579505925
2900,0.6898941006023637,0.07757301989559337,2.3943346612305745,34.41462021302883
3000,0.6907080116068608,0.10171517340955558,2.5028362476208135,38.52599035880207
3100,0.6915957154760415,0.23678965977757177,2.5523791410876084,36.42886782418816
3200,0.6873431696729,0.35358441080837133,2.640077978117337,40.293669337584525
3300,0.699571186968068,0.06434561407483703,2.7501719160199105,40.482792491297346
3400,0.6973329516931042,0.0931351140728568,2.7489427511395648,46.796116379982685
3500,0.6946169982472968,0.2447120269299458,2.9747780808695268,47.558395499208736
3600,0.6510787331416183,0.316794817378963,3.002867452808021,49.36859830649758
3700,0.6224302163932798,0.26497093117801673,3.0197932759571895,52.50426305741606
3800,0.5595711241789745,0.534247541991412,3.0069363518919165,57.74146079982024
3900,0.5238041632637511,0.40013557756616386,3.121916651742759,59.77918798257645
4000,0.4288398921050973,0.26195292799914505,3.20842761643245,57.53629811664261
4100,0.28991425714814006,0.5610610938366486,3.2089484300275104,65.15584210462106
4200,0.20002027091112887,0.8917181436429231,3.327629795434261,63.345204697367144
4300,0.12554267646629724,1.6166664461844196,3.277333144145543,69.35599144158299
4400,0.06603459145208787,2.15042726645258,3.39278244713531,71.24462978711553
4500,0.04639073662797749,3.0182225696526057,3.3545891762908573,71.28233307016313
4600,0.032899372588047746,4.597110782355713,3.1269244647306045,74.14757430291742
4700,0.0181743248833841,5.934978164413796,3.0956632782221867,77.78275297471498
4800,-0.00181202427053017,7.838537675527456,2.983225964596725,81.85844965484057
4900,0.02444516578846679,9.73213062476305,2.7085924874527105,84.67351930383177
5000,0.025655578301394005,12.559838220019348,2.651690740309899,84.97934254057584
