milliseconds,C,M,F,P
0,0.005686210735210404,0.07857327493159873,0.007007844842625735,-2.3405560951506112
100,0.07967813560824338,0.26866334114184054,0.025552861477867908,0.3862414985609697
200,0.19400088223794706,0.38839927819200104,0.10461055852004109,0.8908931739228929
300,0.23749170899288413,0.3044968792635643,0.3535247628781962,-2.0223818533958
400,0.2852169612694579,0.3376622311384129,0.29875437354803186,-1.5708833606898673
500,0.3159710518575945,0.24386675185861678,0.5009275098315875,-0.0319025410747138
600,0.33768802472050596,0.4627322225533703,0.5877539346531021,1.9892844047527571
700,0.3725440113363549,0.025975474920231528,0.7712344034566577,0.9034379007991753
800,0.3790404645025437,0.3291176881322876,0.7929338739937565,5.680559783876115
900,0.37513582523525324,0.37319927681987686,0.8016780692450557,3.684185392771906
1000,0.3907456953145147,-0.01650388241138062,0.9838827263083811,6.397768145453315
1100,0.42852529047506216,0.1732899231471276,1.1250718708224843,4.9405427613635835
1200,0.42713076247211895,0.4348002959544145,1.0390919933851757,8.116364739793752
1300,0.4443034487110377,0.1268419356089595,1.2945205106213895,7.822488220691535
1400,0.4728261426428385,0.29593329417182185,1.3532417735753957,8.161327064454179
1500,0.4836806682788654,0.02022877191607425,1.3034385215162028,12.672520298444397
1600,0.4769954853645528,0.12702226173901068,1.4905636311504482,9.143422494242959
1700,0.5245476198237539,0.3105744262642122,1.555928273607064,13.831384899987917
1800,0.5017541870711814,0.2839839104298859,1.5300921196686008,16.29661928758798
1900,0.5465450544670564,0.00022158037737812775,1.7690425221776966,15.174590307855112
2000,0.5319115542191746,0.04852297151929762,1.721323823548546,16.820623734937534
2100,0.5508406834264233,0.12799408708468,1.8941454318079347,17.480107276730937
2200,0.5662404040508427,0.3143890889345218,2.0226255758518525,22.805977906742037
2300,0.6087623986203211,0.2218505423214093,2.100756397400588,21.731883787016926
2400,0.6174809793626451,0.08500606931123861,2.142314463272676,26.447438815851864
2500,0.6004794710414536,0.26100173684311234,2.0844440362129752,28.23329299135495
2600,0.6196470459498505,0.16136945869502678,2.2083007660523535,25.660289105848403
2700,0.6356743057358918,-0.05907301696823958,2.3815902734960037,29.54814869068677
2800,0.6543263297639201,0.15120387447142924,2.3627769852348304,32.431158854642945
2900,0.6735932372327068,0.35173050531568584,2.3635737361910447,34.395420233664204
3000,0.6782656056264313,-0.09465698973441414,2.5024070050292715,33.99836517264449
3100,0.6724485360640291,0.1201368660694127,2.6670888957901933,36.60701005328641
3200,0.6954431072649887,0.18199743598761897,2.650443760949297,40.34999862219512
3300,0.6831366564255689,0.21739154585426085,2.8354393166137415,42.844164007751424
3400,0.7128149123893132,-0.057406411921625516,2.8680141976597993,45.617728185388906
3500,0.7015228118078176,0.3293160968957005,2.973804432938673,47.30136408792572
3600,0.6606828601807939,0.024838328235488788,3.038730149213907,52.6216632523212
3700,0.6367101635742876,0.4722031775266482,2.9838639446889124,53.6546911438989
3800,0.5746868877941305,0.5180235672180136,3.1627460735418924,57.635968104476646
3900,0.5248109482732992,0.31946242822299264,3.1730830049367382,55.79270193427033
4000,0.3873135220272119,0.7468537309094441,3.0847139911612076,58.992511324473085
4100,0.3084903705864208,0.5361999290440176,3.28549518848504,60.778555615736366
4200,0.16865008886837846,1.0311464584951444,3.2999004249107244,64.17659370856636
4300,0.12831383740702018,1.3286437114682803,3.2282001167887584,65.5633356386537
4400,0.06537216290997387,2.089426964730207,3.2010298520039377,68.70055425318486
4500,0.04979094426451102,3.125200630901015,3.3143208591454303,71.94890240755024
4600,0.0018361484488651388,4.218838233725466,3.310177080658814,76.24639042265477
4700,0.040149949939820614,6.221447376376455,3.048733996015003,76.32063775403931
4800,0.006626113805666358,7.660994018484017,3.040817950791366,79.56676263812338
4900,-0.007301186945797169,9.753854974928156,2.829353634908652,82.0802525382838
5000,0.024370613593764474,12.479003054670333,2.4987298960667235,86.81219922751902
